H3,Counts
ENSDARG00000056664,13
ENSDARG00000056665,8
ENSDARG00000056666,0
ENSDARG00000056672,6
ENSDARG00000056677,0
ENSDARG00000056678,18
ENSDARG00000056679,35
ENSDARG00000056680,18
ENSDARG00000056683,12
ENSDARG00000056690,88
ENSDARG00000056691,82
ENSDARG00000056695,29
ENSDARG00000056704,27
ENSDARG00000056713,39
ENSDARG00000056717,31
ENSDARG00000056719,13
ENSDARG00000056720,49
ENSDARG00000056722,466
ENSDARG00000056723,0
ENSDARG00000056725,457
ENSDARG00000056726,0
ENSDARG00000056729,0
ENSDARG00000056732,16
ENSDARG00000056739,0
ENSDARG00000056740,252
ENSDARG00000056741,32
ENSDARG00000056742,80
ENSDARG00000056743,25
ENSDARG00000056744,80
ENSDARG00000056745,150
ENSDARG00000056750,0
ENSDARG00000056753,205
ENSDARG00000056757,17
ENSDARG00000056762,0
ENSDARG00000056764,20
ENSDARG00000056765,222
ENSDARG00000056767,20
ENSDARG00000056768,1
ENSDARG00000056773,0
ENSDARG00000056774,25
ENSDARG00000056780,14
ENSDARG00000056781,394
ENSDARG00000056783,79
ENSDARG00000056784,0
ENSDARG00000056791,3
ENSDARG00000056793,7
ENSDARG00000056794,1
ENSDARG00000056795,1
ENSDARG00000056797,55
ENSDARG00000056798,0
ENSDARG00000056801,24
ENSDARG00000056803,5
ENSDARG00000056804,0
ENSDARG00000056805,9
ENSDARG00000056806,0
ENSDARG00000056819,15
ENSDARG00000056829,1
ENSDARG00000056830,2
ENSDARG00000056831,67
ENSDARG00000056832,1
ENSDARG00000056833,20
ENSDARG00000056835,3
ENSDARG00000056836,98
ENSDARG00000056838,0
ENSDARG00000056840,24
ENSDARG00000056842,0
ENSDARG00000056847,19
ENSDARG00000056855,0
ENSDARG00000056856,201
ENSDARG00000056859,0
ENSDARG00000056862,68
ENSDARG00000056871,2
ENSDARG00000056873,4
ENSDARG00000056874,0
ENSDARG00000056877,256
ENSDARG00000056885,53
ENSDARG00000056886,0
ENSDARG00000056888,4
ENSDARG00000056892,43
ENSDARG00000056896,0
ENSDARG00000056903,3
ENSDARG00000056907,0
ENSDARG00000056909,15
ENSDARG00000056910,3
ENSDARG00000056911,0
ENSDARG00000056913,6
ENSDARG00000056914,12
ENSDARG00000056915,0
ENSDARG00000056917,3
ENSDARG00000056920,0
ENSDARG00000056921,6
ENSDARG00000056922,17
ENSDARG00000056923,0
ENSDARG00000056924,47
ENSDARG00000056926,3
ENSDARG00000056929,474
ENSDARG00000056932,5
ENSDARG00000056934,13
ENSDARG00000056938,83
ENSDARG00000056940,0
ENSDARG00000056949,4
ENSDARG00000056950,52
ENSDARG00000056954,9
ENSDARG00000056961,30
ENSDARG00000056964,31
ENSDARG00000056966,44
ENSDARG00000056976,1
ENSDARG00000056978,30
ENSDARG00000056979,240
ENSDARG00000056984,9
ENSDARG00000056985,9
ENSDARG00000056986,14
ENSDARG00000056995,2
ENSDARG00000056998,78
ENSDARG00000057000,57
ENSDARG00000057004,3
ENSDARG00000057006,12
ENSDARG00000057007,325
ENSDARG00000057010,86
ENSDARG00000057011,6
ENSDARG00000057013,67
ENSDARG00000057016,23
ENSDARG00000057017,0
ENSDARG00000057021,23
ENSDARG00000057025,8
ENSDARG00000057026,120
ENSDARG00000057027,12
ENSDARG00000057029,0
ENSDARG00000057032,49
ENSDARG00000057035,14
ENSDARG00000057037,0
ENSDARG00000057039,1
ENSDARG00000057042,3
ENSDARG00000057049,0
ENSDARG00000057053,57
ENSDARG00000057054,0
ENSDARG00000057055,0
ENSDARG00000057058,22
ENSDARG00000057060,0
ENSDARG00000057062,0
ENSDARG00000057064,14
ENSDARG00000057074,51
ENSDARG00000057075,15
ENSDARG00000057089,16
ENSDARG00000057090,0
ENSDARG00000057093,195
ENSDARG00000057096,0
ENSDARG00000057098,3
ENSDARG00000057099,17
ENSDARG00000057100,1
ENSDARG00000057101,0
ENSDARG00000057105,7
ENSDARG00000057107,23
ENSDARG00000057108,9
ENSDARG00000057110,58
ENSDARG00000057112,0
ENSDARG00000057113,89
ENSDARG00000057114,3
ENSDARG00000057117,0
ENSDARG00000057121,0
ENSDARG00000057125,32
ENSDARG00000057128,13
ENSDARG00000057138,2
ENSDARG00000057141,27
ENSDARG00000057142,0
ENSDARG00000057143,0
ENSDARG00000057151,53
ENSDARG00000057159,20
ENSDARG00000057166,2
ENSDARG00000057167,264
ENSDARG00000057169,44
ENSDARG00000057173,0
ENSDARG00000057180,0
ENSDARG00000057184,18
ENSDARG00000057206,0
ENSDARG00000057209,27
ENSDARG00000057210,0
ENSDARG00000057218,1
ENSDARG00000057227,2
ENSDARG00000057231,170
ENSDARG00000057234,93
ENSDARG00000057238,11
ENSDARG00000057239,0
ENSDARG00000057241,4
ENSDARG00000057245,12
ENSDARG00000057248,27
ENSDARG00000057249,161
ENSDARG00000057253,0
ENSDARG00000057255,19
ENSDARG00000057262,23
ENSDARG00000057263,4
ENSDARG00000057265,0
ENSDARG00000057272,98
ENSDARG00000057273,0
ENSDARG00000057276,7
ENSDARG00000057284,0
ENSDARG00000057286,16
ENSDARG00000057287,4
ENSDARG00000057296,42
ENSDARG00000057299,4
ENSDARG00000057303,50
ENSDARG00000057315,5
ENSDARG00000057317,90
ENSDARG00000057321,17
ENSDARG00000057322,145
ENSDARG00000057323,15
ENSDARG00000057328,0
ENSDARG00000057331,0
ENSDARG00000057334,12
ENSDARG00000057352,2
ENSDARG00000057353,127
ENSDARG00000057365,0
ENSDARG00000057368,5
ENSDARG00000057374,26
ENSDARG00000057378,54
ENSDARG00000057392,0
ENSDARG00000057394,39
ENSDARG00000057395,22
ENSDARG00000057408,7
ENSDARG00000057410,0
ENSDARG00000057414,19
ENSDARG00000057417,14
ENSDARG00000057419,66
ENSDARG00000057426,0
ENSDARG00000057427,133
ENSDARG00000057429,1
ENSDARG00000057433,4
ENSDARG00000057435,11
ENSDARG00000057437,0
ENSDARG00000057439,27
ENSDARG00000057440,0
ENSDARG00000057452,37
ENSDARG00000057456,10
ENSDARG00000057460,150
ENSDARG00000057465,22
ENSDARG00000057468,34
ENSDARG00000057477,8
ENSDARG00000057479,0
ENSDARG00000057481,220
ENSDARG00000057484,136
ENSDARG00000057491,30
ENSDARG00000057497,99
ENSDARG00000057498,3
ENSDARG00000057504,1
ENSDARG00000057513,77
ENSDARG00000057519,57
ENSDARG00000057527,17
ENSDARG00000057529,0
ENSDARG00000057531,12
ENSDARG00000057536,0
ENSDARG00000057556,150
ENSDARG00000057562,0
ENSDARG00000057568,12
ENSDARG00000057571,52
ENSDARG00000057575,35
ENSDARG00000057577,27
ENSDARG00000057583,408
ENSDARG00000057586,29
ENSDARG00000057590,24
ENSDARG00000057598,3
ENSDARG00000057606,49
ENSDARG00000057610,1
ENSDARG00000057620,0
ENSDARG00000057624,9
ENSDARG00000057625,0
ENSDARG00000057626,6
ENSDARG00000057630,0
ENSDARG00000057632,6
ENSDARG00000057633,0
ENSDARG00000057635,0
ENSDARG00000057644,18
ENSDARG00000057648,16
ENSDARG00000057649,24
ENSDARG00000057652,31
ENSDARG00000057660,15
ENSDARG00000057661,1
ENSDARG00000057665,19
ENSDARG00000057671,108
ENSDARG00000057672,13
ENSDARG00000057676,20
ENSDARG00000057677,0
ENSDARG00000057678,0
ENSDARG00000057679,61
ENSDARG00000057680,9
ENSDARG00000057681,100
ENSDARG00000057683,63
ENSDARG00000057687,8
ENSDARG00000057688,117
ENSDARG00000057691,86
ENSDARG00000057698,81
ENSDARG00000057699,28
ENSDARG00000057706,0
ENSDARG00000057707,18
ENSDARG00000057708,20
ENSDARG00000057714,25
ENSDARG00000057719,0
ENSDARG00000057728,0
ENSDARG00000057729,44
ENSDARG00000057736,19
ENSDARG00000057737,5
ENSDARG00000057738,16
ENSDARG00000057741,0
ENSDARG00000057743,7
ENSDARG00000057751,0
ENSDARG00000057767,28
ENSDARG00000057769,0
ENSDARG00000057772,18
ENSDARG00000057782,300
ENSDARG00000057787,13
ENSDARG00000057789,0
ENSDARG00000057790,28
ENSDARG00000057792,4
ENSDARG00000057805,6
ENSDARG00000057826,28
ENSDARG00000057830,6
ENSDARG00000057833,5
ENSDARG00000057844,0
ENSDARG00000057853,99
ENSDARG00000057854,39
ENSDARG00000057855,16
ENSDARG00000057857,67
ENSDARG00000057859,0
ENSDARG00000057863,10
ENSDARG00000057867,162
ENSDARG00000057869,0
ENSDARG00000057879,0
ENSDARG00000057881,195
ENSDARG00000057882,5
ENSDARG00000057884,0
ENSDARG00000057886,0
ENSDARG00000057887,0
ENSDARG00000057890,59
ENSDARG00000057899,12
ENSDARG00000057903,371
ENSDARG00000057907,107
ENSDARG00000057910,18
ENSDARG00000057911,0
ENSDARG00000057912,61
ENSDARG00000057913,130
ENSDARG00000057918,221
ENSDARG00000057921,70
ENSDARG00000057927,25
ENSDARG00000057928,0
ENSDARG00000057929,0
ENSDARG00000057936,18
ENSDARG00000057939,38
ENSDARG00000057940,643
ENSDARG00000057942,0
ENSDARG00000057949,6
ENSDARG00000057973,10
ENSDARG00000057974,10
ENSDARG00000057975,3
ENSDARG00000057983,0
ENSDARG00000057984,6
ENSDARG00000057986,147
ENSDARG00000057987,41
ENSDARG00000057992,0
ENSDARG00000057995,10
ENSDARG00000057997,104
ENSDARG00000058000,274
ENSDARG00000058003,7
ENSDARG00000058004,3
ENSDARG00000058005,12
ENSDARG00000058008,30
ENSDARG00000058011,6
ENSDARG00000058015,99
ENSDARG00000058020,9
ENSDARG00000058022,1
ENSDARG00000058023,0
ENSDARG00000058030,7
ENSDARG00000058032,1
ENSDARG00000058038,232
ENSDARG00000058039,56
ENSDARG00000058041,0
ENSDARG00000058042,0
ENSDARG00000058044,209
ENSDARG00000058045,0
ENSDARG00000058047,30
ENSDARG00000058048,0
ENSDARG00000058050,0
ENSDARG00000058053,0
ENSDARG00000058058,4
ENSDARG00000058062,6
ENSDARG00000058064,4
ENSDARG00000058068,0
ENSDARG00000058076,11
ENSDARG00000058079,1
ENSDARG00000058082,8
ENSDARG00000058088,14
ENSDARG00000058089,64
ENSDARG00000058090,18
ENSDARG00000058094,37
ENSDARG00000058100,8
ENSDARG00000058102,50
ENSDARG00000058103,7
ENSDARG00000058105,57
ENSDARG00000058108,17
ENSDARG00000058114,14
ENSDARG00000058115,326
ENSDARG00000058117,159
ENSDARG00000058120,3
ENSDARG00000058127,12
ENSDARG00000058128,174
ENSDARG00000058133,16
ENSDARG00000058140,0
ENSDARG00000058145,7
ENSDARG00000058147,0
ENSDARG00000058148,89
ENSDARG00000058154,43
ENSDARG00000058158,14
ENSDARG00000058159,52
ENSDARG00000058160,0
ENSDARG00000058162,4
ENSDARG00000058165,5
ENSDARG00000058178,15
ENSDARG00000058179,19
ENSDARG00000058180,12
ENSDARG00000058200,9
ENSDARG00000058202,2
ENSDARG00000058203,356
ENSDARG00000058206,0
ENSDARG00000058207,39
ENSDARG00000058208,12
ENSDARG00000058212,72
ENSDARG00000058218,1
ENSDARG00000058219,11
ENSDARG00000058220,8
ENSDARG00000058221,18
ENSDARG00000058222,35
ENSDARG00000058225,24
ENSDARG00000058226,11
ENSDARG00000058229,30
ENSDARG00000058230,115
ENSDARG00000058231,104
ENSDARG00000058232,141
ENSDARG00000058237,31
ENSDARG00000058243,41
ENSDARG00000058244,5
ENSDARG00000058246,0
ENSDARG00000058248,159
ENSDARG00000058252,6
ENSDARG00000058254,0
ENSDARG00000058256,32
ENSDARG00000058257,0
ENSDARG00000058259,168
ENSDARG00000058260,12
ENSDARG00000058267,41
ENSDARG00000058270,77
ENSDARG00000058280,0
ENSDARG00000058284,29
ENSDARG00000058285,5
ENSDARG00000058287,28
ENSDARG00000058292,6
ENSDARG00000058297,12
ENSDARG00000058299,0
ENSDARG00000058302,11
ENSDARG00000058306,10
ENSDARG00000058318,1
ENSDARG00000058319,7
ENSDARG00000058322,40
ENSDARG00000058323,15
ENSDARG00000058325,7
ENSDARG00000058327,0
ENSDARG00000058328,11
ENSDARG00000058329,0
ENSDARG00000058332,0
ENSDARG00000058336,0
ENSDARG00000058342,10
ENSDARG00000058345,3
ENSDARG00000058346,1
ENSDARG00000058348,29
ENSDARG00000058349,0
ENSDARG00000058351,1
ENSDARG00000058352,7
ENSDARG00000058354,28
ENSDARG00000058357,53
ENSDARG00000058358,962
ENSDARG00000058365,25
ENSDARG00000058366,8
ENSDARG00000058367,11
ENSDARG00000058369,220
ENSDARG00000058370,5
ENSDARG00000058371,853
ENSDARG00000058372,3
ENSDARG00000058379,19
ENSDARG00000058381,77
ENSDARG00000058386,0
ENSDARG00000058389,4
ENSDARG00000058390,0
ENSDARG00000058392,38
ENSDARG00000058394,16
ENSDARG00000058409,0
ENSDARG00000058410,2
ENSDARG00000058413,0
ENSDARG00000058414,0
ENSDARG00000058416,2
ENSDARG00000058419,205
ENSDARG00000058421,30
ENSDARG00000058425,21
ENSDARG00000058444,54
ENSDARG00000058445,0
ENSDARG00000058448,16
ENSDARG00000058451,1161
ENSDARG00000058452,2
ENSDARG00000058454,129
ENSDARG00000058459,54
ENSDARG00000058460,11
ENSDARG00000058461,0
ENSDARG00000058462,177
ENSDARG00000058463,41
ENSDARG00000058464,0
ENSDARG00000058467,104
ENSDARG00000058470,32
ENSDARG00000058471,93
ENSDARG00000058473,12
ENSDARG00000058475,34
ENSDARG00000058476,1
ENSDARG00000058477,0
ENSDARG00000058479,255
ENSDARG00000058480,62
ENSDARG00000058486,0
ENSDARG00000058488,0
ENSDARG00000058492,2
ENSDARG00000058494,94
ENSDARG00000058498,0
ENSDARG00000058502,3
ENSDARG00000058503,0
ENSDARG00000058504,41
ENSDARG00000058508,0
ENSDARG00000058522,12
ENSDARG00000058528,7
ENSDARG00000058532,0
ENSDARG00000058533,27
ENSDARG00000058535,0
ENSDARG00000058537,0
ENSDARG00000058538,18
ENSDARG00000058543,233
ENSDARG00000058546,0
ENSDARG00000058547,0
ENSDARG00000058548,14
ENSDARG00000058551,0
ENSDARG00000058553,0
ENSDARG00000058556,83
ENSDARG00000058557,0
ENSDARG00000058558,39
ENSDARG00000058560,16
ENSDARG00000058561,14
ENSDARG00000058562,26
ENSDARG00000058563,12
ENSDARG00000058564,0
ENSDARG00000058565,17
ENSDARG00000058566,3
ENSDARG00000058567,0
ENSDARG00000058570,0
ENSDARG00000058571,11
ENSDARG00000058574,15
ENSDARG00000058578,3
ENSDARG00000058579,3
ENSDARG00000058585,7
ENSDARG00000058587,0
ENSDARG00000058593,12
ENSDARG00000058597,79
ENSDARG00000058598,3
ENSDARG00000058601,40
ENSDARG00000058603,79
ENSDARG00000058605,0
ENSDARG00000058606,42
ENSDARG00000058608,41
ENSDARG00000058630,203
ENSDARG00000058631,1
ENSDARG00000058638,0
ENSDARG00000058644,31
ENSDARG00000058646,219
ENSDARG00000058647,5
ENSDARG00000058649,3
ENSDARG00000058650,4
ENSDARG00000058656,72
ENSDARG00000058658,4
ENSDARG00000058660,57
ENSDARG00000058663,18
ENSDARG00000058666,41
ENSDARG00000058672,0
ENSDARG00000058673,0
ENSDARG00000058678,1
ENSDARG00000058679,3
ENSDARG00000058682,0
ENSDARG00000058683,0
ENSDARG00000058685,0
ENSDARG00000058690,5
ENSDARG00000058692,5
ENSDARG00000058693,184
ENSDARG00000058695,11
ENSDARG00000058696,182
ENSDARG00000058699,66
ENSDARG00000058700,0
ENSDARG00000058701,61
ENSDARG00000058702,9
ENSDARG00000058710,0
ENSDARG00000058716,7
ENSDARG00000058719,33
ENSDARG00000058724,0
ENSDARG00000058725,0
ENSDARG00000058728,5
ENSDARG00000058729,69
ENSDARG00000058730,51
ENSDARG00000058731,0
ENSDARG00000058732,0
ENSDARG00000058733,5
ENSDARG00000058734,9
ENSDARG00000058736,14
ENSDARG00000058738,0
ENSDARG00000058740,20
ENSDARG00000058746,30
ENSDARG00000058753,0
ENSDARG00000058762,0
ENSDARG00000058765,0
ENSDARG00000058771,211
ENSDARG00000058774,0
ENSDARG00000058775,21
ENSDARG00000058780,7
ENSDARG00000058782,7
ENSDARG00000058791,0
ENSDARG00000058794,21
ENSDARG00000058799,7
ENSDARG00000058800,0
ENSDARG00000058801,284
ENSDARG00000058803,33
ENSDARG00000058806,0
ENSDARG00000058815,8
ENSDARG00000058818,26
ENSDARG00000058819,1
ENSDARG00000058820,77
ENSDARG00000058821,39
ENSDARG00000058822,2
ENSDARG00000058824,17
ENSDARG00000058828,10
ENSDARG00000058829,0
ENSDARG00000058830,0
ENSDARG00000058835,93
ENSDARG00000058839,0
ENSDARG00000058848,32
ENSDARG00000058853,23
ENSDARG00000058857,4
ENSDARG00000058861,1
ENSDARG00000058865,3
ENSDARG00000058868,835
ENSDARG00000058869,5
ENSDARG00000058871,4
ENSDARG00000058873,25
ENSDARG00000058874,0
ENSDARG00000058876,31
ENSDARG00000058880,0
ENSDARG00000058885,0
ENSDARG00000058892,28
ENSDARG00000058893,2
ENSDARG00000058903,58
ENSDARG00000058906,0
ENSDARG00000058917,0
ENSDARG00000058924,0
ENSDARG00000058930,0
ENSDARG00000058937,0
ENSDARG00000058939,14
ENSDARG00000058940,2
ENSDARG00000058943,6
ENSDARG00000058944,0
ENSDARG00000058945,0
ENSDARG00000058946,24
ENSDARG00000058949,100
ENSDARG00000058953,48
ENSDARG00000058958,7
ENSDARG00000058960,0
ENSDARG00000058961,0
ENSDARG00000058962,2
ENSDARG00000058964,0
ENSDARG00000058966,0
ENSDARG00000058968,19
ENSDARG00000058969,163
ENSDARG00000058978,7
ENSDARG00000058984,8
ENSDARG00000058985,26
ENSDARG00000058988,1
ENSDARG00000058990,3
ENSDARG00000058992,17
ENSDARG00000058993,175
ENSDARG00000058994,1
ENSDARG00000058995,4
ENSDARG00000058996,0
ENSDARG00000059001,14
ENSDARG00000059003,22
ENSDARG00000059006,45
ENSDARG00000059015,0
ENSDARG00000059020,18
ENSDARG00000059026,0
ENSDARG00000059028,3
ENSDARG00000059029,0
ENSDARG00000059035,97
ENSDARG00000059039,0
ENSDARG00000059043,10
ENSDARG00000059044,0
ENSDARG00000059046,0
ENSDARG00000059048,7
ENSDARG00000059049,3
ENSDARG00000059053,31
ENSDARG00000059054,87
ENSDARG00000059056,1
ENSDARG00000059057,18
ENSDARG00000059058,0
ENSDARG00000059059,108
ENSDARG00000059060,1
ENSDARG00000059064,8
ENSDARG00000059067,18
ENSDARG00000059070,187
ENSDARG00000059073,18
ENSDARG00000059075,4
ENSDARG00000059079,8
ENSDARG00000059081,0
ENSDARG00000059083,17
ENSDARG00000059090,19
ENSDARG00000059093,232
ENSDARG00000059097,427
ENSDARG00000059103,0
ENSDARG00000059109,105
ENSDARG00000059116,28
ENSDARG00000059121,0
ENSDARG00000059123,40
ENSDARG00000059125,155
ENSDARG00000059128,26
ENSDARG00000059130,0
ENSDARG00000059131,0
ENSDARG00000059139,0
ENSDARG00000059150,5
ENSDARG00000059163,481
ENSDARG00000059166,7
ENSDARG00000059173,0
ENSDARG00000059175,19
ENSDARG00000059177,1
ENSDARG00000059202,3
ENSDARG00000059209,5
ENSDARG00000059212,127
ENSDARG00000059226,0
ENSDARG00000059227,5
ENSDARG00000059231,26
ENSDARG00000059233,0
ENSDARG00000059234,17
ENSDARG00000059235,0
ENSDARG00000059236,0
ENSDARG00000059244,35
ENSDARG00000059246,100
ENSDARG00000059247,5
ENSDARG00000059252,0
ENSDARG00000059254,0
ENSDARG00000059255,19
ENSDARG00000059256,0
ENSDARG00000059259,232
ENSDARG00000059263,0
ENSDARG00000059267,11
ENSDARG00000059274,8
ENSDARG00000059276,11
ENSDARG00000059279,113
ENSDARG00000059280,24
ENSDARG00000059287,56
ENSDARG00000059294,0
ENSDARG00000059298,0
ENSDARG00000059303,85
ENSDARG00000059304,63
ENSDARG00000059305,9
ENSDARG00000059308,24
ENSDARG00000059311,277
ENSDARG00000059315,0
ENSDARG00000059322,14
ENSDARG00000059323,17
ENSDARG00000059327,61
ENSDARG00000059333,111
ENSDARG00000059337,63
ENSDARG00000059340,82
ENSDARG00000059342,1
ENSDARG00000059347,0
ENSDARG00000059348,0
ENSDARG00000059349,13
ENSDARG00000059351,45
ENSDARG00000059354,2
ENSDARG00000059357,19
ENSDARG00000059360,203
ENSDARG00000059361,0
ENSDARG00000059362,16
ENSDARG00000059363,6
ENSDARG00000059365,1
ENSDARG00000059367,22
ENSDARG00000059368,71
ENSDARG00000059369,0
ENSDARG00000059370,23
ENSDARG00000059373,40
ENSDARG00000059387,0
ENSDARG00000059388,30
ENSDARG00000059391,64
ENSDARG00000059397,0
ENSDARG00000059398,187
ENSDARG00000059399,0
ENSDARG00000059400,27
ENSDARG00000059404,10
ENSDARG00000059406,104
ENSDARG00000059409,21
ENSDARG00000059410,0
ENSDARG00000059411,1
ENSDARG00000059412,0
ENSDARG00000059423,80
ENSDARG00000059424,17
ENSDARG00000059432,12
ENSDARG00000059437,18
ENSDARG00000059438,47
ENSDARG00000059442,286
ENSDARG00000059455,1
ENSDARG00000059459,2
ENSDARG00000059460,156
ENSDARG00000059461,174
ENSDARG00000059466,4
ENSDARG00000059472,45
ENSDARG00000059473,112
ENSDARG00000059474,103
ENSDARG00000059475,79
ENSDARG00000059483,61
ENSDARG00000059485,0
ENSDARG00000059486,0
ENSDARG00000059498,20
ENSDARG00000059503,0
ENSDARG00000059510,0
ENSDARG00000059523,0
ENSDARG00000059534,74
ENSDARG00000059549,39
ENSDARG00000059553,24
ENSDARG00000059556,25
ENSDARG00000059557,11
ENSDARG00000059558,4
ENSDARG00000059567,29
ENSDARG00000059574,8
ENSDARG00000059575,80
ENSDARG00000059581,19
ENSDARG00000059582,2
ENSDARG00000059583,3
ENSDARG00000059587,47
ENSDARG00000059596,242
ENSDARG00000059600,103
ENSDARG00000059601,744
ENSDARG00000059604,63
ENSDARG00000059606,91
ENSDARG00000059610,151
ENSDARG00000059613,25
ENSDARG00000059616,5
ENSDARG00000059629,7
ENSDARG00000059630,28
ENSDARG00000059634,31
ENSDARG00000059636,0
ENSDARG00000059642,35
ENSDARG00000059646,71
ENSDARG00000059651,0
ENSDARG00000059653,144
ENSDARG00000059654,180
ENSDARG00000059657,2
ENSDARG00000059658,0
ENSDARG00000059672,12
ENSDARG00000059680,148
ENSDARG00000059682,30
ENSDARG00000059689,8
ENSDARG00000059690,2
ENSDARG00000059693,70
ENSDARG00000059695,0
ENSDARG00000059699,21
ENSDARG00000059700,6
ENSDARG00000059701,75
ENSDARG00000059705,19
ENSDARG00000059711,19
ENSDARG00000059712,5
ENSDARG00000059714,0
ENSDARG00000059719,80
ENSDARG00000059722,24
ENSDARG00000059725,30
ENSDARG00000059729,0
ENSDARG00000059738,236
ENSDARG00000059743,1
ENSDARG00000059746,1
ENSDARG00000059747,0
ENSDARG00000059751,23
ENSDARG00000059760,75
ENSDARG00000059763,39
ENSDARG00000059768,1322
ENSDARG00000059770,34
ENSDARG00000059773,164
ENSDARG00000059774,8
ENSDARG00000059775,257
ENSDARG00000059781,62
ENSDARG00000059789,144
ENSDARG00000059792,0
ENSDARG00000059794,21
ENSDARG00000059798,12
ENSDARG00000059801,80
ENSDARG00000059804,99
ENSDARG00000059805,2
ENSDARG00000059806,52
ENSDARG00000059809,199
ENSDARG00000059811,41
ENSDARG00000059812,191
ENSDARG00000059815,11
ENSDARG00000059816,3
ENSDARG00000059817,0
ENSDARG00000059818,36
ENSDARG00000059824,5
ENSDARG00000059826,29
ENSDARG00000059832,324
ENSDARG00000059835,36
ENSDARG00000059836,41
ENSDARG00000059841,1
ENSDARG00000059843,43
ENSDARG00000059846,78
ENSDARG00000059850,0
ENSDARG00000059853,1
ENSDARG00000059854,0
ENSDARG00000059855,0
ENSDARG00000059856,0
ENSDARG00000059857,7
ENSDARG00000059858,72
ENSDARG00000059866,56
ENSDARG00000059870,0
ENSDARG00000059871,111
ENSDARG00000059883,22
ENSDARG00000059885,61
ENSDARG00000059886,56
ENSDARG00000059887,14
ENSDARG00000059888,54
ENSDARG00000059891,1
ENSDARG00000059897,48
ENSDARG00000059899,0
ENSDARG00000059900,39
ENSDARG00000059902,35
ENSDARG00000059903,18
ENSDARG00000059906,49
ENSDARG00000059908,58
ENSDARG00000059911,28
ENSDARG00000059914,0
ENSDARG00000059916,0
ENSDARG00000059917,1
ENSDARG00000059919,10
ENSDARG00000059923,77
ENSDARG00000059925,168
ENSDARG00000059931,9
ENSDARG00000059933,46
ENSDARG00000059936,27
ENSDARG00000059939,44
ENSDARG00000059944,0
ENSDARG00000059945,915
ENSDARG00000059948,6
ENSDARG00000059950,35
ENSDARG00000059951,0
ENSDARG00000059956,5
ENSDARG00000059960,347
ENSDARG00000059961,9
ENSDARG00000059963,15
ENSDARG00000059965,170
ENSDARG00000059972,34
ENSDARG00000059978,99
ENSDARG00000059982,0
ENSDARG00000059983,19
ENSDARG00000059987,16
ENSDARG00000059993,18
ENSDARG00000059997,37
ENSDARG00000060001,2
ENSDARG00000060002,15
ENSDARG00000060004,14
ENSDARG00000060005,2
ENSDARG00000060006,102
ENSDARG00000060007,1
ENSDARG00000060008,6
ENSDARG00000060010,31
ENSDARG00000060012,0
ENSDARG00000060016,467
ENSDARG00000060018,176
ENSDARG00000060021,4
ENSDARG00000060023,2
ENSDARG00000060025,36
ENSDARG00000060027,0
ENSDARG00000060029,34
ENSDARG00000060030,35
ENSDARG00000060034,19
ENSDARG00000060035,0
ENSDARG00000060036,24
ENSDARG00000060041,16
ENSDARG00000060049,0
ENSDARG00000060051,0
ENSDARG00000060054,119
ENSDARG00000060058,103
ENSDARG00000060062,0
ENSDARG00000060065,127
ENSDARG00000060068,0
ENSDARG00000060069,18
ENSDARG00000060070,53
ENSDARG00000060071,61
ENSDARG00000060072,1
ENSDARG00000060081,18
ENSDARG00000060085,32
ENSDARG00000060089,145
ENSDARG00000060092,8
ENSDARG00000060093,111
ENSDARG00000060094,1
ENSDARG00000060095,22
ENSDARG00000060096,22
ENSDARG00000060101,44
ENSDARG00000060102,314
ENSDARG00000060103,49
ENSDARG00000060106,106
ENSDARG00000060109,24
ENSDARG00000060112,344
ENSDARG00000060113,61
ENSDARG00000060115,127
ENSDARG00000060116,21
ENSDARG00000060120,1
ENSDARG00000060123,77
ENSDARG00000060124,0
ENSDARG00000060126,15
ENSDARG00000060127,23
ENSDARG00000060130,0
ENSDARG00000060148,136
ENSDARG00000060149,130
ENSDARG00000060150,11
ENSDARG00000060152,3
ENSDARG00000060153,6
ENSDARG00000060165,23
ENSDARG00000060168,65
ENSDARG00000060169,2
ENSDARG00000060176,0
ENSDARG00000060177,21
ENSDARG00000060184,66
ENSDARG00000060187,0
ENSDARG00000060192,29
ENSDARG00000060196,6
ENSDARG00000060197,87
ENSDARG00000060199,2
ENSDARG00000060200,0
ENSDARG00000060207,28
ENSDARG00000060210,0
ENSDARG00000060211,1
ENSDARG00000060215,52
ENSDARG00000060222,45
ENSDARG00000060235,19
ENSDARG00000060236,0
ENSDARG00000060238,404
ENSDARG00000060243,83
ENSDARG00000060246,15
ENSDARG00000060248,0
ENSDARG00000060249,0
ENSDARG00000060252,33
ENSDARG00000060253,6
ENSDARG00000060256,7
ENSDARG00000060257,109
ENSDARG00000060259,2
ENSDARG00000060263,6
ENSDARG00000060264,92
ENSDARG00000060280,0
ENSDARG00000060282,28
ENSDARG00000060288,48
ENSDARG00000060297,393
ENSDARG00000060298,34
ENSDARG00000060303,73
ENSDARG00000060306,68
ENSDARG00000060308,42
ENSDARG00000060309,286
ENSDARG00000060312,24
ENSDARG00000060315,4
ENSDARG00000060316,68
ENSDARG00000060319,13
ENSDARG00000060320,49
ENSDARG00000060322,0
ENSDARG00000060323,47
ENSDARG00000060325,0
ENSDARG00000060326,192
ENSDARG00000060330,73
ENSDARG00000060338,28
ENSDARG00000060340,0
