Williams Trend Test
Data Source: no_log_quant_fastbmd_input_DBP_nodmso
Work Source: null
BMDExpress2 Version: BMDExpress 2.30.0485 BETA
Timestamp (Start Time): 05/11/2020 10:01.50
Number of Permutations: 100
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Used Fold Filter with cuttoff: 1.5
Data marked as log transformation: true
Total Run Time: 6 seconds

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL	LOTEL
"ENSDARG00000055388"			0.016666666666666666	0.3572977889728519	-1.7960876	1.7960876	1.1482047	-1.1671609	-1.0071394	-1.7960876	0.11045821	0.07286566	0.93869394	0.043927852			
"ENSDARG00000089444"			0.0425531914893617	0.48208069293494293	-1.8680167	1.8680167	-1.8680167	-1.3579695	-1.4417236	-1.3767195	0.011819824	0.07999088	0.08004467	0.020193247			
"ENSDARG00000068883"			0.01694915254237288	0.3572977889728519	-1.6205105	1.6205105	-1.0233431	-1.0453001	1.0883315	-1.6205105	0.7600704	0.6843338	0.30261332	0.04887614			
"ENSDARG00000054136"			0.02	0.3572977889728519	1.9632854	1.9632854	1.6847392	1.1620783	1.4027138	1.9632854	0.042485435	0.45452085	0.06452657	0.015534974			
"ENSDARG00000006447"			0.019230769230769232	0.3572977889728519	-2.0903976	2.0903976	-1.0760566	-1.1314083	-1.0171001	-2.0903976	0.25557098	0.40175897	0.92603487	0.08162616			
"ENSDARG00000068680"			0.018518518518518517	0.3572977889728519	-2.3197176	2.3197176	-1.0247897	-1.0608323	-1.1886162	-2.3197176	0.8653677	0.8901235	0.4449452	0.04039631	0.3	3.0	
"ENSDARG00000098063"			0.0196078431372549	0.3572977889728519	-2.3068779	2.3068779	1.1493416	1.2297716	1.1803385	-2.3068779	0.21153541	0.35470286	0.3275121	0.07514437			
"ENSDARG00000059044"			0.02	0.3572977889728519	1.6301876	1.6301876	1.3237876	1.6301876	1.1700051	1.5735298	0.062454674	0.010806478	0.43922	0.022059808			
"ENSDARG00000117613"			0.044444444444444446	0.49607771706132364	1.9215484	1.9215484	1.6890385	1.1907958	1.2632657	1.9215484	0.07749671	0.48785004	0.33505872	0.06551867			
"ENSDARG00000017821"			0.018867924528301886	0.3572977889728519	-1.5357199	1.5357199	1.0106124	-1.1084633	1.0436544	-1.5357199	0.9237605	0.37874928	0.6300148	0.015356266			
"ENSDARG00000021573"			0.017543859649122806	0.3572977889728519	-2.4209251	2.4209251	1.2069271	1.1447515	1.2182797	-2.4209251	0.31788045	0.19710515	0.31518757	0.042173363	0.3	3.0	
"ENSDARG00000074457"			0.01818181818181818	0.3572977889728519	-1.781145	1.781145	1.3244095	1.0376781	1.6906397	-1.781145	0.3233992	0.8982834	0.10926432	0.21327768			
"ENSDARG00000071055"			0.018867924528301886	0.3572977889728519	-1.5513974	1.5513974	-1.3079243	-1.2572592	-1.1316338	-1.5513974	0.031204002	0.04918937	0.18436377	0.059887618			
"ENSDARG00000101461"			0.0196078431372549	0.3572977889728519	1.584432	1.584432	1.1235577	1.201562	1.3688934	1.584432	0.5505832	0.1020179	0.21727216	0.006525194			
"ENSDARG00000077875"			0.0196078431372549	0.3572977889728519	-2.1257012	2.1257012	1.0894734	1.0022123	-1.102486	-2.1257012	0.44488505	0.9685302	0.58217484	0.01960615	0.3	3.0	
"ENSDARG00000007988"			0.01818181818181818	0.3572977889728519	-2.0652347	2.0652347	1.0811105	-1.1621739	1.1094922	-2.0652347	0.55485606	0.24486275	0.35761264	0.029644215	0.3	3.0	
"ENSDARG00000000887"			0.01818181818181818	0.3572977889728519	1.5846728	1.5846728	1.0983416	1.1359966	1.0849482	1.5846728	0.5021361	0.427585	0.6189351	0.050684832			
"ENSDARG00000102805"			0.019230769230769232	0.3572977889728519	-1.7899953	1.7899953	1.136036	1.1506788	1.126325	-1.7899953	0.37542787	0.24235381	0.33478084	0.039401844			
"ENSDARG00000099003"			0.018867924528301886	0.3572977889728519	-1.5658479	1.5658479	1.0272456	-1.0580359	-1.0166585	-1.5658479	0.8092687	0.5493448	0.7942329	0.01660005			
"ENSDARG00000104811"			0.037037037037037035	0.4764081632653061	-1.6546546	1.6546546	1.1112177	1.0339568	-1.1124331	-1.6546546	0.45097956	0.8145062	0.51282096	0.21741249			
"ENSDARG00000110366"			0.037037037037037035	0.4764081632653061	-1.8797417	1.8797417	-1.0287209	1.0059401	1.0659528	-1.8797417	0.8894384	0.98303264	0.7325456	0.05965746			
"ENSDARG00000054218"			0.018867924528301886	0.3572977889728519	-1.549147	1.549147	1.1257046	1.1570928	1.0806369	-1.549147	0.38293204	0.37677208	0.66134334	0.03144157			
"ENSDARG00000095963"			0.01694915254237288	0.3572977889728519	-1.5084703	1.5084703	1.0518295	-1.0827365	1.0761796	-1.5084703	0.7305068	0.62632	0.6252097	0.061463866			
"ENSDARG00000077799"			0.019230769230769232	0.3572977889728519	2.1755877	2.1755877	1.3655674	1.8612862	2.1710234	2.1755877	0.27968222	0.08287408	0.04692979	0.04634988	0.03	0.3	
"ENSDARG00000100075"			0.038461538461538464	0.4764081632653061	-1.5929221	1.5929221	1.1046797	1.0708991	1.125833	-1.5929221	0.70749265	0.7672052	0.6208798	0.12088532			
"ENSDARG00000101407"			0.02040816326530612	0.3572977889728519	1.8292474	1.8292474	1.376295	-1.020318	-1.1046008	1.8292474	0.16954195	0.91120046	0.6193227	0.011126343			
"ENSDARG00000102894"			0.018867924528301886	0.3572977889728519	-2.0297382	2.0297382	1.1244389	1.4523716	1.1065415	-2.0297382	0.7719062	0.40197402	0.80315423	0.1959694			
"ENSDARG00000045299"			0.017857142857142856	0.3572977889728519	-1.9779735	1.9779735	1.052582	-1.0363154	1.2380301	-1.9779735	0.6704804	0.7576987	0.0843816	0.028546913			
"ENSDARG00000101184"			0.04	0.4764081632653061	1.5243925	1.5243925	1.3980668	1.5243925	1.4893583	1.5133573	0.030005	0.03022782	0.018742155	0.04412627			
"ENSDARG00000098408"			0.01818181818181818	0.3572977889728519	-2.053855	2.053855	-1.1800619	-1.0409714	-1.0525907	-2.053855	0.48249966	0.81010616	0.5433318	0.031085933	0.3	3.0	
"ENSDARG00000100709"			0.017543859649122806	0.3572977889728519	-1.5007789	1.5007789	1.1326857	-1.0033491	1.1570117	-1.5007789	0.37919706	0.97124296	0.29785502	0.027357351			
"ENSDARG00000029822"			0.03773584905660377	0.4764081632653061	-1.9612483	1.9612483	1.0777793	1.0950761	-1.27404	-1.9612483	0.80811423	0.8049499	0.4685098	0.10547691			
"ENSDARG00000017490"			0.018867924528301886	0.3572977889728519	-2.6589272	2.6589272	1.0180258	1.1115322	-1.1882225	-2.6589272	0.9323943	0.8069031	0.4964733	0.022317197	0.3	3.0	
"ENSDARG00000087633"			0.017241379310344827	0.3572977889728519	-1.6043317	1.6043317	-1.0215716	-1.1180491	-1.0876902	-1.6043317	0.6429069	0.51109797	0.5667973	0.031576484			
"ENSDARG00000092652"			0.021739130434782608	0.3601325857752389	-1.501206	1.501206	-1.501206	-1.2818624	-1.1396643	1.1571708	0.05182019	0.14861374	0.3721973	0.3902702			
"ENSDARG00000054319"			0.017241379310344827	0.3572977889728519	-1.9582843	1.9582843	1.0572088	-1.0520874	1.0876827	-1.9582843	0.7288957	0.6708885	0.6199915	0.0020104076			
"ENSDARG00000044642"			0.02040816326530612	0.3572977889728519	-1.557571	1.557571	-1.2834032	-1.0595045	-1.1768477	-1.557571	0.31183213	0.74605185	0.49601352	0.06468084			
"ENSDARG00000103687"			0.01818181818181818	0.3572977889728519	-1.6553624	1.6553624	1.0937347	-1.0176523	-1.1960517	-1.6553624	0.48303217	0.93149304	0.4739013	0.020869467			
"ENSDARG00000055278"			0.017543859649122806	0.3572977889728519	-1.9935521	1.9935521	1.1079149	1.1492982	1.2194124	-1.9935521	0.5345486	0.6886425	0.2819052	0.032991573			
"ENSDARG00000005616"			0.019230769230769232	0.3572977889728519	-1.6980083	1.6980083	1.1415713	1.1595756	1.4285331	-1.6980083	0.32141796	0.40110666	0.061970923	0.17697318			
"ENSDARG00000074719"			0.01818181818181818	0.3572977889728519	1.5523515	1.5523515	1.1944158	-1.0759381	1.2425833	1.5523515	0.088418126	0.5298033	0.09014864	0.0022787654			
"ENSDARG00000105039"			0.0196078431372549	0.3572977889728519	1.8277383	1.8277383	1.1989498	1.179406	1.2478786	1.8277383	0.2679262	0.5156013	0.36273652	0.019291647			
"ENSDARG00000016789"			0.017857142857142856	0.3572977889728519	1.8301926	1.8301926	1.5669081	1.487861	1.2507819	1.8301926	0.12865639	0.2100409	0.43096623	0.06820184			
"ENSDARG00000044512"			0.018867924528301886	0.3572977889728519	1.6794842	1.6794842	-1.0085212	1.212681	1.1859586	1.6794842	0.9425135	0.3377259	0.28494704	0.015775189			
"ENSDARG00000053853"			0.017857142857142856	0.3572977889728519	-1.8410994	1.8410994	1.0129033	1.0217391	1.0571697	-1.8410994	0.9045677	0.9252074	0.7485061	0.08248428			
"ENSDARG00000076448"			0.017857142857142856	0.3572977889728519	-1.9257205	1.9257205	1.053994	-1.0954655	1.0362037	-1.9257205	0.51863915	0.46920162	0.7674191	0.043470755			
"ENSDARG00000104207"			0.018867924528301886	0.3572977889728519	-1.686624	1.686624	1.0254623	1.074907	1.0296856	-1.686624	0.6970024	0.7476453	0.8400738	0.116884716			
"ENSDARG00000033046"			0.03773584905660377	0.4764081632653061	1.5695846	1.5695846	1.1813565	1.1821705	1.2132982	1.5695846	0.53922796	0.3492439	0.4014318	0.061835844			
"ENSDARG00000023820"			0.019230769230769232	0.3572977889728519	-1.5832891	1.5832891	1.0137025	-1.0398102	1.0701052	-1.5832891	0.8500523	0.7831738	0.4881869	0.08326655			
"ENSDARG00000031848"			0.020833333333333332	0.3572977889728519	-1.7532641	1.7532641	-1.0694022	-1.0673211	1.1197932	-1.7532641	0.6073923	0.50183433	0.52835846	0.007821479			
"ENSDARG00000070919"			0.018867924528301886	0.3572977889728519	-1.6206561	1.6206561	-1.3879781	1.0096414	-1.0360599	-1.6206561	0.051165093	0.9282551	0.7419281	0.019687688			
"ENSDARG00000055036"			0.01818181818181818	0.3572977889728519	-1.801224	1.801224	1.1728672	-1.015012	1.1105378	-1.801224	0.29560646	0.92511576	0.4955609	0.05340112			
"ENSDARG00000007024"			0.018518518518518517	0.3572977889728519	-1.863812	1.863812	1.0686737	-1.1537414	1.1132675	-1.863812	0.54210556	0.20324224	0.34407663	0.021396914			
"ENSDARG00000070078"			0.037037037037037035	0.4764081632653061	-1.5973655	1.5973655	1.1279545	1.1277845	1.131489	-1.5973655	0.70647264	0.6886748	0.70000225	0.20442446			
"ENSDARG00000100968"			0.018867924528301886	0.3572977889728519	-1.6682066	1.6682066	-1.6682066	-1.4582022	-1.3906643	-1.1724784	0.02052899	0.04237236	0.0909889	0.24211216			
"ENSDARG00000088933"			0.017857142857142856	0.3572977889728519	-1.9639448	1.9639448	-1.0241382	-1.1069652	-1.0862012	-1.9639448	0.902207	0.7430468	0.70874816	0.03360934			
"ENSDARG00000100635"			0.037037037037037035	0.4764081632653061	-1.7725141	1.7725141	1.0380417	1.1109247	1.1172138	-1.7725141	0.8515079	0.72293293	0.6283254	0.103796326			
"ENSDARG00000099185"			0.019230769230769232	0.3572977889728519	-1.6981554	1.6981554	-1.0709982	1.0233823	1.0531061	-1.6981554	0.2961487	0.8713491	0.6481421	0.011763084			
"ENSDARG00000016918"			0.018867924528301886	0.3572977889728519	-1.7907522	1.7907522	1.0237308	1.0561491	1.0244721	-1.7907522	0.8187814	0.71476805	0.86239266	0.061661866			
"ENSDARG00000023176"			0.01818181818181818	0.3572977889728519	-1.8470579	1.8470579	1.1636056	-1.0297816	1.1597131	-1.8470579	0.13373809	0.8257065	0.26013386	0.09815272			
"ENSDARG00000102722"			0.017857142857142856	0.3572977889728519	-1.6977177	1.6977177	1.2106419	1.101984	1.3297348	-1.6977177	0.51717055	0.7163496	0.3008468	0.12842165			
"ENSDARG00000100406"			0.017857142857142856	0.3572977889728519	-1.8949667	1.8949667	1.2158854	1.0084012	1.1407784	-1.8949667	0.093077876	0.94411045	0.23209928	0.0161254			
"ENSDARG00000102568"			0.037037037037037035	0.4764081632653061	-1.6403205	1.6403205	-1.1451772	-1.3702767	-1.548044	-1.6403205	0.59201235	0.08968466	0.0151273385	0.11915194			
"ENSDARG00000101146"			0.017241379310344827	0.3572977889728519	1.6071818	1.6071818	-1.1765039	-1.102247	-1.096942	1.6071818	0.2726669	0.5784535	0.44304255	0.02674394			
"ENSDARG00000076381"			0.018518518518518517	0.3572977889728519	-1.7594982	1.7594982	1.0127406	-1.0310225	1.0015745	-1.7594982	0.9488634	0.86755705	0.993014	0.047292262			
"ENSDARG00000069439"			0.019230769230769232	0.3572977889728519	1.6155007	1.6155007	1.6155007	-1.0440823	1.2494457	-1.2715819	0.13318352	0.85967505	0.4092756	0.36874092			
"ENSDARG00000004296"			0.017857142857142856	0.3572977889728519	-1.7287807	1.7287807	1.0691011	-1.0428734	1.1138425	-1.7287807	0.398924	0.47058126	0.15861563	0.03762321			
"ENSDARG00000073695"			0.018518518518518517	0.3572977889728519	1.9690979	1.9690979	1.521549	1.377943	1.691604	1.9690979	0.086513214	0.16676487	0.05042366	0.027504208			
"ENSDARG00000104450"			0.018518518518518517	0.3572977889728519	-1.5789684	1.5789684	1.0147504	-1.0044354	1.0124936	-1.5789684	0.83970356	0.96176827	0.87734795	0.042868808			
"ENSDARG00000013871"			0.017543859649122806	0.3572977889728519	-1.653829	1.653829	1.0617561	1.1961956	1.1480006	-1.653829	0.71482855	0.51854265	0.40089852	0.046431158			
"ENSDARG00000069377"			0.020833333333333332	0.3572977889728519	2.1614344	2.1614344	1.3157501	1.5858245	1.6587148	2.1614344	0.4431624	0.249121	0.21804845	0.09863589			
"ENSDARG00000092976"			0.04	0.4764081632653061	-1.610039	1.610039	-1.0355245	1.0494306	-1.0194958	-1.610039	0.80545443	0.74229515	0.89566964	0.0836911			
"ENSDARG00000088911"			0.018867924528301886	0.3572977889728519	-1.9801291	1.9801291	1.0622276	-1.2165145	1.1953732	-1.9801291	0.7934206	0.52540267	0.47130454	0.08757638			
"ENSDARG00000069333"			0.018867924528301886	0.3572977889728519	-1.591162	1.591162	1.0691622	1.0765293	1.0703906	-1.591162	0.4837223	0.4108385	0.5139208	0.039419983			
"ENSDARG00000087709"			0.0196078431372549	0.3572977889728519	-1.8109571	1.8109571	-1.1623495	-1.0223349	1.015703	-1.8109571	0.19763283	0.81874555	0.86138463	0.037507765			
"ENSDARG00000029493"			0.019230769230769232	0.3572977889728519	-1.9430821	1.9430821	1.1698582	1.0598453	1.2040993	-1.9430821	0.24746764	0.44117403	0.13833813	0.07148409			
"ENSDARG00000061835"			0.046511627906976744	0.5174545270304505	1.5400969	1.5400969	1.5400969	1.3062731	1.2685595	1.5064553	0.029515566	0.12631552	0.27643186	0.031012924			
"ENSDARG00000068982"			0.0425531914893617	0.48208069293494293	1.9866475	1.9866475	1.735865	1.9866475	1.808534	1.4979017	0.05735797	0.044389654	0.052159686	0.13464284			
"ENSDARG00000018846"			0.01818181818181818	0.3572977889728519	-2.2097604	2.2097604	1.2819341	1.1470721	1.211343	-2.2097604	0.24800147	0.39286554	0.2681312	0.008790495	0.3	3.0	
"ENSDARG00000019228"			0.01818181818181818	0.3572977889728519	-1.8014246	1.8014246	1.1209252	-1.0002261	1.0168514	-1.8014246	0.018616473	0.99883693	0.89624584	0.06450869			
"ENSDARG00000043285"			0.017857142857142856	0.3572977889728519	-1.665026	1.665026	1.0286909	-1.04883	-1.0416553	-1.665026	0.81074375	0.7193456	0.75526047	0.094614975			
"ENSDARG00000091143"			0.018867924528301886	0.3572977889728519	-1.5876808	1.5876808	1.000522	-1.210385	-1.5876808	-1.5063232	0.9966256	0.324445	0.03675112	0.026014898			
"ENSDARG00000086266"			0.04081632653061224	0.4764081632653061	1.663107	1.663107	1.5035802	1.663107	1.5712645	1.6477802	0.054799486	0.042856876	0.051660344	0.05070019			
"ENSDARG00000054534"			0.02040816326530612	0.3572977889728519	-1.8932539	1.8932539	-1.0387065	1.1653113	1.0120724	-1.8932539	0.52600473	0.3749909	0.9356692	0.097230725			
"ENSDARG00000099633"			0.018867924528301886	0.3572977889728519	-1.5026263	1.5026263	1.1243575	-1.0115905	1.1356381	-1.5026263	0.4469822	0.9398782	0.40737227	0.061360456			
"ENSDARG00000098296"			0.017543859649122806	0.3572977889728519	-1.6292461	1.6292461	1.1065171	-1.0401794	-1.0918833	-1.6292461	0.29872125	0.47306234	0.48831728	0.10112032			
"ENSDARG00000079560"			0.03636363636363636	0.4764081632653061	-1.6050223	1.6050223	1.0868655	1.1416234	1.0021745	-1.6050223	0.6354548	0.45321053	0.990059	0.06298536			
"ENSDARG00000045411"			0.017857142857142856	0.3572977889728519	-1.505851	1.505851	-1.1715298	-1.0700748	-1.0632796	-1.505851	0.039265443	0.23243397	0.33133316	0.025437567			
"ENSDARG00000058603"			0.018867924528301886	0.3572977889728519	-1.5048739	1.5048739	1.0540609	1.0280887	1.0850701	-1.5048739	0.6579633	0.8409735	0.5275433	0.05023746			
"ENSDARG00000079547"			0.017857142857142856	0.3572977889728519	-2.7983844	2.7983844	-1.2804375	-1.1604677	-1.1565858	-2.7983844	0.16505247	0.36231732	0.28677788	0.18112926			
"ENSDARG00000089919"			0.017857142857142856	0.3572977889728519	-1.5804074	1.5804074	1.0363743	1.044025	-1.0962842	-1.5804074	0.56133616	0.5065394	0.2323088	0.07745697			
"ENSDARG00000071579"			0.017857142857142856	0.3572977889728519	-1.8606784	1.8606784	-1.1725544	-1.2287742	-1.0185618	-1.8606784	0.55787176	0.04150896	0.89068997	0.023495361			
"ENSDARG00000071565"			0.017857142857142856	0.3572977889728519	-1.719425	1.719425	-1.0065837	-1.0301054	1.0036356	-1.719425	0.97249687	0.86707234	0.9870174	0.038802944			
"ENSDARG00000056909"			0.017543859649122806	0.3572977889728519	-1.9313246	1.9313246	-1.0035979	1.0057921	-1.0137916	-1.9313246	0.98222387	0.968535	0.94988286	0.018946981			
"ENSDARG00000098428"			0.0425531914893617	0.48208069293494293	-1.8289073	1.8289073	-1.197686	-1.0661621	1.1267912	-1.8289073	0.5145606	0.7782896	0.5865719	0.05764657			
"ENSDARG00000061355"			0.01818181818181818	0.3572977889728519	-1.7216417	1.7216417	-1.0486331	-1.0502294	-1.0071021	-1.7216417	0.36120108	0.4406161	0.9355078	0.019015482			
"ENSDARG00000104718"			0.018867924528301886	0.3572977889728519	1.8768803	1.8768803	1.0367802	1.0287368	-1.2567881	1.8768803	0.90066767	0.8735667	0.20266718	0.04486302			
"ENSDARG00000101979"			0.017241379310344827	0.3572977889728519	-1.5261549	1.5261549	-1.0536791	-1.0936936	-1.0102767	-1.5261549	0.61413956	0.56804585	0.94513696	0.028335778			
"ENSDARG00000043279"			0.01694915254237288	0.3572977889728519	-1.6816267	1.6816267	-1.0141716	-1.0996773	-1.0061047	-1.6816267	0.828198	0.61368036	0.91340184	0.010488327			
"ENSDARG00000017314"			0.018867924528301886	0.3572977889728519	-1.8518981	1.8518981	1.0205754	1.0309013	-1.2169387	-1.8518981	0.91741914	0.9250375	0.41420633	0.048437618			
"ENSDARG00000043175"			0.018867924528301886	0.3572977889728519	-2.2522593	2.2522593	1.0136563	1.2814761	-1.1018039	-2.2522593	0.947825	0.53584653	0.7052585	0.06880978			
"ENSDARG00000043173"			0.03571428571428571	0.4764081632653061	-3.3288927	3.3288927	-1.0011115	-1.0800238	-1.3143718	-3.3288927	0.9953204	0.9043347	0.5093509	0.074561186			
"ENSDARG00000077058"			0.04081632653061224	0.4764081632653061	-1.535122	1.535122	-1.0274915	1.4206257	-1.0059923	-1.535122	0.8776718	0.14143519	0.9853006	0.08996064			
"ENSDARG00000079420"			0.019230769230769232	0.3572977889728519	-1.6830773	1.6830773	1.1015929	1.0444802	1.1069238	-1.6830773	0.51468587	0.7750424	0.49664253	0.05699961			
"ENSDARG00000007421"			0.017857142857142856	0.3572977889728519	-1.7476186	1.7476186	-1.034501	-1.1542906	1.1634741	-1.7476186	0.80826193	0.22464444	0.37172508	0.0026266093			
"ENSDARG00000042920"			0.017857142857142856	0.3572977889728519	-1.9696647	1.9696647	1.0952907	-1.0379045	1.0654262	-1.9696647	0.42309475	0.6640914	0.41873574	0.060815234			
"ENSDARG00000071495"			0.018867924528301886	0.3572977889728519	-2.1474662	2.1474662	-1.085399	-1.0538634	1.0460304	-2.1474662	0.62161916	0.8859134	0.8190881	0.08020631			
"ENSDARG00000093619"			0.018518518518518517	0.3572977889728519	-1.8137714	1.8137714	1.1692334	-1.0872161	-1.0233891	-1.8137714	0.030795632	0.4561187	0.8369288	0.014617625			
"ENSDARG00000042667"			0.02	0.3572977889728519	1.9795798	1.9795798	1.1252468	1.304095	1.1900895	1.9795798	0.78111255	0.54329515	0.68007076	0.18989554			
"ENSDARG00000056226"			0.019230769230769232	0.3572977889728519	-2.0913396	2.0913396	-1.0520335	1.0733584	1.1009746	-2.0913396	0.50295854	0.50342077	0.64956933	2.9177067E-4	0.3	3.0	
"ENSDARG00000042065"			0.017857142857142856	0.3572977889728519	-1.828025	1.828025	-1.1114752	-1.3089211	-1.2060442	-1.828025	0.52247006	0.3289157	0.4386391	0.023956722			
"ENSDARG00000102456"			0.018518518518518517	0.3572977889728519	-1.7499943	1.7499943	1.086413	1.0726066	1.1420416	-1.7499943	0.41498724	0.60900277	0.26213762	0.023329483			
"ENSDARG00000105052"			0.03571428571428571	0.4764081632653061	-2.4620795	2.4620795	1.0450217	1.3994912	1.7163503	-2.4620795	0.8766792	0.33362496	0.2224449	0.119570345			
"ENSDARG00000100442"			0.0196078431372549	0.3572977889728519	-1.9653649	1.9653649	1.2377715	1.0707109	1.199929	-1.9653649	0.1276544	0.7817815	0.46524072	0.003926489			
"ENSDARG00000105212"			0.045454545454545456	0.5065218469473789	-1.8866587	1.8866587	1.1170511	-1.0010142	-1.0707413	-1.8866587	0.5322135	0.9952761	0.734016	0.10591845			
"ENSDARG00000001818"			0.017241379310344827	0.3572977889728519	-1.7857778	1.7857778	1.1125165	1.0049602	1.1397563	-1.7857778	0.18760635	0.9691591	0.029244086	0.12823541			
"ENSDARG00000093068"			0.017543859649122806	0.3572977889728519	-1.9062628	1.9062628	1.310618	1.1406872	1.3350952	-1.9062628	0.12053785	0.4150992	0.10526073	0.027802687			
"ENSDARG00000061432"			0.04081632653061224	0.4764081632653061	1.7328137	1.7328137	1.2962348	1.1546836	1.2702012	1.7328137	0.35256022	0.567549	0.1348281	0.07854115			
"ENSDARG00000022372"			0.017241379310344827	0.3572977889728519	-1.7216542	1.7216542	1.0267731	-1.0604017	1.1116681	-1.7216542	0.81023866	0.54286194	0.32748327	0.01535499			
"ENSDARG00000053973"			0.017241379310344827	0.3572977889728519	-1.887467	1.887467	1.058131	-1.0524741	1.1766241	-1.887467	0.46123156	0.763886	0.115892686	0.057393707			
"ENSDARG00000100625"			0.02127659574468085	0.35857734709641176	-3.0357263	3.0357263	-1.5187861	-1.2701067	1.0132459	-3.0357263	0.41624355	0.6318449	0.978552	0.111318305			
"ENSDARG00000040747"			0.018867924528301886	0.3572977889728519	-1.9129581	1.9129581	-1.0430257	1.0127447	-1.0431527	-1.9129581	0.6107328	0.90257674	0.64289874	0.0074905823			
"ENSDARG00000070918"			0.017857142857142856	0.3572977889728519	-2.1195464	2.1195464	1.0876328	1.0448611	1.0562713	-2.1195464	0.80694366	0.84903216	0.8502401	0.058844425			
"ENSDARG00000070892"			0.02	0.3572977889728519	-1.7231064	1.7231064	1.1269466	-1.3203351	1.0620201	-1.7231064	0.541089	0.16747482	0.7416099	0.11377796			
"ENSDARG00000007950"			0.019230769230769232	0.3572977889728519	-1.7557211	1.7557211	-1.209753	-1.084004	-1.2581655	-1.7557211	0.35182923	0.48115098	0.42012715	0.012475377			
"ENSDARG00000098791"			0.017241379310344827	0.3572977889728519	-1.9919206	1.9919206	-1.0899568	-1.1605548	-1.0508565	-1.9919206	0.56735796	0.35696337	0.7141129	0.04083176			
"ENSDARG00000089903"			0.04	0.4764081632653061	1.7417932	1.7417932	1.7417932	1.3091941	1.1785759	-1.0546995	0.027809165	0.1501069	0.3609134	0.7148015			
"ENSDARG00000017444"			0.019230769230769232	0.3572977889728519	-1.8213593	1.8213593	1.110935	-1.0246766	1.1718078	-1.8213593	0.3898968	0.85052145	0.23834254	0.013553578			
"ENSDARG00000052115"			0.038461538461538464	0.4764081632653061	1.9213865	1.9213865	1.5586654	1.3183289	1.5826529	1.9213865	0.043415368	0.307493	0.20741537	0.01745253			
"ENSDARG00000103878"			0.018518518518518517	0.3572977889728519	-1.8875008	1.8875008	1.0079187	1.0302739	-1.0406463	-1.8875008	0.94964135	0.83606017	0.7535149	0.034288205			
"ENSDARG00000099424"			0.02040816326530612	0.3572977889728519	1.5866094	1.5866094	1.5866094	1.1356039	1.2477511	-1.4772978	0.107755445	0.5704172	0.30979067	0.11693055			
"ENSDARG00000043997"			0.017857142857142856	0.3572977889728519	-1.836489	1.836489	-1.0396947	-1.0272572	1.0499667	-1.836489	0.835709	0.90115845	0.8163281	0.039358776			
"ENSDARG00000070775"			0.017857142857142856	0.3572977889728519	-1.7551427	1.7551427	-1.0364085	-1.0469667	1.0095637	-1.7551427	0.6252364	0.70397896	0.9415283	0.016164558			
"ENSDARG00000030915"			0.018518518518518517	0.3572977889728519	-1.9718671	1.9718671	1.0706635	1.0536687	-1.3083718	-1.9718671	0.70746887	0.8544163	0.32483253	0.03262857			
"ENSDARG00000021339"			0.018518518518518517	0.3572977889728519	-2.2847219	2.2847219	-1.0667892	-1.1376953	-1.2548066	-2.2847219	0.7109065	0.7487592	0.2950409	0.032709412	0.3	3.0	
"ENSDARG00000051876"			0.021739130434782608	0.3601325857752389	-1.5456002	1.5456002	-1.0687394	-1.0205734	-1.0802758	-1.5456002	0.62441194	0.9159487	0.64506376	0.017247176			
"ENSDARG00000062077"			0.01694915254237288	0.3572977889728519	-2.173142	2.173142	1.0269405	-1.234022	1.0067167	-2.173142	0.9012279	0.37628448	0.9677403	0.03032354	0.3	3.0	
"ENSDARG00000104818"			0.01818181818181818	0.3572977889728519	-1.8779762	1.8779762	1.0690192	1.047004	1.0475191	-1.8779762	0.5626374	0.6311701	0.700903	0.006212327			
"ENSDARG00000101726"			0.019230769230769232	0.3572977889728519	-2.3508763	2.3508763	-1.0771105	1.0414047	1.0225391	-2.3508763	0.703638	0.7306194	0.89364177	0.0032140275	0.3	3.0	
"ENSDARG00000045592"			0.017543859649122806	0.3572977889728519	-1.8740295	1.8740295	-1.1261337	-1.2253345	-1.1012166	-1.8740295	0.5905692	0.3231648	0.6663629	0.03727778			
"ENSDARG00000030270"			0.018867924528301886	0.3572977889728519	1.5864772	1.5864772	1.0340798	1.0500975	1.0030468	1.5864772	0.73025	0.81787246	0.9826978	0.042204455			
"ENSDARG00000040427"			0.03773584905660377	0.4764081632653061	-1.9905388	1.9905388	1.0558629	1.6136558	1.2163452	-1.9905388	0.829271	0.055085883	0.33554938	0.10560241			
"ENSDARG00000060471"			0.0425531914893617	0.48208069293494293	1.8975041	1.8975041	1.224383	1.3193787	1.2694149	1.8975041	0.5079631	0.40853265	0.5549059	0.10850192			
