"#NAME"	"SANT_10-1_A"	"SANT_10-1_B"	"SANT_10-1_C"	"SANT_10-2_A"	"SANT_10-2_B"	"SANT_10-2_C"	"SANT_10-3_B"	"SANT_10-3_C"	"SANT_10-4_A"	"SANT_10-4_B"	"SANT_10-4_C"	"SANT_3uM_A"	"SANT_3uM_B"	"SANT_3uM_C"
"ENSDARG00000038166"	6.03073580861234	5.97508427201817	5.47679502469493	5.92062309151257	5.64611629484499	5.51894945569544	5.79243291566566	5.69598844803512	5.85366042436811	5.48283773216179	5.41295938467144	6.25351612224219	6.59865755511041	5.69769178674614
"ENSDARG00000079080"	6.17352835142978	6.14302556527238	5.85846598128718	6.08903156865105	6.01627964685036	5.3783741607893	5.93237521139963	5.66981632627357	5.40745823797035	5.58431967022982	5.70391340990957	6.82145302450285	6.03073580861234	5.91319338994518
"ENSDARG00000040427"	4.90727347090612	4.64713790373553	5.22873125939669	4.37942374318204	4.55577296589189	4.86180433020235	4.81245376246096	4.41376785560473	4.54659334156884	4.59659853848644	5.00339360684185	3.40045778710461	3.47210673644762	3.56444408331874
"ENSDARG00000015731"	7.32466020702195	7.25827502693379	7.11699429965446	7.35213570746731	7.62879353457594	7.41941751479448	6.90945782604136	7.16802124236124	7.36885381355359	7.84620931079448	7.76923657037333	6.92067974735453	6.6634571804856	7.23141249690129
"ENSDARG00000025189"	5.88148486443406	6.09667592958983	6.15810573563431	6.03073580861234	6.21796757196109	5.97828044222032	6.97038851712385	6.40273235332453	6.62766935201193	7.16272135654463	6.75761549086066	4.34381144295153	6.53872433484877	5.94096053261128
"ENSDARG00000097790"	6.33583431208765	6.18893038086928	6.2795191925737	6.00825929787678	6.17352835142978	6.37932717011779	6.48582626322814	5.79047000592123	6.18893038086928	6.24783824349811	6.43398664444908	5.17084254814358	5.78682099238581	5.8863628920809
"ENSDARG00000101592"	8.07259850441562	8.2817061851428	8.08465028731157	8.17147851592367	8.11754892303211	7.93290314896723	7.94570366266623	8.28128123754772	8.59352499503502	8.71824958777734	8.42269033231779	7.83659341977472	7.68508731332513	8.31662908041568
"ENSDARG00000102421"	6.56873858356871	6.7511516522108	6.49220538419064	7.07182951829968	6.44585304001842	6.50516413007053	6.25486319561729	6.65367149782953	6.60167878812845	6.8209599602341	6.74303089753873	6.10135565859239	5.88148486443406	5.9960709197698
"ENSDARG00000110394"	4.06269368400499	3.67639362752783	4.01697997242333	4.7030162814353	4.05558399303707	4.08741065535452	3.31843565484632	3.00141998608663	3.52378424587631	4.12176071277759	4.10352449536265	4.25635759026084	4.5227301874836	4.51514451578132
"ENSDARG00000098538"	7.22196576901243	6.53990205790509	6.59865755511041	6.90721705414752	6.56709645555999	6.54828388402772	6.6781711381706	6.43916692216528	7.11170025847513	6.31753533362347	6.90721705414752	6.29980260888813	5.80328648813677	6.35195190720969
"ENSDARG00000117569"	4.71055150492439	4.36440091539377	4.72710366820409	4.01403489527362	4.33054770600149	4.7030162814353	4.28203990492997	4.59285086563685	4.54659334156884	4.65841112747707	4.5719002770147	4.85912756552959	5.66981632627357	5.20983139814793
"ENSDARG00000102733"	6.2504572438357	6.51823769800005	6.72911145252347	6.18893038086928	6.68709825016734	6.56464172734301	6.59511155986049	6.61505821364928	6.46462192209552	5.44781518921342	6.36051358622493	6.68613064075034	6.69913926950518	7.13367705989283
"ENSDARG00000104467"	5.44989707104624	4.43698398402436	5.11598178902986	4.90596897533379	4.7030162814353	4.25635759026084	4.51125538835115	4.9537901776065	4.71055150492439	4.26763274519953	4.28732566074739	5.44373388175673	5.40988304739345	5.28467920106964
