	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
ENSDARG00000055589	10.1533919	10.29368776	9.914824707	10.10246963	10.24988456	10.42950591	9.980743747	10.15471323	10.30225058	9.95231632	10.05725742	10.35738177	10.64040184	10.50159274	10.53276359
ENSDARG00000055591	7.347686886	6.947217003	7.037773076	7.012153626	7.160232824	7.0409158	6.927272156	7.51170002	7.196206293	7.060579201	7.094348813	7.035097121	6.721250226	6.545761278	6.711443622
ENSDARG00000055592	8.52172395	8.704949627	8.204413574	8.436853485	8.716958006	8.513171508	8.353835496	8.597420621	8.774961231	8.376538387	8.513473485	8.630292846	8.928707837	8.678072937	8.568803886
ENSDARG00000055595	9.426226765	9.454259576	9.222647064	9.59924842	9.300804301	9.315912382	9.731554559	9.273985991	8.948660815	9.705386237	8.995444038	9.234153219	9.004843233	8.833381324	8.746761949
ENSDARG00000055607	7.918456087	7.774215717	7.58195497	8.027366386	7.865849555	7.679756426	7.616375612	7.835088926	7.914025788	7.711372952	7.627910608	7.796749211	7.783437607	7.803707057	7.886342027
ENSDARG00000055613	7.720995864	7.683352907	7.109272691	7.653868163	7.897144962	7.336426667	7.649913143	7.435124949	7.561732434	7.442095801	7.699477211	7.193685317	7.577136621	7.56744974	7.68772396
ENSDARG00000055618	15.40054891	15.38507334	15.83724793	15.49135655	15.56059243	15.56059243	15.36375062	15.52238457	15.63803397	15.41455258	15.61109403	15.56059243	15.52238457	15.83724793	15.96674611
ENSDARG00000055620	8.093033402	8.078635045	8.190105212	7.863627088	8.091326069	8.206358347	7.786170433	8.128004325	8.268370155	7.984801786	8.034413166	8.094139127	7.891009719	7.930115387	7.984455192
ENSDARG00000055629	7.887943008	7.609467789	7.763816212	7.787611267	7.719498264	7.502428877	7.746941843	7.63279829	7.704264174	7.664436818	7.577136621	7.664436818	7.789681389	7.768893867	7.87418634
ENSDARG00000055632	7.552622458	8.08395403	8.287118194	7.691023636	8.24518714	8.114007581	7.863627088	7.787611267	8.02321742	7.913832268	7.609467789	8.191999408	7.947882413	8.004485034	7.994568664
ENSDARG00000055638	9.583204457	9.177170391	9.230622452	9.499903433	9.191380341	9.17228404	9.636617397	9.22251022	8.774961231	9.572486488	9.100262772	9.21570003	9.246992998	8.692067101	9.062841061
ENSDARG00000055639	9.605148646	9.599609151	9.535979309	9.486901826	9.580700685	9.709606492	9.393178665	9.415109918	9.721212319	9.2717975	9.610531585	9.683070886	9.556801143	9.799803881	9.908402254
ENSDARG00000055642	8.467434624	9.108997644	8.462744053	8.464984808	8.890622173	8.390049374	8.561631223	9.114968027	8.448943876	8.612184652	8.625842609	8.725937169	9.078003643	9.183617786	8.435563377
ENSDARG00000055644	6.631092823	6.342031203	6.427138837	6.153655363	6.18975161	6.814469082	6.022216462	5.94427358	6.498833569	5.831114679	5.967695892	7.32176837	6.582185492	6.326416422	6.663067752
ENSDARG00000055647	9.463499692	9.41393372	9.22541164	9.52255789	9.644670595	9.205168368	9.442691827	9.450817386	9.262239019	9.469234034	9.404803254	9.375543682	9.385934155	9.183617786	9.069765262
ENSDARG00000055653	7.927155617	8.08395403	7.934167304	7.767574615	8.0710951	7.823800331	7.629278656	7.746941843	8.02321742	7.868824068	7.800828815	7.902164242	7.809779784	7.903368535	8.008677637
ENSDARG00000055656	8.30858266	7.663609865	7.808507321	8.063963091	7.697917227	7.53303299	8.35861307	7.492586762	7.300878683	8.490691538	7.693295391	7.461324764	7.616872666	6.078499328	6.628490052
ENSDARG00000055659	6.878281953	5.903586576	6.256299189	6.274999676	6.122509969	6.220077231	5.901942439	5.831114679	6.059824984	6.202805872	6.294048102	6.204230782	6.54369234	6.375450633	6.078499328
ENSDARG00000055672	6.766166516	6.00082094	6.710610892	5.985203288	6.011777558	6.053876212	6.37453897	6.463044853	6.250289739	6.307661711	6.485543031	6.46465682	6.107055846	6.156548693	6.331776976
ENSDARG00000055676	7.96047008	7.860800814	7.83550801	7.84471571	7.794600274	7.893012899	7.996588282	7.740851752	7.795442233	7.960866698	7.699477211	7.87418634	7.8549919	7.740851752	7.837409243
ENSDARG00000055678	11.18546919	10.97058908	11.07988104	11.05344042	11.06225639	11.12225577	11.0005523	10.96134948	11.2287589	10.99941826	11.04017904	11.16011263	11.17356297	11.15876514	11.31313906
ENSDARG00000055679	7.982280388	8.168772506	8.070725887	8.167965995	8.102433666	8.190933817	8.064881554	7.984801786	8.298904053	7.711372952	7.934167304	8.087408136	8.285093183	8.070725887	8.240032778
ENSDARG00000055690	4.046433973	4.383967401	4.290580204	4.655981406	5.104848057	4.775039084	4.312070052	5.145777538	4.312070052	4.101177526	4.379493121	3.677512217	4.440939781	4.637396122	4.290580204
ENSDARG00000055698	9.497945375	8.987746928	9.684048399	9.312269106	9.143674846	9.124106281	9.515842255	9.169420041	9.106185257	9.449770522	9.339151467	8.900088504	8.955408118	9.074239481	8.965327344
ENSDARG00000055705	9.034171453	9.34539924	9.126606834	9.098212601	9.246224328	9.277061165	9.260055228	9.429310729	8.68354768	9.390277457	9.17245352	9.277635627	8.726268457	8.140473794	7.837409243
ENSDARG00000055708	9.234153219	9.576950303	9.037805802	9.278356977	9.40449167	9.251753038	9.224738763	9.501028773	9.370983454	9.188596875	9.446178198	9.28489792	9.412791828	9.533932638	9.243505919
ENSDARG00000055712	5.244801227	4.925974857	5.155278978	4.931916583	5.317798743	4.546135529	5.242818071	4.303102075	4.7447027	4.876653108	5.411384987	4.209055576	4.440939781	5.184193215	4.554703179
ENSDARG00000055713	5.518994554	5.693744259	5.111233124	5.770952861	5.145777538	5.29237866	5.800536697	5.317798743	4.999419252	5.831114679	5.262158589	5.313186506	5.869787391	5.602174403	5.376703671
ENSDARG00000055715	7.734498176	7.456704874	7.616872666	7.787611267	7.668303101	8.081702892	7.563242757	7.386389736	8.048419841	7.526461075	7.200680844	7.825948867	7.750196387	7.930115387	7.908603672
ENSDARG00000055719	8.566224425	8.608078976	8.355654496	8.689381243	8.661152602	8.601211775	8.695565119	8.597420621	8.573823851	8.625136245	8.691173018	8.539969882	8.825314621	8.664286935	8.250160561
ENSDARG00000055722	8.286728929	8.494710718	8.624603317	8.157849635	8.444357901	8.596463435	8.472569523	8.635772191	8.458686518	8.579082178	8.408567813	8.682387318	8.405087503	8.536262515	8.424899367
ENSDARG00000055723	7.162180234	5.604199313	6.322814086	7.012153626	7.46970807	5.886477309	6.732433691	7.761449203	5.549411863	7.101722921	7.461848905	6.392977604	6.721250226	7.312971988	6.172552662
ENSDARG00000055731	5.76259409	5.834626441	5.75029361	5.632326632	6.536698591	5.827890478	5.94427358	5.600191246	5.758853197	5.354048287	5.802301511	5.607831704	5.920176545	5.887968496	5.939597554
ENSDARG00000055737	10.1345517	10.3431996	10.25862821	10.32310869	10.23120105	10.21102317	10.35098207	10.34113034	10.3174554	10.26248829	10.23665801	10.23560233	10.27427564	10.39135787	10.35157604
ENSDARG00000055739	4.641322368	4.062315714	4.043685234	3.633354105	4.76742699	4.203855408	4.240691476	4.837477433	3.94350887	4.670019205	5.057609248	3.90739201	4.218222477	3.926160911	4.925974857
ENSDARG00000055740	8.672846397	8.465579226	8.603168792	8.678699586	8.413593191	8.499528191	8.771464377	8.399085459	8.421646694	8.877119986	8.832283457	8.354122615	8.591070802	8.559055793	8.390925156
ENSDARG00000055743	8.783671168	8.528341003	8.644263433	8.628136244	8.536262515	8.762176267	8.639386805	8.592946467	8.608078976	8.67380274	8.736752381	8.597907608	8.729060075	8.960472541	8.703292851
ENSDARG00000055751	6.19507863	4.312070052	5.19628253	5.881621302	4.530114574	4.835950643	5.850695625	4.440939781	5.07159382	6.307661711	4.89553754	4.375399752	5.690481744	5.304427795	5.30674549
ENSDARG00000055752	8.835058481	7.268545838	7.183040288	8.312382883	7.243535601	7.86143363	8.857490482	8.496450772	8.542945794	8.899213487	8.835268721	8.33497355	8.767877074	8.994784552	8.566100001
ENSDARG00000055753	7.402264399	7.463305817	7.554023424	7.012153626	7.040135171	7.426989366	6.990551149	7.021111551	7.568020541	6.927937762	7.112349586	7.392665604	7.736351178	7.601338548	7.634917558
ENSDARG00000055754	6.941212117	6.859988927	7.403300855	6.902272946	7.040135171	6.722055081	7.731794815	7.16683138	6.158350246	7.110974164	7.400237105	6.585264387	6.711027257	5.953977988	6.728089041
ENSDARG00000055757	8.430159033	8.528341003	8.292451614	8.519982862	8.453519323	8.463009395	8.345415742	8.441381546	8.476689903	8.361851116	8.24492649	8.461986679	8.554130113	8.40356567	8.527847512
ENSDARG00000055759	9.853333858	9.745983714	10.04957253	9.836872296	9.753910521	9.913558407	9.894172385	9.920774614	10.0082183	9.695428742	9.94571845	9.99629563	9.836260234	10.20008155	10.05131022
ENSDARG00000055760	9.109957649	8.946306884	9.235733774	9.086058616	8.901552486	9.233024217	8.847452149	8.913381333	9.188596875	8.921481429	8.76285431	9.245028578	9.106683361	9.290972804	9.234284561
ENSDARG00000055763	9.277496135	9.246009912	9.141273964	9.318413065	9.28489792	9.377293639	9.190015215	9.330491074	9.291840098	9.203293894	9.391015955	9.313615415	9.133595908	9.360378873	9.183476866
ENSDARG00000055770	7.696037689	7.609467789	7.511959265	7.774215717	7.697917227	7.6390057	7.248764087	7.593497354	7.667839584	7.51221851	7.538834678	7.616872666	7.577136621	7.847242045	7.722527257
ENSDARG00000055784	8.857125468	9.235974285	8.797247424	8.86815641	9.135061442	8.898408817	8.941467512	9.17931632	9.079303093	8.815903607	8.912818483	9.073259224	8.845513686	9.101547054	8.83267959
ENSDARG00000055786	8.286728929	8.37967515	8.407419823	8.532686019	8.404385294	8.317784919	8.466466452	8.619447313	8.408409362	8.416480596	8.562859748	8.369916871	8.718749085	8.705304609	8.726970828
ENSDARG00000055787	5.244801227	5.95167575	6.119979867	5.719726911	4.923103609	5.886477309	5.496561132	5.511633702	5.575714736	5.453155369	5.576509627	5.313186506	5.48039463	5.698500178	5.792263345
ENSDARG00000055791	8.845619962	8.790048196	8.864656362	9.024943654	8.898027514	9.019284409	8.991964463	8.654435617	8.845513686	8.982672914	8.946118013	8.875147778	9.120801267	8.854223659	8.839040359
ENSDARG00000055792	11.07527358	11.24917004	10.97528386	11.16126378	11.39762946	11.10869883	11.29282147	11.23781647	11.11407006	11.25034661	11.06120808	11.20494402	11.11345274	11.06595465	11.10229208
ENSDARG00000055797	6.941212117	7.220187885	7.025239016	6.804975272	7.459927164	7.345995701	7.196926743	6.721250226	7.333691257	7.218412414	7.086806615	7.158378675	7.347392757	7.430118465	7.450307081
ENSDARG00000055798	5.116661631	5.417710748	5.19628253	4.87944112	5.354048287	5.106283681	5.719726911	4.931916583	5.07159382	5.602174403	5.389379262	4.942812449	4.440939781	4.916896315	4.825932088
ENSDARG00000055813	4.97845532	6.193300922	5.19628253	5.106283681	5.985203288	4.835950643	5.468208879	5.802301511	4.964248235	4.876653108	5.700525088	5.035306809	5.540629858	6.137222355	5.884887526
ENSDARG00000055825	8.443747962	8.148868053	8.947022027	8.274786554	8.285386775	8.542945794	8.671033999	8.33542673	8.863963533	8.570426299	8.630292846	8.749175801	8.410206826	8.635286059	8.664286935
ENSDARG00000055835	8.215508592	7.787611267	8.070725887	8.216427029	7.42200278	7.867632135	8.296619592	7.536252556	7.369146589	8.420492884	7.710657903	7.338106601	7.491053264	6.902272946	6.785358021
ENSDARG00000055838	7.645853258	7.554023424	7.258467504	7.399661234	7.588536644	7.518906794	7.338686256	7.362231123	7.532609698	7.609467789	7.426989366	7.022467995	7.66999364	7.438052692	7.47785015
ENSDARG00000055839	6.286856981	5.803665784	6.3002471	6.502770216	5.428352765	6.135877162	6.537716375	6.119979867	6.311263379	6.41565434	6.209192862	6.288573809	6.250289739	6.481493449	6.362770739
ENSDARG00000055843	7.510153098	7.26128339	7.389233054	7.034431515	7.374924307	7.06527773	7.429021507	7.042123254	6.9700573	7.326022062	7.602915991	6.585264387	7.240790465	7.118651693	7.268545838
ENSDARG00000055852	5.666612672	5.75029361	5.775831635	6.078499328	5.627723852	5.855357572	5.997743125	5.878883942	5.963249405	6.023525049	5.576509627	5.51667686	5.589049143	6.234862026	5.939597554
ENSDARG00000055854	8.926962151	10.20150664	9.896891505	9.063371377	9.78537788	9.031078742	8.912332687	9.482498372	9.271176011	9.233855691	9.154614796	9.556679518	9.466058602	9.71403212	9.786173209
ENSDARG00000055855	8.845619962	8.704949627	9.453916814	8.654435617	8.898027514	9.109664278	9.171414267	8.741344735	8.93666569	9.098061731	9.247776692	8.879193839	8.812272859	8.653931296	8.92887603
ENSDARG00000055857	10.24735905	10.28769005	10.38781033	10.17516152	10.27895519	10.18719687	10.46603453	10.33541311	10.03243906	10.34840277	10.35678236	10.16624549	10.1846709	10.2632854	10.22933868
ENSDARG00000055868	11.57749414	11.92803058	11.23032399	11.80374057	11.92580909	11.62787154	11.77548746	11.66067361	11.5503766	11.9349843	11.67517567	11.62919806	11.75126584	11.45479054	11.40061526
ENSDARG00000055874	12.96024778	12.76514334	13.14284549	12.91692871	12.70748959	12.7710144	13.05487412	12.79356422	12.79673356	13.01678302	12.99258383	12.77953413	12.82897529	12.95389197	12.92911267
ENSDARG00000055875	9.229870999	9.249839172	9.300637726	9.403779793	9.084564218	9.209883261	9.36024083	9.183834966	9.226018589	9.325960563	9.228948178	9.311116651	9.219638533	9.329438246	9.34057251
ENSDARG00000055876	8.592946467	9.130336163	9.052450384	8.368183314	8.741042691	9.042781823	8.712893097	9.271523826	8.714436279	7.931932457	9.36024083	9.197903132	8.175529264	8.668161839	8.850276016
ENSDARG00000055889	7.827394683	7.380285499	7.183040288	7.363948924	7.111306967	7.023886723	7.484205699	6.721250226	7.41993358	7.275121387	6.970897302	7.204959734	7.240790465	7.264500913	7.58195497
ENSDARG00000055897	9.40449167	9.41143828	9.430138732	9.505068932	9.484936999	9.233024217	9.611100071	9.556557893	9.280732937	9.68053977	9.392906691	9.339422455	9.372467086	9.059103288	9.387993527
ENSDARG00000055899	7.496010779	7.730712251	7.521137076	7.568299324	7.731124156	7.540439603	7.459382235	7.730253158	7.546688814	7.568299324	7.569116929	7.258467504	7.830567968	7.669217969	7.746941843
ENSDARG00000055900	11.18249529	10.92017962	11.22794823	11.11630003	11.04372596	11.15107999	11.19112434	10.98801371	11.16333359	11.10458828	11.02940697	11.14525103	11.10360938	11.18293625	11.31527967
ENSDARG00000055901	8.078284663	8.277252058	7.988722211	8.827512333	8.178369481	8.180646555	7.917704793	9.976787118	7.746941843	7.886342027	8.308435821	8.003406938	8.047295153	8.2233399	7.886342027
ENSDARG00000055903	10.82905374	10.49396411	10.63830285	10.70884905	10.59851576	10.72140512	10.65131351	10.63633288	10.72967435	10.68522563	10.64308266	10.66164685	10.78357958	10.7433449	10.74238897
ENSDARG00000055912	8.942583082	8.879962806	8.801330367	8.963060048	9.023320484	9.007607383	8.815694293	8.908375485	8.774961231	8.891022479	8.924681022	9.081340647	9.042879269	8.909605682	9.057201064
ENSDARG00000055917	6.402653601	5.803665784	5.026795308	5.985203288	5.719726911	5.75029361	5.800536697	6.058261052	5.758853197	5.51667686	5.863082751	5.313186506	5.315684819	5.573810126	5.724870891
ENSDARG00000055926	7.251488103	7.311177895	6.844469936	7.245372637	7.479355468	7.62750818	7.29321769	7.34261443	7.46970807	7.204959734	7.193685317	7.811419313	7.324762826	7.254839381	7.015986019
ENSDARG00000055930	9.577375635	9.462711662	9.799127941	9.594085934	9.709969661	9.676432878	9.495294713	9.635680634	9.776870963	9.471193631	9.719178522	9.791953382	9.492683577	9.596211483	9.769288169
ENSDARG00000055938	8.678903637	8.561992257	8.517938059	8.528575874	8.789856708	8.588931699	8.50932305	8.701468296	8.657805163	8.494968227	8.685642618	8.630292846	8.592946467	8.614929332	8.49096355
ENSDARG00000055945	11.1048772	11.15107999	11.24246705	10.90912143	11.15362201	11.15673842	10.86050636	11.15707459	11.3729411	10.78808493	11.13457879	11.31143464	11.05834418	11.39810674	11.49719497
ENSDARG00000055955	4.046433973	4.312070052	4.858037385	4.822878509	4.530114574	4.546135529	4.697894521	4.083777586	4.7865451	4.945600461	4.440939781	4.835950643	5.349544769	3.926160911	4.88270176
ENSDARG00000055965	6.837350409	6.342031203	6.342031203	6.915085551	6.85957965	6.661293486	6.669055934	6.623657563	6.344549613	6.60508969	6.585264387	6.553263668	6.498833569	6.220077231	6.172552662
ENSDARG00000055966	8.053113386	8.14348019	7.521137076	8.01750511	7.80033935	7.787611267	7.657157081	8.08929009	7.51170002	7.893012899	7.887146365	7.713030632	7.903705417	7.947882413	7.650349332
ENSDARG00000055969	8.133419143	8.154786872	7.988722211	8.167965995	8.197634323	8.412029897	7.99165194	7.9349446	8.440348119	8.003805198	8.366226399	8.240032778	8.449458781	8.327114225	8.514450903
ENSDARG00000055970	6.837350409	6.720320946	6.444818697	7.034431515	6.622671096	6.610706455	6.78826481	6.672778324	6.728524246	6.490754826	6.515901914	5.972060572	6.863472739	6.873565783	6.41565434
ENSDARG00000055974	6.561107259	7.644893643	6.925740058	7.034431515	7.224968417	7.23983383	6.980256812	7.624366423	7.350543878	7.128676402	7.48185443	7.258467504	6.939916895	7.373334988	7.224968417
ENSDARG00000055976	8.272771946	8.224051814	7.949385576	8.109285447	8.165577774	8.076162999	7.934167304	8.271692988	8.150346915	8.131500872	8.038772562	7.91808044	8.064881554	7.913638747	7.843494386
ENSDARG00000055989	8.374982305	8.411705513	8.349692143	8.330298275	8.240178726	8.266080116	8.302326224	8.383970965	8.222449438	8.464984808	8.295751451	8.087408136	8.33542673	8.267057053	8.277252058
ENSDARG00000055991	7.777636731	7.774215717	8.423955554	7.755387284	7.314689717	8.081702892	7.530189852	7.885082475	8.330717223	7.348268033	7.86603704	7.954202941	7.696265064	8.460652768	8.347124744
ENSDARG00000055999	7.552622458	7.361023882	7.429852039	7.155258254	7.066490614	7.176161352	7.57035355	7.042123254	7.311177895	7.602915991	7.400237105	6.674549698	7.450307081	7.103655125	7.179365726
ENSDARG00000056001	10.88816472	10.6894012	10.95151943	10.78751502	10.75172631	10.77068291	10.88677425	10.84061551	10.86144658	10.93058346	10.85513865	10.87575157	10.57642865	10.76239108	10.88283958
ENSDARG00000056004	8.632093848	8.642313468	8.577922482	8.436853485	8.419484368	8.412029897	8.746429622	8.513976637	8.378656711	8.567327774	8.685642618	8.388075748	8.443092312	8.781997578	8.430024516
ENSDARG00000056005	9.870650666	9.986239876	9.892859906	9.987809328	9.934484625	9.900981008	9.908444643	10.00733021	9.934819768	9.79675519	10.02904596	9.864637126	9.889881525	10.05909314	10.13808668
