#NAME	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
#CLASS:DOSE	10000000	10000000	10000000	1000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	0	0	0
ENSDARG00000077688	3	0	0	0	0	0	0	0	0	7	0	0	8	8	0	6	0	0
ENSDARG00000077690	65	30	63	2	24	42	61	39	20	27	10	32	63	80	39	35	1	10
ENSDARG00000077691	3	3	13	0	0	8	3	8	23	23	3	6	39	25	0	13	0	0
ENSDARG00000077694	304	68	181	18	67	49	127	78	133	76	43	160	145	129	25	80	0	11
ENSDARG00000077696	44	4	43	5	17	32	15	5	4	29	15	18	17	57	13	52	0	3
ENSDARG00000077697	80	30	33	0	46	23	87	32	20	28	21	49	18	16	32	39	2	0
ENSDARG00000077698	3	0	1	0	4	0	0	1	6	0	0	2	0	8	11	31	0	0
ENSDARG00000077706	0	0	6	0	0	0	3	34	0	0	0	0	1	0	0	0	0	0
ENSDARG00000077709	401	87	287	21	137	210	354	238	188	124	86	200	528	432	87	156	2	20
ENSDARG00000077710	173	23	97	3	35	115	103	29	23	48	8	50	122	284	68	53	1	16
ENSDARG00000077712	0	0	0	0	0	0	18	0	0	0	0	8	0	6	0	0	0	0
ENSDARG00000077715	185	22	143	10	79	59	134	59	72	78	24	70	186	176	50	34	1	13
ENSDARG00000077717	58	12	64	2	35	63	74	33	38	32	8	31	102	39	15	44	0	0
ENSDARG00000077721	97	41	53	5	43	76	96	30	11	106	46	34	77	104	14	12	0	2
ENSDARG00000077722	755	102	362	44	79	170	377	292	104	190	90	127	256	210	86	127	9	4
ENSDARG00000077726	90	17	22	5	13	26	10	21	32	16	11	6	36	11	10	11	0	0
ENSDARG00000077728	33	18	211	52	10	20	57	41	14	75	15	10	20	47	0	0	0	0
ENSDARG00000077732	151	102	138	10	42	125	211	146	123	76	47	116	229	148	52	132	0	14
ENSDARG00000077737	114	25	68	8	44	66	63	34	44	66	4	60	118	67	37	47	0	2
ENSDARG00000077740	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ENSDARG00000077741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077745	1	1	5	0	0	1	7	5	0	2	0	2	0	0	0	4	0	0
ENSDARG00000077749	138	60	79	43	63	40	61	48	25	26	45	67	109	146	78	59	0	13
ENSDARG00000077751	94	13	45	6	14	43	20	46	24	45	20	82	25	27	56	58	0	0
ENSDARG00000077760	1	5	15	0	0	1	9	10	0	12	1	12	0	17	1	0	0	0
ENSDARG00000077761	176	57	106	14	45	34	76	88	114	25	30	29	115	118	38	17	2	2
ENSDARG00000077762	78	2	38	4	14	30	24	17	21	8	17	20	34	25	6	5	0	11
ENSDARG00000077764	5	12	9	0	18	52	26	1	33	9	15	29	7	14	15	6	0	0
ENSDARG00000077768	22	2	9	0	10	36	29	14	16	13	2	0	29	13	3	2	0	0
ENSDARG00000077769	29	1	1	0	8	0	16	6	12	0	0	1	3	21	4	3	0	0
ENSDARG00000077775	0	0	8	0	0	10	0	5	0	8	0	0	6	1	0	0	0	0
ENSDARG00000077776	562	95	342	27	125	188	290	188	128	118	52	141	373	280	98	230	0	13
ENSDARG00000077777	453	80	171	44	144	116	289	269	75	166	80	149	198	171	30	92	4	36
ENSDARG00000077778	83	35	43	5	10	47	58	16	56	38	7	24	85	95	41	32	0	2
ENSDARG00000077782	18	3	15	0	12	5	2	0	35	3	0	0	8	5	0	14	0	5
ENSDARG00000077783	107	11	41	0	26	55	83	15	33	34	20	138	35	209	2	32	0	16
ENSDARG00000077785	100	20	69	21	48	69	116	44	17	56	114	25	99	94	5	317	0	14
ENSDARG00000077788	161	5	78	0	11	0	45	13	0	0	17	7	94	203	6	17	0	0
ENSDARG00000077790	12	43	0	6	0	4	35	0	0	30	0	0	19	4	3	3	2	0
ENSDARG00000077791	217	37	59	0	50	64	148	68	85	80	31	82	146	226	34	67	3	26
ENSDARG00000077792	20	3	6	0	0	14	19	3	9	12	5	6	46	11	0	9	0	0
ENSDARG00000077794	0	0	0	0	0	24	0	0	4	14	0	0	30	0	0	0	0	0
ENSDARG00000077799	4	0	17	0	4	0	0	17	2	3	0	0	8	0	0	0	0	0
ENSDARG00000077804	130	28	44	10	41	41	81	12	43	30	9	39	112	124	19	30	0	1
ENSDARG00000077809	0	0	3	0	0	3	0	3	2	0	0	0	0	4	0	0	0	0
ENSDARG00000077810	50	12	30	9	27	15	19	20	17	12	3	13	43	47	20	49	0	8
ENSDARG00000077811	678	181	447	42	196	243	413	216	229	261	137	257	607	429	199	249	4	44
ENSDARG00000077812	58	26	20	0	29	8	44	6	21	5	2	14	57	29	24	13	0	0
ENSDARG00000077813	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077815	9	0	11	0	4	1	2	10	0	7	1	0	5	7	0	3	0	0
ENSDARG00000077817	51	50	41	1	17	17	92	60	119	35	10	90	97	56	39	5	0	14
ENSDARG00000077818	95	13	50	0	44	35	55	31	21	15	12	26	72	59	33	58	0	13
ENSDARG00000077822	3	0	5	0	0	1	0	1	1	0	0	0	5	2	2	0	0	1
ENSDARG00000077823	35	14	28	0	6	82	42	13	35	17	9	18	39	38	1	32	0	6
ENSDARG00000077826	119	28	55	0	49	36	58	30	21	32	5	15	93	73	17	29	0	0
ENSDARG00000077828	52	38	13	0	24	10	23	31	29	33	2	18	39	48	2	4	2	0
ENSDARG00000077830	39	24	23	1	11	42	55	85	7	31	42	33	64	97	6	61	0	2
ENSDARG00000077836	42	11	11	0	14	3	0	0	11	0	0	2	0	0	1	0	0	0
ENSDARG00000077839	23	27	12	0	0	12	24	10	10	3	0	10	19	44	0	13	0	0
ENSDARG00000077840	737	195	487	38	164	377	543	279	229	141	130	296	575	633	232	274	1	10
ENSDARG00000077842	97	16	32	7	21	17	49	38	29	18	31	55	76	28	10	2	0	0
ENSDARG00000077845	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0
ENSDARG00000077847	120	20	79	4	39	139	80	22	186	57	16	64	86	131	8	291	0	2
ENSDARG00000077850	158	34	68	6	34	47	68	34	40	43	27	43	83	62	26	25	0	0
ENSDARG00000077852	218	123	171	22	64	79	100	114	60	51	43	113	267	194	53	131	16	23
ENSDARG00000077853	0	7	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
ENSDARG00000077855	4	0	0	0	0	0	0	0	15	0	0	0	11	6	0	2	0	0
ENSDARG00000077858	12	0	4	0	5	0	3	7	0	0	0	0	9	16	3	0	1	0
ENSDARG00000077859	16	5	4	0	0	30	16	2	20	6	0	25	25	12	6	17	0	0
ENSDARG00000077860	920	152	490	42	237	358	525	316	270	350	234	385	770	571	251	336	5	29
ENSDARG00000077861	19	0	0	0	0	6	0	0	0	3	0	0	2	0	0	0	0	0
ENSDARG00000077862	4	4	3	0	0	1	1	4	0	0	1	11	8	2	4	6	0	0
ENSDARG00000077863	27	18	1	0	5	8	8	29	0	19	13	20	1	30	7	6	0	0
ENSDARG00000077864	17	5	16	0	0	5	10	19	0	5	0	0	4	24	1	0	0	0
ENSDARG00000077866	15	5	0	0	0	10	8	6	0	5	1	8	11	0	0	6	0	0
ENSDARG00000077870	59	24	64	0	26	43	61	66	25	30	33	25	67	87	31	18	0	0
ENSDARG00000077872	25	9	73	0	41	54	92	42	82	24	7	26	64	27	20	2	0	0
ENSDARG00000077874	4	7	1	0	8	2	6	0	2	4	3	26	0	3	0	0	0	0
ENSDARG00000077875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077877	15	0	0	0	0	6	23	9	2	0	0	0	0	43	3	7	0	0
ENSDARG00000077878	9	2	3	0	0	7	14	3	1	8	0	9	33	5	0	3	0	0
ENSDARG00000077880	4	0	0	0	0	0	0	0	0	3	0	5	0	9	0	0	0	0
ENSDARG00000077881	189	50	128	2	82	147	105	73	23	88	28	85	50	127	25	60	2	4
ENSDARG00000077882	3	0	9	0	0	0	7	59	0	2	0	0	3	0	0	0	0	5
ENSDARG00000077883	15	17	2	0	0	2	4	12	0	0	17	15	11	19	14	7	0	0
ENSDARG00000077897	53	20	117	15	13	26	59	26	20	16	4	23	115	46	5	22	0	0
ENSDARG00000077898	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077900	0	0	0	0	0	19	1	30	0	0	0	0	2	0	0	0	0	0
ENSDARG00000077901	216	207	606	157	133	349	390	155	121	556	156	140	287	473	0	154	0	226
ENSDARG00000077905	141	38	92	11	73	159	254	157	101	65	40	71	339	397	101	146	7	39
ENSDARG00000077906	133	39	200	2	93	98	157	70	82	54	31	45	362	265	41	42	0	20
ENSDARG00000077907	5	0	1	0	2	0	8	4	0	0	0	2	2	0	0	0	0	0
ENSDARG00000077909	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077911	0	0	0	0	0	0	2	0	2	0	0	5	0	0	0	0	0	0
ENSDARG00000077912	180	36	97	0	129	72	146	63	24	63	23	60	285	126	195	80	0	4
ENSDARG00000077915	15	6	43	0	16	32	34	8	6	9	13	19	6	5	0	20	0	0
ENSDARG00000077918	9	0	1	0	0	0	0	0	0	0	0	1	10	7	0	3	0	0
ENSDARG00000077920	368	78	312	85	229	513	129	183	65	90	140	158	1035	893	178	116	0	60
ENSDARG00000077926	1	0	4	0	0	11	15	2	11	0	6	0	14	10	0	2	0	0
ENSDARG00000077928	68	0	8	2	1	4	11	5	0	12	0	2	11	15	14	8	0	0
ENSDARG00000077934	87	3	48	4	21	37	91	70	18	33	11	26	67	46	18	22	0	0
ENSDARG00000077938	86	0	43	0	8	12	15	34	13	11	0	20	13	19	2	12	0	4
ENSDARG00000077943	40	5	16	0	21	4	28	5	0	2	3	0	13	0	0	0	0	4
ENSDARG00000077946	497	65	209	22	134	199	260	246	159	144	68	157	335	336	75	183	2	43
ENSDARG00000077948	89	31	152	1	239	60	231	106	34	93	39	51	200	295	37	74	0	10
ENSDARG00000077950	51	36	42	1	16	52	54	41	9	59	11	52	26	54	45	41	0	7
ENSDARG00000077955	73	17	64	0	15	47	28	55	23	37	18	14	72	29	29	32	0	0
ENSDARG00000077959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077960	2	4	9	0	0	0	5	6	16	4	0	3	4	5	0	19	0	0
ENSDARG00000077962	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077967	192	69	64	8	52	166	99	204	45	14	45	343	116	109	24	15	10	4
ENSDARG00000077975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077979	7	0	8	5	0	0	3	0	1	2	12	2	7	2	0	5	0	0
ENSDARG00000077982	65	10	32	1	4	1	22	1	22	12	45	15	5	23	11	12	0	0
ENSDARG00000077983	14	0	9	0	2	4	3	0	0	3	1	6	17	0	0	4	0	0
ENSDARG00000077985	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077986	137	19	50	5	25	77	97	46	44	53	40	47	83	70	56	58	0	4
ENSDARG00000077987	147	37	82	0	67	40	92	38	32	17	11	66	95	90	32	67	0	6
ENSDARG00000077988	151	10	37	9	18	69	58	15	24	55	13	39	111	103	23	27	0	6
ENSDARG00000077994	55	11	29	3	13	26	61	50	32	3	16	35	113	118	27	28	0	10
ENSDARG00000077996	75	5	12	0	25	10	59	26	12	20	1	15	45	113	1	52	0	7
ENSDARG00000077998	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078001	46	15	20	3	24	26	27	27	20	20	2	23	12	21	14	45	0	4
ENSDARG00000078002	3	0	9	4	0	5	21	7	3	0	0	16	22	1	0	0	0	0
ENSDARG00000078004	0	2	0	0	1	0	0	0	0	0	0	6	9	5	0	0	0	0
ENSDARG00000078006	75	22	41	15	48	74	140	64	28	17	19	9	24	74	43	36	0	3
ENSDARG00000078011	259	40	151	12	47	169	232	66	126	78	30	88	210	295	49	85	0	8
ENSDARG00000078012	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
ENSDARG00000078014	212	52	77	22	38	80	92	42	170	61	22	21	120	200	10	68	0	2
ENSDARG00000078016	141	5	66	3	28	82	99	42	51	33	96	64	76	160	24	34	0	6
ENSDARG00000078018	24	0	35	0	9	7	14	1	7	2	2	1	3	22	0	3	0	8
ENSDARG00000078022	191	25	161	30	125	207	215	170	103	61	66	171	322	443	152	81	0	14
ENSDARG00000078026	322	51	159	5	123	197	254	99	104	56	160	200	248	156	41	95	0	20
ENSDARG00000078034	34	5	23	0	0	6	17	17	0	8	7	3	2	3	0	0	0	3
ENSDARG00000078037	78	5	37	0	7	16	40	34	11	6	28	14	42	57	12	28	0	3
ENSDARG00000078041	325	69	126	17	52	132	200	90	67	93	44	100	248	213	17	154	0	3
ENSDARG00000078042	197	2	85	19	50	87	93	30	29	36	31	5	36	70	12	24	4	0
ENSDARG00000078050	102	22	93	7	33	18	37	28	4	29	11	40	49	22	14	9	0	0
ENSDARG00000078052	6	1	4	0	0	1	0	5	5	3	0	24	7	0	0	3	0	0
ENSDARG00000078055	35	2	18	0	7	9	8	1	0	0	0	3	12	1	8	20	0	4
ENSDARG00000078056	35	10	17	0	16	52	40	0	39	3	0	10	110	68	10	5	0	0
ENSDARG00000078057	29	22	76	0	13	94	44	37	44	27	0	15	101	82	8	69	0	9
ENSDARG00000078058	189	7	94	0	37	55	76	14	78	31	50	40	111	74	19	15	0	17
ENSDARG00000078059	18	0	18	0	11	5	1	5	0	1	0	0	33	0	7	0	0	0
ENSDARG00000078060	88	24	59	1	48	70	108	47	55	44	23	50	146	149	34	47	0	7
ENSDARG00000078065	0	0	2	0	8	2	0	0	0	0	0	3	0	5	7	0	0	0
ENSDARG00000078066	128	45	56	20	61	18	50	38	55	57	1	78	88	98	38	74	0	1
ENSDARG00000078068	5	4	14	0	2	0	0	0	0	3	0	52	10	3	17	0	0	0
ENSDARG00000078069	63	14	26	8	53	23	51	27	36	1	4	0	35	18	55	6	0	0
ENSDARG00000078072	83	20	84	0	35	30	57	52	27	45	13	63	91	52	11	29	0	0
ENSDARG00000078073	19	9	38	0	15	18	41	6	13	40	3	19	74	14	3	17	2	12
ENSDARG00000078075	262	14	77	16	34	45	91	31	35	22	22	49	159	93	31	90	0	0
ENSDARG00000078076	26	0	0	0	16	0	9	3	0	0	1	0	33	21	0	15	0	0
ENSDARG00000078077	26	2	25	0	9	31	50	5	30	7	35	23	38	18	5	11	0	5
ENSDARG00000078078	257	25	95	0	51	96	143	69	105	49	39	61	151	169	34	96	5	13
ENSDARG00000078083	70	11	33	3	9	10	28	32	19	28	8	4	41	46	3	25	1	0
ENSDARG00000078087	125	13	64	0	30	73	83	37	50	27	23	26	72	127	27	52	5	0
ENSDARG00000078088	264	86	192	10	82	85	244	214	147	184	75	88	334	447	85	215	12	36
ENSDARG00000078092	106	24	26	4	3	1	30	17	18	7	12	15	21	18	6	17	0	0
ENSDARG00000078093	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078094	36	0	23	0	0	0	7	11	9	9	0	3	4	24	10	23	0	5
ENSDARG00000078095	202	70	289	6	62	174	148	128	202	112	84	121	229	166	19	274	6	81
ENSDARG00000078101	37	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	14
ENSDARG00000078102	88	54	82	0	23	16	75	30	0	11	12	27	132	192	32	11	0	15
ENSDARG00000078105	130	24	135	0	98	76	96	69	38	118	22	77	280	279	55	30	48	15
ENSDARG00000078106	188	47	141	1	78	77	142	49	68	17	56	107	133	123	47	60	0	7
ENSDARG00000078108	3	4	5	0	0	2	5	6	0	1	0	16	7	34	0	8	0	0
ENSDARG00000078109	59	2	66	0	42	11	39	20	15	28	2	17	70	22	11	7	2	4
ENSDARG00000078111	22	1	11	0	2	0	23	0	13	1	14	3	24	23	22	16	0	3
ENSDARG00000078113	33	7	12	0	11	11	17	4	2	1	3	19	12	28	9	0	0	0
ENSDARG00000078114	320	40	127	5	40	54	148	76	92	80	52	96	88	91	31	78	3	13
ENSDARG00000078118	73	4	64	6	17	34	60	38	18	17	4	29	64	74	23	23	5	0
ENSDARG00000078119	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
ENSDARG00000078123	248	54	216	1	95	169	165	72	96	62	42	101	238	252	79	98	0	3
ENSDARG00000078125	325	55	289	53	72	140	195	70	83	68	65	82	270	232	61	106	0	38
ENSDARG00000078127	242	37	122	6	37	67	173	66	43	60	31	72	233	249	37	79	2	5
ENSDARG00000078130	4	0	19	0	0	0	2	4	1	0	1	11	15	2	4	0	0	0
ENSDARG00000078132	45	17	28	10	37	42	44	87	31	6	7	22	67	22	14	20	0	33
ENSDARG00000078133	244	77	210	14	135	153	256	220	154	135	152	179	377	537	108	99	6	11
ENSDARG00000078134	37	0	8	0	39	0	23	0	0	22	0	0	14	25	10	0	0	0
ENSDARG00000078135	4	22	26	0	16	5	41	0	10	0	0	0	0	22	19	17	0	0
ENSDARG00000078136	46	16	25	0	19	27	53	25	26	22	33	22	47	54	16	17	0	10
ENSDARG00000078138	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078139	92	26	62	8	34	16	32	26	17	26	7	37	19	40	7	55	0	0
ENSDARG00000078140	12	0	2	0	0	7	10	0	0	0	0	0	7	2	3	4	0	0
ENSDARG00000078142	314	119	211	5	138	192	253	168	165	96	20	100	314	319	94	149	35	15
ENSDARG00000078145	204	24	77	18	28	48	150	68	40	90	32	48	152	107	39	65	9	9
ENSDARG00000078147	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078149	24	25	27	13	18	8	19	17	36	29	14	34	9	52	0	39	0	0
ENSDARG00000078151	50	6	48	2	24	33	45	7	25	75	3	46	24	31	3	41	0	0
ENSDARG00000078152	0	0	12	0	0	0	7	0	0	10	0	5	0	7	0	0	0	0
ENSDARG00000078155	29	16	56	4	8	67	48	12	12	33	33	14	25	52	3	41	0	0
ENSDARG00000078157	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0
ENSDARG00000078159	43	14	31	1	13	5	18	6	5	6	15	9	43	32	10	19	0	2
ENSDARG00000078162	0	0	5	0	0	0	0	0	5	0	1	6	0	0	0	3	0	0
ENSDARG00000078163	13	0	2	0	6	9	2	20	98	10	8	0	4	20	0	4	0	0
ENSDARG00000078164	172	15	48	12	15	35	68	30	83	20	14	63	124	82	25	39	0	7
ENSDARG00000078166	41	2	100	0	6	33	17	12	19	14	4	9	56	27	14	7	0	3
ENSDARG00000078167	4	0	0	0	14	0	1	0	6	0	0	0	7	0	0	0	0	0
ENSDARG00000078169	223	14	171	5	79	46	65	33	70	65	28	35	193	144	25	67	5	16
ENSDARG00000078172	42	16	31	5	20	17	26	20	29	44	30	43	49	22	24	41	0	14
ENSDARG00000078177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078178	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000078179	240	37	98	0	186	109	122	67	88	83	27	276	151	245	42	47	0	15
ENSDARG00000078180	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ENSDARG00000078182	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0
ENSDARG00000078183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000078185	82	49	81	7	28	44	20	19	46	48	13	44	84	98	52	83	0	10
ENSDARG00000078186	274	70	176	3	126	269	171	115	63	21	261	110	184	238	64	257	2	25
ENSDARG00000078187	571	67	377	30	118	358	390	222	234	161	143	407	614	554	233	157	2	21
ENSDARG00000078188	102	21	56	0	41	55	81	70	26	36	16	67	63	35	22	24	0	2
ENSDARG00000078189	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078191	2	0	0	0	0	27	0	0	21	0	12	14	0	21	0	0	0	0
ENSDARG00000078193	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0
ENSDARG00000078195	3	0	1	0	0	3	1	22	5	0	1	15	24	0	0	2	0	0
ENSDARG00000078201	0	0	5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSDARG00000078204	23	0	1	0	0	0	0	0	0	0	0	9	0	5	5	0	0	0
ENSDARG00000078205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078206	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000078210	287	54	128	13	122	120	228	115	93	96	64	118	233	331	95	108	4	29
ENSDARG00000078211	0	10	0	0	0	0	0	0	0	8	8	4	37	11	8	0	0	0
ENSDARG00000078214	363	56	145	6	64	150	252	117	94	106	47	94	157	163	24	71	5	22
ENSDARG00000078215	144	39	100	9	29	107	112	45	67	53	27	32	77	94	31	33	0	0
ENSDARG00000078216	259	58	197	10	61	87	225	77	74	85	57	60	224	224	71	56	0	37
ENSDARG00000078217	13	12	18	4	11	20	18	1	4	25	14	23	35	0	4	1	0	0
ENSDARG00000078221	13	0	0	0	1	30	0	3	0	0	11	1	6	12	11	0	0	0
ENSDARG00000078222	324	43	142	2	65	161	312	101	186	108	46	103	335	284	74	97	0	23
ENSDARG00000078223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSDARG00000078226	74	0	23	0	9	23	19	0	14	7	4	20	19	59	14	22	3	0
ENSDARG00000078227	389	113	189	42	57	78	270	225	73	107	42	128	243	222	68	85	0	7
ENSDARG00000078233	421	223	230	3	201	153	352	116	121	120	51	131	362	352	54	115	3	19
ENSDARG00000078234	22	0	24	0	6	3	15	4	25	1	14	9	57	79	7	21	0	0
ENSDARG00000078238	79	10	45	0	23	65	43	32	11	35	11	61	78	29	9	7	0	15
ENSDARG00000078241	40	13	41	0	10	3	54	25	17	9	14	24	87	55	24	57	0	1
ENSDARG00000078244	54	5	24	1	18	13	41	56	9	10	0	6	49	33	18	37	0	10
ENSDARG00000078245	3	0	0	0	0	0	11	1	16	0	0	0	1	0	2	0	0	0
ENSDARG00000078246	25	2	2	0	0	0	0	19	0	0	0	4	1	0	20	16	0	0
ENSDARG00000078247	29	15	48	0	8	17	26	19	14	20	8	16	21	23	11	22	0	0
ENSDARG00000078249	16	0	5	0	5	1	0	1	0	0	0	0	7	0	2	0	0	0
ENSDARG00000078250	1072	320	626	73	341	446	736	386	333	289	181	368	805	656	170	325	9	53
ENSDARG00000078251	167	24	57	3	8	46	61	61	20	27	4	59	71	76	15	64	0	0
ENSDARG00000078254	13	0	5	0	0	0	3	3	0	1	0	7	1	7	0	0	0	0
ENSDARG00000078256	0	0	0	0	6	0	5	0	3	0	0	0	12	0	0	0	0	0
ENSDARG00000078257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078258	62	21	64	5	18	17	30	40	17	23	15	26	46	74	17	39	0	13
ENSDARG00000078259	9	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSDARG00000078261	74	12	22	8	8	44	48	31	28	35	35	25	180	111	13	46	0	14
ENSDARG00000078266	13	2	7	0	1	15	6	13	3	12	0	10	3	20	10	18	0	0
ENSDARG00000078267	100	4	3	0	1	11	32	1	87	22	0	0	57	85	0	7	0	0
ENSDARG00000078271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078272	31	16	58	1	6	49	40	29	25	13	14	41	105	61	26	18	0	0
ENSDARG00000078279	0	5	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSDARG00000078280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078281	14	11	28	0	13	6	16	4	18	9	10	0	27	10	4	4	0	0
ENSDARG00000078283	15	0	6	5	4	18	8	5	22	0	0	16	26	3	5	1	0	0
ENSDARG00000078284	170	69	384	28	84	72	208	89	53	78	17	29	295	311	45	74	2	38
ENSDARG00000078285	5	0	72	0	7	4	24	10	26	1	2	2	13	15	3	18	0	0
ENSDARG00000078289	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	0	0
ENSDARG00000078297	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000078299	3	0	6	0	2	0	7	3	1	0	0	2	2	1	2	3	0	0
ENSDARG00000078301	132	1	72	1	17	44	76	68	49	33	21	64	141	64	23	38	0	18
ENSDARG00000078302	224	29	175	21	45	66	205	100	104	43	48	158	241	228	62	86	0	19
ENSDARG00000078308	219	61	102	13	54	45	77	78	48	65	29	54	171	155	41	69	5	7
ENSDARG00000078309	64	27	62	7	34	27	83	32	70	32	13	68	47	35	11	11	0	1
ENSDARG00000078310	214	68	128	5	48	106	165	82	68	54	44	77	217	185	37	111	0	0
ENSDARG00000078311	256	73	109	5	31	32	140	34	73	91	54	56	181	114	76	82	0	26
ENSDARG00000078312	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078313	406	149	441	3	120	140	248	223	160	100	242	191	341	456	106	113	6	9
ENSDARG00000078315	174	6	34	2	20	23	37	8	38	48	2	46	44	58	42	5	0	1
ENSDARG00000078317	113	22	53	4	34	74	78	43	58	40	28	13	102	148	17	47	0	1
ENSDARG00000078318	41	13	26	15	1	32	17	12	5	26	12	13	15	9	13	8	3	0
ENSDARG00000078322	1540	578	798	56	327	584	1292	643	385	413	609	455	838	962	223	341	9	243
ENSDARG00000078324	548	85	223	12	140	69	234	125	46	68	41	80	143	252	48	101	4	6
ENSDARG00000078326	318	22	153	87	80	77	136	85	58	78	13	42	245	141	49	116	0	12
ENSDARG00000078327	489	89	231	19	988	173	408	270	187	105	114	240	493	525	158	264	1	47
ENSDARG00000078328	33	7	20	12	22	13	24	57	23	7	0	22	39	16	12	10	4	0
ENSDARG00000078329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078331	6	5	26	0	0	3	9	19	0	0	0	4	33	13	16	2	0	0
ENSDARG00000078333	9	0	0	0	2	0	0	0	1	0	0	0	9	0	0	0	0	0
ENSDARG00000078335	360	61	211	5	151	162	195	127	80	168	48	105	283	282	77	93	7	26
ENSDARG00000078348	749	205	464	30	208	288	522	393	248	221	90	165	696	700	175	259	18	113
ENSDARG00000078349	4	1	14	3	5	6	8	11	0	4	9	8	29	3	0	12	0	4
ENSDARG00000078352	18	1	3	0	0	11	23	8	2	14	0	0	9	11	0	11	0	0
ENSDARG00000078355	272	51	202	5	125	114	220	108	95	80	59	108	277	295	37	89	1	17
ENSDARG00000078362	250	39	190	6	58	115	244	99	92	76	46	80	147	162	52	114	0	25
ENSDARG00000078363	28	5	0	0	5	0	4	0	0	4	0	0	0	0	0	5	0	0
ENSDARG00000078364	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSDARG00000078366	142	17	24	0	31	38	50	23	67	59	17	45	34	110	26	42	1	9
ENSDARG00000078378	5	0	5	0	5	0	3	0	0	0	12	0	0	16	0	2	0	0
ENSDARG00000078381	578	54	301	0	117	107	237	114	108	87	184	87	191	298	95	193	3	18
ENSDARG00000078383	36	3	14	4	18	16	23	9	18	13	1	15	6	22	5	19	0	0
ENSDARG00000078386	187	41	79	1	49	138	241	75	53	109	3	96	198	161	56	36	2	0
ENSDARG00000078387	1	0	15	0	0	0	0	0	1	17	0	0	10	0	6	0	0	0
