plate_id	embryo_id	is_VC	time_end	value
0006_17_25-05-17_PE2006	7_3	0	40	213.697
0006_17_25-05-17_PE2006	7_4	0	2	63.4345
0006_17_25-05-17_PE2006	7_4	0	4	196.725
0006_17_25-05-17_PE2006	7_4	0	6	84.2673
0006_17_25-05-17_PE2006	7_4	0	8	71.7429
0006_17_25-05-17_PE2006	7_4	0	10	161.078
0006_17_25-05-17_PE2006	7_4	0	12	248.289
0006_17_25-05-17_PE2006	7_4	0	14	251.781
0006_17_25-05-17_PE2006	7_4	0	16	267.381
0006_17_25-05-17_PE2006	7_4	0	18	225.555
0006_17_25-05-17_PE2006	7_4	0	20	175.623
0006_17_25-05-17_PE2006	7_4	0	22	75.3786
0006_17_25-05-17_PE2006	7_4	0	24	44.1516
0006_17_25-05-17_PE2006	7_4	0	26	99.8493
0006_17_25-05-17_PE2006	7_4	0	28	161.137
0006_17_25-05-17_PE2006	7_4	0	30	159.019
0006_17_25-05-17_PE2006	7_4	0	32	255.253
0006_17_25-05-17_PE2006	7_4	0	34	233.711
0006_17_25-05-17_PE2006	7_4	0	36	199.057
0006_17_25-05-17_PE2006	7_4	0	38	203.082
0006_17_25-05-17_PE2006	7_4	0	40	210.405
0006_17_25-05-17_PE2006	7_5	0	2	103.66
0006_17_25-05-17_PE2006	7_5	0	4	74.8781
0006_17_25-05-17_PE2006	7_5	0	6	180.832
0006_17_25-05-17_PE2006	7_5	0	8	180.62
0006_17_25-05-17_PE2006	7_5	0	10	157.604
0006_17_25-05-17_PE2006	7_5	0	12	315.863
0006_17_25-05-17_PE2006	7_5	0	14	287.145
0006_17_25-05-17_PE2006	7_5	0	16	262.634
0006_17_25-05-17_PE2006	7_5	0	18	193.149
0006_17_25-05-17_PE2006	7_5	0	20	209.339
0006_17_25-05-17_PE2006	7_5	0	22	98.0017
0006_17_25-05-17_PE2006	7_5	0	24	103.406
0006_17_25-05-17_PE2006	7_5	0	26	124.253
0006_17_25-05-17_PE2006	7_5	0	28	138.618
0006_17_25-05-17_PE2006	7_5	0	30	126.427
0006_17_25-05-17_PE2006	7_5	0	32	340.736
0006_17_25-05-17_PE2006	7_5	0	34	251.514
0006_17_25-05-17_PE2006	7_5	0	36	209.045
0006_17_25-05-17_PE2006	7_5	0	38	221.524
0006_17_25-05-17_PE2006	7_5	0	40	202.473
0006_17_25-05-17_PE2006	7_6	0	2	23.1578
0006_17_25-05-17_PE2006	7_6	0	4	43.2897
0006_17_25-05-17_PE2006	7_6	0	6	81.6581
0006_17_25-05-17_PE2006	7_6	0	8	78.619
0006_17_25-05-17_PE2006	7_6	0	10	81.4234
0006_17_25-05-17_PE2006	7_6	0	12	319.895
0006_17_25-05-17_PE2006	7_6	0	14	297.585
0006_17_25-05-17_PE2006	7_6	0	16	359.166
0006_17_25-05-17_PE2006	7_6	0	18	311.459
0006_17_25-05-17_PE2006	7_6	0	20	343.508
0006_17_25-05-17_PE2006	7_6	0	22	41.2462
0006_17_25-05-17_PE2006	7_6	0	24	22.747
0006_17_25-05-17_PE2006	7_6	0	26	29.4691
0006_17_25-05-17_PE2006	7_6	0	28	55.2523
0006_17_25-05-17_PE2006	7_6	0	30	41.9169
0006_17_25-05-17_PE2006	7_6	0	32	246.391
0006_17_25-05-17_PE2006	7_6	0	34	293.064
0006_17_25-05-17_PE2006	7_6	0	36	407.56
0006_17_25-05-17_PE2006	7_6	0	38	384.621
0006_17_25-05-17_PE2006	7_6	0	40	278.932
0006_17_25-05-17_PE2006	7_7	0	2	127.254
0006_17_25-05-17_PE2006	7_7	0	4	37.5776
0006_17_25-05-17_PE2006	7_7	0	6	112.367
0006_17_25-05-17_PE2006	7_7	0	8	115.102
0006_17_25-05-17_PE2006	7_7	0	10	138.911
0006_17_25-05-17_PE2006	7_7	0	12	281.209
0006_17_25-05-17_PE2006	7_7	0	14	244.677
0006_17_25-05-17_PE2006	7_7	0	16	160.787
0006_17_25-05-17_PE2006	7_7	0	18	216.768
0006_17_25-05-17_PE2006	7_7	0	20	215.028
0006_17_25-05-17_PE2006	7_7	0	22	48.7395
0006_17_25-05-17_PE2006	7_7	0	24	85.9394
0006_17_25-05-17_PE2006	7_7	0	26	130.323
0006_17_25-05-17_PE2006	7_7	0	28	174.366
0006_17_25-05-17_PE2006	7_7	0	30	211.19
0006_17_25-05-17_PE2006	7_7	0	32	261.332
0006_17_25-05-17_PE2006	7_7	0	34	234.236
0006_17_25-05-17_PE2006	7_7	0	36	265.766
0006_17_25-05-17_PE2006	7_7	0	38	211.08
0006_17_25-05-17_PE2006	7_7	0	40	209.9
0006_17_25-05-17_PE2006	7_8	0	2	97.6798
0006_17_25-05-17_PE2006	7_8	0	4	197.041
0006_17_25-05-17_PE2006	7_8	0	6	242.596
0006_17_25-05-17_PE2006	7_8	0	8	222.202
0006_17_25-05-17_PE2006	7_8	0	10	216.785
0006_17_25-05-17_PE2006	7_8	0	12	598.131
0006_17_25-05-17_PE2006	7_8	0	14	506.159
0006_17_25-05-17_PE2006	7_8	0	16	381.465
0006_17_25-05-17_PE2006	7_8	0	18	374.025
0006_17_25-05-17_PE2006	7_8	0	20	400.501
0006_17_25-05-17_PE2006	7_8	0	22	30.8214
0006_17_25-05-17_PE2006	7_8	0	24	0
0006_17_25-05-17_PE2006	7_8	0	26	151.788
0006_17_25-05-17_PE2006	7_8	0	28	158.191
0006_17_25-05-17_PE2006	7_8	0	30	126.292
0006_17_25-05-17_PE2006	7_8	0	32	485.007
0006_17_25-05-17_PE2006	7_8	0	34	411.478
0006_17_25-05-17_PE2006	7_8	0	36	489.729
0006_17_25-05-17_PE2006	7_8	0	38	414.453
0006_17_25-05-17_PE2006	7_8	0	40	357.211
0006_17_25-05-17_PE2006	7_9	0	2	17.9649
0006_17_25-05-17_PE2006	7_9	0	4	31.515
0006_17_25-05-17_PE2006	7_9	0	6	99.2446
0006_17_25-05-17_PE2006	7_9	0	8	5.5683
0006_17_25-05-17_PE2006	7_9	0	10	1.28224
0006_17_25-05-17_PE2006	7_9	0	12	271.699
0006_17_25-05-17_PE2006	7_9	0	14	59.5073
0006_17_25-05-17_PE2006	7_9	0	16	143.227
0006_17_25-05-17_PE2006	7_9	0	18	138.23
0006_17_25-05-17_PE2006	7_9	0	20	25.2861
0006_17_25-05-17_PE2006	7_9	0	22	22.6382
0006_17_25-05-17_PE2006	7_9	0	24	115.847
0006_17_25-05-17_PE2006	7_9	0	26	127.179
0006_17_25-05-17_PE2006	7_9	0	28	109.483
0006_17_25-05-17_PE2006	7_9	0	30	58.6947
0006_17_25-05-17_PE2006	7_9	0	32	60.4643
0006_17_25-05-17_PE2006	7_9	0	34	3.61336
0006_17_25-05-17_PE2006	7_9	0	36	61.7053
0006_17_25-05-17_PE2006	7_9	0	38	53.3413
0006_17_25-05-17_PE2006	7_9	0	40	35.3858
0006_17_25-05-17_PE2006	7_10	0	2	79.5858
0006_17_25-05-17_PE2006	7_10	0	4	67.3676
0006_17_25-05-17_PE2006	7_10	0	6	53.9817
0006_17_25-05-17_PE2006	7_10	0	8	40.1873
0006_17_25-05-17_PE2006	7_10	0	10	52.9961
0006_17_25-05-17_PE2006	7_10	0	12	135.729
0006_17_25-05-17_PE2006	7_10	0	14	66.5594
0006_17_25-05-17_PE2006	7_10	0	16	141.053
0006_17_25-05-17_PE2006	7_10	0	18	39.4793
0006_17_25-05-17_PE2006	7_10	0	20	19.755
0006_17_25-05-17_PE2006	7_10	0	22	69.6825
0006_17_25-05-17_PE2006	7_10	0	24	44.1563
0006_17_25-05-17_PE2006	7_10	0	26	60.4935
0006_17_25-05-17_PE2006	7_10	0	28	112.564
0006_17_25-05-17_PE2006	7_10	0	30	54.9488
0006_17_25-05-17_PE2006	7_10	0	32	105.845
0006_17_25-05-17_PE2006	7_10	0	34	44.3091
0006_17_25-05-17_PE2006	7_10	0	36	30.0338
0006_17_25-05-17_PE2006	7_10	0	38	44.348
0006_17_25-05-17_PE2006	7_10	0	40	47.2571
0006_17_25-05-17_PE2006	7_11	0	2	1111.56
0006_17_25-05-17_PE2006	7_11	0	4	761.943
0006_17_25-05-17_PE2006	7_11	0	6	598.832
0006_17_25-05-17_PE2006	7_11	0	8	589.99
0006_17_25-05-17_PE2006	7_11	0	10	561.899
0006_17_25-05-17_PE2006	7_11	0	12	252.149
0006_17_25-05-17_PE2006	7_11	0	14	212.38
0006_17_25-05-17_PE2006	7_11	0	16	677.725
0006_17_25-05-17_PE2006	7_11	0	18	575.926
0006_17_25-05-17_PE2006	7_11	0	20	421.982
0006_17_25-05-17_PE2006	7_11	0	22	676.899
0006_17_25-05-17_PE2006	7_11	0	24	782.658
0006_17_25-05-17_PE2006	7_11	0	26	677.051
0006_17_25-05-17_PE2006	7_11	0	28	665.41
0006_17_25-05-17_PE2006	7_11	0	30	518.709
0006_17_25-05-17_PE2006	7_11	0	32	314.915
0006_17_25-05-17_PE2006	7_11	0	34	250.64
0006_17_25-05-17_PE2006	7_11	0	36	253.215
0006_17_25-05-17_PE2006	7_11	0	38	237.985
0006_17_25-05-17_PE2006	7_11	0	40	204.51
0006_17_25-05-17_PE2006	7_12	0	2	234.272
0006_17_25-05-17_PE2006	7_12	0	4	275.692
0006_17_25-05-17_PE2006	7_12	0	6	249.975
0006_17_25-05-17_PE2006	7_12	0	8	281.204
0006_17_25-05-17_PE2006	7_12	0	10	285.944
0006_17_25-05-17_PE2006	7_12	0	12	231.369
0006_17_25-05-17_PE2006	7_12	0	14	186.998
0006_17_25-05-17_PE2006	7_12	0	16	182.475
0006_17_25-05-17_PE2006	7_12	0	18	166.855
0006_17_25-05-17_PE2006	7_12	0	20	190.332
0006_17_25-05-17_PE2006	7_12	0	22	234.899
0006_17_25-05-17_PE2006	7_12	0	24	275.246
0006_17_25-05-17_PE2006	7_12	0	26	240.321
0006_17_25-05-17_PE2006	7_12	0	28	274.058
0006_17_25-05-17_PE2006	7_12	0	30	318.704
0006_17_25-05-17_PE2006	7_12	0	32	203.257
0006_17_25-05-17_PE2006	7_12	0	34	193.551
0006_17_25-05-17_PE2006	7_12	0	36	162.154
0006_17_25-05-17_PE2006	7_12	0	38	161.176
0006_17_25-05-17_PE2006	7_12	0	40	194.248
0006_17_25-05-17_PE2006	8_1	1	2	33.2483
0006_17_25-05-17_PE2006	8_1	1	4	6.64844
0006_17_25-05-17_PE2006	8_1	1	6	13.4455
0006_17_25-05-17_PE2006	8_1	1	8	32.3013
0006_17_25-05-17_PE2006	8_1	1	10	56.2575
0006_17_25-05-17_PE2006	8_1	1	12	198.067
0006_17_25-05-17_PE2006	8_1	1	14	263.384
0006_17_25-05-17_PE2006	8_1	1	16	278.713
0006_17_25-05-17_PE2006	8_1	1	18	260.272
0006_17_25-05-17_PE2006	8_1	1	20	298.564
0006_17_25-05-17_PE2006	8_1	1	22	39.9997
0006_17_25-05-17_PE2006	8_1	1	24	21.6154
0006_17_25-05-17_PE2006	8_1	1	26	17.7223
0006_17_25-05-17_PE2006	8_1	1	28	34.1546
0006_17_25-05-17_PE2006	8_1	1	30	34.7904
0006_17_25-05-17_PE2006	8_1	1	32	266.846
0006_17_25-05-17_PE2006	8_1	1	34	241.044
0006_17_25-05-17_PE2006	8_1	1	36	298.579
0006_17_25-05-17_PE2006	8_1	1	38	261.019
0006_17_25-05-17_PE2006	8_1	1	40	254.441
0006_17_25-05-17_PE2006	8_2	1	2	79.0006
0006_17_25-05-17_PE2006	8_2	1	4	33.5433
0006_17_25-05-17_PE2006	8_2	1	6	180.184
0006_17_25-05-17_PE2006	8_2	1	8	172.088
0006_17_25-05-17_PE2006	8_2	1	10	137.31
0006_17_25-05-17_PE2006	8_2	1	12	234.404
0006_17_25-05-17_PE2006	8_2	1	14	217.245
0006_17_25-05-17_PE2006	8_2	1	16	232.25
0006_17_25-05-17_PE2006	8_2	1	18	213.564
0006_17_25-05-17_PE2006	8_2	1	20	256.835
0006_17_25-05-17_PE2006	8_2	1	22	53.6571
0006_17_25-05-17_PE2006	8_2	1	24	10.9662
0006_17_25-05-17_PE2006	8_2	1	26	46.2477
0006_17_25-05-17_PE2006	8_2	1	28	7.19576
0006_17_25-05-17_PE2006	8_2	1	30	1.0871
0006_17_25-05-17_PE2006	8_2	1	32	209.989
0006_17_25-05-17_PE2006	8_2	1	34	188.541
0006_17_25-05-17_PE2006	8_2	1	36	212.49
0006_17_25-05-17_PE2006	8_2	1	38	236.863
0006_17_25-05-17_PE2006	8_2	1	40	247.74
0006_17_25-05-17_PE2006	8_3	0	2	33.054
0006_17_25-05-17_PE2006	8_3	0	4	43.9117
0006_17_25-05-17_PE2006	8_3	0	6	46.586
0006_17_25-05-17_PE2006	8_3	0	8	64.9766
0006_17_25-05-17_PE2006	8_3	0	10	74.7338
0006_17_25-05-17_PE2006	8_3	0	12	282.348
0006_17_25-05-17_PE2006	8_3	0	14	310.953
0006_17_25-05-17_PE2006	8_3	0	16	266.463
0006_17_25-05-17_PE2006	8_3	0	18	241.464
0006_17_25-05-17_PE2006	8_3	0	20	268.684
0006_17_25-05-17_PE2006	8_3	0	22	50.0535
0006_17_25-05-17_PE2006	8_3	0	24	30.9813
0006_17_25-05-17_PE2006	8_3	0	26	22.6376
0006_17_25-05-17_PE2006	8_3	0	28	34.9389
0006_17_25-05-17_PE2006	8_3	0	30	24.6776
0006_17_25-05-17_PE2006	8_3	0	32	261.086
0006_17_25-05-17_PE2006	8_3	0	34	239.392
0006_17_25-05-17_PE2006	8_3	0	36	278.226
0006_17_25-05-17_PE2006	8_3	0	38	243.24
0006_17_25-05-17_PE2006	8_3	0	40	156.623
0006_17_25-05-17_PE2006	8_4	0	2	131.056
0006_17_25-05-17_PE2006	8_4	0	4	57.2305
0006_17_25-05-17_PE2006	8_4	0	6	246.428
0006_17_25-05-17_PE2006	8_4	0	8	137.899
0006_17_25-05-17_PE2006	8_4	0	10	148.111
0006_17_25-05-17_PE2006	8_4	0	12	384.249
0006_17_25-05-17_PE2006	8_4	0	14	445.622
0006_17_25-05-17_PE2006	8_4	0	16	476.588
0006_17_25-05-17_PE2006	8_4	0	18	406.244
0006_17_25-05-17_PE2006	8_4	0	20	324.662
0006_17_25-05-17_PE2006	8_4	0	22	63.7878
0006_17_25-05-17_PE2006	8_4	0	24	38.6115
0006_17_25-05-17_PE2006	8_4	0	26	37.6594
0006_17_25-05-17_PE2006	8_4	0	28	91.6244
0006_17_25-05-17_PE2006	8_4	0	30	181.766
0006_17_25-05-17_PE2006	8_4	0	32	472.212
0006_17_25-05-17_PE2006	8_4	0	34	450.425
0006_17_25-05-17_PE2006	8_4	0	36	429.667
0006_17_25-05-17_PE2006	8_4	0	38	391.931
0006_17_25-05-17_PE2006	8_4	0	40	379.21
0006_17_25-05-17_PE2006	8_5	0	2	69.6472
0006_17_25-05-17_PE2006	8_5	0	4	67.1129
0006_17_25-05-17_PE2006	8_5	0	6	64.3325
0006_17_25-05-17_PE2006	8_5	0	8	106.739
0006_17_25-05-17_PE2006	8_5	0	10	210.264
0006_17_25-05-17_PE2006	8_5	0	12	408.508
0006_17_25-05-17_PE2006	8_5	0	14	335.117
0006_17_25-05-17_PE2006	8_5	0	16	326.064
0006_17_25-05-17_PE2006	8_5	0	18	325.216
0006_17_25-05-17_PE2006	8_5	0	20	225.58
0006_17_25-05-17_PE2006	8_5	0	22	27.1228
0006_17_25-05-17_PE2006	8_5	0	24	24.8554
0006_17_25-05-17_PE2006	8_5	0	26	115.539
0006_17_25-05-17_PE2006	8_5	0	28	177.406
0006_17_25-05-17_PE2006	8_5	0	30	94.7608
0006_17_25-05-17_PE2006	8_5	0	32	83.7421
0006_17_25-05-17_PE2006	8_5	0	34	236.594
0006_17_25-05-17_PE2006	8_5	0	36	289.191
0006_17_25-05-17_PE2006	8_5	0	38	195.047
0006_17_25-05-17_PE2006	8_5	0	40	214.713
0006_17_25-05-17_PE2006	8_6	0	2	142.012
0006_17_25-05-17_PE2006	8_6	0	4	67.1356
0006_17_25-05-17_PE2006	8_6	0	6	21.8217
0006_17_25-05-17_PE2006	8_6	0	8	60.405
0006_17_25-05-17_PE2006	8_6	0	10	50.2063
0006_17_25-05-17_PE2006	8_6	0	12	255.209
0006_17_25-05-17_PE2006	8_6	0	14	259.008
0006_17_25-05-17_PE2006	8_6	0	16	284.585
0006_17_25-05-17_PE2006	8_6	0	18	317.36
0006_17_25-05-17_PE2006	8_6	0	20	352.701
0006_17_25-05-17_PE2006	8_6	0	22	100.758
0006_17_25-05-17_PE2006	8_6	0	24	7.33035
0006_17_25-05-17_PE2006	8_6	0	26	7.22087
0006_17_25-05-17_PE2006	8_6	0	28	17.421
0006_17_25-05-17_PE2006	8_6	0	30	0.909712
0006_17_25-05-17_PE2006	8_6	0	32	160.757
0006_17_25-05-17_PE2006	8_6	0	34	188.658
0006_17_25-05-17_PE2006	8_6	0	36	102.489
0006_17_25-05-17_PE2006	8_6	0	38	66.2849
0006_17_25-05-17_PE2006	8_6	0	40	105.104
0006_17_25-05-17_PE2006	8_7	0	2	76.0156
0006_17_25-05-17_PE2006	8_7	0	4	237.915
0006_17_25-05-17_PE2006	8_7	0	6	233.868
0006_17_25-05-17_PE2006	8_7	0	8	291.089
0006_17_25-05-17_PE2006	8_7	0	10	482.126
0006_17_25-05-17_PE2006	8_7	0	12	291.909
0006_17_25-05-17_PE2006	8_7	0	14	239.093
0006_17_25-05-17_PE2006	8_7	0	16	345.729
0006_17_25-05-17_PE2006	8_7	0	18	259.026
0006_17_25-05-17_PE2006	8_7	0	20	255.343
0006_17_25-05-17_PE2006	8_7	0	22	262.602
0006_17_25-05-17_PE2006	8_7	0	24	340.872
0006_17_25-05-17_PE2006	8_7	0	26	567.629
0006_17_25-05-17_PE2006	8_7	0	28	420.294
0006_17_25-05-17_PE2006	8_7	0	30	292.758
0006_17_25-05-17_PE2006	8_7	0	32	255.133
0006_17_25-05-17_PE2006	8_7	0	34	390.869
0006_17_25-05-17_PE2006	8_7	0	36	313.557
0006_17_25-05-17_PE2006	8_7	0	38	248.259
0006_17_25-05-17_PE2006	8_7	0	40	179.993
0006_17_25-05-17_PE2006	8_8	0	2	59.7174
0006_17_25-05-17_PE2006	8_8	0	4	77.5574
0006_17_25-05-17_PE2006	8_8	0	6	60.1578
0006_17_25-05-17_PE2006	8_8	0	8	105.72
0006_17_25-05-17_PE2006	8_8	0	10	101.003
0006_17_25-05-17_PE2006	8_8	0	12	120.848
0006_17_25-05-17_PE2006	8_8	0	14	3.57641
0006_17_25-05-17_PE2006	8_8	0	16	104.113
0006_17_25-05-17_PE2006	8_8	0	18	128.607
0006_17_25-05-17_PE2006	8_8	0	20	82.8379
0006_17_25-05-17_PE2006	8_8	0	22	83.352
0006_17_25-05-17_PE2006	8_8	0	24	57.0298
0006_17_25-05-17_PE2006	8_8	0	26	65.2481
0006_17_25-05-17_PE2006	8_8	0	28	82.284
0006_17_25-05-17_PE2006	8_8	0	30	45.8941
0006_17_25-05-17_PE2006	8_8	0	32	109.605
0006_17_25-05-17_PE2006	8_8	0	34	114.931
0006_17_25-05-17_PE2006	8_8	0	36	31.4852
0006_17_25-05-17_PE2006	8_8	0	38	4.24778
0006_17_25-05-17_PE2006	8_8	0	40	59.676
0006_17_25-05-17_PE2006	8_9	0	2	257.633
0006_17_25-05-17_PE2006	8_9	0	4	0
0006_17_25-05-17_PE2006	8_9	0	6	0.401525
0006_17_25-05-17_PE2006	8_9	0	8	0
0006_17_25-05-17_PE2006	8_9	0	10	0
0006_17_25-05-17_PE2006	8_9	0	12	220.686
0006_17_25-05-17_PE2006	8_9	0	14	261.184
0006_17_25-05-17_PE2006	8_9	0	16	289.668
0006_17_25-05-17_PE2006	8_9	0	18	214.99
0006_17_25-05-17_PE2006	8_9	0	20	1.56493
0006_17_25-05-17_PE2006	8_9	0	22	0
0006_17_25-05-17_PE2006	8_9	0	24	56.7193
0006_17_25-05-17_PE2006	8_9	0	26	33.0559
0006_17_25-05-17_PE2006	8_9	0	28	42.361
0006_17_25-05-17_PE2006	8_9	0	30	38.7318
0006_17_25-05-17_PE2006	8_9	0	32	29.8765
0006_17_25-05-17_PE2006	8_9	0	34	19.9166
0006_17_25-05-17_PE2006	8_9	0	36	41.4143
0006_17_25-05-17_PE2006	8_9	0	38	9.54226
0006_17_25-05-17_PE2006	8_9	0	40	9.80213
0006_17_25-05-17_PE2006	8_10	0	2	0
0006_17_25-05-17_PE2006	8_10	0	4	76.9106
0006_17_25-05-17_PE2006	8_10	0	6	438.546
0006_17_25-05-17_PE2006	8_10	0	8	63.1095
0006_17_25-05-17_PE2006	8_10	0	10	107.833
0006_17_25-05-17_PE2006	8_10	0	12	42.5793
0006_17_25-05-17_PE2006	8_10	0	14	42.1694
0006_17_25-05-17_PE2006	8_10	0	16	46.2944
0006_17_25-05-17_PE2006	8_10	0	18	71.6067
0006_17_25-05-17_PE2006	8_10	0	20	32.126
0006_17_25-05-17_PE2006	8_10	0	22	64.9814
0006_17_25-05-17_PE2006	8_10	0	24	66.8413
0006_17_25-05-17_PE2006	8_10	0	26	73.8716
0006_17_25-05-17_PE2006	8_10	0	28	65.6556
0006_17_25-05-17_PE2006	8_10	0	30	59.4862
0006_17_25-05-17_PE2006	8_10	0	32	82.3912
0006_17_25-05-17_PE2006	8_10	0	34	39.5092
0006_17_25-05-17_PE2006	8_10	0	36	11.8009
0006_17_25-05-17_PE2006	8_10	0	38	6.48799
0006_17_25-05-17_PE2006	8_10	0	40	12.3291
0006_17_25-05-17_PE2006	8_11	0	2	125.789
0006_17_25-05-17_PE2006	8_11	0	4	128.472
0006_17_25-05-17_PE2006	8_11	0	6	222.782
0006_17_25-05-17_PE2006	8_11	0	8	129.608
0006_17_25-05-17_PE2006	8_11	0	10	131.677
0006_17_25-05-17_PE2006	8_11	0	12	172.099
0006_17_25-05-17_PE2006	8_11	0	14	75.4041
0006_17_25-05-17_PE2006	8_11	0	16	136.462
0006_17_25-05-17_PE2006	8_11	0	18	37.477
0006_17_25-05-17_PE2006	8_11	0	20	137.948
0006_17_25-05-17_PE2006	8_11	0	22	143.452
0006_17_25-05-17_PE2006	8_11	0	24	154.486
0006_17_25-05-17_PE2006	8_11	0	26	137.118
0006_17_25-05-17_PE2006	8_11	0	28	117.032
0006_17_25-05-17_PE2006	8_11	0	30	157.314
0006_17_25-05-17_PE2006	8_11	0	32	137.157
0006_17_25-05-17_PE2006	8_11	0	34	44.0349
0006_17_25-05-17_PE2006	8_11	0	36	163.218
0006_17_25-05-17_PE2006	8_11	0	38	119.5
0006_17_25-05-17_PE2006	8_11	0	40	147.536
0006_17_25-05-17_PE2006	8_12	0	2	63.2134
0006_17_25-05-17_PE2006	8_12	0	4	117.827
0006_17_25-05-17_PE2006	8_12	0	6	75.1299
0006_17_25-05-17_PE2006	8_12	0	8	106.565
0006_17_25-05-17_PE2006	8_12	0	10	83.3634
0006_17_25-05-17_PE2006	8_12	0	12	166.095
0006_17_25-05-17_PE2006	8_12	0	14	144.436
0006_17_25-05-17_PE2006	8_12	0	16	154.821
0006_17_25-05-17_PE2006	8_12	0	18	103.952
0006_17_25-05-17_PE2006	8_12	0	20	170.767
0006_17_25-05-17_PE2006	8_12	0	22	59.4971
0006_17_25-05-17_PE2006	8_12	0	24	87.2652
0006_17_25-05-17_PE2006	8_12	0	26	101.951
0006_17_25-05-17_PE2006	8_12	0	28	128.144
0006_17_25-05-17_PE2006	8_12	0	30	79.8069
0006_17_25-05-17_PE2006	8_12	0	32	243.778
0006_17_25-05-17_PE2006	8_12	0	34	86.9459
0006_17_25-05-17_PE2006	8_12	0	36	40.9221
0006_17_25-05-17_PE2006	8_12	0	38	228.431
0006_17_25-05-17_PE2006	8_12	0	40	85.5642
