	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
654446	3.618581688	3.456430463	3.605665581	3.687792718	3.895520077	3.698439343	3.434749344	4.030288447	3.320141591	4.026728528	3.855219077	4.240940721	3.706944041	3.516367005	4.282740594	4.057504547	4.444255845	3.667434146
492764	4.909944809	4.953054237	4.871876019	4.508365847	4.573836275	4.928836992	4.925887439	4.952526952	4.384584254	4.547264646	4.537317096	4.68014874	4.389470815	4.951824141	4.521852088	4.057504547	4.874458101	4.742948075
562525	6.178194181	5.984272615	6.013702739	6.065823981	6.455246803	6.280824487	5.954980476	5.920536974	5.963750895	6.113249994	6.461485682	5.767497005	6.26873495	6.1709583	6.045138533	6.087527865	6.272789168	5.814054059
562805	7.658575898	7.778907447	7.779334358	7.808368585	7.588213424	7.785682207	7.717141285	7.915383478	7.819627634	7.118175594	7.733733545	7.53794316	7.377294355	7.519762356	7.570724179	7.077114801	7.711141482	7.548896628
572084	8.100487837	8.16467603	8.310612741	8.415498459	8.482608853	8.459085114	8.573763547	8.52513753	8.49012798	7.939732563	8.502640611	8.46523699	8.217889638	8.435397223	8.59232109	8.017221269	8.845240632	8.52688724
564098	8.825170326	8.582252468	8.608778165	8.309947302	8.605575043	8.447801673	8.582294241	8.399709164	8.388767703	8.930141318	8.411123077	8.50140274	8.647452853	8.686564148	8.201724413	9.018211316	7.720091545	8.256739079
553240	6.665470845	6.609349612	6.781124542	6.78177493	6.793324445	7.020633136	6.893645039	7.097020537	7.044012268	6.754753294	7.088509191	6.954238714	6.706964849	6.98571484	6.890745205	6.91515436	7.27164062	6.98815325
574423	6.692778697	6.584512131	6.814875197	6.739746486	6.459829566	6.476739742	6.628517793	6.630722928	6.752602829	6.51711787	6.741905147	6.582063801	6.419002846	6.252315432	6.594778999	6.409550336	6.647771999	6.444334906
324283	5.359495067	5.447614808	5.212976691	5.677838831	4.996004302	4.992345353	5.141338723	4.985388845	5.248553191	5.340791033	5.222268639	4.767598851	5.010964378	5.015353737	5.079712045	4.906357763	4.57629391	5.065149844
403135	4.014563862	4.19454897	4.119355156	3.773609741	3.922332128	3.910560619	3.93855361	3.863538264	4.384584254	4.799798049	3.707225303	3.680365137	3.675432543	3.865694	3.522274435	4.246775034	2.787425579	4.034863778
404035	5.301544984	4.642468855	4.943370046	4.760375161	4.763711026	4.662165787	4.978538873	4.390706015	5.070583977	5.467725929	4.389757582	5.086088016	4.985493518	4.562805042	4.655670405	5.448262537	4.444255845	4.813402568
447920	7.213208961	7.459131154	7.233799166	7.666953959	6.21616462	7.009164339	6.478168374	6.197932615	6.294668779	5.743403461	7.147129504	6.312270346	6.258137952	6.310457219	6.133002606	5.156141655	6.017976467	5.831135235
403026	8.102186136	7.969379466	8.196364866	8.105878643	7.774484662	7.523490539	7.762887541	7.373271098	7.756964361	7.818720099	7.954954807	7.782195709	7.514957015	7.702153396	7.869215507	7.779562956	6.621263087	7.496326356
406537	10.761313181	11.245022886	10.832635659	11.049894142	10.799068641	10.853209126	10.522181313	10.376893689	10.641141378	10.710850395	10.881757632	10.59999094	10.986707206	10.664270197	10.77672605	10.507318232	9.704204867	10.356787928
436859	11.907245006	12.989151731	12.611781235	13.230989829	12.01244806	12.753515341	11.970926441	11.910029877	12.038504162	10.866994947	12.973254812	11.208388766	11.871362585	12.104660085	12.292829313	10.996288282	11.839882059	11.57592786
556978	4.393114579	3.997899637	4.209116082	3.968167193	3.922332128	3.943068937	3.096546686	4.235448203	4.151649309	3.959189483	4.135569486	3.88194255	4.158263315	3.720762477	4.439414775	3.770777241	4.317894894	4.351331
557138	4.479278777	4.11352924	4.497390772	4.106886364	4.120580507	4.310052978	4.391090197	4.552958332	4.880299092	4.153002596	4.309902913	4.312479784	4.158263315	4.604715874	4.637296812	4.823832657	4.78175215	4.742948075
557064	4.50003909	4.889582931	4.834754955	5.632621095	3.753433674	4.066237557	4.44197366	3.08611559	3.161810093	3.204357517	4.203436827	2.818222696	3.675432543	3.720762477	2.876388678	3.05557599	3.326769554	3.061862322
100150676	5.674604213	5.969000539	6.030216012	5.922894817	6.006634444	6.20912501	5.817224437	6.225703332	5.736836077	4.911215979	6.071309803	5.972802402	5.327112015	5.656935321	5.786308684	4.789453849	5.852017399	5.254318086
394247	9.682054396	9.71751823	9.898126403	9.791175877	9.643177392	9.875981948	9.761551581	9.869678223	9.835511697	9.31658601	9.88827734	9.787417235	9.374319862	9.627528978	9.685789683	9.18783389	9.894509774	9.659552483
556663	7.968918641	8.083685218	7.737207687	7.691966033	7.995744259	8.191232514	7.598801836	7.889574573	7.821284031	7.652282999	8.08808363	7.505239679	7.871935481	7.939685824	7.823222677	7.595317498	8.01009388	7.677237379
556486	6.228821558	5.969000539	6.155929222	6.411986018	6.21616462	6.306038129	6.323936768	6.48321777	6.20615747	6.166624396	6.581120248	6.434883943	6.30006677	6.396485104	6.465356605	6.007532665	6.655257361	6.471823582
100537227	5.955795458	6.47525712	6.299076359	6.464541249	6.320636358	6.573355726	6.310307804	6.33810552	6.382556876	5.831025945	6.263739565	6.072332187	6.071016773	6.084737604	6.133002606	5.222069766	6.292123877	5.905592439
58096	5.000148138	5.414174808	5.558624617	5.57403001	5.604711238	5.961883747	5.470295268	5.962403921	5.415757321	5.047533685	5.578074535	5.577288944	5.166390793	5.28394315	5.590110813	4.522703414	5.83892997	5.375701806
559127	7.585181932	7.841043621	7.340272941	7.452776449	7.942710392	7.6296606	7.677879128	7.597078484	7.829537609	8.263967368	7.528542854	7.654947951	7.959573609	7.735547802	7.717872923	7.845887414	7.21704971	7.561745242
560024	6.585167673	6.357045324	6.542981605	6.605774307	5.854846585	5.905262505	5.892327142	5.405262059	5.722725376	5.802405709	6.258431327	5.434948071	6.034224622	5.920217426	5.68261044	5.849646189	5.205409121	5.805437028
436690	6.614023101	6.564329603	6.795685896	6.634729651	6.64023533	6.639317564	6.434861703	6.806517318	6.773287772	6.511234824	6.865759995	6.577230841	6.330732578	6.808759896	6.730974338	6.667924214	6.926684041	6.893754912
503788	6.34238688	6.309335603	6.030216012	6.496441879	6.09766372	5.945931727	5.778154196	5.670708258	5.791937955	5.802405709	6.289991681	5.825707591	5.715840065	5.869547124	6.190841246	5.691077742	5.322868156	5.716311748
560308	8.23350533	8.016565466	8.019503043	7.815973308	7.621318009	7.119945114	7.101793776	7.253599477	7.181906755	7.830579955	7.554763093	7.273919444	7.778627393	7.209324157	7.387736174	7.49488123	6.203001145	6.779606334
792084	7.447676982	7.152786747	7.171892284	7.015489861	7.187966309	6.872382646	6.982260122	6.824790667	6.962298284	7.473217397	6.913821723	6.620155463	7.123671915	7.121829643	6.798675009	7.101841269	6.566737665	6.818668018
557912	7.280752545	7.22527702	7.299984095	7.20503134	6.92178474	7.035784407	7.09783263	7.306571772	7.021133839	6.693727158	7.186791036	6.758934881	6.782856767	6.916683063	6.819196102	5.92284012	6.869911452	7.033132868
393367	6.139022543	5.840629437	6.133177312	5.795341411	5.428886664	5.125774781	5.530310338	5.224377818	5.208610031	5.079691515	5.211321204	4.987535731	5.131980553	5.419274864	4.995664997	5.209122965	5.110579937	5.509046212
555725	6.365197292	6.486026196	6.148385049	6.755650978	5.819624381	5.692300271	5.727779775	5.109826384	5.694083058	5.868323923	5.813454177	5.67099607	5.652513864	5.419274864	5.726727302	5.437201695	4.495196646	5.121775472
101883158	5.28967031	5.221423685	5.592377758	5.340899017	5.228620799	5.863413488	5.315172646	5.57679537	5.325267509	4.679049827	5.120616024	5.178336406	5.096729487	4.935494793	4.843695698	3.937042715	5.440172329	5.375701806
101883214	5.580273208	5.028657404	5.310839691	5.161511746	5.081751704	4.756640066	5.420418259	4.552958332	4.761092252	4.997911638	4.808264959	4.850049695	4.554456676	4.868263893	4.655670405	4.984416594	4.528184578	4.880576003
558461	5.963290223	6.06549606	6.542981605	6.203611617	4.294848635	4.700701015	4.88968773	4.061444451	4.788446881	4.720432361	5.060885623	3.88194255	4.369917815	4.497563557	3.906740606	4.141677898	3.630038534	4.201757514
569756	4.178080745	4.680469621	4.347322304	4.992844714	4.486700272	4.642505184	4.87124146	4.658608772	4.828530248	4.592543865	4.409049238	4.750527763	4.064066779	5.015353737	4.82757983	3.905287297	4.740121796	3.943570081
30531	5.745865479	5.563995108	5.827843273	5.732438088	5.677341692	5.811537626	5.758214997	5.238077776	5.864422618	6.151574992	5.543576086	5.775957988	5.715840065	5.574971518	5.951574265	6.303911477	5.265333695	5.443914044
324971	9.672369908	9.907237884	9.82725155	10.010843696	9.794610749	10.01769437	9.885636165	10.231232499	10.01050548	9.272052989	10.151076562	9.938268438	9.646292701	9.807663857	10.091715897	9.134906081	10.205209062	9.87510484
767743	6.701767645	6.819778209	6.756524179	6.997767881	6.836253333	6.993729392	7.049430626	7.173873688	6.994954343	6.640822865	6.903656714	6.957961685	6.479553846	6.929107643	6.988205672	6.486678908	7.056725422	7.065970555
795732	6.565605018	6.538697802	6.185717493	6.496441879	6.495976855	6.147689928	6.409518571	6.33810552	6.413633036	6.274753033	6.502476102	6.52798934	6.112787656	6.084737604	6.317410584	6.420824386	6.366971215	6.358579268
100149876	5.071235349	5.480297234	5.33762313	5.010626902	4.850031597	5.603570614	4.515084365	5.343231687	5.146541955	4.799798049	4.671174756	4.698067976	4.670886376	4.96797073	4.481222172	4.391325916	4.924875447	4.529326254
101884193	6.93690876	7.022003698	7.204997121	7.032996785	7.00879628	7.054502439	7.341759789	7.454731516	7.176740281	6.407368046	6.96685766	6.908797175	6.651360479	7.028684342	7.123063699	6.459603887	7.173403955	7.143227812
558810	7.105566808	7.324612542	7.439425933	7.627163341	7.30973825	7.361564926	7.46988098	7.313058614	7.36793412	7.04269315	7.437531738	7.206664717	6.985959671	7.174960441	7.116446141	6.209556651	7.46930779	7.226274143
553584	6.382071497	7.231689947	6.981230366	7.641500587	6.253596367	6.83822241	6.364067773	6.081173952	6.373553621	5.172075641	7.097455528	5.323927019	5.990079878	6.460654145	6.317410584	5.321662755	5.657017743	5.805437028
553402	6.165254785	6.291029691	6.52561581	6.707401637	5.987718483	6.609247919	6.04824768	6.350771524	6.045384927	4.893233669	6.181989246	5.577288944	5.594727336	5.762533251	5.655477897	3.905287297	6.058058382	5.640822097
768183	7.466258608	7.700166927	7.764606176	8.033795933	7.347323005	7.948649221	7.60439681	8.084169432	7.705873586	6.837013604	7.673187999	7.40516086	7.235938314	7.458224979	7.291145788	6.345917218	7.820046881	7.122564603
559693	4.560585605	4.889582931	5.241621438	4.992844714	4.89132929	5.023081019	4.87124146	5.196581327	5.268117576	4.679049827	4.959854613	5.126347391	4.605509802	4.47514387	5.106673779	3.770777241	5.215571001	4.590792918
553242	7.393228595	7.166240611	7.662377517	7.272911882	7.048890062	7.216187687	7.304435959	7.03166074	7.305398223	7.009690329	7.121044703	7.19724581	6.913527438	7.092672309	7.079496819	7.026352991	7.16031159	7.310900311
394108	7.474149479	7.45365534	7.537985851	7.348268845	7.220737048	7.172300674	7.387907634	6.773971217	7.279122555	7.464110011	6.910441338	7.158942939	7.132401704	7.226203868	7.187621538	7.112309956	6.598146917	7.183687024
553166	10.002960813	10.107939515	10.413250494	10.328720416	10.028533349	10.226059307	10.321953271	10.433807517	10.224969001	9.455566154	10.351653728	10.14998592	9.655406776	10.161002033	10.239875381	9.285116747	10.456698267	10.236539342
559839	8.170149185	8.614508493	8.654765083	8.695223785	8.429862389	8.845072801	8.585126633	8.834493021	8.602278516	7.678768351	8.689763169	8.32812737	7.946432498	8.379153379	8.552429067	7.42101165	8.881593227	8.372103946
556421	7.892465986	8.016565466	7.860067827	7.740725699	7.465972202	7.83847919	7.335045066	7.656949148	7.312482031	7.175097076	7.418619697	7.034003585	6.982745001	7.354570591	6.988205672	6.322063901	7.136441695	6.913937074
559364	5.325005077	5.013850405	5.060545151	5.223819006	5.069809712	5.097171965	5.078405714	4.207866233	4.087024818	5.491825709	4.370204458	4.191197982	4.8079759	4.935494793	4.396359606	4.271895158	4.29890476	4.005069858
554140	6.642312688	6.584512131	6.706028088	6.797225214	6.55285053	6.629363824	6.364067773	6.599222624	6.413633036	6.534624423	6.786842696	6.52798934	6.284485915	6.304111529	6.401467961	6.420824386	6.455379844	6.334823254
100329897	6.866708635	7.272693219	7.067760295	7.13784957	6.867631962	7.249061223	6.8659632	7.306571772	7.000813201	6.419982978	6.775738851	6.780119464	6.493173488	6.682352937	6.855414159	6.087527865	7.125704748	6.444334906
101884007	5.228785051	5.533174621	5.212976691	5.996128691	4.82182807	5.663325859	4.81444385	4.952526952	4.930274463	4.026728528	5.189173926	4.750527763	4.039524276	4.833435849	4.637296812	2.108592317	4.985516148	4.175248424
555437	6.767456718	7.014584971	6.989698563	7.22039432	6.877941652	7.278020272	6.999348209	7.253599477	6.836899518	5.991759448	7.161419829	6.853907208	6.437906046	6.804270421	6.806918506	5.437201695	7.19923755	6.596935
555271	6.105546927	6.155940065	6.19306944	6.140405963	5.738968732	6.01636645	5.542019474	5.832971817	5.277801167	5.418283933	5.611767268	5.507873271	5.652513864	5.82591851	5.010017278	4.789453849	5.255517526	5.21581799
613144	9.624721086	9.590425395	9.873742884	9.852237927	9.564511809	9.669885676	9.952418438	9.673162414	9.757201438	9.571059301	9.771090923	9.908756773	9.598788621	9.771897664	9.767785491	9.7380283	9.860915095	9.9865012
569404	5.970746254	6.114899992	6.207661884	6.195860694	5.700761406	5.739334178	6.031732351	5.777762491	5.945640304	5.230533987	5.739180944	5.596523624	5.516858156	5.686509724	5.673622837	5.333642028	5.294387714	5.752625194
415137	6.216330296	6.202389697	6.078651166	6.336446675	6.031475997	6.039100712	6.453581108	6.126073019	6.12264608	6.49939627	5.977507792	6.445530716	6.320582896	6.22570292	6.146057513	6.35181943	6.339356506	6.36445765
550436	7.112324267	7.507500106	7.442513674	7.615590066	7.179655978	7.499100936	7.287146029	7.39789068	7.155887356	6.457179146	7.451554832	6.983756895	6.797567579	7.036361317	6.627727154	5.992499233	7.152398759	6.757439521
100004956	6.701767645	6.776572003	6.776237913	7.129736144	6.526879442	6.707134714	6.549511726	6.183844188	6.364493827	6.419982978	6.734277563	6.51288308	6.606116389	6.310457219	6.717919015	6.26690672	6.091549683	6.433191086
100005008	5.754530646	5.553794596	5.750225613	5.238984258	4.970538907	4.862403701	5.06223396	4.36596246	5.167529418	5.743403461	5.01125433	5.34682524	4.686777882	4.918978501	4.744184164	5.115088426	3.718445206	5.328366671
555218	5.609225719	5.114443219	5.45235155	5.129319072	3.922332128	4.662165787	4.5618444	3.791039108	4.402399042	4.476564354	4.972877239	4.380638399	4.446588361	4.541384031	4.234663206	4.414069886	4.336638306	4.092666945
100005049	4.656170703	3.967483835	4.79665347	4.263403991	4.431775154	4.539970447	4.651049535	4.438955274	4.437381953	4.059348226	4.718333822	4.784470301	4.24668471	4.868263893	4.82757983	4.643109328	4.049083059	4.796108874
449685	5.404235418	4.735657463	4.737545382	4.004117353	4.918218615	5.181333408	4.466757849	4.390706015	3.9483841	4.427429531	5.265246106	3.850242053	5.072740979	4.983938605	4.561369036	4.436460856	4.461436744	4.351331
100333845	6.468878242	6.713823417	6.659019288	6.502738224	6.360394962	6.119522555	6.532003907	6.292877749	6.571560136	6.608123309	6.295185264	6.52798934	6.325666663	6.084737604	6.345977351	6.007532665	6.069308758	6.387734545
792181	8.227293461	8.01098396	8.452145806	8.300943176	8.123993251	8.116598007	8.537665835	8.34061276	8.356003037	7.94192102	8.324876969	8.398310381	7.94478141	8.155968534	8.3387986	8.264092901	8.447408886	8.357441155
100332120	4.909944809	4.500982543	4.347322304	4.822097549	4.355129368	4.452349708	4.283600652	4.262512728	3.653391328	3.993354195	4.088483403	3.528410128	3.610266373	3.642443929	3.674193069	2.870625001	4.049083059	3.741578925
114437	7.904195372	8.574705226	8.362069903	8.371450134	8.087441805	8.439280799	8.360542363	8.348528304	8.502569695	7.823475747	8.560937719	8.453417066	8.124715062	8.395661212	8.453507968	7.721483992	8.44525154	8.315574347
393553	6.838458694	6.732031793	7.010654114	6.900978314	6.561404693	6.721261301	6.799228647	6.60979933	6.598856359	6.136366945	6.80151612	6.429530947	6.071016773	6.304111529	6.059009302	5.754830178	6.617436022	6.433191086
393796	6.906129617	6.241046986	7.282859246	6.668725983	6.664260164	6.573355726	7.331675949	6.942428713	7.026887549	6.288576717	6.85876144	6.889432475	6.442593398	6.844181448	6.867287572	6.448629986	7.101250408	7.210042913
606559	7.792929489	7.531089747	7.873857495	7.798166193	7.739104884	7.490878573	7.910202121	7.709525175	7.860477507	7.448802095	7.930131057	7.863839587	7.547957725	7.716560038	7.763060276	7.51079542	7.672932855	7.844293149
571664	5.894392995	6.253705942	6.046542409	6.2567325	6.160947628	6.562934638	6.225714213	6.381958415	6.270622025	5.773206193	6.040715146	6.065446195	5.692417269	6.054812978	6.234276567	5.128903044	6.311202889	5.822619926
335032	7.824135621	8.090757837	7.949602999	7.740725699	7.927901733	8.107663567	7.819306366	8.03007222	7.744796747	7.500199597	7.824535806	7.835786768	7.56954615	7.660535538	7.752429054	7.316239806	7.727211831	7.538534706
100535378	7.824135621	7.824168178	7.896551357	7.641500587	7.615168485	7.723880354	7.561895844	7.382552745	7.544772469	7.509082675	7.476915087	7.476976431	7.347612549	7.205924385	7.152472725	7.304114548	7.141780351	7.264499863
497649	4.846515336	4.435822996	4.871876019	4.431242684	3.974506114	3.808395032	4.364959256	3.674964855	4.172563139	3.888332676	4.1585485	4.191197982	3.675432543	3.830803104	4.052529261	3.582823671	3.774509881	3.974647649
450034	7.502718933	7.33358392	7.382685801	7.598054193	7.436049689	7.490878573	7.790145868	7.745939961	7.741301353	7.544077932	7.694963911	7.627158959	7.462842727	7.522498098	7.501305294	7.858379561	7.63178885	7.799433878
569359	3.458090791	4.413432332	4.56695018	4.263403991	3.492245216	4.406459421	3.902674293	4.485642976	3.873724733	3.420656443	3.187537617	3.715978492	3.706944041	3.720762477	3.778476694	2.108592317	3.567939977	3.061862322
324863	8.593664885	8.4371934	8.297030075	8.402087806	8.70156959	8.527674935	8.414089117	8.559643263	8.375300039	8.565910316	8.495890014	8.323805816	8.7549998	8.493718815	8.29258317	8.31483049	8.45063887	8.270892138
792160	5.701741342	5.584182283	5.255733318	5.193001716	5.854846585	4.960940604	4.907901121	5.16823874	5.35301534	6.128702378	4.851212093	5.38050522	5.723563912	4.704457015	4.811281901	6.862381795	5.871428595	5.43276696
100000685	4.560585605	4.08547901	5.107989088	4.508365847	3.723256515	3.910560619	4.53865382	4.030288447	3.9483841	4.296731376	4.039808545	4.265183377	3.826527548	4.25595172	3.778476694	4.480226473	3.880498095	4.064054836
554177	9.534523053	9.478267607	9.721913471	9.644423991	9.192153319	9.191333043	9.470543472	9.293163839	9.319852267	9.121858789	9.633833606	9.312936231	9.07630878	9.392037607	9.385630269	9.105514057	9.236881628	9.398897674
100000526	10.279642749	10.655390501	10.363618023	10.362434561	10.181334082	10.271167758	10.010462689	9.846947733	9.915615944	10.11230584	10.228112301	9.888416407	10.31539354	10.004938049	9.931773118	9.778029596	9.432526882	9.716965039
678613	7.244303123	6.976908077	7.091558948	6.867216265	6.518117469	6.798799802	6.794341658	6.661550114	6.710321376	6.719469143	7.091497472	6.817485026	6.614448828	6.895734651	6.717919015	6.728154638	6.277647192	6.94565254
678598	6.415239107	6.357045324	6.410494502	6.22661762	6.085853254	5.775887556	6.104606432	5.912015788	6.22630126	6.057824823	6.028293275	6.276939003	5.869944313	6.008729023	6.197126931	6.369382554	6.166798945	6.316745958
406828	11.135125457	11.297547376	11.026172873	11.347943767	10.92745412	10.895350898	10.543089178	10.349151008	10.623686785	10.837323959	10.939077206	10.660646567	10.921256797	10.625351153	10.764609178	10.719050679	9.782338611	10.34308464
327175	9.303825629	9.687508301	9.823111368	9.791818751	9.261384483	9.631130673	9.586037672	9.279151438	9.361429972	9.091623332	9.532477015	9.26490383	9.11939336	9.409138831	9.277816243	8.689292203	9.15476688	9.316390202
767665	5.97816395	6.155940065	6.038402305	6.132306942	5.419506864	5.603570614	5.864619759	5.393067517	5.268117576	5.733330817	5.628323084	5.413416838	5.489938904	5.77176058	5.61848869	5.222069766	4.29890476	5.135591294
393822	5.313322716	5.643102362	4.815829991	5.312507673	5.322193857	5.311533562	5.273638127	4.794616142	5.013770475	5.671371862	5.233133627	5.113052039	5.731246628	5.309512011	5.374106428	4.999534046	4.937209215	5.316286174
100006857	8.514252795	8.776788513	8.626534914	8.817700959	8.671264054	8.716986827	8.625583434	9.000428556	8.677363299	8.21051026	8.849212031	8.637628727	8.381834818	8.541705649	8.85634454	7.971952587	8.841964518	8.573308171
556951	5.637608613	5.512255653	5.592377758	5.449186629	5.474892152	5.139866308	5.565156447	4.918899044	5.541665286	5.783005177	4.89291762	5.288883478	5.084785091	5.061229885	5.531623499	5.459239223	4.808852972	5.581494097
64608	10.899329746	11.015046823	10.888611037	11.087295583	10.691880578	10.806214135	10.721015125	10.497131966	10.427766024	10.541876732	10.961708876	10.661217591	10.698594454	10.541856571	10.767779925	10.388171257	10.362668836	10.584440537
793309	4.043136336	5.718096489	5.603455572	5.585940136	3.595809441	4.561068675	5.141338723	4.438955274	4.704776034	3.26154762	5.676880239	4.987535731	3.187262688	4.429231407	4.691730154	3.270233068	3.125914708	4.847380208
100189616	4.125607723	3.904658151	3.810743793	4.171544924	3.595809441	3.736030118	4.226695392	4.151068067	4.087024818	3.77506162	3.43345647	4.265183377	3.576545154	2.789634742	3.937100776	2.409547087	3.567939977	3.812098704
393280	5.838434769	5.604090878	6.09444148	5.941554739	5.723807007	5.498126047	6.254466749	6.1334222	5.921133679	5.617625825	6.089359935	5.897256119	5.761574789	6.039614637	6.113196036	5.992499233	6.357824917	6.370312177
751627	6.978185666	6.99963208	6.924941259	6.905737607	6.726436619	6.624361082	6.543699362	6.388115701	6.547745151	6.764677985	6.907053015	6.139442635	6.497684945	6.378477501	6.526535562	6.600118941	6.17723546	6.346750157
402927	6.325039228	6.345264991	6.54872406	6.464541249	6.155307891	6.379138269	6.403112611	6.40643144	6.045384927	5.671371862	6.053030975	6.016301417	5.904331035	6.304111529	5.913907995	5.604739605	5.970762075	5.79676822
570205	7.368039976	7.321609643	7.563737018	7.538012341	7.299548051	7.303282543	7.47599784	7.49807567	7.48332694	7.129740975	7.451554832	7.309323911	7.211429185	7.527954067	7.41495656	7.176903816	7.571746312	7.541132172
557109	7.765327179	7.957821419	7.502919983	7.746043098	7.64364462	7.712139246	7.579046767	7.442949715	7.556753661	7.910976346	7.574120204	7.622474971	7.90966479	7.511523866	7.662165305	7.582825111	7.290990625	7.393713489
170783	6.376468663	6.727501198	6.761477924	6.924619312	6.548554352	6.683278598	6.572529806	6.6513474	6.571560136	6.218094388	6.442887072	6.688974868	6.423751917	6.500051308	6.623066094	6.216042629	6.702987868	6.660430353
767713	5.165216633	5.234255233	5.2835496	5.129319072	5.128555053	5.336220698	5.186799963	5.291612566	5.37122177	5.095505564	5.306980236	5.497678369	5.425102314	5.395594629	5.010017278	5.234901415	5.387214333	5.57136449
557037	6.336627476	6.554131464	6.513921386	6.701939618	5.322193857	5.757726632	5.675582598	5.182479633	5.406959516	5.286715545	5.820675449	5.216134476	5.396397673	5.476828814	5.222129332	4.873911966	4.317894894	5.065149844
641578	8.140705211	8.624290059	8.561276981	8.841493211	8.498286711	8.660679673	8.496134259	8.847957299	8.579948096	7.89299103	8.794332457	8.424109559	8.114470528	8.323767808	8.501278515	7.276454275	8.715201074	8.22478171
101882922	4.178080745	4.367580728	3.921113727	4.039193416	3.301180501	4.284910019	3.578125666	3.202490683	3.203051576	3.959189483	3.142143956	3.567925497	3.882796605	4.118055631	3.875727776	3.457049299	2.551085576	4.227788282
100124610	6.813796227	6.984522584	6.013702739	6.350478566	6.92841312	7.009164339	6.275661236	6.620299061	6.515367699	7.296364479	6.819650488	6.552820167	7.138192355	6.804270421	6.323169369	7.196715321	6.19788469	5.960958479
100150472	8.884598872	8.882455385	9.055510032	9.045021295	8.838957966	9.153633117	8.956094496	9.182382348	8.941542877	7.991360485	8.864141581	8.782183107	8.16639836	8.669386825	8.600643065	7.619982365	9.17313311	8.550284405
557430	9.360267403	9.670496811	9.755820414	9.629396769	9.493651913	9.854780125	9.595198961	9.994484345	9.678513336	8.881943501	9.734281684	9.409901028	9.100979973	9.472759689	9.557310744	8.472121691	9.685134966	9.293464619
334393	9.68998133	9.924164492	9.69497919	9.682361656	9.556511067	9.544403413	9.442704963	9.387615434	9.481519997	9.713648419	9.555924598	9.411938242	9.640694511	9.407659789	9.312969566	9.403501481	9.076084709	9.232898566
101884201	4.656170703	5.12825772	4.611527112	5.644059088	4.996004302	5.53057642	5.156652194	5.710562231	5.315898355	4.911215979	5.120616024	5.265039101	4.8079759	4.833435849	5.133140869	4.320860129	5.255517526	4.760886878
553558	7.404283908	7.778907447	7.540869896	7.60099168	7.783652702	7.976398742	7.889728716	8.057374374	7.972047651	7.552695699	8.054787484	7.978246043	7.578091872	7.916993388	8.002594145	7.301067243	8.147800148	8.047958218
450052	5.241169399	5.43655404	5.535675669	5.422867151	5.04562502	4.944978095	5.342212546	5.476340882	5.306467957	5.327460991	5.143832537	5.228516925	4.906266274	5.134590059	5.396129189	5.357306236	4.808852972	5.375701806
445390	6.458308773	5.881985834	6.385042019	6.293513074	6.18328866	6.126616123	6.617492669	6.424517564	6.2657642	5.763340197	6.433497076	6.434883943	5.813161702	6.443434638	6.197126931	6.222499578	6.546753862	6.626588162
100006044	6.330844987	5.857314526	5.076533783	4.739199936	6.441410517	6.16846033	5.141338723	5.749344782	4.99040346	6.26079561	5.8632601	4.881754373	6.568013151	6.024254479	4.995664997	5.512903808	6.046719585	5.107826062
571948	5.216293472	6.403227667	6.429293447	6.558201924	5.438205875	6.846838597	6.166430757	6.155247757	6.494756478	5.353999037	5.716132303	6.49761697	5.108575804	5.521273962	6.002707654	4.501621268	5.611568058	5.937489862
386968	6.277732375	7.464586263	5.9014974	6.611612054	7.465972202	7.343413056	6.040013648	6.676720159	6.688706701	7.902011714	6.497978702	6.825658679	7.970974703	6.454937115	6.475734964	7.372482737	6.666413084	6.087184849
58062	4.348022552	4.320223902	4.119355156	4.377437162	4.556825023	4.310052978	4.44197366	4.596151286	4.31104025	4.153002596	4.778906411	4.625015618	4.039524276	4.452370271	4.521852088	3.905287297	4.560435055	4.742948075
570925	4.599582831	4.413432332	4.675911759	4.533183818	4.539610789	4.662165787	5.06223396	4.794616142	5.013770475	4.997911638	4.588979975	4.767598851	4.763711168	4.999731679	4.4180478	4.922311066	4.653074103	4.420677814
570901	5.313322716	5.480297234	5.9014974	5.825793601	5.753972773	5.562312918	6.225714213	5.76835198	5.604577515	5.201600887	5.611767268	5.733147954	5.507940765	5.334635596	5.428545546	5.709581998	5.852017399	5.54054181
393467	10.303827795	10.166433419	10.508774344	10.488735838	10.109874457	10.42401556	10.569788396	10.561203361	10.458957831	9.97478918	10.505485109	10.321627168	9.932814628	10.531368751	10.396930209	9.918870046	10.636924874	10.51015701
571608	7.492395381	8.484949505	8.694159114	8.420495488	7.588213424	8.976515412	8.550765301	9.333605133	8.766036931	7.789852226	8.832341167	8.484724176	7.418324944	9.254822075	8.067502779	7.998531633	8.556365061	8.348571411
100535634	5.000148138	4.889582931	5.363918388	5.112949281	4.556825023	4.284910019	4.907901121	3.592045972	4.615952209	4.570081885	5.01125433	4.528169692	4.501530429	4.797746179	3.844033606	5.101140245	4.808852972	4.706387109
