	dose_3.dose_0	dose_30.dose_0	dose_300.dose_0	dose_30000.dose_0	AveExpr	F	P.Value	adj.P.Val
569494	-0.0549281955833312	-0.16396740725	-0.184744908916665	0.197172586416668	5.8228008605	3.33764720994126	0.032189250544396	0.162807486841311
100334524	-0.478616346499999	-0.519991348000001	-0.7871324925	-1.24168875216667	4.1567477915	3.33686484557595	0.0322149726611426	0.16286458400911
100329252	0.265959501583334	-0.421276465750001	-0.22477728075	-0.423934097749999	3.83065119611111	3.3345776214826	0.0322902990701168	0.163172294987549
568505	-0.218358562333332	-0.363111793000002	-0.229961178999998	-0.460548538999999	7.69995951766667	3.33385875944234	0.0323140133280492	0.16321903598644
792712	-0.452035813333332	-0.456921630499999	-0.533733328666664	-0.531464738333333	4.95454860516667	3.33228786543553	0.0323659009342312	0.1634079759024
561183	-0.420801652583331	-0.322321415250001	-0.481371422583331	-0.452840963083332	5.84350822777778	3.33167637017308	0.0323861235181365	0.163436948917107
561895	0.062274887500001	0.125940168499999	-0.212910689499997	-0.351159768999999	7.27421706722222	3.32932542860833	0.032463998998255	0.163680650090167
100003572	0.244605800000006	0.270958759999997	0.294382270000002	0.391668571666671	15.8221597934444	3.32925001696774	0.0324665003975535	0.163680650090167
556064	-0.336088403583333	-0.232166885250001	-0.605845610583333	-0.865592705916665	4.91931372933333	3.32775040883197	0.032516285890163	0.163680650090167
100331895	-0.359815384333332	-0.471336186999999	-0.677079228999999	-0.821837690499999	4.28530627883333	3.32745967585368	0.0325259475473211	0.163680650090167
100000135	-0.153292516999998	-0.164442481999999	-0.472061616999999	-0.564080301666665	6.24835000288889	3.32725513786016	0.0325327466394487	0.163680650090167
561317	-0.161919304666664	-0.238607963000001	-0.405349072999998	-0.411876194166665	6.90967818277778	3.32718537813096	0.0325350658915832	0.163680650090167
334470	-0.156032314416665	-0.271194090750001	-0.246579273749997	-0.400118274249996	8.26434457655556	3.3271586846367	0.0325359533988165	0.163680650090167
793164	0.435062455083335	0.503889397749999	0.0260818457500012	0.208994153583335	4.71569789644444	3.32390323347644	0.0326443886865301	0.164128689906749
797483	-0.139484099499998	-0.0453240684999994	-0.415027019499997	-0.669060886333331	6.16037822061111	3.32361213618602	0.0326541039383775	0.164128689906749
30324	0.261808014999996	0.307469194999992	0.339447078333333	0.450174593333333	16.3130778578889	3.32152720147074	0.0327237798215194	0.164405668524499
393372	-0.144903770666665	-0.309896051499999	-0.111245578999998	-0.416726669833331	6.06404823316667	3.31743989666144	0.0328608423471364	0.164992958736257
493623	-0.258724437333332	-0.337770763000001	-0.484177715999999	-0.594313016666667	6.27678890477778	3.31716986568918	0.0328699194646496	0.164992958736257
503602	-0.314064574916666	-0.16762267125	-0.161543419249997	-0.427919256249998	6.25764574288889	3.31648983840381	0.0328927907387213	0.165034348908729
570775	-0.405748328416665	-0.36027555925	-0.845430376416666	-0.795266597083332	4.92921335322222	3.31430124633973	0.0329665170237841	0.165305379883989
100534896	-0.179066672916668	-0.0131926822500033	-0.374770928249999	-0.393014008750001	5.36107373922222	3.3140169066702	0.0329761086599485	0.165305379883989
30364	-0.246908760833333	-0.125245462000001	-0.346850779166666	-0.533455673833331	5.91736253077778	3.3131117028552	0.0330066641480086	0.165385079150146
100536287	-0.00671849008333325	0.0347197147499987	-0.619593318416666	-0.617698290416666	5.57615238827778	3.31186587059423	0.0330487680667156	0.165452801768202
100333321	-0.26806276483333	-0.3530584465	-0.38461205383333	-0.544076168666663	8.66786752988889	3.31184407851167	0.0330495050678419	0.165452801768202
394093	-0.617411912166666	-0.756846892000002	-0.267432362499999	-0.622615332666665	9.06080267638889	3.31061052313566	0.0330912526816198	0.165557347736729
474335	0.0297416792500007	-0.23735160175	-0.450952334083333	-0.521974477749999	4.50934950816667	3.30991489303582	0.0331148204179486	0.165557347736729
58153	-0.128631585250002	-0.0574094207500053	-0.121958191583335	-0.344876898583335	8.61981683672222	3.3098674409928	0.033116428744063	0.165557347736729
100034519	-0.35928470375	-0.414904198750002	-0.683621056416667	-0.871330112583333	4.75983404766667	3.30949439006567	0.0331290757877999	0.165557347736729
563096	-0.0803767502499992	-0.0136088987500003	-0.490671066249998	-0.777218801083332	5.53472802761111	3.30453156260516	0.0332978248040207	0.166326983217605
100536873	-0.372505222583331	-0.742291737750001	-0.454417511583331	-0.764255316583331	6.48927610061111	3.30328783614465	0.0333402611430883	0.166429251716715
100009646	-0.123526392416664	0.0865226872500013	-0.40650186308333	-0.532802004416664	6.16709272194444	3.30306716330312	0.0333477967149497	0.166429251716715
563896	-0.245711049583333	-0.579627092250002	-0.295122482583333	-0.564404713583331	8.90738387944445	3.30173142562588	0.0333934492774644	0.166583413637006
100000133	-0.392751981249999	-0.680761249750002	-0.39851120925	-0.573486890416667	5.75838610916667	3.30100208933371	0.0334184050783177	0.166634239020652
565530	-0.221221053999999	0.0988719099999997	-0.573092183999999	-0.771831802666666	4.34112430555556	3.29964700436089	0.0334648261009178	0.166792004294504
555526	-0.447495478249998	-0.59410160875	-0.246941051916665	-0.561090919916665	5.93726118605556	3.29706566463414	0.0335534490570668	0.167159876008804
798087	0.185639243583334	-0.0493326537500005	-0.351688118083333	-0.417335830249998	4.25013271894445	3.29464779138426	0.0336366914979147	0.167500629683349
541505	0.0818390373333351	0.0871702240000003	-0.269722697999999	-0.366069211833332	4.73918656838889	3.29318000587084	0.0336873339356496	0.167678816113749
567905	-0.0991841907499982	-0.196982496750001	-0.410923750749999	-0.566202101083332	5.62011819472222	3.290801941751	0.0337695595206454	0.167964148090374
100001684	0.498607324916669	0.604416695749999	0.360409399250004	0.648611330583337	12.6252779992778	3.29066132043589	0.0337744285729404	0.167964148090374
108190967	0.134029073416668	-0.0283176617500001	-0.624959756583332	-0.816214618249999	3.66061420844445	3.28853615151451	0.033848106204807	0.168256401063895
767773	-0.0991163138333331	0.0399572959999981	-0.220375170499999	-0.361891692166666	7.71393359627778	3.28766274513094	0.0338784370736264	0.168333018026773
100004668	0.0784991779999986	0.0774226534999984	-0.193274864666666	-0.326319271666667	6.55716038038889	3.28625624740264	0.0339273428205567	0.168498709444329
568159	-0.592604535583332	-0.45356452575	-0.711460951583332	-1.17400226841666	3.9162941605	3.28577414916915	0.0339441236699207	0.168498709444329
792311	-0.465642665583331	-0.28546276025	-0.688085010249997	-0.539016379916665	5.32464071516667	3.28541641586417	0.033956581467246	0.168498709444329
568590	0.600874896500002	0.479710079	0.472238213166668	0.624916473166669	5.92135130638889	3.28385669542511	0.0340109557231281	0.168694340386716
280651	-0.367867561833331	-0.280055154999999	-0.483028019833331	-0.483812828166664	4.05703587105556	3.28298353872155	0.0340414366578257	0.168698899329017
100332121	-0.124441808666668	-0.169667218500003	-0.338370326333334	-0.451789960999999	5.51137604933333	3.28297383949152	0.0340417754140527	0.168698899329017
286832	-0.175857364083331	-0.218383950250001	-0.363199323749997	-0.406313117916664	9.56570778511111	3.28099066506708	0.0341111170418101	0.168968325153549
563020	-0.338187355166665	-0.564091358500002	-0.383288899833332	-0.609831833499999	5.68736627155556	3.27995528233963	0.0341473801996735	0.169073733292284
100001810	-0.102242626416666	0.0742935027499989	-0.60500337475	-0.837480771083333	4.14956372583333	3.27808976419559	0.0342128238413941	0.169323466765917
573653	-0.166934914833334	-1.26608057	-0.790813471166667	-0.0921013135000006	11.6627035527778	3.27656478056201	0.0342664226505969	0.169514385440305
777713	-0.179396333083334	-0.636077388750001	-0.443521926749999	-0.356159354916667	5.43010341538889	3.27530100739099	0.0343109098708379	0.169580034105838
100333998	-0.104623991166665	-0.252763494500001	-0.700257291166666	-0.968179374833332	3.92302645511111	3.27515486598602	0.0343160583774264	0.169580034105838
564619	-0.332488768166666	-0.382142980000003	-0.254697038166665	-0.414745533333333	9.97324910022222	3.27447003682196	0.034340195848453	0.169580034105838
541550	-0.198256803749995	-0.364193960249999	-0.309086513416661	-0.361228417583328	9.51189377511111	3.27421548139989	0.034349172609663	0.169580034105838
567024	-0.587119929666665	-1.244619091	-1.162966915	-1.11766091983333	7.93852030116667	3.27329210256482	0.0343817564996132	0.169580034105838
100307098	-0.0224753110833316	0.122765278249998	-0.359470628083331	-0.506162897416665	8.81704913488889	3.27327202809062	0.0343824652543759	0.169580034105838
568715	-0.353326786083332	-0.71729357725	-0.414998835083332	-0.549987162083331	4.33380475316667	3.27320330563581	0.0343848917080963	0.169580034105838
553374	-0.231627004916665	-0.287041344250001	-0.405505229916664	-0.378765801249998	5.75839442766667	3.27120272297843	0.034455610013961	0.169854566796652
555724	-0.3511040485	-0.566135008000001	-0.409402721833333	-0.606432361666666	7.18899498677778	3.26939058691752	0.0345198035063639	0.170078805701931
406829	-0.251240833499998	-0.187460451	-0.245180933499999	-0.47430923433333	6.44451256422222	3.26895152143121	0.0345353766244206	0.170078805701931
561756	-0.0773356300833328	-0.0368023972500033	-0.153861327083334	-0.445842400583334	5.33250852877778	3.2686432451951	0.0345463153729905	0.170078805701931
768292	-0.16636613083333	-0.638118488000002	-0.309348416833332	-0.514422587333332	9.58738337155556	3.26654510107027	0.0346208652429447	0.170371497340335
565310	-0.204087871999999	-0.0872908640000007	-0.532571541333333	-0.533259675666666	6.437551742	3.26389655617406	0.0347152215291118	0.170681350041349
492754	-0.0962076537499996	-0.303492397750001	-0.291154408416666	-0.455418970916666	3.97360470788889	3.26378193666345	0.0347193112390474	0.170681350041349
799094	-0.356570618833333	0.0317326524999988	-0.427001330166666	-0.689316856666665	5.16606746038889	3.26350463602914	0.0347292077007212	0.170681350041349
794932	-0.211429212583334	-0.224016687750001	-0.47106028825	-0.60122907625	6.29334552494444	3.26301603259896	0.034746652721935	0.170682747557637
562524	-0.00334917649999866	-0.360000133000001	-0.331566037499999	-0.4597414755	4.04638467588889	3.26264953838703	0.0347597442296571	0.170682747557637
100002448	-0.22254012658333	-0.650727380749999	-0.315615758916665	-0.652739411916664	5.31829995138889	3.26096913535382	0.0348198384825478	0.170903461260143
100538267	-0.117503373916666	-0.208603547750001	-0.498563242583333	-0.77989430125	6.13958769477778	3.2599861716207	0.0348550434145122	0.171001873864937
101883923	-0.0296454438333296	0.0377253159999995	-0.276515494499997	-0.412197708166664	7.95060696216667	3.25925641736882	0.0348812046629031	0.171029273381758
557795	-0.608194091833333	-0.435806310000003	-1.03753744716667	-1.1159753715	7.12360039683333	3.25898495690761	0.0348909418047508	0.171029273381758
100002565	-0.20537977175	-0.28432821525	-0.435153000416665	-0.404958619416664	5.66740227433333	3.25770301443727	0.0349369643541962	0.17118050619746
553354	-0.344263080833332	-0.543042199500001	-0.716674103166667	-0.495330773999999	5.47393004133333	3.25704969032596	0.0349604444969121	0.171221204732273
101884488	-0.0862531069166668	-0.410541385250002	-0.130346314583334	-0.465819039583334	6.414277659	3.25434023197417	0.0350580043993373	0.171624521319793
566287	-0.113088288416665	-0.139941833750002	-0.276136850416664	-0.388020511916665	6.623608922	3.25269941314781	0.0351172295310502	0.171839903741705
101885652	-0.114134475833334	-0.451141108000003	-0.255691170500001	-0.503053532499999	5.92911051816667	3.25162612091729	0.0351560287224628	0.171955192069471
110438919	-0.210740065416667	-0.307479431250003	-0.646460452083334	-0.83899764475	5.769352814	3.24893202418663	0.0352536250162093	0.172357844316684
100334908	-0.2912297265	-1.3521804405	-0.514006338499999	-1.26291845316667	3.42008341277778	3.24849510266257	0.0352694806718745	0.17236068423622
100334572	-0.0408741829166619	-0.0970218827500009	-0.313843561583331	-0.402958117416665	8.1987257005	3.24719902552055	0.0353165602745668	0.172516045947278
571008	0.0133027024166674	-0.122248299750002	-0.372093356916667	-0.641998777583334	5.91405961888889	3.24649937031927	0.0353420034313395	0.172565628177947
564337	-0.184866825166663	-0.0872787640000006	-0.514125628499997	-0.742812026166664	8.42429200305556	3.2456310869892	0.0353736065160411	0.172645231802339
322609	-0.141954750666665	-0.185441272000001	-0.632653021666666	-0.678321453166665	4.92755828377778	3.2434443793858	0.0354533327757061	0.172959536118058
556043	-0.0973706277499975	-0.0988461257500006	-0.28211449108333	-0.364225091749996	7.77419466816667	3.24286160803375	0.0354746132843672	0.172988563656352
571915	-0.127186625833332	-0.0913242510000005	-0.257678052833333	-0.557016724166665	4.804214899	3.24207410971104	0.0355033916804171	0.173054113054785
497302	-0.151501969333332	-0.1780214005	-0.834679256666666	-0.826410775833333	5.46638190911111	3.23986706440554	0.035584181450872	0.173283428823868
100003043	0.93341279275	0.673857696249998	0.587398144416666	-0.20464025825	4.50837171672222	3.23954223752218	0.0355960887324988	0.173283428823868
767640	-0.157126750499999	0.0334140055000001	-0.373079358166665	-0.574788232333333	5.48203182055556	3.23953082215127	0.0355965072681431	0.173283428823868
492362	-0.2884323295	-0.273052651500001	-0.361985017833333	-0.607713973833333	4.92062589516667	3.23862927173286	0.0356295788125523	0.173369627995188
798635	-0.0366587569166654	0.060748693749999	-0.472972083249998	-0.610426427083331	7.27219806205556	3.2363031655844	0.0357150616759067	0.173578323709409
403075	-0.0603655848333338	-0.107846041000001	-0.247065909499999	-0.655483999166667	4.40453604527778	3.23594753337509	0.0357281505642258	0.173578323709409
561940	-0.0519689539166643	-0.145756119750001	-0.340895894583332	-0.512821700249998	6.59492585133333	3.23555865874967	0.0357424688945331	0.173578323709409
100000769	-0.578868006416664	-0.73293854225	-0.989529605749999	-1.08638122375	8.16519831733333	3.2354923558363	0.0357449107845575	0.173578323709409
553448	-0.320202347833329	-0.487325553500001	-0.407523411499997	-0.427606629166664	7.93466304016667	3.23537097010946	0.0357493818061562	0.173578323709409
569414	0.0200115436666675	-0.0905311935000004	-0.473619935333332	-0.855727578833332	4.32254795161111	3.23416645247651	0.0357937809790113	0.173719150351468
796439	-0.8794923075	-0.946941510500001	-0.231605277166667	-0.8442574945	5.6399288195	3.23216606467821	0.0358676488643614	0.174002815900883
553402	-0.207254120083332	-0.22424725525	-0.871488194416664	-0.986174437416664	5.88889392083333	3.23147625165378	0.0358931598548986	0.174051747229341
562784	-0.383322649666667	0.0978231154999971	-0.136996005333334	-0.139010428166667	5.46435619683333	3.23084400625285	0.0359165591783712	0.174090401103411
553377	-0.765928639999998	-1.1748748135	-0.453695079666665	-0.895957319666664	5.68369825122222	3.23023874350647	0.0359389754148576	0.174124258729606
556497	-0.604748993083333	-0.639417702750001	-0.775767835083332	-0.486162534583332	3.98310394111111	3.22981728278056	0.0359545934255102	0.17412516404011
566349	-0.208876524583333	-0.308832833750001	-0.256743355583332	-0.511849166249998	5.19144584483333	3.22816821978586	0.0360157734721119	0.174346627138271
100536734	0.00961596833333367	0.204980411499999	-0.620661100333333	-0.771172802333332	5.84604460716667	3.22450363811047	0.0361521345922165	0.174931683850159
100334650	-0.167505973416665	-0.0541383062499987	-0.405332704416665	-0.368268728916664	6.82923063644444	3.22158329264834	0.0362612041116564	0.175353713197166
553686	-0.0424175829999989	-0.0110809440000015	-0.285804199333329	-0.458451488166663	9.91078119088889	3.22103927590869	0.0362815616290498	0.175353713197166
100334870	-0.259982125166668	-0.125660211500004	-0.631130075833335	-0.9783416935	5.18375379277778	3.22072409346544	0.0362933616777282	0.175353713197166
553343	0.185281773416667	0.495637876749999	0.238626088750003	0.516264825750003	10.5727248750556	3.22050643135717	0.0363015131184491	0.175353713197166
553467	-0.636958265583333	-0.739526991250002	-0.46875680425	-0.703430751583334	5.56748732438889	3.21991518949411	0.0363236651583219	0.17538563870197
100302390	-0.28286542258333	-0.524705132749999	-0.269052091916664	-0.400452869749997	5.95280413961111	3.21871308718136	0.0363687496079612	0.175528216670759
559050	0.305012466666669	0.569278411999998	0.395616506000002	0.691314905500002	7.73672319316667	3.21824413355616	0.0363863540480606	0.175538101358835
558044	-0.154994517916668	-0.0800335727500023	-0.475529678583335	-0.555194039916667	9.19507683	3.2173790770122	0.0364188524319503	0.17560092495794
100150726	-0.0211921005833329	0.0482466767499981	-0.452516881249998	-0.47347123325	6.88761062372222	3.21706923321871	0.0364305002948012	0.17560092495794
100535166	-0.127127879833333	-0.195391512500001	-0.260724383833333	-0.726897405499999	5.09077705133333	3.21619473798861	0.0364633967736773	0.175672200972151
30140	-0.0531676596666673	-0.192572551000001	-0.466099633	-0.648614442166666	4.96921406705556	3.21552860065325	0.0364884769772795	0.175672200972151
565132	-0.5474623295	-0.323217499000001	-0.5236169465	-0.522346617333333	4.20859810027778	3.21543527723653	0.0364919921197024	0.175672200972151
100329897	-0.0920341347499978	0.0674395567499992	-0.427639165416665	-0.471501579249999	6.84996680405556	3.21475274391517	0.0365177117776692	0.175721048912247
336563	-0.193631920749999	-0.177089293250003	-0.297788387083332	-0.368819575583333	7.93684205744445	3.21161316834416	0.0366362733013505	0.176216414293452
114551	-0.594969540083332	-0.623595972250001	-0.323933017749997	-0.556988137583328	10.4030420915556	3.2109689831484	0.0366606517128897	0.176222986007653
559942	-0.0985707031666667	0.0392928254999987	-0.3439428975	-0.587809356333333	4.85702004511111	3.21075182621875	0.0366688737279307	0.176222986007653
563863	0.0658771930000022	-0.0318474460000004	-0.0752057466666649	-0.394714417833331	4.94183086633333	3.2096568611576	0.0367103619340156	0.176322195070591
569580	-0.177477165666667	-0.103059825500003	-0.363137850999999	-0.511682478	5.8855846065	3.20873260806448	0.036745421574497	0.176322195070591
100000823	-0.150652763749997	-0.0597604732500008	-0.724028306749998	-0.965026119749998	5.3732703575	3.20860154422734	0.0367503961570151	0.176322195070591
572204	-0.612525738333333	-0.579388528000002	-0.520528464333334	-0.682052901333333	3.90559453266667	3.20855874419079	0.0367520208087583	0.176322195070591
30656	-0.0536976568333305	-0.000854210500000008	-0.566483683499998	-0.797213247333331	7.27726666638889	3.20807741838871	0.0367702968887901	0.17633490441696
568094	-0.980752851833333	-0.694742417500001	-0.289582822499999	-0.609111293166666	5.74478046044444	3.20741661909917	0.0367954037195297	0.176380346461841
415133	-0.156087142833333	-0.830977803000001	-0.175719101166666	-0.454197903999999	3.9709548095	3.20669721942279	0.0368227582354187	0.176436519714847
100536668	-0.163792757166669	-0.190073254000002	-0.6317105245	-0.678246426833334	5.4019807435	3.20492218467155	0.0368903468990115	0.176663241653407
494039	-0.624853808916664	-0.859051668250001	-0.139991257583333	-0.860004979083331	7.81930007777778	3.2046325594211	0.036901387856884	0.176663241653407
327615	-0.750237925666665	-1.056570852	-0.556252110333332	-0.889283354333332	5.16316575455556	3.20059839935014	0.0370555501663913	0.177326050923477
30444	-0.324371238333334	-0.443186112500002	-0.467067032333333	-0.483686914500001	5.03806276666667	3.19917165430984	0.0371102395463248	0.177472263737186
641325	-0.514428045416661	-0.53640468375	-0.328691959416661	-0.522325452916663	10.7695396492222	3.19898086125541	0.0371175595905494	0.177472263737186
100330198	-0.181086743999998	-0.102379493000003	-0.369866187666666	-0.534446568333331	6.84352985005556	3.19784903731939	0.0371610158851211	0.177560205880513
562354	-0.558247062916664	-1.11514876325	-1.14990872291666	-1.08349851775	4.93632500255556	3.19738797465423	0.0371787341970799	0.177560205880513
572234	0.526828434833336	0.411168844999999	0.0992181211666674	0.217116810333335	5.3724484325	3.19699529772066	0.0371938317326817	0.177560205880513
791783	-0.308296216666664	-0.609997297500001	-0.275478889666664	-0.582878032499998	9.43871360194444	3.19647747004866	0.0372137512160751	0.177560205880513
568757	-0.0189731580833321	0.07902620625	-0.262686644083332	-0.501677901083331	6.38268101994445	3.19610343528334	0.0372281465712431	0.177560205880513
337571	-0.359619109083332	-0.54635176975	-0.393308631083332	-0.46535120125	6.25459832277778	3.19604578832719	0.0372303657491398	0.177560205880513
562619	-0.288406694833332	-0.0472248120000014	-0.337624293499999	-0.661538462666665	5.70437782822222	3.19512525662308	0.0372658220302639	0.177654218753484
100149099	-0.125754494833331	-0.1264626405	-0.316209293833333	-0.559878606666666	4.36019831033333	3.19254738289524	0.0373653098447425	0.178053275459491
405771	-0.520287096249998	-0.774612081750002	-0.431155190583331	-0.595787819749999	9.74617487477778	3.19188308908936	0.037390993660986	0.178080697911091
393982	-0.267059694166665	-0.338849141000002	-0.2897697095	-0.380405700333331	7.36552130322222	3.19158233895355	0.0374026279731731	0.178080697911091
561377	-0.193314273833331	-0.0960218980000009	-0.432865318166664	-0.585756077666665	5.1787306005	3.19052333266118	0.0374436262249019	0.178200707853983
405860	-0.218634080750002	-0.382830592250004	-0.27518238275	-0.336398912083334	8.52423642766667	3.18977031808587	0.0374728080515341	0.178264403901143
557138	-0.0253633942499984	0.41735742375	-0.040809523916665	0.325530192250001	4.44312557972222	3.18870416987429	0.0375141671218967	0.178385951033916
562881	-0.278759692416664	-0.211210795749999	-0.220492823083331	-0.412046553583331	7.48123557377778	3.18620450136924	0.0376113313223002	0.178772646436746
541415	-0.186343835749996	-0.195555186750001	-0.285972674749997	-0.361780823249996	8.0797489295	3.18437114914338	0.0376827690642551	0.179036785735181
559447	-0.0982929827499976	0.00705222924999926	-0.520105417083332	-0.643993692583331	7.55734653661111	3.1826710377939	0.0377491467456132	0.179276671665614
100147955	-0.305439532166666	-0.288804396000002	-0.445335268833333	-0.337189999500001	4.33312060016667	3.18215664593303	0.0377692552422724	0.179296708520741
393507	-0.180400360583334	-0.253936038250001	-0.234454008583333	-0.483477872583332	6.00249704016667	3.18098758259812	0.0378149993096969	0.179438373511615
100000342	-0.0804339366666653	0.00684797149999739	-0.485981017333332	-0.655803077666665	8.9299748575	3.17983320355772	0.0378602278666157	0.179488639374984
393654	-0.594292408999999	-0.959609310500003	-0.331759739999999	-0.824953493666666	8.94526838155556	3.17964469554944	0.0378676191887331	0.179488639374984
571938	-0.579203994333333	-0.439696082500001	-0.672304148666665	-0.597685167833332	4.51401643194445	3.17907213039494	0.037890078848766	0.179488639374984
101882338	-0.0672151208333336	0.275819152499999	-0.654149670166666	-0.7834688235	4.51086509033333	3.17892886753402	0.0378957007959356	0.179488639374984
431738	0.178602506833335	0.129490572	0.165116871833335	-0.264907312333331	4.1996203485	3.17868877085062	0.0379051247457097	0.179488639374984
793954	-0.0475873877499993	0.0469716352499985	-0.592970583416665	-0.849593935749998	5.71123517288889	3.17788479857255	0.0379366997180641	0.179532838755015
793823	-0.183027992666666	-0.00866189000000084	-0.318164346666665	-0.377123536833333	8.14673658161111	3.17740703346481	0.0379554768602092	0.179532838755015
378451	-0.150784237333331	-0.256379383500001	-0.577786386666665	-0.642079357166665	6.76992578911111	3.17723628387108	0.0379621901160463	0.179532838755015
559659	0.123192852583334	0.211237669249997	0.229639630583335	0.357894599916668	8.16355286772222	3.17619255229895	0.0380032539149663	0.179651745779841
100034540	-0.00870547816666445	0.0522017010000004	-0.721188133833332	-0.735843672666665	4.62438622794444	3.17554043055442	0.0380289350003384	0.179697315406125
567746	-0.0217924165833319	0.15422345775	-0.373551780583332	-0.464454870749998	6.03645962422222	3.17513924005934	0.0380447435754371	0.179697315406125
560668	-0.233871822499999	-0.387689275000002	-0.316038039499998	-0.383774848833331	6.98889798211111	3.17453851397748	0.0380684280328135	0.179733419005194
564465	-0.201310746416667	0.0323708267499976	-0.341768824416667	-0.71483203975	4.87128964288889	3.17413759817757	0.0380842436052303	0.179733419005194
565760	-0.376101056666664	-0.6009135435	-0.618299379333331	-0.683815641833331	4.63874364622222	3.17255238189197	0.038146848134726	0.179953609679034
568156	-0.220011570749998	-0.293224636250001	-0.353833851416663	-0.350826731749997	9.533782448	3.17145609841133	0.0381902087575207	0.180031905590692
767629	0.325569940000002	0.409580435000001	0.481426670333336	0.467841179000002	4.74504825194444	3.17114134574214	0.0382026678659311	0.180031905590692
562791	0.00134334583333384	-0.233524566500001	-0.225992201833333	-0.413533487499999	5.91068919361111	3.17092310448063	0.0382113092777124	0.180031905590692
100537580	-0.120034670749998	0.186420710249999	-0.37424661775	-0.634594457916665	6.84961755827778	3.16580580384703	0.0384145421151535	0.180913895336975
568307	-0.196870883916666	-0.210469213750001	-0.212951778250001	-0.367441635583332	6.98502887083333	3.16297628281304	0.0385274199883769	0.181369798560219
562171	-0.0058046509166676	-0.262468936250001	-0.353823321916667	-0.491013178749999	4.89661452905556	3.16097858496183	0.0386073309533569	0.18167019285975
556849	-0.587935478666666	-0.431196066500002	-0.786395358333333	-0.531196151499999	5.49973408961111	3.16034674635927	0.0386326429229042	0.181702876256544
449936	-0.351080590833332	-0.716460805000002	-0.366453568166667	-0.563149203166665	10.0820268258333	3.16000148446446	0.0386464820113175	0.181702876256544
798787	-0.800668642250001	-0.464116002750002	-0.0839102689166653	-0.387528163583332	5.47111597844444	3.15632602101937	0.0387941393633736	0.182321144763144
797832	-0.0169796658333308	-0.110969174999999	-0.479230974166666	-0.631514804833331	5.61094355288889	3.15350482798485	0.0389078930756553	0.182779627587716
564592	0.0289970825000019	0.127931429999999	-0.358733609166665	-0.458246545499999	5.51502792955556	3.15158731629809	0.0389854160904114	0.182937856001859
394083	-0.350178791	-0.308674467500002	-0.346261468333334	-0.511845517333333	5.71958440194445	3.15150377099341	0.0389887975521859	0.182937856001859
100151562	-0.148300505249998	-0.343132369249999	-0.35523172758333	-0.315497876249998	6.82651324688889	3.1511281853033	0.0390040031634572	0.182937856001859
544656	-0.315674434666667	-0.464816889500004	-0.376397565	-0.4472665965	6.90326274116667	3.15106841923164	0.0390064233906836	0.182937856001859
100034584	0.266092577916667	0.272304944749999	-0.229610193083333	-0.355709017416665	4.94777056572222	3.15032307734372	0.0390366197159243	0.183003413740959
368243	-0.559778504083333	-0.231566939750001	-0.504239249749999	-0.422340089583333	7.04895209961111	3.14798422207652	0.0391315396039503	0.18337221465572
798535	-0.109065299499998	-0.238673958500001	-0.461752913499999	-0.467767411499999	4.53022553244444	3.14581266804058	0.0392198941806929	0.183709956801552
110438115	0.232380054000001	-0.271560683500001	-0.557317735	-0.468622244999999	3.67132483155556	3.14508202161288	0.0392496708690608	0.183773147753727
565345	-0.135003130666665	-0.1628597315	-0.311564222333332	-0.506284236166666	4.01664644605556	3.143579740997	0.0393109718170381	0.183855328640903
553520	-0.111912576166666	-0.171276807500002	-0.4423646395	-0.725528373833333	4.68689527288889	3.1428783188822	0.0393396291242464	0.183855328640903
563016	-0.0021285724166642	-0.501193376250001	-0.0493035360833316	-0.435309040083331	4.78278752638889	3.14233687588821	0.0393617658376915	0.183855328640903
569313	-0.337307476749998	-0.34477308875	-0.425596658416666	-0.626894673083331	5.27753975555556	3.14228316679969	0.0393639624529135	0.183855328640903
373874	-0.386464462499998	-0.286892883	-0.496601581166665	-0.822296167666665	4.009894392	3.14125895619944	0.0394058764994859	0.183855328640903
568432	0.105625997000004	0.119621765	-0.443143536999997	-0.537045925333329	7.79841989744444	3.14120619039105	0.0394080371611588	0.183855328640903
566920	-0.142833913000002	-0.125368210000002	-0.408864181000002	-0.468046455666667	6.40655390733333	3.14117713302075	0.0394092270613333	0.183855328640903
100002045	0.299715771750003	0.41465650275	0.337551942083335	0.547084728583336	5.48067296383333	3.14095418176715	0.0394183582199525	0.183855328640903
324332	-0.112354701416665	-0.0193423022500019	-0.458597559083333	-0.635722610583334	6.02982604011111	3.14086828787949	0.0394218766903471	0.183855328640903
334459	-0.627991177916664	-0.59720569125	-0.501099783916664	-0.958321817916664	7.91238475338889	3.14066617142521	0.039430157329935	0.183855328640903
100038799	-0.0767818779999967	-0.1090847115	-0.170557846333329	-0.356332985666663	9.01191778722222	3.13985070060735	0.0394635860687037	0.183931718254402
794295	-0.353903522416664	-0.62186168925	-0.445360372083331	-0.837196866416665	5.30158439527778	3.13947151629359	0.0394791405186247	0.183931718254402
571591	-0.219598803749999	-0.124219836750001	-0.658907894083333	-0.888377239083332	4.38829530933333	3.13765210134549	0.0395538670651989	0.18420381178857
446167	-0.0845202510833323	-0.50323788625	-0.375179827416665	-0.486886480749998	6.22560796372222	3.13429659369423	0.0396920867537196	0.184771248733074
445477	0.421748826666668	0.378228301499999	0.417013799333334	0.605461744333335	6.89311017527778	3.13303143337612	0.0397443371628126	0.184922824107317
