	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
553758	6.193286028	6.316489833	6.355903	6.280949341	6.169133323	6.303983291	6.332053369	6.460652845	6.347884119	5.879766161	6.387674704	6.249121228	5.98839094	6.236132581	6.290079557	5.85132148	6.418534552	6.266708822
553760	2.768951036	2.402907659	2.807099232	2.586485593	2.426938726	2.671439496	2.995332219	2.926162678	2.682815909	2.638845959	2.600500119	2.870393127	2.345947058	2.760493431	2.653311744	2.613110174	3.035452436	3.017889984
553761	1.446948207	0.925145804	0.837212617	1.191551858	0.584542292	0.526174848	0.778083034	0.703435868	1.181910973	1.079979514	0.130876807	0.870675401	1.124017323	0.747115872	1.36307324	1.046237398	0.678306946	1.216521133
553762	3.114458212	3.144672916	3.565831254	3.245465351	3.038563274	3.115348974	3.391845462	2.942860017	3.132714332	3.094194141	3.329837719	3.108368093	3.016733181	3.443669966	3.047742153	2.903621296	2.989184494	3.145316708
553763	1.549318456	1.510797269	1.362175809	1.062169734	1.19907713	1.611305798	1.0624953	1.224181054	1.261545692	2.219266838	1.358937309	0.739466708	1.191884165	1.106788482	0.864460627	1.30959298	0.315502405	1.431804802
553764	3.564152354	3.697968038	3.764970764	3.899214102	3.425501627	3.818287305	3.544033618	3.241682416	3.560292987	2.980492299	3.304507475	3.25969825	3.101520507	3.460753537	3.1921182	2.018034712	3.617619746	3.145316708
553765	5.078988694	5.296851423	5.292570244	5.346354565	5.012603475	5.616043385	5.297096249	5.292364075	5.19431704	4.72914999	5.08576545	4.745506411	4.675521284	4.990514049	4.978711551	3.464642647	5.31241974	4.91081549
553766	4.284404997	4.107325577	3.735298216	4.034721807	4.691568466	4.332145907	3.927365703	4.588466729	4.376924057	4.731662392	4.677790399	4.166954338	4.772910608	4.611522456	4.438325063	4.392802427	4.582071747	4.329757919
553767	5.553128048	5.532847978	5.490567635	5.748467444	5.867592117	5.794572355	5.724204642	6.032708589	5.911110897	5.558893769	5.829978007	5.943869674	5.587671048	5.77655133	5.924280225	5.650968582	6.091068296	5.802282829
553768	4.612261468	4.653792228	4.927443152	4.844601242	4.714581219	4.86136627	4.952151481	4.964645549	5.039137399	4.302101232	5.173728103	4.944811909	4.467636665	4.698107551	4.956825064	4.346626084	5.250021743	4.866292089
553769	4.131080009	3.563189011	3.978431414	3.959502773	4.034578026	3.906802986	4.156253547	4.016455106	4.131432389	4.250476218	3.984588149	4.022736436	4.076947576	4.231621217	4.088501064	4.304972657	3.802893312	4.165754977
553770	3.331119731	3.48011359	3.159633089	3.528682773	3.319412052	3.184429922	3.697358141	3.069906803	3.568144749	3.184993125	3.339846588	3.229453486	3.130633332	3.254172686	3.300361571	3.236775061	3.502925454	3.299402355
553771	4.766865211	4.670282123	4.896498661	4.675178	4.768725325	4.689034652	4.866960645	4.658374994	4.656446523	4.759013841	4.804260617	4.868361065	4.716421986	4.81120929	4.710970827	4.838796344	4.665348533	4.703267862
553772	3.963214493	4.065193353	4.168047692	4.401947738	4.145991032	4.188198537	4.222729937	4.371285596	4.4209467	3.93006246	4.296089824	4.315438422	3.782636766	4.201448787	4.477282613	3.879770274	4.434493667	4.142182335
553774	5.601586076	5.939833018	5.922258303	5.966415621	5.96756637	6.060204098	6.013198533	6.301450038	6.172281193	5.413122611	6.252478125	6.063566816	5.695839072	5.962950566	6.185744051	5.297507525	6.476282742	6.079938482
553776	3.802529078	4.207568311	3.010715853	3.728479337	4.490700663	4.34125039	3.221689098	3.675478473	4.00408994	4.992716716	3.595143149	3.673220496	4.615003867	3.59059408	3.766590655	4.298922766	3.744900995	3.287172124
553778	2.578721598	2.75179519	2.656926312	2.609824545	2.534312172	2.81777051	2.471232522	2.649303184	2.430566192	1.863757239	2.532308937	2.32415441	1.908509508	2.233452426	2.12187372	1.511436265	2.375947184	2.009905494
553781	6.036443353	6.255347406	6.14359479	6.358778112	6.153078465	6.355816347	6.189749793	6.27201973	6.265773517	6.06350242	6.177022678	6.086527802	6.029159156	6.136883362	6.232796286	5.713707708	6.467871949	6.125301095
553785	2.8909456	3.563189011	3.637094413	3.433789554	3.304321449	3.728616971	3.50301386	3.831568306	3.42416033	2.67061776	3.268280939	3.329799081	2.719979479	3.102786971	3.317638108	1.846144115	3.413782093	3.185408221
553787	3.031993745	3.047031046	2.758757865	3.104704063	2.86430725	3.115348974	3.228894959	3.054624466	3.056617804	2.875350287	3.339846588	3.318349606	3.101520507	3.194149195	3.121735457	3.185229407	3.129105348	3.359045028
553788	5.334016091	5.36933907	5.545742483	5.521166821	5.18728173	5.390497005	5.465170517	5.368496053	5.446214133	4.977978659	5.323731512	5.38292717	5.086956391	5.246719046	5.272483356	4.996639566	5.293506194	5.388292095
553789	4.674746187	4.514613688	5.002019456	4.721445523	4.581126129	4.605856508	4.903445429	4.820752002	4.993219078	4.260950066	4.681730659	4.77092856	4.306040073	4.671450834	4.960495947	4.591494186	5.026294473	4.994060841
553790	3.855441486	3.778403121	4.020042484	3.811346436	3.890447747	3.809566957	4.12183025	3.951931641	3.926808222	4.006744933	3.861457615	4.064454619	3.843688021	3.892883403	3.848115682	3.966295003	4.084492207	4.11476194
553791	3.654203696	3.617649095	3.891425888	3.775676282	3.541583381	3.652638396	3.460793581	3.603791599	3.470979757	3.005622673	3.57833247	3.391196774	2.978812729	3.30550797	3.229109074	2.846697507	3.42685908	3.017889984
553792	1.266359353	1.284682351	1.254729799	1.281501212	1.324047188	0.482952744	1.299965974	0.954615101	1.16129599	1.465297205	1.192169678	1.179930833	1.213815059	1.191097186	1.340712738	1.468959324	1.060368394	1.316187188
553793	1.768901214	1.308956753	1.706024851	1.191551858	1.691887039	1.507291942	1.967271724	1.303897491	2.22740345	2.492459144	1.397782089	1.838782546	1.416532173	1.634176325	1.644403256	1.988266897	1.287637611	1.949102925
553794	3.918008168	3.957986019	3.974203529	3.855949116	3.817919492	3.85688944	4.226334768	3.926971424	4.118122908	3.908017952	4.003601087	4.043746317	3.919044396	3.913710845	4.198284025	3.603652169	4.151672437	3.980688431
553795	1.40387571	2.032046825	2.016759132	2.301240524	1.893569449	2.183627927	2.190373695	2.083578983	2.092361118	1.465297205	2.326240028	2.01933216	1.416532173	1.940556992	2.027033326	1.631842179	1.797585823	1.819224265
553796	3.534506297	3.420091339	3.789240054	3.836295741	3.420844903	3.652638396	3.738330294	3.853811461	3.688287369	3.511709874	3.753281732	3.942971565	3.481906339	3.819732923	4.071628077	3.49671178	3.826111097	3.837067449
553798	2.073774775	2.592823729	2.728955926	2.574672987	2.508208664	2.700031082	2.776754249	2.738077633	2.976282884	2.407016784	2.933567226	3.179703025	2.523262116	2.635673761	2.715460153	2.357727205	2.767254206	2.819868086
553799	4.621690972	4.55576769	4.640477513	4.734775949	4.572754275	4.58811972	4.815238169	4.675959639	4.842751609	4.638340375	4.762083439	4.961468997	4.673544406	4.775244051	4.809922192	4.748455038	4.786970422	4.813971138
553800	1.266359353	0.649076057	1.685483087	1.160277775	1.013591787	0.797127883	1.822358766	1.563449299	1.664504358	1.111187895	1.235703381	1.739260614	0.871529456	1.270749869	1.490413006	1.183916117	1.248890581	1.885624643
553801	4.170162692	4.436891514	4.229643572	4.425156951	4.318638079	4.446245184	4.222729937	4.534407379	4.529489375	3.687645282	4.454175783	4.289286766	3.915703159	4.274118915	4.238146699	3.426304822	4.566400172	4.076187176
553802	3.039048705	2.144228956	2.558696485	1.8108304	2.950837954	1.168445762	2.42178295	1.626821436	1.967309327	2.742139119	1.867882154	2.088365873	2.830565202	2.285517076	2.549896374	2.298316031	1.837305787	2.421499811
553803	4.084103751	3.82543763	3.978431414	4.004222712	4.013081957	3.742428007	3.88237789	3.905836207	3.914542524	3.862891926	3.912648463	3.75617893	3.850703585	3.946421713	3.828162239	4.132000659	3.996594657	3.763932986
553804	3.738962853	3.622499568	3.859690469	3.826367734	3.692166173	3.530596732	3.62273177	3.799840251	3.737859171	3.452019179	3.753281732	3.785578819	3.431326249	3.765769022	3.732645429	3.931523374	3.651436937	3.719114636
553805	3.92944324	3.598082463	3.918082877	3.73380034	4.052751691	3.947117737	4.226334768	4.051520291	4.136721991	4.103032622	3.981394822	4.360791029	3.850703585	4.044109761	4.095195389	4.1887238	4.187970401	4.061900268
553806	3.544456158	3.458575138	3.232242879	3.387275374	3.334346439	3.608073782	2.995332219	3.228123619	3.234900509	3.070572513	3.01077485	3.005034268	3.203686845	2.925452473	2.741296905	2.770046046	3.06920493	2.529274661
553807	0.97414691	0.893391002	1.226569677	1.222162354	1.262914891	0.89929347	1.156185931	1.329519966	0.862457584	0.947922334	1.378490433	1.253916228	1.100666547	1.017245449	1.247635012	0.723827405	1.12598472	1.453856633
553809	1.785776191	2.075143778	1.387831935	1.639979904	1.984737153	2.01181387	1.4554907	1.890519361	1.67907951	1.917709758	1.752732866	1.886082056	1.999697229	1.907711352	2.012961036	1.812565508	2.110162466	1.579525769
553811	4.26045901	4.328266844	4.309002003	4.060360328	4.162821895	4.326044174	4.282819737	3.918554456	4.267855406	4.768832646	4.025470723	4.360791029	4.091827451	4.244831267	4.01626888	4.352479602	3.563387169	4.253232714
553813	3.756189569	3.75650614	3.502654237	3.600344905	3.711360968	3.448721627	3.520736758	3.550314168	3.495891363	3.89462773	3.707633187	3.565963692	3.5220104	3.499845672	3.229109074	3.670781247	3.165968311	3.224415676
553814	0.818849041	0.893391002	0.406364133	0.48786968	0.021223306	0.526174848	0.996474267	0.703435868	0.270890627	1.390952848	0.565557886	0.632583209	1.003289882	0.888493814	1.122150208	1.285318218	0.238482605	0.730311776
553815	2.278403161	2.357080024	2.547357468	2.301240524	2.360403554	2.396577197	2.370578111	2.39399491	2.386840582	2.233518664	2.232650253	2.061147486	2.30566959	2.476801975	2.500321531	2.469678032	1.997809139	2.421499811
553816	0.681326266	1.016420261	1.13863306	1.419975535	1.038124145	1.025149975	1.094406352	1.251245579	1.097622394	0.597447301	0.925969417	0.990939528	0.695676892	0.783780282	0.955568042	0.488936814	1.343874176	0.656166997
553942	4.619339367	4.714112977	4.93833585	4.726792483	4.654363823	4.600811066	4.860015825	4.89984678	4.888935347	4.586540267	4.836429681	4.850586655	4.521384134	4.712442618	4.857948358	4.43479031	5.030584076	4.84141471
553943	4.488877813	4.948487053	4.572185532	4.829769569	5.09821646	5.186715766	5.036703007	5.293991834	5.187961456	4.982204918	5.078311836	5.158933633	5.198396396	5.248359682	5.29591801	5.000372607	5.491129477	5.185782879
553944	3.859432411	3.563189011	3.90481595	3.728479337	3.430143368	3.760639431	3.717989662	3.86261358	3.670162093	2.857056774	3.624098578	3.35242899	3.198196817	3.680838681	3.515268413	3.083317776	3.669887302	3.514010705
553945	4.042583897	4.096907311	4.18643871	4.193764191	4.126103594	4.016961513	4.156253547	4.292050231	4.379157387	3.899104961	4.219555158	4.39116398	3.771589618	4.261175529	4.219885305	4.314000188	4.347768722	4.25637294
553947	3.635707005	3.787069695	4.052488255	3.836295741	3.803681408	3.662357441	3.936197339	3.99659977	3.892823378	3.682460009	3.942513188	3.957806149	3.734142632	3.666184505	3.943942016	3.598735561	4.014030238	3.906672697
553949	4.892928223	4.864994493	4.83720774	4.864142559	4.783310848	4.781121317	4.982311422	4.770191044	4.879500631	4.603100005	4.733896995	4.719628244	4.541034182	4.719557089	4.799712298	4.564010275	4.667186427	4.710155078
553950	4.974308961	4.988488597	5.068970018	5.033357724	4.871274133	5.058255582	4.932424611	5.008927718	4.99613219	4.518332446	5.049631617	4.818436669	4.741172406	4.907804	4.994911239	4.483614081	4.87388907	4.898808374
553954	0.446823642	1.102262091	0.944836737	1.366170013	1.013591787	1.781495848	0.738239957	0.663697706	0.451535184	0.683017101	1.147281351	0.556658348	1.543189527	0.854426851	1.173661108	1.046237398	0.790478661	0.993802709
553955	1.529417287	1.631201706	1.555683031	2.085124465	1.493286442	1.650898638	1.723791488	1.379438866	1.355279581	1.489251008	1.79699781	1.516902543	1.256701359	1.486296408	1.607419049	1.688475101	2.110162466	1.475576467
553969	9.447238016	9.68093237	9.336874959	9.579915026	9.239895427	9.310645533	8.795706432	8.652976695	8.854511081	9.078617068	9.382086224	8.826392555	9.461575012	8.801497083	8.938990328	8.979720373	7.95053782	8.522570064
553977	3.944550365	3.660727223	3.774727526	4.060360328	4.143166699	3.931126768	3.8732095	3.972406936	3.974854052	4.260950066	4.178315564	3.66420396	4.064932181	4.085082216	3.898738873	4.011390728	3.465393536	3.95385924
553981	4.296230575	4.343035545	4.292117658	4.451232476	4.076632516	4.090795207	4.3204088	4.119192976	4.165473132	4.3122082	4.127219719	4.214052884	4.158364878	4.248114966	4.166852962	4.101042807	3.80956518	4.138783152
553983	1.114340574	0.82770436	0.63781261	1.095619215	1.109313358	0.724762969	0.611649993	1.11054067	1.031008273	0.006513156	0.899145014	0.517142979	0.262709161	0.854426851	0.895473457	-0.140642148	0.99162493	0.361784404
553986	0.882987748	1.332829469	1.555683031	0.956900044	0.584542292	0.963593707	0.996474267	1.050177302	0.836687138	0.683017101	1.124302337	0.704711343	0.175995539	0.505099856	0.041846802	0.355395806	0.491780638	0.834839558
553997	3.554337869	3.684115141	3.845872922	3.723138637	3.917145971	3.955047243	3.723101769	3.724586655	3.899062284	3.221201869	3.586762295	3.531671912	3.288799621	3.52171747	3.732645429	2.117635895	3.819515484	3.421923937
554005	1.003296713	0.649076057	1.362175809	1.191551858	1.062246307	1.418319872	0.891407144	1.403765191	1.242045308	-0.655858506	1.319017619	1.128411576	0.344505022	1.21813967	0.73327905	-0.513901979	1.188746077	0.834839558
554012	0.716955341	0.986632488	1.044986522	1.593907412	1.154893263	1.054970408	1.430706511	0.921300662	1.202235529	0.840287868	1.028541396	1.154401164	1.146996166	2.0348322	1.816312681	-0.431124121	0.94390599	1.386663429
554013	3.554337869	3.025219443	3.593658289	3.765320697	3.406783859	3.211161971	3.378947571	4.016455106	3.74133568	2.79113856	3.464011816	3.186016467	2.972394606	3.286470656	3.173260906	2.261458337	3.201912792	3.158804716
554014	2.810772635	3.380552787	2.844638914	2.644139962	3.215691724	3.40886267	2.917194357	3.609031912	2.928285415	2.394386921	3.431619923	2.423680922	2.523262116	3.152699668	2.775041535	2.158303354	3.355704066	2.88623951
554015	2.325326448	2.144228956	2.45328656	2.655399419	2.082328508	2.475877855	2.446719591	2.857371002	2.31400036	2.068424366	2.608801775	2.088365873	1.908509508	2.454233092	2.054772692	1.046237398	2.623204722	2.2174987
554019	5.648469224	5.592157222	5.752433906	5.707135532	5.420929115	5.366915353	5.542393062	5.415612008	5.559847996	5.297479682	5.453848082	5.315421141	5.235049965	5.451450554	5.475973794	5.279186049	5.331088538	5.406780704
554036	3.87133937	3.80851106	3.779581274	3.503981923	4.094287247	4.072687999	4.013339581	3.748527795	3.873943127	4.3122082	3.779257918	3.893677824	4.025176309	4.088749924	4.061408744	3.950944316	4.109039011	4.100853797
554046	3.703879768	3.542864315	3.593658289	3.40739393	3.511237958	3.45432692	3.583919245	3.522813245	3.681064562	3.885631369	3.569853099	3.608888314	3.472840878	3.74267438	3.564340884	3.863465389	3.915416892	4.003294334
554050	4.851451253	4.439642471	4.867157766	4.900084058	4.677972862	4.572741247	4.982311422	4.648229548	4.783283578	4.751605633	4.625562948	4.71745063	4.465353142	4.800066164	4.700033331	4.975933371	4.566400172	4.988406342
554060	7.311985035	7.45992647	7.560905119	7.379451141	7.44809367	7.517531552	7.414271003	7.811788989	7.651976964	6.927814349	7.573763181	7.387715775	7.128371171	7.418839275	7.538995903	6.719985095	7.746623414	7.441416818
554088	3.127755394	3.298068454	3.508513298	3.617717738	3.430143368	3.243895193	3.520736758	3.401218226	3.42416033	3.421221411	3.582553539	3.324085701	3.319465429	3.318061368	3.454089456	3.507245012	3.444112695	3.410693369
554089	2.717110281	2.002583256	2.569947076	2.118051923	2.534312172	2.128599159	2.726729207	2.185314178	2.697208147	2.847822289	2.316135982	2.961535253	2.712296763	2.233452426	2.644210748	2.651601441	1.626774338	2.38753228
554090	2.266429936	2.309748768	1.746251218	2.411600002	2.426938726	2.262425092	1.878420581	2.319231871	2.059316828	2.233518664	2.121003833	2.047343272	2.385130524	1.856996744	2.362839279	2.171608357	2.214394655	2.096558913
554091	0.751725678	1.129777328	0.720907891	1.062169734	0.369400513	0.438395639	0.207037947	0.298907901	1.053556468	0.597447301	0.45938912	0.476514732	0.08373478	0.709495328	0.588965347	0.208221052	0.588056198	1.109455476
554092	4.546947466	4.55576769	4.479772218	4.457678377	4.360579178	4.269935204	4.427634356	4.431682566	4.531498745	4.443677617	4.298657883	4.324051346	4.458480807	4.299662441	4.311841621	4.38139616	4.200715774	4.218231441
554093	3.376385507	3.397630735	3.442716476	3.380506356	3.309369209	3.36787112	3.410978636	3.326838371	3.393555079	3.618738006	3.37920181	3.247676323	3.083766582	3.437930191	3.317638108	3.047682126	3.575181287	3.524467935
554095	8.298453299	8.276696642	8.264900732	8.439376143	8.046598505	8.09949222	8.247848467	8.203212874	8.118079376	7.956899287	8.358763612	8.287052867	8.108701544	8.211836912	8.31016734	7.825828556	7.759171542	7.96425176
554096	4.229956543	3.866905082	4.19736183	4.26899358	4.070699266	4.076327667	4.197240717	4.01250584	4.046862063	4.28509733	4.115615071	4.144437504	4.200162036	4.077718708	4.026811832	4.17887452	4.008241759	4.107824628
554098	4.879234634	4.990366045	5.057026013	5.184792697	5.00484544	5.085601538	5.265909559	5.192922317	5.099979719	4.996900083	5.163902206	5.163739887	5.037087909	5.26141804	5.210634688	5.029894213	5.286349196	5.118348977
554099	3.539489805	3.693365169	3.720229901	3.679685999	3.616804049	3.63300165	3.787961498	3.772078114	3.864409529	3.427433786	3.861457615	3.834625333	3.615590791	3.695345504	3.887213267	3.426304822	4.103620145	3.772731968
554101	7.651929864	7.526779898	7.744325656	7.700391606	7.602317484	7.583917197	7.812548133	7.691897507	7.731698148	7.60546243	7.678532142	7.81790725	7.589282908	7.782068818	7.76519657	7.778785213	7.744448869	7.861539174
554102	4.496585989	4.47761502	4.648459492	4.610121159	4.585293908	4.625863654	4.703289641	4.927375627	4.791691072	3.943129271	4.816856183	4.531642161	4.318744745	4.556961972	4.739026228	3.899895615	4.94984022	4.878571739
554103	6.63514906	6.357798197	6.623569935	6.591998813	6.426567753	6.386191851	6.628204339	6.668184796	6.630690834	6.551994661	6.544657449	6.696577792	6.430744288	6.579586905	6.716374301	6.822124532	6.856107534	6.872049646
554104	4.336873039	3.930869382	4.43432767	4.283579918	4.028468905	3.848400006	4.503870354	4.218530961	4.270263976	3.867468578	4.440287683	4.256666149	3.668163387	4.305978277	4.334650554	4.15897191	4.381744204	4.419336909
554105	5.890985658	5.765521364	6.196272852	5.9821506	6.016228244	5.665207977	6.175834907	5.89898352	6.341026333	6.139260532	5.973498217	6.199275941	6.09193488	6.010132157	6.318247918	6.392234332	6.300940492	6.347702817
