	F10	F11	F12	F7	F8	F9	F4	F5	F6	F1	F2	F3	E10	E11	E12	E7	E8	E9
497645	8	6	3	3	4	7	4	18	3	13	13	14	0	32	11	18	50	63
497647	21	8	33	12	47	28	2	67	33	51	23	19	0	42	2	18	13	62
497648	190	128	225	104	116	298	30	331	120	610	370	435	0	378	65	303	468	451
497649	18	10	2	0	0	9	0	37	0	29	13	13	0	17	4	0	1	39
503502	14	23	50	0	15	11	2	50	10	57	31	42	0	6	13	13	34	34
503514	11	37	17	9	34	32	3	17	3	87	5	62	1	64	1	36	44	52
503516	5	0	0	4	0	3	0	1	1	1	56	8	0	5	0	3	11	12
503521	27	43	71	11	31	90	19	54	9	144	680	54	3	250	21	54	46	160
503523	38	20	29	11	16	47	4	102	38	88	53	85	5	109	20	50	58	182
503526	19	17	21	0	17	38	2	57	2	56	12	53	0	93	0	46	36	61
503527	0	0	5	0	2	10	0	0	0	14	22	13	0	12	0	8	23	5
503528	69	9	19	0	5	45	2	35	2	28	6	26	7	31	9	34	25	27
503531	6	10	16	0	13	11	3	15	0	10	8	2	0	7	0	1	14	23
503532	52	54	38	0	17	43	11	44	2	80	51	65	0	57	3	36	50	75
503533	3	0	8	6	0	2	3	3	0	12	0	14	0	34	7	13	16	20
503534	7	1	2	0	13	8	0	7	10	21	7	16	1	45	0	11	27	47
503535	4	2	8	0	3	13	0	51	0	5	3	31	0	17	0	14	60	18
503536	35	9	20	0	6	19	1	5	1	97	33	39	0	37	0	14	24	18
503537	18	4	10	0	4	12	0	12	0	20	0	15	0	10	0	4	26	21
503564	2	1	28	7	2	38	0	9	2	69	7	26	0	9	1	18	21	9
503565	0	11	9	4	3	0	0	4	0	2	3	14	36	11	0	12	25	13
503566	23	0	7	3	1	25	0	34	0	27	11	11	0	24	5	18	23	14
503571	32	133	71	0	0	115	15	40	64	27	47	94	0	15	0	238	107	332
503572	69	53	124	8	22	119	0	79	37	152	107	109	7	145	34	109	61	186
503573	27	35	9	14	19	27	7	16	13	54	49	64	12	68	7	33	38	70
503589	21	42	16	9	12	45	14	48	9	48	35	23	0	17	10	41	32	48
503590	45	41	66	9	51	23	19	58	5	86	41	36	5	40	32	113	23	87
503591	10	0	8	0	0	5	15	1	0	0	2	9	0	10	2	16	1	9
503592	13	0	0	0	1	4	0	4	0	6	6	11	0	0	0	0	0	0
503593	4	0	24	1	0	45	5	27	5	36	13	15	0	34	0	13	19	24
503594	35	10	17	1	28	15	8	26	8	55	17	41	0	5	0	10	20	25
503596	30	1	7	2	20	32	11	10	0	5	38	45	0	16	0	15	19	22
503597	2	2	15	7	35	21	3	5	1	19	16	11	3	13	0	4	4	34
503599	23	9	23	1	4	19	0	49	11	79	18	73	0	40	7	27	58	66
503600	198	232	430	68	243	551	84	506	34	521	438	715	13	528	119	414	632	812
503601	4	0	8	1	0	0	0	3	0	14	22	4	0	0	0	0	12	1
503602	67	30	29	25	27	106	19	75	5	146	92	128	0	133	9	75	120	168
503603	19	2	0	0	1	209	0	28	30	99	30	31	0	1	7	11	31	38
503604	23	53	24	2	27	4	1	41	8	60	11	58	0	17	0	22	20	42
503605	6	0	3	0	0	0	0	20	0	16	11	14	0	8	0	4	3	10
503606	13	0	14	0	15	22	4	7	8	58	32	20	0	51	0	31	19	33
503607	20	25	71	17	55	49	12	72	9	77	83	102	0	56	21	58	55	62
503608	6	12	0	0	0	0	0	0	4	6	2	3	0	7	1	0	0	11
503609	0	0	0	0	0	0	0	1	0	12	0	15	0	0	4	2	10	3
503702	139	81	183	26	76	193	35	155	33	276	118	198	5	245	45	154	170	269
503703	6	0	0	0	0	2	0	0	0	2	4	9	1	4	0	0	0	0
503706	6	3	20	0	0	0	1	33	0	34	5	3	0	21	0	0	12	17
503707	9	19	1	0	14	1	0	12	0	18	3	5	4	6	0	2	31	37
503708	33	0	8	0	1	20	0	8	5	39	2	6	0	14	6	16	18	51
503709	13	37	46	6	0	31	1	31	16	90	47	27	0	21	6	16	19	68
503710	57	20	56	18	28	48	5	73	9	140	105	80	6	55	7	24	60	53
503711	0	0	0	0	0	10	0	5	0	4	4	1	0	0	0	4	5	3
503712	5	0	4	0	0	11	0	0	0	7	0	4	0	5	0	3	0	2
503713	80	79	132	34	32	70	4	192	27	355	108	242	24	178	17	53	344	110
503714	39	16	56	6	21	44	3	39	11	22	33	54	0	26	9	32	16	84
503728	0	28	10	0	6	37	11	18	3	17	42	25	0	28	16	36	37	64
503730	789	421	717	125	409	1244	127	1444	173	1678	885	1641	32	1260	178	807	1576	1642
503731	40	53	55	14	39	134	2	72	6	136	85	65	0	76	12	77	68	86
503732	46	5	7	3	12	15	3	27	0	61	15	45	0	26	3	18	13	34
503733	51	37	63	11	28	96	3	119	26	205	79	121	2	81	6	67	93	148
503734	44	40	85	0	37	70	9	49	8	160	36	115	1	81	7	74	93	69
503735	0	8	35	0	3	0	0	33	8	36	14	15	0	12	8	10	36	17
503736	11	8	18	0	4	3	1	11	3	39	33	20	0	15	6	1	6	41
503737	0	0	0	0	0	13	0	3	15	22	13	32	0	0	6	3	9	0
503738	12	14	12	0	0	4	1	9	0	23	6	0	0	14	0	11	4	30
503739	17	0	3	0	14	3	0	0	12	0	5	4	0	14	10	10	12	7
503741	8	15	14	13	8	12	0	10	0	17	21	6	0	18	0	16	0	48
503742	126	85	103	16	53	75	31	122	22	156	106	229	1	157	55	81	155	201
503743	5	3	1	0	0	7	0	14	2	20	2	18	0	32	1	10	7	13
503744	0	8	0	0	4	5	0	0	3	9	2	16	0	20	0	0	15	3
503745	3	0	5	0	0	12	0	1	8	8	0	0	0	3	0	0	4	8
503747	0	1	0	0	1	1	0	7	0	4	4	0	0	13	0	6	0	0
503748	3	7	29	9	0	49	0	43	0	50	27	66	0	40	6	11	23	36
503749	2	0	4	0	0	5	0	1	0	7	0	0	0	2	0	6	2	15
503750	16	5	17	3	6	26	0	10	0	18	14	32	1	36	0	31	25	36
503751	1	0	0	0	4	0	0	1	0	5	0	7	2	0	0	1	11	5
503752	35	0	4	0	0	11	0	0	0	2	11	31	0	27	0	5	3	16
503753	82	102	183	12	75	165	18	139	43	316	314	295	10	225	39	194	210	321
503754	16	0	16	0	2	16	0	25	5	30	12	16	0	14	0	1	21	39
503755	9	5	25	1	2	17	0	11	0	34	12	23	1	3	0	9	21	20
503756	99	74	75	2	32	117	4	147	16	103	157	117	0	164	24	113	88	207
503757	0	5	0	0	0	0	0	0	0	4	0	13	0	0	0	0	9	10
503758	3	18	16	12	2	3	0	5	0	46	18	40	0	8	17	22	3	12
503759	23	19	26	15	6	67	0	57	1	99	44	49	0	79	4	41	51	65
503760	10	0	27	0	13	27	0	25	0	86	44	59	0	50	12	24	41	34
503761	7	2	10	1	4	20	0	5	0	37	8	23	0	17	6	4	43	34
503762	41	20	48	3	3	69	8	58	28	49	72	68	0	128	34	95	83	82
503763	356	223	385	116	162	474	54	437	96	634	459	445	12	550	124	409	476	742
503764	1	13	0	10	11	11	12	21	11	1	10	28	0	6	0	0	24	0
503765	4	0	0	0	0	0	0	3	0	1	1	1	0	15	0	0	3	6
503766	16	28	22	6	6	23	0	30	7	41	11	32	0	41	6	28	36	38
503767	18	12	41	7	3	35	0	22	7	47	15	33	0	17	8	4	22	64
503768	11	2	1	0	0	18	0	16	9	37	14	28	0	5	0	22	5	21
503769	31	26	3	3	30	26	1	51	2	15	20	64	0	24	6	14	57	75
503771	299	125	130	46	66	134	92	282	98	322	221	354	6	260	35	173	306	492
503772	1	0	0	0	6	14	0	20	0	2	9	16	0	50	8	9	20	39
503773	7	14	53	3	1	1	0	54	17	46	43	48	4	22	4	14	23	44
503774	25	6	2	0	12	13	1	42	10	68	29	56	0	18	22	7	20	36
503775	127	111	174	29	43	184	16	293	38	468	269	233	2	327	45	151	306	308
503778	181	181	294	63	136	365	44	277	56	392	322	412	2	469	84	290	338	445
503783	100	150	134	8	6	102	7	168	6	99	100	341	14	178	26	176	163	192
503788	21	6	15	1	14	21	0	14	5	49	41	21	0	32	0	10	29	27
503792	0	2	14	0	0	6	0	0	0	0	7	0	0	8	0	0	0	11
503808	5	13	25	10	3	12	4	53	4	60	22	36	0	29	14	24	42	48
503868	5	0	0	0	0	5	0	5	0	21	1	8	0	7	0	5	11	0
503869	16	6	13	0	5	11	1	1	0	22	12	3	0	12	2	9	14	16
503870	0	0	0	0	12	15	0	1	0	3	0	4	0	3	0	0	6	17
503880	21	3	51	0	0	32	4	32	0	36	21	43	0	21	2	37	37	40
503884	6	16	40	0	15	47	3	13	2	115	17	16	3	54	5	35	85	60
503885	78	17	17	4	22	93	4	58	3	98	75	142	4	87	12	58	74	42
503893	49	13	32	1	16	35	2	41	2	34	21	60	0	44	6	26	57	92
503902	67	49	132	3	12	99	1	1218	21	114	118	84	1	115	49	67	135	139
503919	1	0	1	3	1	5	0	13	12	25	17	14	0	5	4	13	8	22
503932	72	39	68	21	37	109	33	97	36	171	197	97	6	153	31	77	113	163
503933	152	170	313	41	201	245	40	308	56	677	308	463	4	457	64	191	282	539
503934	0	0	7	6	17	3	0	29	11	51	41	39	0	24	0	13	11	48
503936	71	35	120	6	20	92	12	121	2	124	164	160	5	157	33	96	143	167
503940	562	363	650	87	271	794	57	615	181	1023	668	1244	28	998	236	716	704	1261
503946	88	63	8	16	34	27	14	88	1	263	50	145	1	166	6	17	217	195
503960	6	12	3	5	5	27	0	22	2	30	14	27	0	1	0	5	11	12
503993	6	1	18	0	10	12	3	21	0	3	23	5	0	11	1	11	30	30
504036	131	73	155	17	28	194	13	150	36	223	210	183	2	249	6	96	183	261
504038	156	107	205	19	211	253	25	290	27	485	407	324	3	329	54	159	258	659
504039	8	10	9	5	1	14	7	12	0	7	10	35	0	12	0	15	8	1
504040	3	0	13	0	6	0	0	6	1	8	0	4	0	1	0	2	9	1
504044	8	1	1	0	0	6	0	3	0	16	18	3	0	5	0	4	12	36
504054	70	65	24	1	113	35	1	177	33	117	88	110	0	59	9	82	119	157
504061	123	33	197	31	147	136	0	232	0	310	201	320	9	350	58	233	216	372
504079	29	1	19	0	3	8	0	11	4	3	37	16	2	39	0	1	3	7
504083	19	10	2	0	17	33	0	32	0	15	8	33	2	20	12	19	21	21
504088	20	39	60	12	30	59	23	46	14	113	109	125	0	170	11	75	93	102
504109	43	16	65	13	42	64	7	95	6	129	83	60	5	158	0	95	77	81
504111	538	357	841	105	308	753	134	699	102	1149	764	986	29	925	218	536	647	1162
504167	35	3	22	1	3	25	0	4	10	8	6	27	0	20	8	30	7	12
541314	12	14	20	0	7	19	0	10	0	35	8	3	0	23	7	23	5	14
541315	161	118	221	109	81	188	15	201	46	134	203	269	8	455	43	133	164	508
541316	34	22	41	19	7	35	0	44	2	23	29	62	0	70	7	30	48	72
541317	25	1	4	10	22	18	0	11	0	17	36	13	0	69	0	7	28	29
541318	30	1	12	0	0	42	6	23	0	14	20	21	0	37	1	28	26	44
541319	11	5	14	0	11	14	1	8	9	19	6	15	2	25	1	19	15	21
541320	124	57	48	5	45	167	0	107	12	258	54	179	0	195	117	176	129	220
541321	0	0	6	0	0	13	0	12	0	11	16	0	0	3	0	1	0	16
541322	50	20	15	10	12	54	21	52	16	181	60	100	9	187	26	134	179	174
541323	63	16	54	12	20	41	7	24	6	37	20	54	2	91	5	26	66	105
541324	2	14	0	0	0	8	0	0	6	120	3	9	0	11	0	3	0	2
541325	9	15	1	6	1	1	0	20	7	30	17	6	0	14	1	9	11	18
541326	26	2	7	0	0	12	5	8	3	24	35	27	0	12	13	9	31	26
541327	131	106	118	27	42	259	24	191	11	260	182	291	3	228	31	129	179	263
541328	14	1	27	16	7	56	0	22	0	50	33	44	0	53	6	17	13	48
541329	12	4	0	1	8	30	0	12	0	13	15	2	0	5	0	7	0	14
541330	0	0	6	0	3	0	13	1	0	8	2	3	0	0	1	0	0	1
541331	45	15	90	33	46	30	2	74	20	69	34	76	8	32	4	23	59	100
541336	15	1	0	1	1	0	8	4	3	1	10	15	0	6	0	3	0	5
541337	7	8	7	0	0	6	0	11	0	2	8	1	0	15	0	1	0	7
541339	43	48	52	36	23	77	20	88	17	68	47	124	4	118	62	93	100	157
541340	17	7	20	0	0	9	0	7	0	17	0	8	0	9	10	24	18	21
541342	23	37	22	3	10	21	0	50	13	45	28	25	5	37	0	53	57	53
541344	14	8	10	0	13	8	1	10	2	38	6	17	0	10	0	6	17	4
541345	0	0	0	4	0	13	0	4	0	15	0	32	0	6	0	5	26	3
541346	7	2	0	2	3	16	0	10	1	2	7	11	0	25	0	12	37	21
541347	72	15	16	0	31	43	5	41	3	20	22	50	0	23	1	20	72	19
541348	167	79	91	25	31	109	9	201	36	161	71	181	1	188	38	133	104	157
541350	44	9	32	9	24	41	2	93	19	74	32	54	0	24	0	25	78	68
541352	0	5	2	0	0	7	5	4	0	5	0	3	0	9	0	4	0	8
541353	40	15	30	3	19	64	0	68	0	57	40	50	1	65	8	30	31	105
541355	6	23	8	0	15	21	0	3	0	13	1	8	0	30	0	10	15	23
541356	17	13	20	0	20	10	1	91	3	49	12	94	0	288	2	59	25	78
541357	48	14	40	1	41	128	6	186	6	148	161	22	0	33	4	39	100	154
541359	1	0	10	2	13	36	0	4	2	26	10	21	0	4	0	7	17	20
541361	13	11	30	0	4	44	9	121	2	60	153	45	0	94	6	42	64	90
541362	0	11	3	0	0	0	0	5	0	28	5	15	0	7	7	0	9	8
541363	5	5	1	0	11	8	4	4	11	26	19	47	0	2	21	19	25	45
541364	1	5	31	15	0	78	0	50	5	128	43	41	0	67	3	16	25	39
541365	20	11	2	2	1	2	3	4	0	3	0	5	0	2	7	2	10	27
541367	77	17	75	24	10	52	16	36	21	122	66	99	1	94	32	29	27	63
541368	9	0	8	3	3	25	0	18	0	14	7	9	0	9	0	4	13	34
541369	10	12	11	14	6	13	0	16	0	32	10	21	0	27	2	20	3	66
541370	63	49	136	28	55	106	12	160	27	123	106	143	8	159	19	126	97	178
541371	3	18	39	0	31	45	0	37	4	26	33	29	2	36	15	30	8	53
541372	35	6	13	0	0	27	6	53	0	17	20	26	0	25	13	31	25	4
541373	196	180	367	65	272	447	177	542	285	501	372	540	4	679	78	330	246	763
541374	56	25	41	4	34	88	14	122	25	166	48	164	1	99	2	48	65	67
541376	24	30	52	0	15	44	15	29	3	69	32	58	0	30	23	8	34	94
541377	50	12	17	6	40	63	0	77	1	57	14	62	0	39	8	42	46	26
541378	69	45	55	10	60	68	12	122	24	110	78	138	5	177	11	84	67	139
541379	2	14	5	1	10	11	1	19	0	30	10	7	0	28	15	21	10	4
541380	47	5	16	1	19	43	7	24	0	21	40	44	0	37	7	15	15	62
541382	17	15	36	0	0	0	0	0	0	52	39	0	6	75	6	35	60	35
541383	0	13	9	0	0	24	2	25	2	20	10	12	0	26	15	15	1	13
541384	125	39	63	14	24	75	14	171	13	134	86	234	3	307	19	53	252	198
541385	5	42	19	0	3	11	0	27	4	51	20	25	0	33	10	7	31	34
541386	80	22	126	29	21	124	24	143	57	214	99	148	0	115	24	69	132	186
541387	16	9	8	7	28	26	2	29	5	15	24	34	0	0	1	27	27	44
541388	94	34	58	18	49	72	2	89	16	144	56	88	0	137	26	86	85	124
541389	26	25	97	8	17	30	23	82	12	134	66	84	0	46	1	25	50	113
541390	180	125	224	27	104	316	41	305	24	399	234	342	8	436	110	214	409	435
541391	15	17	7	0	3	34	0	25	6	38	30	36	0	38	10	21	15	57
541392	16	10	15	0	15	45	4	35	5	77	13	28	2	30	0	34	47	65
541393	37	25	65	11	29	106	17	114	30	118	82	82	5	81	9	101	92	164
541394	98	37	100	4	103	158	4	52	53	282	67	172	0	145	18	221	87	306
541395	4	0	7	0	0	13	0	1	0	7	4	12	0	9	0	4	27	30
541396	93	132	372	56	132	422	57	369	64	403	239	445	2	472	52	336	370	356
541397	32	40	19	25	15	38	0	35	5	38	30	26	0	60	12	33	26	69
541398	0	0	2	0	0	10	5	6	0	4	0	0	0	4	0	0	3	6
541401	1	5	8	0	10	0	0	31	0	16	3	0	3	5	3	0	4	9
541402	3	5	18	0	5	0	0	2	0	6	15	22	0	10	0	38	2	26
541403	5	14	29	1	11	34	2	32	25	37	32	37	0	61	0	22	62	72
541404	3	0	0	0	14	27	0	2	0	29	20	13	0	6	0	0	22	2
541405	5	10	19	0	1	1	4	8	0	8	4	11	0	7	0	4	5	1
541406	64	56	79	22	42	73	15	84	33	187	156	207	2	62	23	125	76	317
541407	15	15	21	2	20	62	22	45	0	73	55	60	0	93	3	28	29	105
541409	24	7	16	3	15	45	0	31	6	81	43	77	0	67	12	22	41	67
541410	32	29	27	2	3	12	2	54	30	22	20	64	4	113	2	62	57	109
541411	20	55	60	13	11	83	81	83	11	135	115	92	6	95	26	36	60	96
541413	11	8	39	0	2	13	2	15	1	25	23	27	11	32	6	39	1	29
541414	0	0	0	0	0	3	0	2	0	1	4	8	0	5	0	0	0	10
541415	55	34	76	12	51	101	4	69	11	114	93	73	15	58	15	79	59	124
541416	2	2	5	0	8	6	0	18	0	14	32	12	0	9	0	16	9	17
541417	7	0	4	0	0	15	1	10	0	13	19	0	0	12	0	1	2	4
541418	19	48	36	6	13	31	46	76	0	49	90	43	2	32	1	26	37	82
541419	0	0	6	2	6	0	0	0	0	0	0	0	0	7	0	9	2	9
541420	14	4	19	1	3	27	0	14	6	42	22	23	0	17	1	26	12	12
541422	0	0	0	0	0	1	0	12	0	3	4	7	0	2	0	8	0	0
541423	65	26	72	11	48	81	17	78	22	108	52	82	0	87	20	43	71	136
541424	5	3	1	3	0	7	0	7	0	14	3	3	0	4	0	17	9	0
541427	0	1	0	0	1	41	0	30	0	4	5	14	0	2	0	5	17	31
541428	0	0	0	0	0	4	0	14	0	9	4	6	0	9	0	1	0	7
541429	200	168	193	55	84	337	57	354	63	541	281	505	6	416	115	253	436	603
541430	19	3	13	0	0	0	0	0	0	13	0	0	0	3	0	3	4	31
541431	23	14	43	12	1	55	14	45	10	66	48	28	0	88	10	20	58	43
541432	6	0	21	3	1	11	0	28	3	6	4	16	0	42	0	7	24	36
541434	3	7	34	2	5	7	2	15	1	20	19	31	1	21	0	21	5	1
541435	20	24	17	5	8	48	6	80	28	95	13	13	0	23	2	48	47	74
541437	29	16	13	2	9	72	4	76	8	67	51	14	0	72	9	28	43	35
541438	8	6	31	6	0	12	2	27	10	55	14	14	0	37	3	19	10	26
541441	0	9	0	0	2	0	0	5	0	9	0	1	0	7	3	1	5	0
541442	7	46	11	0	0	26	0	26	13	45	7	29	0	7	5	22	17	40
541443	40	4	7	1	7	18	0	23	3	11	15	34	0	40	1	31	26	35
541444	11	39	44	57	36	18	10	51	6	87	39	34	0	39	12	22	28	67
541445	31	13	24	15	22	26	0	37	8	65	35	54	2	60	16	21	25	72
541448	17	10	2	1	1	3	0	21	8	14	8	22	0	0	0	0	24	18
541474	11	70	50	4	32	86	6	69	27	127	49	84	0	152	43	72	82	147
541475	28	19	45	1	41	59	16	61	1	70	75	46	0	48	4	23	59	103
541479	16	14	21	8	6	39	0	55	4	28	54	33	1	9	19	35	27	27
541480	0	0	20	0	0	8	9	5	0	7	14	1	0	20	0	6	15	20
541481	0	0	0	0	0	10	0	6	3	0	0	0	0	3	0	0	0	8
541482	2	6	12	0	8	11	18	13	1	30	18	42	0	10	2	8	28	42
541485	3	14	9	20	3	2	14	11	0	10	34	12	0	33	5	2	12	41
541486	26	40	97	1	42	39	8	44	2	72	56	30	17	86	15	59	64	82
541487	50	29	37	7	3	12	5	31	7	31	26	18	0	38	4	18	21	22
541488	9	12	24	4	22	26	5	12	5	19	19	2	0	55	2	10	22	57
541489	5	5	9	13	25	40	14	50	0	36	28	30	0	17	3	23	19	75
541490	140	71	162	30	67	257	18	240	5	267	173	298	9	241	19	171	268	277
541491	31	1	3	6	9	63	9	20	8	38	53	15	1	51	0	8	19	49
541492	31	13	28	3	27	32	2	17	5	53	40	54	0	47	12	29	50	31
541493	86	39	160	29	54	116	14	148	27	199	142	194	5	253	33	159	198	246
541494	47	42	65	12	20	22	6	64	12	144	50	103	0	81	5	79	168	110
541495	0	0	5	15	0	0	0	1	0	7	0	3	0	0	0	0	2	7
541496	21	5	18	0	12	32	2	29	13	34	21	11	0	40	0	27	18	12
541497	7	11	19	0	1	52	1	32	7	32	24	27	0	22	3	15	18	35
541499	0	0	0	1	0	3	0	0	1	2	0	2	0	4	0	3	3	3
541501	75	66	82	24	32	73	10	152	18	246	99	185	0	76	15	114	138	227
541502	41	20	32	23	22	44	15	105	0	80	53	49	0	40	5	33	44	61
541504	53	87	76	11	33	119	14	156	6	128	38	130	0	136	13	72	94	162
541505	21	3	6	0	0	6	0	17	3	23	8	29	0	20	6	18	24	20
541506	8	1	12	0	0	2	0	1	3	6	1	3	0	9	0	1	3	25
541507	50	16	31	2	7	68	33	82	27	133	69	109	0	141	19	65	95	52
541508	0	0	0	0	1	7	5	6	0	5	0	8	0	0	0	10	2	1
541509	0	7	2	1	7	12	1	24	5	27	9	50	0	7	0	15	33	12
541510	6	20	119	44	100	31	10	39	6	72	33	30	0	43	6	44	60	108
541511	36	12	27	2	12	41	2	10	1	56	34	23	0	47	2	5	37	45
541512	0	0	0	7	11	0	0	8	0	3	9	13	0	6	0	6	9	4
541513	9	13	4	0	8	19	10	28	1	14	8	26	0	21	6	11	9	14
541514	5	27	22	2	14	21	5	41	5	135	27	48	1	86	13	28	30	56
541515	169	101	192	12	99	494	54	260	78	384	177	359	5	367	98	147	273	263
541516	26	22	42	2	27	88	4	33	27	77	42	58	0	82	7	56	36	94
541517	3	2	0	0	0	23	0	21	0	10	9	7	0	4	0	30	6	7
541518	5	1	19	3	14	9	0	32	0	9	9	14	0	91	26	13	13	12
541519	79	42	38	10	63	105	6	88	14	158	79	101	0	174	19	62	131	93
541520	33	18	11	2	8	51	5	3	8	38	13	15	0	20	4	22	19	35
541521	70	21	73	18	39	93	22	139	13	165	94	138	6	135	32	74	116	199
541522	89	44	96	18	54	121	13	121	30	226	117	140	7	212	14	111	108	244
541523	15	10	8	4	17	10	5	19	0	26	23	28	0	32	7	10	15	37
541525	10	0	0	0	5	3	0	30	2	13	9	13	0	23	0	8	2	21
541526	38	19	49	8	11	54	5	54	8	44	59	101	0	80	16	46	64	77
541528	17	10	28	12	9	22	4	28	5	30	19	57	0	59	4	10	46	21
541529	0	0	0	0	0	5	0	13	0	1	14	0	0	0	0	0	12	16
541530	96	122	137	10	115	126	29	230	33	285	138	156	0	231	25	141	231	238
541533	1	7	17	1	0	16	0	13	0	17	11	19	0	18	1	5	7	11
541534	13	29	15	0	7	9	7	26	3	39	32	23	0	47	0	23	17	55
541535	16	4	10	0	1	30	4	19	3	17	15	19	0	15	12	28	6	38
541536	153	31	85	27	78	142	2	89	13	203	200	251	2	218	52	71	228	206
541537	47	27	32	4	36	63	7	85	0	123	35	78	6	59	8	61	69	141
541538	23	3	7	9	1	14	9	22	2	39	28	27	0	7	5	6	21	33
541539	1	1	12	17	0	42	0	5	0	43	17	15	0	27	9	10	6	4
541540	18	3	23	0	8	3	1	16	4	19	2	24	0	20	2	5	0	19
541541	28	0	4	0	23	23	0	43	3	22	10	43	0	9	0	0	2	4
541542	27	23	32	7	10	29	3	69	2	20	40	62	0	43	16	20	14	47
541543	0	2	4	0	0	0	1	2	0	17	1	4	0	0	0	0	0	6
541544	0	1	0	0	2	0	0	8	13	2	15	4	0	1	0	1	0	3
541546	41	0	42	11	2	51	0	18	0	15	35	58	0	111	6	96	116	108
541547	0	14	0	2	0	14	0	0	0	10	5	2	0	5	0	14	5	0
541548	67	44	31	9	39	67	0	71	4	208	201	118	1	42	2	63	92	215
541549	6	0	5	0	3	5	3	2	1	6	1	18	0	6	0	0	3	13
541550	193	78	306	10	103	280	101	546	32	616	234	294	17	290	62	460	191	877
541552	7	62	17	9	19	57	22	33	1	85	32	62	3	55	6	44	73	76
541556	55	133	139	20	68	275	21	188	88	183	159	329	17	264	41	144	191	320
544651	23	79	74	15	20	69	8	48	0	54	206	57	1	65	13	33	45	43
544654	19	30	25	8	37	43	21	31	11	46	56	71	0	62	11	34	44	71
544655	25	9	28	1	26	39	13	36	0	74	46	31	2	50	21	66	44	105
544656	45	4	18	0	23	26	7	42	11	43	24	75	0	53	14	51	75	82
544658	63	44	69	5	37	50	3	65	18	63	39	119	0	94	33	87	49	140
544659	14	13	18	0	10	70	13	42	15	82	36	55	0	30	2	28	45	47
544660	85	49	89	15	39	119	14	180	19	167	93	146	0	133	37	120	127	119
544665	34	17	30	5	10	30	1	62	5	20	30	37	4	63	16	33	49	54
544667	20	0	13	0	8	7	0	20	0	1	0	13	0	16	7	4	9	27
548335	23	7	70	1	14	41	8	96	1	75	54	69	0	45	5	27	84	60
548336	11	0	0	0	1	12	0	0	0	41	1	9	0	4	0	3	8	26
548340	4	10	1	6	1	16	11	36	0	20	21	20	0	0	0	9	4	23
548341	77	32	77	15	42	113	17	131	20	177	103	126	0	163	59	109	104	215
548342	1	15	12	9	1	25	0	45	2	19	41	58	1	33	5	21	26	51
548343	20	0	28	24	33	13	0	10	1	14	31	36	0	26	1	16	20	62
548344	3	0	7	2	0	14	0	0	2	12	0	2	0	7	4	2	3	7
548345	43	32	73	157	3	50	5	59	12	63	69	238	0	102	21	68	63	137
548346	50	21	58	7	14	49	4	70	10	95	114	59	0	107	11	26	95	65
548347	9	0	5	0	1	18	0	14	1	25	14	6	0	30	0	12	12	12
548348	29	15	35	0	6	35	2	11	5	62	57	41	0	94	10	50	67	62
548602	47	22	34	2	13	101	4	83	5	56	55	78	0	72	7	43	43	67
548603	4	0	12	0	0	21	0	13	0	21	28	46	0	0	0	3	26	0
548604	10	17	12	2	6	28	0	47	3	41	21	13	0	16	2	10	27	51
548606	100	0	106	0	90	64	20	125	30	86	93	44	0	100	41	35	40	100
548607	70	42	94	18	38	97	10	99	17	122	81	116	0	158	26	61	95	234
548609	64	29	31	4	24	93	10	90	14	70	71	77	1	84	12	49	46	82
548610	23	45	56	1	17	49	13	82	15	78	34	72	0	110	11	14	42	43
550127	9	7	7	3	10	24	5	28	7	41	11	30	0	27	0	27	30	58
550128	4	0	22	3	2	33	15	22	10	32	20	9	0	22	9	58	22	25
550129	23	20	38	15	3	75	10	35	15	54	24	74	0	98	2	22	94	77
550131	26	6	30	0	18	15	3	30	1	24	15	18	0	34	10	17	29	17
550132	1	6	7	6	18	0	2	9	0	8	4	35	2	11	1	4	4	32
550134	159	141	154	15	54	123	48	179	57	148	224	347	1	245	29	470	510	620
550136	27	17	40	10	12	101	0	57	2	69	16	116	0	24	0	12	10	28
550140	49	33	54	24	17	56	15	62	5	115	40	70	0	84	31	71	59	45
550161	11	6	0	0	1	10	0	5	0	30	0	6	3	4	0	9	10	1
550224	7	0	2	0	4	0	0	6	0	4	2	11	0	0	0	4	0	11
550225	5	12	0	0	3	18	0	8	0	10	5	5	0	0	2	5	9	7
550227	38	42	67	1	22	52	21	122	28	133	88	80	3	50	15	75	72	145
550228	94	63	99	22	29	106	6	83	12	128	108	84	2	106	30	63	90	109
550229	36	19	68	22	25	105	13	72	17	55	54	95	3	152	33	115	147	104
550230	28	16	38	19	17	77	1	43	10	60	21	51	2	117	37	21	34	167
550231	61	58	45	28	30	80	9	133	43	120	73	86	2	115	7	110	114	177
550233	11	1	14	2	24	7	0	19	2	38	0	6	0	3	0	8	48	7
550234	0	8	0	0	0	10	0	2	0	0	16	25	0	0	0	0	0	27
550235	7	12	0	5	0	20	0	30	1	24	5	3	0	10	0	10	17	17
550236	82	39	66	13	45	144	22	148	10	181	133	191	17	148	2	85	146	179
550237	20	20	39	2	13	22	1	24	4	32	23	10	0	22	0	37	38	56
550238	59	28	84	12	24	69	3	57	8	127	71	94	5	82	37	51	71	78
550239	25	7	16	7	1	19	1	31	0	25	32	24	0	22	0	9	37	14
