gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl.mod	ctrl.mean	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
557187	Lin	3.21255372502999e-06		5.58394604586214			1.68213675932589	73.68	0.322708827887531	5.58394604586214	7.14320511329628	TRUE	1008977.93595348	636433.005106665	2625947.48818395	8.82534187262217	TRUE	FALSE	TRUE	TRUE	FALSE
557317	Exp4	1.61052679679156e-05	2.81176797371767		2.91341035664982		2.04761496929657	81.6	0.536337693143974	2.91341035664982	1.3795925011377	TRUE	6358.68619308943		17554.3128678218	3.42720747043426	FALSE	TRUE			FALSE
557566	Exp2	7.96146008723594e-07			3.7256270906287		1.80099829035547	76.14	0.832249098011146	3.7256270906287	4.43539854974828	TRUE	647076.537410606	439532.092827483	895913.881498503	6.23639684010374	TRUE	TRUE	TRUE	TRUE	TRUE
557884	Exp2	4.98780529104022e-07			4.33756643119911		2.53275284729661	88.42	0.135378854542051	4.33756643119911	5.67830688806253	TRUE	1279457.59269777	837603.79583682	1847256.8111836	8.21105973535915	TRUE	FALSE	TRUE	TRUE	FALSE
557913	Poly2	4.61402144868178	-2.9352016419772e-05	3.17476214488642e-11			2.40342630030589	87.37	0.214847049288397	4.61402144868178	6.38798677734953	TRUE	1049872.86852985	1018968.14222097	1079229.70317532	8.79141307765543	TRUE	FALSE	TRUE	TRUE	FALSE
557921	Lin	3.51446832322913e-06		4.63748338138833			1.67760519428054	73.59	0.432634994485823	4.63748338138833	5.19752085296975	TRUE	636694.508063522	411941.992803205	1451652.32865862	6.87512604725028	TRUE	TRUE	TRUE	TRUE	TRUE
558073	Exp2	7.71299399453968e-07			3.70885211358103		2.00700480034258	80.04	0.649168181672797	3.70885211358103	3.6858802468959	TRUE	555549.15940448	315282.955630701	850802.579768159	5.69288504723847	TRUE	TRUE	TRUE	TRUE	TRUE
558091	Exp3	7.22205150986244e-08		0.129110095497034	3.90992024531563		1.87123234578639	78.36	0.308612786455329	3.90992024531563	4.05186193036655	TRUE	15337.9673472615		194048.499169298	5.92309427615294	FALSE	TRUE			FALSE
558476	Lin	3.69478118952988e-06		5.7963842654777			1.78034671106238	75.73	0.337521137910788	5.7963842654777	6.55483746692942	TRUE	687131.332525637	443365.557388379	1585350.54745877	8.3351841779918	TRUE	TRUE	TRUE	TRUE	TRUE
558815	Exp2	5.68870829367567e-07			4.79952222113115		1.93520562419848	78.73	0.461609697357122	4.79952222113115	6.1384218151001	TRUE	914243.57839453	644520.52234697	1233079.3041106	8.07362743929857	TRUE	TRUE	TRUE	TRUE	TRUE
558996	Lin	3.69124881939044e-06		4.70419542639939			1.88671167399975	77.82	0.420430239867501	4.70419542639939	5.86182437804098	TRUE	824745.435580478	523493.738826958	2068827.44748608	7.74853605204073	TRUE	TRUE	TRUE	TRUE	TRUE
559050	Exp2	5.65766500870554e-07			5.14660199677537		1.71031345575622	74.28	0.668328817664937	5.14660199677537	4.14599517393346	TRUE	228332.338317781		488517.80918001	5.85630862968968	FALSE	TRUE			FALSE
559080	Lin	3.7532961568456e-06		4.92210169685041			2.03786112819787	80.59	0.184320826871658	4.92210169685041	5.37947507998049	TRUE	664811.519372766	415713.506827747	1840416.54345671	7.41733620817836	TRUE	TRUE	TRUE	TRUE	TRUE
559229	Exp4	0.000687670598227033	4.58887646469097		2.01003961497775		1.86115255459562	78.16	0.82341136776739	2.01003961497775	1.3795925011377	TRUE	272.017444932574	187.864967238091	387.634399772823	3.24074505573331	TRUE	TRUE	TRUE	TRUE	TRUE
559475	Hill	0.38766317891446	12.7783913769536	1.44120635958911	301.75498983851		2.76090231831955	93.12	0.687236532496191	1.44120635958911	1.3795925011377	TRUE	15.0164706053673		78.9443107831047	4.14049481945725	FALSE	TRUE			FALSE
559734	Exp2	4.82340718613239e-07			5.61812744669968		1.66024846077868	73.21	0.317098677425533	5.61812744669968	5.65384915928579	TRUE	546927.187071785	301732.77829561	825118.345305181	7.31409762006447	TRUE	TRUE	TRUE	TRUE	TRUE
559783	Poly2	5.61719882251895	-3.58679175345601e-05	3.80263844909707e-11			1.81008294214252	77.16	0.875161184905695	5.61719882251895	4.99134614068019	TRUE	975172.840994184	952587.361654391	996786.86525781	6.80142908282272	TRUE	TRUE	TRUE	TRUE	TRUE
559856	Hill	0.386330218951168	11.8670250708669	1.20727612155104	7816.12757531479		3.23822683023591	98.86	0.750133677064114	1.20727612155104	1.3795925011377	TRUE	1110.08702706516		4143.09123980749	4.6178193313736	FALSE	TRUE			FALSE
559931	Exp4	0.000295872368974687	6.02785884025723		1.57942193541148		2.30342678554934	85.84	0.831669774265947	1.57942193541148	1.3795925011377	TRUE	1040.13852396817	763.134071438431	1461.53326177214	3.68301928668703	TRUE	TRUE	TRUE	TRUE	TRUE
