#NAME	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6
#CLASS:DOSE	1000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	100	100	100	0	0	0
ENSDARG00000019507	0	163	172	29	199	100	123	107	39	51	91	5	59	50	96	211	51	141
ENSDARG00000019516	0	5	7	2	14	0	1	3	0	6	2	0	4	0	7	6	2	13
ENSDARG00000019521	0	59	43	9	57	24	57	39	0	18	28	0	33	7	16	97	15	54
ENSDARG00000019525	0	53	37	37	91	58	61	33	14	20	30	3	54	14	38	121	25	75
ENSDARG00000019526	0	35	31	2	77	39	34	57	12	28	7	0	89	5	10	64	19	38
ENSDARG00000019529	0	141	215	37	237	84	193	94	40	79	129	5	124	139	140	202	64	297
ENSDARG00000019530	0	75	104	11	164	97	63	181	7	30	94	0	73	21	29	187	15	87
ENSDARG00000019532	0	84	37	18	129	89	67	34	9	13	25	2	75	55	66	133	12	62
ENSDARG00000019541	0	820	501	175	943	479	557	469	176	264	335	111	542	240	383	1242	116	673
ENSDARG00000019549	0	25	54	4	26	0	34	4	0	16	0	0	9	5	10	22	0	0
ENSDARG00000019556	0	26	16	6	25	34	15	14	6	11	33	0	15	4	15	75	6	18
ENSDARG00000019564	0	106	85	48	179	82	116	125	8	106	90	4	133	36	76	335	27	173
ENSDARG00000019566	0	132	103	36	263	72	118	50	13	66	44	3	90	61	121	235	75	183
ENSDARG00000019572	0	110	63	4	195	32	69	32	7	22	25	13	114	45	67	193	38	97
ENSDARG00000019579	0	145	81	44	259	58	98	56	21	39	48	4	97	57	56	189	81	123
ENSDARG00000019581	0	325	201	117	520	149	309	237	43	131	171	3	186	111	199	596	128	301
ENSDARG00000019585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019588	0	63	53	12	68	43	77	42	29	26	42	1	50	12	68	106	40	70
ENSDARG00000019591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019595	0	0	0	0	2	0	9	1	0	2	0	0	7	4	4	0	0	0
ENSDARG00000019596	0	177	63	13	179	129	99	63	22	34	39	6	89	37	168	212	50	253
ENSDARG00000019601	0	1093	735	308	1603	807	1222	806	115	445	777	58	792	447	713	2199	530	1373
ENSDARG00000019613	0	345	206	109	321	118	225	223	37	114	201	15	205	104	155	461	135	373
ENSDARG00000019614	0	57	19	13	68	44	25	11	2	62	42	9	8	17	31	52	9	31
ENSDARG00000019636	0	9	13	7	18	3	14	19	3	6	38	5	17	11	20	37	23	33
ENSDARG00000019644	0	766	444	117	1141	321	600	346	59	201	293	14	550	233	360	1106	130	719
ENSDARG00000019646	0	80	34	21	126	65	42	18	10	33	22	0	49	10	45	119	23	85
ENSDARG00000019651	0	0	0	3	0	1	6	4	0	0	3	1	3	3	0	2	1	5
ENSDARG00000019658	0	66	45	20	141	49	37	32	9	27	29	4	41	33	34	166	36	105
ENSDARG00000019660	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0	1	0	3
ENSDARG00000019686	0	16	48	15	76	36	72	26	7	28	30	3	26	30	25	106	13	47
ENSDARG00000019692	0	50	40	20	92	30	43	16	3	19	34	2	49	15	36	75	23	34
ENSDARG00000019693	0	191	46	26	186	73	101	29	50	41	66	3	62	41	85	151	24	122
ENSDARG00000019702	0	655	408	157	792	285	422	233	62	216	168	8	268	183	346	925	256	423
ENSDARG00000019706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3
ENSDARG00000019707	0	5	3	0	14	14	7	11	1	0	6	0	13	2	12	25	6	20
ENSDARG00000019709	0	36	10	10	42	12	27	14	0	22	22	0	17	0	6	30	10	31
ENSDARG00000019713	0	45	8	0	24	24	5	8	0	0	0	0	3	0	3	26	0	21
ENSDARG00000019715	0	27	16	5	29	17	32	11	0	16	0	0	8	11	21	40	13	34
ENSDARG00000019717	0	180	119	34	153	81	153	72	23	67	127	1	100	59	100	238	26	107
ENSDARG00000019726	0	147	129	51	203	71	172	119	22	34	54	29	106	86	91	248	43	146
ENSDARG00000019728	0	207	190	61	251	101	116	137	62	70	115	3	157	72	224	383	91	309
ENSDARG00000019732	0	99	102	24	144	59	92	33	30	46	35	5	80	33	56	157	62	89
ENSDARG00000019741	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000019742	0	1	1	0	0	0	8	1	0	0	11	0	3	0	0	11	0	0
ENSDARG00000019743	0	107	81	21	172	43	79	39	10	3	41	2	68	31	51	158	36	133
ENSDARG00000019746	0	29	27	7	70	28	25	27	8	12	25	0	47	9	18	72	13	54
ENSDARG00000019747	0	0	0	0	7	0	3	0	0	0	0	0	0	0	2	3	0	0
ENSDARG00000019752	0	59	37	17	153	28	63	43	9	7	21	0	50	32	27	109	40	131
ENSDARG00000019753	0	66	58	5	84	55	44	32	16	28	36	12	40	9	41	125	16	62
ENSDARG00000019763	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	1
ENSDARG00000019765	0	235	187	76	378	189	174	141	40	90	119	10	242	119	163	479	78	310
ENSDARG00000019772	0	24	15	0	43	16	10	19	1	7	8	0	5	15	15	18	2	6
ENSDARG00000019774	0	78	58	24	173	69	64	51	11	52	36	2	62	47	74	131	39	99
ENSDARG00000019778	0	3087	1790	814	4423	1708	2634	1765	387	947	1339	124	2369	1105	1426	4727	949	2778
ENSDARG00000019782	0	27	11	2	16	9	2	2	0	13	5	2	24	4	5	50	14	15
ENSDARG00000019791	0	20	16	14	74	36	54	31	0	7	34	0	24	16	19	103	16	52
ENSDARG00000019797	0	53	38	24	56	19	78	43	26	23	31	0	47	27	17	85	26	78
ENSDARG00000019808	0	731	456	303	953	550	1018	783	105	195	523	31	651	293	415	2013	201	1097
ENSDARG00000019810	0	99	97	29	185	108	96	76	27	51	60	0	83	47	46	200	52	161
ENSDARG00000019815	0	94	83	42	121	62	156	66	53	26	45	0	63	80	77	129	38	103
ENSDARG00000019834	0	65	4	15	63	47	14	24	0	62	26	0	156	55	5	100	0	53
ENSDARG00000019835	0	0	2	0	11	0	0	1	0	0	0	0	5	5	3	11	0	0
ENSDARG00000019838	0	130	48	36	120	32	52	38	10	26	96	0	128	35	53	72	20	58
ENSDARG00000019842	0	96	128	38	247	112	110	112	24	81	98	9	106	44	104	345	76	142
ENSDARG00000019845	0	152	67	26	137	39	129	79	15	35	89	0	74	77	57	255	8	141
ENSDARG00000019856	0	468	354	58	555	243	305	234	39	129	217	0	226	187	251	604	141	468
ENSDARG00000019861	0	4	1	0	31	0	5	0	0	1	1	0	6	1	4	28	0	14
ENSDARG00000019874	0	1	6	8	21	12	27	4	0	12	6	0	10	1	13	28	1	18
ENSDARG00000019877	0	13	0	0	22	0	2	9	0	2	5	0	4	0	0	10	0	6
ENSDARG00000019881	0	1630	956	348	2209	727	1326	814	136	474	793	39	1089	496	895	2377	420	1536
ENSDARG00000019897	0	25	26	9	44	45	49	7	15	29	27	1	21	14	58	198	36	44
ENSDARG00000019902	0	445	346	75	679	234	240	150	40	154	120	7	387	147	298	690	98	611
ENSDARG00000019907	0	18	3	3	9	2	0	24	4	5	9	0	6	0	2	12	4	15
ENSDARG00000019917	0	279	178	78	400	189	234	183	43	77	133	9	200	85	177	603	96	334
ENSDARG00000019920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019924	0	106	65	24	189	62	117	75	22	43	92	13	102	39	98	198	43	95
ENSDARG00000019930	0	71	72	9	96	57	34	28	2	19	25	1	62	47	36	102	32	65
ENSDARG00000019932	0	62	26	13	47	47	49	12	14	5	18	4	59	26	34	68	18	31
ENSDARG00000019941	0	114	69	20	124	65	101	51	9	16	34	3	94	15	79	231	22	90
ENSDARG00000019945	0	124	65	44	262	124	116	48	12	41	112	2	100	116	47	428	95	343
ENSDARG00000019949	0	205	44	15	131	105	134	75	27	27	128	19	97	53	90	253	60	139
ENSDARG00000019950	0	37	29	7	48	27	50	14	1	13	30	3	21	15	27	102	18	29
ENSDARG00000019951	0	53	19	14	146	43	97	51	7	48	48	5	86	24	37	169	39	79
ENSDARG00000019961	0	35	22	11	21	31	51	30	7	20	29	0	24	12	6	34	12	36
ENSDARG00000019962	0	126	96	20	196	26	59	92	5	158	43	0	186	30	59	278	24	59
ENSDARG00000019963	0	46	47	5	55	11	14	44	13	13	14	7	24	25	38	49	21	51
ENSDARG00000019969	0	204	112	24	335	107	170	73	21	42	86	19	114	72	181	230	78	163
ENSDARG00000019973	0	43	38	5	58	12	72	44	14	18	28	2	81	27	24	113	28	72
ENSDARG00000019976	0	92	66	24	158	75	79	87	10	30	60	6	102	16	69	196	71	102
ENSDARG00000019986	0	445	231	104	378	136	242	176	42	130	89	8	249	99	124	590	53	282
ENSDARG00000019990	0	9	10	13	9	28	30	10	4	22	9	0	11	7	28	60	22	18
ENSDARG00000019995	0	73	99	18	111	75	55	71	3	28	50	2	62	30	38	111	24	91
ENSDARG00000019998	0	40	56	16	94	34	44	30	2	8	23	0	25	22	17	85	10	45
ENSDARG00000020000	0	82	56	8	49	25	81	23	2	9	27	0	25	19	35	129	29	48
ENSDARG00000020001	0	48	75	17	131	27	38	55	16	18	26	0	43	18	76	110	15	45
ENSDARG00000020007	4	5924	3268	1462	7044	3315	5447	3338	567	2124	3009	182	3538	1681	2567	10093	2024	6167
ENSDARG00000020008	0	811	643	232	1184	395	549	479	78	259	290	12	501	350	370	1052	238	866
ENSDARG00000020009	0	70	64	5	97	47	52	36	24	33	63	0	75	40	23	154	27	122
ENSDARG00000020015	0	15	10	10	23	29	5	27	13	21	24	0	5	1	4	47	13	42
ENSDARG00000020024	0	4	13	1	5	9	0	6	0	7	0	0	13	1	1	23	7	1
ENSDARG00000020028	0	18	0	0	10	3	1	0	0	0	0	4	1	0	0	13	0	2
ENSDARG00000020031	4	10	12	8	22	9	26	0	6	2	9	3	7	10	16	19	0	11
ENSDARG00000020041	0	49	36	15	102	12	67	38	2	16	18	0	35	20	50	84	26	50
ENSDARG00000020043	0	69	39	12	120	29	58	37	9	17	32	0	21	18	55	93	30	63
ENSDARG00000020046	0	17	18	0	18	21	7	15	1	5	21	0	4	3	24	35	10	38
ENSDARG00000020053	0	56	82	50	125	38	77	63	7	12	27	6	111	32	16	149	18	74
ENSDARG00000020054	0	82	39	10	81	6	54	22	7	19	36	0	70	28	53	106	21	30
ENSDARG00000020057	0	125	70	15	163	90	136	64	5	53	92	124	98	47	131	217	230	117
ENSDARG00000020072	0	380	225	75	513	220	370	225	53	120	156	10	263	147	210	601	165	439
ENSDARG00000020077	0	72	56	26	111	21	39	36	11	22	50	0	50	23	51	165	35	84
ENSDARG00000020079	0	8	0	0	0	11	9	2	0	0	0	0	0	0	0	1	0	3
ENSDARG00000020080	0	222	42	90	142	42	64	49	5	44	71	3	121	23	55	173	57	83
ENSDARG00000020084	0	65	43	17	207	83	86	71	21	23	44	2	28	41	83	142	40	97
ENSDARG00000020085	0	9	18	5	53	31	19	24	0	1	6	1	15	2	5	34	6	19
ENSDARG00000020086	0	86	31	14	60	29	36	44	6	20	17	1	65	28	20	49	15	61
ENSDARG00000020101	0	134	97	22	149	53	111	81	8	48	34	1	67	78	38	196	26	113
ENSDARG00000020102	0	9	6	0	14	12	5	6	0	0	0	0	4	0	5	1	0	8
ENSDARG00000020107	0	296	88	10	250	104	171	66	29	38	94	3	109	34	91	275	53	156
ENSDARG00000020114	0	76	11	3	6	27	30	14	0	16	3	0	37	0	22	10	0	0
ENSDARG00000020122	0	15	20	2	20	3	1	16	0	1	6	0	13	2	23	21	6	14
ENSDARG00000020123	0	298	176	69	439	132	266	116	25	93	217	9	240	82	151	511	88	304
ENSDARG00000020131	0	157	127	14	269	190	131	46	20	59	39	16	98	27	106	227	39	107
ENSDARG00000020133	0	7	14	3	37	13	12	1	2	5	16	4	11	5	20	95	3	32
ENSDARG00000020134	0	161	94	45	267	92	126	80	33	75	67	3	100	42	121	289	82	164
ENSDARG00000020136	0	1	2	8	10	0	6	0	0	1	0	0	0	0	1	4	0	6
ENSDARG00000020143	0	103	42	13	141	64	101	57	26	39	51	6	84	25	51	167	26	150
ENSDARG00000020149	0	45	46	12	74	46	38	50	10	28	26	1	68	24	10	108	9	43
ENSDARG00000020158	0	10	3	0	14	1	15	0	0	6	5	3	6	0	3	18	2	3
ENSDARG00000020164	0	144	123	57	208	119	150	197	19	50	224	11	130	62	98	513	35	147
ENSDARG00000020176	0	39	10	4	20	16	17	20	0	14	21	0	33	2	14	64	3	32
ENSDARG00000020178	0	108	65	19	178	32	58	55	15	37	54	3	45	48	28	166	46	113
ENSDARG00000020187	0	43	27	4	100	38	30	102	14	38	42	6	17	36	36	155	28	70
ENSDARG00000020191	0	3	1	2	3	4	10	15	3	7	8	0	4	10	6	12	10	22
ENSDARG00000020197	0	1183	643	278	1405	850	1283	670	87	308	648	80	771	287	590	2398	368	1017
ENSDARG00000020201	0	102	90	20	257	94	132	53	16	33	52	2	64	70	70	209	28	136
ENSDARG00000020204	0	21	6	11	37	18	51	20	1	0	8	2	10	1	17	53	12	12
ENSDARG00000020212	0	50	54	13	61	53	61	27	7	6	75	3	24	67	75	104	6	51
ENSDARG00000020217	0	54	33	10	81	32	41	64	5	35	15	3	54	20	58	150	18	51
ENSDARG00000020218	0	146	79	35	215	89	125	79	12	37	44	9	128	72	86	258	56	109
ENSDARG00000020219	0	11	17	6	50	0	12	14	15	11	13	0	8	5	4	71	7	44
ENSDARG00000020228	0	174	128	65	277	141	165	151	24	35	62	10	110	102	76	338	68	94
ENSDARG00000020231	0	18	26	4	52	4	21	5	0	17	5	0	31	8	13	36	2	6
ENSDARG00000020232	0	144	139	70	267	123	173	139	23	70	91	26	150	57	114	404	96	177
ENSDARG00000020235	0	146	76	77	157	136	158	111	29	88	86	8	105	64	119	294	71	152
ENSDARG00000020237	0	0	0	0	14	0	12	0	0	0	0	0	2	0	0	9	0	0
ENSDARG00000020239	0	425	241	62	416	159	231	159	34	77	184	39	335	106	223	482	94	516
ENSDARG00000020241	0	10	0	5	35	9	4	8	0	2	1	0	15	6	8	26	5	0
ENSDARG00000020242	0	197	83	32	197	67	128	60	11	50	43	2	85	34	79	309	57	184
ENSDARG00000020250	0	14	1	12	23	5	25	4	3	23	7	0	13	4	9	62	3	29
ENSDARG00000020252	0	105	45	27	136	51	96	105	26	21	61	9	115	45	43	266	49	80
ENSDARG00000020258	0	36	41	5	76	17	122	66	0	44	41	0	76	5	34	157	47	108
ENSDARG00000020261	0	396	282	95	477	219	308	245	34	127	193	13	261	73	214	609	151	438
ENSDARG00000020265	0	15	1	5	14	6	9	12	0	1	13	0	1	0	14	14	0	17
ENSDARG00000020278	0	59	30	7	47	14	58	52	7	11	25	0	36	9	31	135	6	65
ENSDARG00000020279	0	38	6	15	62	18	14	8	15	8	14	0	8	12	16	50	52	29
ENSDARG00000020284	0	41	24	17	90	23	17	28	4	19	26	0	14	27	46	62	22	54
ENSDARG00000020289	0	11	0	2	5	3	2	1	0	0	3	0	2	3	6	3	0	0
ENSDARG00000020292	0	33	18	11	53	8	18	7	7	2	23	0	90	9	8	46	19	14
ENSDARG00000020298	0	37	49	16	58	23	34	22	6	7	6	0	5	13	11	55	10	13
ENSDARG00000020301	0	103	131	19	164	137	98	124	6	70	280	2	32	84	105	236	8	102
ENSDARG00000020311	0	82	67	10	127	70	57	63	30	34	42	3	64	30	43	185	52	79
ENSDARG00000020326	0	61	35	14	65	37	51	31	8	3	10	0	56	17	73	70	36	56
ENSDARG00000020328	0	561	338	154	796	331	493	325	51	206	326	19	391	197	365	1258	171	553
ENSDARG00000020332	0	0	0	0	0	5	1	0	0	0	8	5	0	0	0	14	1	0
ENSDARG00000020334	0	213	163	61	373	139	267	175	16	77	143	5	208	88	199	500	68	332
ENSDARG00000020345	0	539	184	79	563	91	159	204	35	253	94	11	267	65	251	744	86	388
ENSDARG00000020354	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0
ENSDARG00000020363	0	9	12	6	13	10	5	5	3	5	4	0	11	0	12	24	9	22
ENSDARG00000020364	0	360	273	140	731	223	342	178	43	143	84	6	400	124	121	549	106	311
ENSDARG00000020371	0	9	0	0	18	6	6	16	0	3	5	0	5	0	26	11	0	13
ENSDARG00000020377	0	377	270	104	644	236	342	290	63	176	212	35	269	176	249	685	174	465
ENSDARG00000020387	0	16	0	2	37	5	17	14	0	5	15	1	2	4	4	33	7	6
ENSDARG00000020395	0	90	59	19	154	54	109	43	12	43	74	0	53	56	39	170	37	108
ENSDARG00000020397	0	33	9	3	29	23	14	16	0	3	6	0	6	6	2	45	8	5
ENSDARG00000020405	0	73	26	10	69	19	60	28	7	25	27	3	47	34	27	74	15	60
ENSDARG00000020417	0	3	19	3	7	14	10	2	0	2	1	0	1	11	6	38	0	8
ENSDARG00000020427	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	2	2	0
ENSDARG00000020442	0	94	43	8	137	38	69	48	4	18	36	2	55	8	26	144	30	57
ENSDARG00000020443	0	0	10	8	0	5	5	9	3	0	5	0	17	0	8	13	1	12
ENSDARG00000020447	0	120	78	29	176	63	95	92	22	28	67	2	66	24	62	79	41	79
ENSDARG00000020448	0	59	18	16	39	20	23	16	4	12	21	0	16	9	20	74	13	26
ENSDARG00000020449	0	47	38	22	92	19	37	53	7	24	41	0	41	13	28	65	23	37
ENSDARG00000020450	0	43	11	2	74	21	22	13	1	8	20	1	18	16	31	114	5	49
ENSDARG00000020454	0	74	60	29	147	54	67	61	27	29	60	3	65	22	58	86	49	81
ENSDARG00000020455	0	10	2	13	10	5	11	1	0	7	12	1	6	17	15	18	0	10
ENSDARG00000020465	0	156	143	18	175	106	186	165	3	51	93	2	139	29	58	328	68	207
ENSDARG00000020467	0	287	271	104	595	228	530	420	82	148	254	13	271	115	292	1080	154	333
ENSDARG00000020469	0	111	206	41	354	81	212	74	31	70	74	4	71	142	129	259	95	225
ENSDARG00000020473	0	2	5	0	32	2	7	8	0	3	13	2	2	0	0	35	0	3
ENSDARG00000020475	0	21	46	15	67	18	27	19	11	17	7	0	13	16	53	107	10	49
ENSDARG00000020482	0	216	130	15	295	97	165	108	29	65	83	9	146	47	80	292	64	195
ENSDARG00000020483	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000020488	0	63	45	11	46	14	42	45	22	32	66	0	57	26	38	325	4	90
ENSDARG00000020493	0	51	25	19	90	15	10	51	0	14	6	0	19	29	43	79	6	54
ENSDARG00000020494	0	65	46	11	61	43	16	21	8	29	108	3	18	8	21	73	14	52
ENSDARG00000020497	0	135	125	58	143	73	91	79	10	45	89	17	106	32	93	250	38	142
ENSDARG00000020504	0	255	95	41	316	163	171	116	25	65	100	15	118	116	88	332	84	293
ENSDARG00000020509	0	12	6	5	8	3	14	2	0	5	13	0	11	0	6	27	0	33
ENSDARG00000020521	0	105	59	13	129	74	122	107	10	123	92	3	78	46	46	202	65	110
ENSDARG00000020527	0	24	15	6	43	36	0	3	22	27	17	0	31	17	0	63	10	59
ENSDARG00000020529	0	52	16	10	34	24	30	21	0	14	17	0	18	101	13	41	18	22
ENSDARG00000020541	0	46	56	8	93	25	47	23	24	23	39	7	31	24	55	93	42	72
ENSDARG00000020544	0	13	8	0	14	3	2	24	0	2	4	0	13	2	6	21	3	17
ENSDARG00000020548	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000020573	0	203	163	57	640	157	155	144	17	66	118	14	162	79	110	638	276	222
ENSDARG00000020574	0	9048	5153	2304	13716	6210	7581	3914	946	3471	3455	289	5908	3271	4268	13000	3162	8780
ENSDARG00000020581	0	291	126	37	434	79	394	90	20	58	224	0	146	94	170	915	40	214
ENSDARG00000020594	0	509	266	117	710	265	284	135	40	148	193	21	371	195	234	759	138	551
ENSDARG00000020595	0	37	33	5	39	34	32	4	1	0	9	0	6	0	9	55	0	30
ENSDARG00000020596	0	39	23	10	22	33	31	25	1	4	35	0	20	8	14	59	19	74
ENSDARG00000020600	0	13	9	0	27	5	10	3	0	8	8	2	11	0	6	46	0	8
ENSDARG00000020602	0	590	412	99	966	292	317	135	56	170	210	20	427	182	337	1172	158	501
ENSDARG00000020606	0	18	3	2	0	6	4	1	0	0	0	0	1	3	1	8	0	10
ENSDARG00000020607	0	53	30	6	78	15	49	24	10	27	36	5	19	17	40	70	23	91
ENSDARG00000020609	0	433	390	79	772	277	287	208	59	183	263	26	378	147	428	740	220	556
ENSDARG00000020610	0	32	21	1	57	10	36	36	22	8	16	0	15	17	17	54	19	28
ENSDARG00000020611	0	109	32	9	181	39	41	66	37	86	78	0	55	34	61	224	7	73
ENSDARG00000020618	0	25	4	1	29	3	8	3	0	0	8	0	5	0	19	5	0	7
ENSDARG00000020621	0	148	115	93	443	102	119	84	16	62	108	11	97	43	80	316	61	191
ENSDARG00000020623	0	29	26	13	97	56	39	117	9	21	26	13	98	15	50	175	41	80
ENSDARG00000020625	0	256	235	141	610	288	290	387	99	175	214	23	325	160	299	825	111	483
ENSDARG00000020642	0	6	8	9	16	3	15	27	1	5	21	1	9	10	10	24	6	16
ENSDARG00000020645	0	94	90	25	146	83	63	28	15	29	63	26	58	23	50	180	27	77
ENSDARG00000020647	0	62	45	13	119	65	107	41	4	34	60	5	82	31	77	165	33	72
ENSDARG00000020655	0	13	0	0	0	0	0	3	0	0	8	0	2	13	6	10	7	0
ENSDARG00000020656	0	21	22	11	52	5	33	10	5	9	9	0	5	21	25	58	14	28
ENSDARG00000020676	0	119	79	22	128	77	106	57	20	55	58	4	61	28	57	138	26	80
ENSDARG00000020679	0	76	47	18	91	65	25	51	3	6	27	0	81	16	43	76	8	46
ENSDARG00000020693	0	762	528	243	1213	490	687	381	148	271	474	42	528	370	422	1228	285	855
ENSDARG00000020699	0	47	27	20	53	57	73	19	7	7	17	0	47	8	38	122	13	50
ENSDARG00000020702	0	4	3	0	26	7	29	29	1	24	4	1	33	0	13	20	48	25
ENSDARG00000020708	0	270	188	48	322	149	210	125	22	111	145	16	189	140	166	413	57	297
ENSDARG00000020711	0	71	29	10	25	44	46	74	18	24	28	5	19	15	34	50	16	103
ENSDARG00000020718	0	74	89	14	125	54	67	59	1	14	69	2	83	25	65	150	18	100
ENSDARG00000020730	0	34	16	13	49	44	34	59	5	25	27	2	63	42	18	199	27	39
ENSDARG00000020735	0	1	0	0	5	7	5	7	1	3	0	2	2	1	0	16	6	20
ENSDARG00000020738	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	7	0	2
ENSDARG00000020741	0	703	340	142	950	366	624	417	96	237	254	12	463	191	432	946	143	541
ENSDARG00000020744	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSDARG00000020746	0	0	3	1	0	3	8	11	0	0	5	0	6	0	0	24	0	0
ENSDARG00000020749	0	3	2	0	13	0	1	0	0	5	0	0	0	2	0	9	0	1
ENSDARG00000020758	0	36	40	2	32	14	22	4	1	14	31	0	12	11	10	62	14	17
ENSDARG00000020759	0	174	172	113	279	78	195	116	9	49	122	10	109	59	83	346	53	173
ENSDARG00000020761	0	163	67	33	158	69	144	79	11	29	92	3	94	43	71	278	30	204
ENSDARG00000020764	0	31	53	5	40	4	72	22	11	18	16	2	18	18	20	163	7	46
ENSDARG00000020771	0	103	78	23	229	73	54	115	27	28	65	8	86	57	81	192	63	115
ENSDARG00000020777	0	121	26	17	80	21	88	70	4	41	62	5	74	24	76	261	24	165
ENSDARG00000020785	0	559	280	132	712	303	451	240	44	158	313	15	305	142	287	791	209	514
ENSDARG00000020788	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	5	0	0
ENSDARG00000020794	0	78	42	21	95	28	46	5	8	19	13	0	48	21	27	86	18	38
ENSDARG00000020795	0	329	206	50	492	166	172	86	49	82	95	30	211	113	108	375	79	281
ENSDARG00000020798	0	177	224	40	310	118	135	82	20	60	106	5	116	73	95	255	49	181
ENSDARG00000020811	0	5	7	1	20	5	17	2	0	0	10	0	4	10	5	10	0	6
ENSDARG00000020812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000020814	0	21	12	5	48	17	27	18	1	7	14	1	39	13	15	56	0	25
ENSDARG00000020820	0	105	107	37	170	59	117	85	7	33	61	1	97	32	97	213	57	125
ENSDARG00000020822	0	18	4	15	38	13	14	12	0	1	7	1	24	13	23	45	2	19
ENSDARG00000020834	0	105	66	30	179	103	396	58	11	40	37	64	70	42	313	188	26	102
ENSDARG00000020840	0	65	50	8	67	22	50	235	5	29	37	1	65	19	35	101	25	100
ENSDARG00000020841	0	94	68	16	125	62	56	42	10	17	42	4	79	22	42	114	47	96
ENSDARG00000020845	0	487	370	180	672	418	553	412	96	214	265	49	407	255	339	1017	238	457
ENSDARG00000020847	0	187	142	28	258	159	168	158	22	46	136	4	133	65	102	441	62	210
ENSDARG00000020850	4	28394	17372	6822	38123	15642	23728	14257	2917	9141	12359	902	19534	9214	13743	42131	8641	26597
ENSDARG00000020853	0	2	0	8	1	0	3	0	0	0	0	0	0	0	1	9	0	0
ENSDARG00000020857	0	18	0	0	45	29	31	19	0	3	7	2	16	20	22	52	25	9
ENSDARG00000020863	0	43	9	3	53	22	43	56	7	9	39	0	18	4	8	132	25	21
ENSDARG00000020866	0	783	534	148	1121	425	865	456	65	216	317	21	659	192	216	2000	152	460
ENSDARG00000020871	0	115	223	66	292	254	104	62	49	107	32	12	109	40	85	258	48	225
ENSDARG00000020872	0	192	149	30	235	100	133	114	7	64	78	3	84	97	119	291	57	167
ENSDARG00000020876	0	633	354	187	847	344	417	291	68	148	321	21	528	219	326	1036	202	502
ENSDARG00000020884	0	45	62	18	116	33	67	27	12	15	24	3	55	15	31	132	17	73
ENSDARG00000020887	0	11	8	2	39	5	13	4	4	10	18	0	12	7	20	18	4	19
ENSDARG00000020890	0	353	195	70	524	218	249	225	45	70	151	24	309	146	139	727	91	325
ENSDARG00000020891	0	14	14	6	15	9	11	11	6	0	12	0	21	2	14	20	10	14
ENSDARG00000020893	0	113	102	60	237	82	205	184	16	47	105	6	90	96	114	587	65	158
ENSDARG00000020895	0	38	29	9	48	26	19	31	4	23	33	1	44	26	25	101	5	51
ENSDARG00000020898	0	39	11	28	83	6	32	33	3	10	42	0	66	23	38	87	16	28
ENSDARG00000020901	0	9	0	0	19	0	0	0	0	0	0	0	5	6	0	8	1	13
ENSDARG00000020913	0	27	30	12	66	13	112	24	13	25	25	0	41	9	40	64	22	68
ENSDARG00000020924	0	64	25	21	115	53	58	27	2	9	28	0	42	25	25	108	21	64
ENSDARG00000020926	0	233	84	39	380	163	371	76	15	59	152	10	145	62	61	350	129	141
ENSDARG00000020929	0	18	44	12	58	27	40	25	12	4	5	0	20	3	18	50	12	30
ENSDARG00000020944	0	403	328	142	627	259	361	297	67	110	218	20	332	179	197	551	100	301
ENSDARG00000020946	0	95	40	17	118	29	65	58	14	43	32	0	73	23	62	256	22	67
ENSDARG00000020948	0	79	41	5	55	65	79	36	25	35	43	5	29	8	22	124	37	77
ENSDARG00000020952	0	177	152	55	294	110	171	65	12	62	109	5	169	87	94	350	103	249
ENSDARG00000020953	0	35	27	5	20	22	12	8	1	7	10	0	15	1	2	38	4	40
ENSDARG00000020956	0	391	223	77	502	160	293	244	47	161	150	4	315	89	194	463	127	271
ENSDARG00000020957	0	23	8	0	11	7	20	18	12	1	6	0	11	6	9	73	7	17
ENSDARG00000020960	2	168	129	56	225	104	95	32	38	41	61	3	329	50	60	212	44	150
ENSDARG00000020964	0	28	32	2	38	25	43	19	6	5	20	0	33	24	27	85	13	40
ENSDARG00000020976	0	166	115	68	265	148	214	157	9	60	108	2	202	75	108	305	56	234
