	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
560497	1.626536519	0.893874564	2.049507991	1.25258224	1.432493025	1.463763647	1.452974755	1.03894436	0.486757384	1.343693181	1.517751095	0.65021895	1.324492872	1.288873874	0.891550752	1.387847397	1.404902458	1.037538496	1.118694369
560514	2.04619474	2.321866346	2.524569609	2.272508949	1.945992606	2.043140238	1.958552511	1.645048587	1.797664273	1.83901077	1.53608224	1.874672763	1.856053518	2.159808113	1.757907279	1.945784844	2.14485641	2.037479307	1.588728208
560522	6.023097644	6.042880676	6.104476934	6.307096823	5.973498703	5.851056481	6.027121134	5.809516488	5.73049225	5.706106369	5.72565708	5.803251612	5.914782065	5.765331817	5.813676443	5.799991079	5.769800407	5.91189327	5.901731955
560526	3.160505239	3.532616034	3.442794382	3.491581119	3.104633939	3.206833202	3.173336169	2.916050118	2.931139119	2.812985955	3.043682382	3.105529397	3.101507861	3.021482913	2.676856227	2.899505737	3.112873446	3.216769952	3.004656665
560541	3.494015913	3.339935094	3.653116847	3.440426982	3.470809694	3.597597936	3.330929068	3.277015994	3.418577822	3.42769248	3.27955352	3.512913113	3.553105499	3.439748735	3.366676806	3.23460011	3.438402984	3.409411763	3.477534412
560542	6.110245911	6.049198592	6.257567745	5.996645364	6.100233396	5.958870366	6.154752381	5.871106547	5.882404327	5.838292373	5.893228372	5.84206195	5.960065367	5.937007509	5.8388595	6.024128844	5.948887762	5.824430681	6.009709029
560546	1.607680398	0.956676846	1.198276395	1.028443192	1.75053754	0.874425307	1.250147673	1.154700681	0.79198034	1.110997556	1.277423431	1.369862979	1.27947292	1.115839928	0.608835796	0.714936209	1.134180929	1.065550595	1.208450563
560548	4.328229801	4.535315713	3.926911455	3.806396754	4.45974443	4.641435295	4.143613818	4.724110466	4.623739948	4.399843108	4.74666943	5.269969549	4.219134421	4.486651779	5.226041163	4.353001449	4.592790532	4.913824743	4.30943163
560549	2.635763211	2.887007143	2.816704828	2.804611984	2.245082941	2.845689964	2.460086535	1.740779055	2.410346395	1.8766287	1.75534109	2.544147164	2.029217504	2.379893683	2.000391764	2.27140825	2.228593143	2.330827359	1.977134935
560551	2.017908966	2.103347846	2.547515769	2.357692952	1.978850702	1.822612191	2.269116791	2.128326997	2.304130266	1.966593721	2.076634064	2.084874344	2.183806559	1.946679506	1.924004143	2.095983845	1.975141429	2.065492545	2.183049936
560560	7.168899999	7.427321505	7.376169913	7.460343596	6.7954165	7.026341053	7.001780684	6.592596691	6.640116768	6.646307535	6.587912646	6.903132741	6.916576586	6.878152051	6.615446216	6.877248622	6.460865381	6.781266728	6.819409074
560561	1.851571165	1.37974801	2.000459113	1.684961695	1.408574116	1.538201083	1.250147673	1.235803333	1.631917257	0.907975163	1.816609341	1.331584806	1.233002724	1.814481729	0.923291302	1.216758253	1.298203105	1.008971711	1.588728208
560564	2.635763211	2.357213476	2.489451209	2.034547157	2.446451111	2.025997102	2.311475294	2.040757568	1.892350646	1.677888771	2.113722458	1.874672763	2.219997499	2.179486625	2.087018822	2.170817738	2.274347284	1.824495	2.282845368
560566	3.017824752	3.474785114	3.604708518	3.459822956	3.02820921	3.526238436	3.391418474	3.003571067	3.24284243	3.349586786	3.53330756	3.48266537	3.333938008	3.320741231	3.456190727	3.498065813	3.295935051	3.271910526	3.377885261
560569	2.743335212	2.273347964	2.477552503	2.272508949	2.161680977	2.008647806	2.412230432	2.197448329	1.963865325	2.162055635	2.208202083	2.107705176	2.001762018	2.139857467	2.343136296	1.945784844	2.263044066	2.159465032	1.994061015
560573	1.769120122	1.812147937	2.016994718	2.017195777	1.631595303	2.060082058	1.862104103	1.361598011	1.873904007	1.343693181	1.58971827	1.847802138	1.471841981	1.507044618	1.685716486	1.634413754	1.701362002	1.342370529	1.675225863
560575	4.473301925	4.644259196	4.874000989	4.748041974	4.632312449	4.521179439	4.455987209	4.086523814	4.429007634	4.466119286	4.220697582	4.305438352	4.437221914	4.237228491	4.04844967	4.439859133	4.40244487	4.327902879	4.410603565
560578	1.914298877	1.894656056	2.016994718	1.790861156	1.860416151	1.489005282	1.663842883	1.740779055	0.941189799	1.232031794	1.572060232	1.312058002	1.659233317	1.946679506	1.377394021	1.556814681	1.560733807	1.197990707	1.472760646
560581	4.747571728	4.729904046	4.594419163	4.315940583	4.891547857	4.618744559	4.682673467	4.57103452	4.78050721	4.499657176	4.686397959	4.621238896	4.615351623	4.59868778	4.736443584	4.591542157	4.841025797	4.586592008	4.52565983
560583	4.694945741	4.767612038	4.855731519	4.873869342	4.267023477	4.551447503	4.518346638	4.417259013	4.490841122	4.377056739	4.426316036	4.771776715	4.455045872	4.44660931	4.49643189	4.593486541	4.250480819	4.547399519	4.52565983
560588	4.694945741	4.840194157	5.119627974	5.009477234	4.891547857	4.985338717	5.236889053	4.747347279	4.730120757	4.91340809	4.789321243	4.948162878	5.147191976	4.777188872	4.693371787	4.897237524	4.924106902	4.921508847	5.145378865
560591	3.616972489	3.184624265	3.859744912	3.565064315	3.757880915	3.199206206	3.527913495	2.956491675	2.931139119	3.070014114	3.075362984	3.023862316	3.361200984	3.026924409	2.749480733	3.204383458	3.306984464	2.987077241	3.471503978
560592	2.875321852	2.965454568	2.943220202	3.253023113	2.694098898	2.855427622	2.694203756	2.326484993	1.9812035	2.523925259	2.380407896	2.356733946	2.760206327	2.925691912	2.570624517	2.74013579	2.666298937	2.534961703	2.534965825
560594	3.173385852	3.420120951	3.274206472	3.325300579	2.780503601	3.028953131	2.756855576	2.250455787	2.656837903	2.207046559	2.697859206	3.041755776	2.604645581	2.772152973	2.827038376	2.552977442	2.805255401	3.119910228	2.688430102
560596	3.937002414	3.374847567	3.582661068	3.282370033	3.629256284	3.687564763	3.673053225	3.616869724	3.592238253	3.531569266	3.701100317	3.55505287	3.328423039	3.499681765	3.686346839	3.408130667	3.577213897	3.494299354	3.530703168
560599	2.114574069	1.941986973	2.049507991	1.88951594	2.073160124	1.880984098	1.579693371	1.979278235	1.717169731	1.857942341	1.641431509	1.778350897	1.711012356	1.911810087	1.529501206	1.649444989	1.798510174	1.49436404	1.179147935
560601	1.769120122	1.777776498	1.33644215	1.831136169	1.308723956	2.093380278	1.544609389	1.312588356	1.797664273	1.544017659	1.554183386	1.720277533	1.233002724	1.640821315	1.570169212	1.333041516	0.949089881	1.631859723	0.989612028
560605	3.747597119	3.688760983	3.957216855	4.030486022	3.299308318	3.457572322	3.523415561	3.375751122	3.115160203	3.281104636	3.379378241	3.219966233	3.31732945	3.491833093	3.10820022	3.472937004	3.526121035	3.126573829	3.652974571
560606	1.060295899	1.285035447	1.556013185	1.594263076	0.542471238	1.1203946	0.961833155	0.035311092	0.437362393	0.439982539	-0.508146319	0.79791111	0.762577725	0.45355725	0.64735661	0.246337446	0.525908205	0.824563604	0.365920151
560608	1.313999734	1.260352839	1.108543904	1.096113362	1.173331773	1.183602047	0.79272715	1.385492318	1.737718313	0.943858819	1.277423431	0.414200996	-0.234266463	1.342228335	1.207338894	1.045522468	1.523325389	1.668851946	0.365920151
560618	2.325449431	2.602778218	2.36580294	2.272508949	2.612694101	2.025997102	2.402465725	2.142418739	2.344883172	2.001065532	2.605402552	2.174106748	2.323422428	2.336729265	2.509204179	2.309759486	2.4932993	2.376268832	2.511646398
560620	3.302112712	3.248768494	3.430502911	2.957982979	3.279663249	3.451164799	3.229644395	3.495864227	3.49901983	3.42769248	3.384445617	3.550893854	3.455290219	3.325164933	3.434327531	3.399265627	3.317949894	3.431106493	3.409771293
560622	7.387093608	7.397212856	7.585008852	7.39383393	7.302044689	7.468379425	7.396132459	7.12155522	7.166435481	7.098847276	7.09981406	7.139591948	7.255668357	7.215529713	7.036398732	7.119822494	7.266858471	7.303840769	7.276885708
560627	2.827230715	2.622280813	2.778421798	2.864052989	2.713752109	2.416437543	2.846009593	2.554369346	2.810232018	2.91594103	2.697859206	2.375669219	2.675861797	2.371363497	2.445052249	2.653322548	2.765756568	2.574488934	2.83654293
560629	2.242316268	2.032230604	2.081304648	0.804010363	2.258526283	2.785842036	1.862104103	2.142418739	2.931139119	2.017997402	2.038566997	2.449018805	2.121394668	2.413518835	2.354822399	1.791724703	2.586930729	2.159465032	1.632625191
560631	5.937912869	6.229299141	6.317200575	6.148798198	5.747844816	5.832688198	5.968765052	5.582863919	5.696780167	5.553335007	5.559744871	5.864018839	5.935789056	5.80546213	5.595855614	5.782200519	5.520899792	5.896380314	5.90955912
560634	1.382158574	1.130177889	1.533202851	1.472231616	0.78471331	1.719749349	1.490329897	1.097983189	1.313881915	1.370308552	1.255465151	1.210251177	1.530658375	0.895586297	1.282686572	1.196432737	1.031338194	0.650551795	0.920464495
560638	1.929563729	1.356646391	1.842435621	1.870317311	1.589664188	1.698266475	1.250147673	1.03894436	1.419408056	1.49648348	1.140362018	1.5803779	1.184985729	1.115839928	1.809774432	1.474803291	1.667469074	1.365089108	1.237169854
560639	1.217803339	1.37974801	2.313215378	1.72825867	0.857193982	1.513812869	1.064474588	0.845780803	0.668984439	0.794636619	0.934659021	1.006666429	1.030529982	1.009912252	0.608835796	0.999338005	1.298203105	0.950083053	1.087490311
560644	3.173385852	3.29810648	3.232335467	3.104841813	3.219070129	3.160454424	3.053664165	2.988048016	2.760890864	2.87005192	3.050074402	3.172028912	2.855313063	3.181299708	3.14904269	3.025832371	3.125411263	3.146381931	2.749511707
560645	4.814880505	4.911282131	5.040960583	4.834785865	4.563576711	4.811154903	4.690719231	4.385027161	4.34109264	4.425451467	4.455501548	4.597239555	4.599412509	4.634773784	4.467121599	4.650631906	4.410151093	4.53242342	4.472301397
560648	4.49655038	4.952312106	5.217663707	5.435634071	4.32567538	4.765404221	5.140318095	4.678902069	4.637474507	4.8580644	4.544209774	4.812300367	4.945815721	4.556041362	4.62504676	4.827908849	4.606270896	4.822384241	5.027016164
560649	7.292117272	7.575058371	7.394874179	7.445015573	7.52352002	7.19208997	7.174879825	7.586850234	7.181982878	7.331244005	7.376188196	6.858819983	7.377165132	7.713148497	7.069576371	7.507581036	7.567470352	7.365700516	7.06244869
560651	6.54503128	6.075082007	5.658072168	5.720637367	6.08239102	6.205313117	5.997427513	6.479890281	6.129838148	6.427733598	6.251109276	6.193739651	6.620838385	6.587275685	6.367627378	6.37213236	6.595942009	6.449805941	6.156006376
560653	2.101155026	2.321866346	2.258638199	2.438126452	1.384251952	2.349108335	1.931647431	1.584404873	1.56450001	1.5900355	2.051367949	1.292263274	1.549742789	2.179486625	1.629099331	1.216758253	2.042799334	1.452546401	1.496711901
560654	3.278462587	3.603017316	3.360961596	3.528790522	3.429807547	3.580086228	3.190460589	3.333383435	3.450050079	3.402124223	3.697032981	3.401842095	3.289216434	3.131654323	3.530203629	3.183881599	3.54491028	3.608188683	3.093722197
560657	3.414875442	3.42568152	3.548944977	3.696232613	3.459213218	3.66559354	3.420737942	3.026546894	3.083400763	3.179416697	3.274103271	3.473905383	3.0555157	3.219821538	3.175642468	3.065597226	3.345004286	3.295756856	3.021264747
560667	4.049568215	4.096901225	3.909303907	4.039108242	4.036748703	4.017476533	3.701204546	3.95697186	3.840423934	4.017489777	3.880380436	3.967613107	3.969210611	3.926773091	3.982184144	3.965611473	3.835573452	3.97972002	3.750826782
560668	4.153983233	4.181501065	4.292153968	4.333571332	3.948265722	4.060206322	4.17836204	3.988517814	3.849893262	3.979096051	3.980823831	3.890716764	4.055193325	4.030643527	3.758506872	3.913642253	4.031488126	3.770154047	4.059010346
560682	3.223788209	3.339935094	3.461037441	3.446921323	3.292789639	3.61489963	3.126651704	3.231599505	3.38640366	2.897760165	3.130691854	3.193531269	2.855313063	3.511375289	3.169038361	3.048689173	3.407937013	3.409411763	3.221387234
560686	1.73477344	1.424870249	2.112415601	1.999633169	1.806522665	2.043140238	1.647401067	1.542511569	1.946316245	1.44732962	1.658265376	1.612660104	1.793383562	1.789087929	1.487653477	1.957910372	1.465328668	1.514826928	1.7765291
560687	4.985259429	4.802223603	4.970545862	4.753291514	4.856614991	4.793534959	4.902976307	4.454445439	4.481733364	4.714838742	4.507521506	4.468659164	4.858588842	4.535190852	4.334711311	4.705599715	4.709805956	4.496862497	4.900314071
560688	4.198769984	4.2331523	4.51224033	4.235698637	4.109028367	4.200517757	4.15237965	4.075549346	3.941317483	3.917264409	4.02691994	4.140867964	4.158264583	4.033349619	4.17579211	4.047326011	4.149746084	4.268889224	4.282128764
560697	1.337078992	1.468623924	2.000459113	2.017195777	1.282642967	1.41191555	0.851326054	0.358693592	0.79198034	0.223498744	0.758512505	0.485664563	0.112305195	0.919187765	0.486688792	0.360351674	0.703645204	1.037538496	1.022981417
560699	4.269457503	4.431355389	4.679977066	4.473733789	4.127462436	4.105792002	4.335435671	3.891731999	3.918998819	4.146277093	3.915811606	4.022709739	4.268928212	4.030643527	3.985946509	4.185221365	4.067669519	4.08610827	4.247257125
560700	3.017824752	2.795483074	3.152265762	2.794462613	2.862024542	2.554351455	2.441134158	2.37503265	2.081072141	2.236279467	2.478452851	1.977413762	2.323422428	2.494304954	2.220753586	2.191504758	2.691813492	2.119938179	2.296554609
560706	4.017782643	4.400625975	4.145706317	4.290889863	3.629256284	3.725227197	3.736610227	3.596541119	3.614631223	3.369513199	3.697032981	3.784910923	3.675442363	3.9032964	3.59075479	3.823741765	3.345004286	3.807955619	3.598677628
560708	1.717288512	1.845719515	1.438174283	1.062675003	1.432493025	1.273505925	1.375231265	1.432125499	1.313881915	1.316577555	1.299052504	1.35085084	1.109823884	1.252175501	1.282686572	1.351542443	1.363164817	1.554902037	1.087490311
560709	2.359661956	2.184304717	2.299763422	2.272508949	2.088295947	1.585774482	2.290451496	1.645048587	1.675173125	1.949043936	1.945631515	1.764050237	2.312290171	1.827012957	1.400130362	2.04005005	2.081921624	1.979766225	1.815139164
560711	1.192717503	1.235240583	0.248118459	1.028443192	0.080027383	1.183602047	1.433928102	0.496725627	1.010380197	0.794636619	0.366223465	1.210251177	0.946623134	0.485527013	0.443561584	0.246337446	0.278948056	0.979827829	1.398424469
560717	2.04619474	1.724633391	1.766234735	1.662815981	1.692291841	1.463763647	1.544609389	1.979278235	1.493777254	1.800385641	2.051367949	1.331584806	1.389493481	1.776221424	2.029849197	1.722338102	1.829491617	1.38745547	1.472760646
560719	4.583559174	4.895339515	4.710796893	4.958118181	4.736862088	4.980897307	4.84827854	4.7770062	5.019529401	4.632026345	4.76815295	5.151366685	4.885127262	4.864876888	4.967122257	4.782610196	4.726361808	5.138140881	4.933596426
560737	2.598046453	2.980644867	2.844764839	2.883334606	2.623124463	2.712729279	2.551284512	2.723263914	2.740672002	2.87005192	2.777059772	2.858718633	2.784577227	2.896263595	2.963050324	2.815371314	2.981110986	2.782882596	2.996280373
560745	7.94449432	7.99486122	7.96383379	7.985831446	7.998637746	8.046230995	8.057628272	8.121804273	8.13973238	8.068513225	8.121751103	8.219163487	8.092793302	8.144150086	8.148498975	8.067014649	8.080394058	8.169530021	8.123636076
560747	5.174931228	5.038306677	5.168553604	5.151431761	5.039053446	5.029016619	5.014553049	4.914739716	4.719828801	4.860413275	4.934583658	4.868524083	4.873813377	5.097298398	4.876796064	4.903520497	5.026255226	4.931056777	4.937976621
560750	4.556774726	4.580882185	4.878532435	4.748041974	4.566281846	4.493384368	4.53408333	4.277400529	4.289832145	4.450613185	4.438548498	4.481826858	4.504790624	4.369466961	4.221188647	4.355295153	4.215724923	4.307521551	4.407448311
560751	6.982043901	7.119525128	7.06290266	7.000156484	6.885900138	6.964698192	6.91773048	6.78845543	6.818302472	6.733461792	6.777038757	6.798267337	6.775259086	6.928808896	6.775626139	6.739165614	6.85124748	6.945255313	6.806890962
560756	5.883102564	5.831893201	6.040203665	6.002168084	5.721390642	5.624939291	5.962132899	5.550204028	5.519738724	5.635175418	5.514237495	5.434771112	5.787920421	5.69529358	5.33034587	5.734539038	5.6094692	5.591412006	5.873425948
560758	4.93130405	4.967640679	5.026741696	5.07592849	4.891547857	4.685773401	4.955675815	4.688538065	4.770569717	5.018106643	4.724861152	4.629150772	4.927693372	4.75768454	4.663142787	4.871828379	4.770934469	4.711517781	4.957524573
560759	4.804568305	5.366409615	5.367026893	5.527350261	3.997200559	4.366338007	4.412864589	4.075549346	4.064369411	3.828872491	3.806795679	4.224193196	4.167560399	4.44863805	4.07341939	4.605098132	3.630962376	4.330791134	3.971983787
560761	5.190854969	5.364963233	5.437819361	5.438895701	4.923546606	5.065130659	5.024136483	4.69572306	4.727554643	4.805397312	4.892519747	4.971688569	4.907492285	5.014807993	4.868667663	4.850848769	4.774919066	4.803795326	4.812393258
560764	3.16695992	3.082721272	3.294694915	3.161220984	2.799021612	2.884252346	2.976786423	2.848888882	2.975070824	2.681008412	2.888260672	2.87876716	2.9660054	2.692215417	2.939961117	2.924436215	2.851269372	2.686960603	2.89177738
560765	4.87525213	4.829746633	4.804263791	4.90486307	4.306388477	4.712808327	4.538548178	4.299577773	4.367704623	4.347221001	4.363547839	4.512092003	4.587918639	4.53136726	4.310911511	4.562057486	4.067669519	4.579324059	4.481332645
560768	2.488933582	1.941986973	2.635816141	2.425028437	2.570201796	2.188897981	2.533500289	2.05572659	2.048544727	2.250676753	2.390517718	2.026164712	2.539310421	2.264861994	2.128456764	2.630777711	2.382760429	1.856914953	2.646223287
560773	6.786324125	6.138252406	5.020604724	5.349868895	6.914842719	7.222977294	5.63630382	7.064418132	7.293753	5.808190155	7.068671651	7.249856729	5.989192159	7.164601804	7.269573905	6.037759711	7.023993109	7.226083303	6.022139559
560775	2.681563471	3.05428604	2.917028149	3.104841813	1.860416151	2.554351455	2.382735773	1.864951481	2.032001807	1.966593721	2.113722458	2.585397189	2.301071347	2.509933176	2.015195663	2.139220157	1.542150843	2.330827359	2.350124841
560778	5.373565974	5.317896333	5.38465518	5.071732452	5.504412128	5.51403969	5.511269581	5.598281873	5.562121963	5.643382621	5.58637584	5.430249914	5.571559112	5.428602794	5.276066232	5.550612654	5.487295214	5.384591319	5.308186947
560780	2.617028083	2.14439407	2.489451209	2.272508949	2.504020358	2.468126253	2.524525286	2.040757568	2.112882323	2.236279467	2.318214434	2.216735144	2.367111839	2.42180408	1.9703203	2.221989514	2.613874872	2.247688989	2.401776912
560785	2.635763211	2.651049118	2.688379631	2.68883709	2.285042901	2.518026942	2.290451496	1.584404873	2.384516453	2.374168523	2.208202083	2.206195548	2.510377737	2.057175908	2.155435265	1.805210368	2.522032245	2.330827359	1.716604595
560787	4.124439751	3.527453429	3.999434946	3.831431407	4.19543935	3.852236876	3.774956902	4.293276128	4.203827526	3.489698261	3.936660017	3.998481735	3.933329444	4.297001787	4.142468541	3.662684814	4.363283944	4.339421367	4.009925451
560788	5.745404166	5.526348994	6.059289221	5.880305324	5.725026721	5.643324003	5.672302448	5.433281424	5.336535936	5.347711853	5.259547702	5.333088339	5.508335492	5.528848956	5.175866925	5.324626184	5.476325361	5.323553557	5.618995463
560793	5.282874057	5.48300386	5.39259738	5.356782946	5.349713613	5.607758298	5.448596741	5.057294932	5.373116113	5.218173526	5.216153124	5.432512284	5.351323614	5.309749371	5.371195229	5.171644777	5.380205935	5.499426466	5.364592429
560802	5.437695596	5.732204307	5.926642092	6.070001346	5.539250841	5.520174541	5.724180347	5.444698828	5.53596204	5.564903157	5.358145096	5.610904208	5.832433365	5.535545257	5.488557284	5.619023692	5.31602426	5.539925679	5.643339937
560805	2.99623916	3.164811367	3.328208697	3.046169479	2.548476908	3.214420089	2.603358472	2.170195897	2.532983521	2.177209041	2.420428935	2.754071005	2.529730519	2.636351918	2.713625417	2.27140825	2.773743322	2.668813734	2.511646398
560806	2.44711698	2.345527062	2.404022685	1.850859747	2.623124463	2.874707952	2.764499156	2.099723738	2.829505478	2.763643688	2.137928728	2.754071005	2.409516992	2.264861994	2.695357958	2.552977442	2.789585398	2.56470819	2.451643453
560807	3.658791077	3.97704675	4.076397199	3.950475491	3.532975831	3.730528172	3.585145225	3.456927166	3.631200764	3.382646198	3.448751251	3.704818266	3.649138807	3.519118645	3.456190727	3.518677231	3.54491028	3.686941736	3.700153762
560810	4.211314916	4.047264515	4.594419163	4.630294291	4.142041958	4.030428877	4.10500076	3.932851313	3.747222742	3.703649879	4.171710105	3.65918169	3.854942693	4.213562818	3.535347765	3.998267757	4.233207531	4.008866058	4.159956642
560815	4.417552692	4.578388119	4.640502693	4.655746947	4.765392751	4.586950367	4.542999251	4.870979154	4.797734795	4.651145773	4.69458113	4.731919922	4.601700335	4.805959695	4.749782317	4.585693233	4.734569028	4.746546777	4.748993183
560816	5.390212451	5.348956589	5.327800767	5.20221915	5.188753325	5.307862329	5.264104194	5.166482222	5.134407781	5.073823498	5.334774856	5.297536598	5.128273111	5.230607294	5.206825326	5.039529915	5.19485426	5.218310856	5.097235527
560826	4.275443652	4.19458827	4.387437935	4.258029125	4.036748703	4.013133115	4.175498108	4.09741543	4.014717721	4.221296295	4.14508606	4.126965952	4.06185557	4.334786617	4.115244155	4.078203147	4.209849989	4.005254842	4.17487853
560827	3.658791077	3.693378331	3.745317252	3.754985247	3.447522774	3.344574021	3.797485013	3.45127794	3.424927438	3.308888785	3.448751251	3.383249444	3.409012501	3.468027583	3.325697472	3.493907956	3.516633844	3.636477341	3.642277434
560828	10.15511276	10.04213032	10.05308706	10.09232939	10.26517761	10.25663163	10.27665999	10.3759978	10.46446411	10.52122545	10.4178154	10.39389112	10.38267701	10.27539013	10.45791746	10.41625357	10.34670664	10.33285163	10.40703521
560832	4.529483588	4.590815553	4.368233671	4.675237597	4.640036812	4.641435295	4.565050929	4.405621487	4.81717481	4.257392004	4.716848417	4.742899613	4.550510532	4.78202403	4.700258671	4.556087546	4.58826894	4.641128917	4.454067505
560837	4.670168624	4.658497574	4.869455265	4.847113572	4.270345231	4.342301509	4.554067222	4.277400529	4.243883704	4.042529451	4.052614042	4.093044159	4.339167194	4.25820068	4.087496135	4.185221365	4.155870413	4.316291686	4.441782275
560840	4.465468435	4.593288245	4.713335738	4.664132346	4.427377011	4.615882958	4.400653735	4.251630505	4.222172861	4.29954755	4.453091847	4.435204329	4.352813762	4.482697176	4.372567681	4.327527051	4.422904024	4.491710047	4.385166176
560841	0.786189396	0.759420936	1.108543904	1.096113362	1.055054195	0.480392767	0.531165768	1.097983189	0.830754201	0.943858819	0.557828711	0.825718171	0.660929258	0.663758709	0.684875587	0.770991281	1.057744301	1.065550595	0.731538402
560847	3.313793959	3.756515923	3.537528876	3.723235312	3.239551909	3.451164799	3.425567109	3.218356362	3.130781532	3.061872788	2.881108083	3.3785636	3.377314854	3.394159371	3.240072267	3.23460011	3.074592669	3.473541106	3.403450217
560856	5.31083095	5.562132231	5.469703464	5.585897848	5.329155689	5.495477044	5.449782441	5.066562261	5.251566426	5.29137655	5.227477287	5.343945845	5.347238957	5.334096829	5.12899785	5.189751766	5.431592303	5.394287778	5.318302456
560858	4.266455089	4.789341378	4.745940474	4.932893466	4.067624737	4.249343716	4.285839864	3.912438148	3.873298179	4.009045702	3.915811606	4.154637293	4.185974249	3.994994475	3.99344193	4.113862233	3.749096624	4.175579855	3.847126899
560859	4.060009664	3.80851817	4.30903771	3.096604731	3.985121577	4.068602484	3.458926099	4.164549424	4.33436223	4.111202393	4.071588702	4.104440275	4.045141915	3.637673097	4.30188438	3.872598284	4.041446109	3.97972002	3.785267793
560860	4.708283298	4.264519793	4.664316687	4.551125764	4.627139801	4.595691231	4.759269038	4.349023887	4.139648542	4.169195269	4.396527892	4.093044159	4.352813762	4.29925203	4.026697604	4.275187755	4.504359062	4.244590842	4.651012205
560862	2.370888182	2.854393501	2.994219527	3.002749937	2.469755196	2.42953437	2.628707152	1.645048587	2.189468209	1.895076117	2.064056317	2.288432061	2.056160235	2.067773978	2.029849197	2.211899332	2.120010964	2.514784411	2.059846771
560867	2.966946606	2.669914152	3.075405795	3.104841813	2.612694101	2.835886134	2.923160032	2.778447808	2.6130203	2.293026117	2.656566433	2.449018805	2.640693078	2.791463974	2.560567669	2.76795023	2.873737462	2.641158131	2.996280373
560869	5.287324479	4.453299974	4.745940474	4.265396467	5.060317765	5.884730523	5.273509488	5.099440228	5.775906999	5.109807439	5.367132256	6.116344009	4.487574388	4.887487085	6.125629798	4.765465275	5.514956097	5.610552453	4.877691472
560874	6.55121247	6.80976314	6.713813655	6.692460842	6.26747867	6.732776653	6.591752832	6.242960027	6.355182884	6.331966448	6.188025259	6.492626579	6.54321483	6.467326851	6.349488743	6.512337249	6.289713703	6.576277268	6.540708304
560875	3.768970023	3.825443891	4.171785524	4.209201896	3.639568014	4.238221962	3.63185957	3.490365717	3.540545901	3.389168136	3.505669135	3.964489605	3.631332837	3.665849656	3.686346839	3.522764412	3.572643144	3.79127708	3.547999387
560881	3.370822245	3.537760231	3.621025773	3.540983405	3.286241373	3.378737312	3.351375302	3.439912689	3.450050079	3.179416697	3.268632354	3.316220777	3.127145445	3.398363905	3.128765981	3.335636543	3.150164673	3.271910526	3.132457501
560882	3.254418294	3.255028808	3.098896759	3.353227259	3.205252262	2.958416145	3.381511395	3.064045061	3.27834183	2.860696305	3.201310091	3.177434621	3.101507861	3.074995778	3.233757237	3.087837396	3.284800359	3.092943707	3.318651931
560883	5.743246077	5.587158982	5.704750767	5.521208817	5.68451676	5.717278434	5.670269404	5.526222499	5.553454588	5.570652632	5.623280895	5.58469803	5.449853125	5.372004	5.654948489	5.409850781	5.739535855	5.720350479	5.486221983
560884	4.395735068	4.322302058	4.30903771	4.686258018	4.177858903	4.165720364	4.301686662	4.075549346	4.023112579	4.079292491	3.876788987	4.205794038	4.192060339	4.091634479	3.99344193	4.102983783	4.064417542	4.159424238	4.167436878
560885	4.362377229	4.450575086	4.464812987	4.197695464	4.240170465	4.442608702	4.388338647	4.30897893	4.416316435	4.303005537	4.21501994	4.267923622	4.317060582	4.492563433	4.568458848	4.411483659	4.244746005	4.457762973	4.26828109
560887	2.690551594	2.76070745	2.58126489	2.721344569	2.374191367	2.10974555	2.450641468	2.183886461	2.435722001	2.067632391	2.173493238	2.096334922	2.159164844	2.388373729	1.9703203	2.191504758	2.559473777	2.483979282	2.523353227
560890	4.287341946	4.337130961	4.43743359	4.517583618	4.229970312	4.23075954	4.175498108	3.908320624	4.096545914	4.169195269	4.071588702	4.15189392	3.993806798	4.262820052	3.880751363	4.080977664	4.209849989	4.20105834	4.038760868
560900	5.051293141	5.199544584	5.342635829	5.241973317	4.952785041	5.081817675	5.084923571	4.819285705	4.933077117	4.86977072	4.851023995	5.050396365	5.014394732	4.906799989	4.908859296	4.960376433	4.970015069	5.008858511	5.029070595
560911	3.073855579	2.837805973	3.144761431	2.644322022	3.148618047	2.795990693	2.936754661	2.626323965	2.780830279	3.02884013	2.656566433	2.858718633	2.577006293	2.739382211	2.939961117	2.795238549	3.02191844	2.740070576	2.719294144
560912	3.79836993	4.461443894	4.171785524	4.467359295	3.985121577	4.356085648	4.034046345	3.747069658	3.669138636	3.819245082	3.844057156	4.107275294	4.048500172	4.060134981	3.793277048	3.875797303	3.938631047	4.051509955	4.082940418
560913	1.509515766	1.446912949	1.38820474	1.850859747	1.842674414	1.302270559	0.934989759	0.452166369	0.941189799	0.754788191	0.962033949	1.272193167	0.826570696	1.095267475	0.954348538	1.423261131	1.34183428	1.554902037	0.69059189
560915	1.989057506	2.089402092	1.9496838	1.927163333	1.589664188	1.719749349	1.490329897	1.40899732	1.444626156	1.949043936	1.187510871	1.705386438	1.77728127	1.324661848	1.207338894	1.791724703	1.684515066	1.740106946	1.852742803
