	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
492471	8.9054870493	8.8642395583	9.1839521703	9.0939795853	8.8046316843	8.7887234893	8.8894816863	8.6765056383	8.5597714323	8.8005858423	8.6314880893	8.6690093173	8.8784362953	8.7364155823	8.6559795613	8.8064854843	8.4947396983	8.6455951983	8.8751582933
100333269	7.5095953823	7.5329487613	7.8731524783	7.9593110673	7.7858256143	7.5214269663	7.4303657473	7.3037912513	7.1567142603	7.2479634123	7.0388709123	7.2615503323	7.3069390323	7.3070414553	6.9734288903	6.9622425643	7.5815007183	7.3991252503	7.5025027063
566307	6.8060259053	6.5581523633	6.5081467323	6.4462951513	6.4179529333	6.3716067543	6.4552750653	6.7090463663	6.7956863943	6.4952091343	6.6092453963	6.6976986953	6.3836587423	6.6942372083	6.7534955653	6.3606285353	6.8388901023	6.8359506543	6.2780338983
404232	6.5740002763	6.9297740933	6.9210003043	7.3960232933	6.2802314313	6.3164600153	6.6070461463	5.9900839533	6.2141878603	6.2882146473	5.9131290843	6.4707796763	6.3186109583	6.4252305463	6.4292658713	6.3606285353	6.1276757013	6.1931262793	6.2502182993
550401	6.3660767123	6.2808199163	6.6416716953	6.3936587033	6.1132879073	6.4247229003	6.2856400263	5.7904979933	6.1237167333	5.6516104233	6.0592448473	5.9726022923	5.9689624133	6.0523644383	5.9034175263	5.8137596713	6.1765288093	5.7525726013	6.3842247573
555939	6.4101279263	6.3170548763	6.2538267293	6.6051990383	6.1279618753	6.3442968653	6.1054156593	6.1653844273	5.9057529263	5.5623985813	5.9131290843	6.0568649253	5.7397158103	6.2874219923	6.0539057033	5.6888098143	5.9977750343	6.2671242123	5.7911518203
555788	8.1588866613	8.6202419583	8.5978477833	8.6731891353	7.5002386453	8.1009805323	7.6963930763	7.2529151143	7.4514515033	7.4101535223	7.1674932573	7.7765537353	7.7914127893	7.6077474783	7.3208860023	7.6279315723	7.0370858553	7.5986080353	7.5489075483
555715	6.6946725963	6.9908654203	6.6938548923	7.0154634043	6.9755209253	6.7605165343	7.0363208693	6.8267869523	6.7256438383	6.6973037203	6.8546235863	6.9132357993	6.8808598113	6.6874039473	6.6720447573	6.8435024253	6.7609450983	6.9148042703	6.8033004403
555520	9.1876262493	8.9798813923	8.8207296953	9.1103822523	8.7931692453	8.9100998733	8.7582780323	8.7309641853	8.6784060533	8.5625478893	8.6815864893	8.9338326543	8.8422526013	8.7096867573	8.6793263663	8.5671413453	8.8190081493	8.9205241353	8.6621207003
555449	8.4968547493	8.5483959463	8.6463237793	8.6621052133	8.0358330693	8.4117231413	8.2241523303	8.1631862483	8.0676695953	8.0335747663	8.0636320683	8.2529412543	8.1440970113	8.2229972853	8.1342819853	8.0311206013	8.2196812393	8.2025468013	8.0899467633
101884436	5.7124770423	5.5677211583	5.3577441123	5.3889178643	5.2512703233	5.2686944553	5.4291166323	5.0931717193	5.0055687273	5.5156348613	5.3572481633	4.8481879163	5.0790623583	5.3020673593	5.2531938823	5.2119467833	5.0265267243	5.2429286823	4.5092782903
566152	7.3826887593	7.4859770053	7.7002534393	7.6694490843	6.9005880613	7.3397625513	6.8339754763	6.5911131533	6.5970432833	6.2882146473	6.7645210613	6.8606210093	6.7553948573	7.0858586213	6.9959182113	6.6410352093	6.7689318523	7.1739913293	6.6520798453
100037317	7.9509512973	7.6079884823	7.5666982233	7.2775585633	7.8624108063	7.7725688643	8.0069286443	7.9798006173	8.0141097863	7.9871963513	7.9557969173	7.9184449533	7.9175772683	7.7750044313	8.1172870963	7.7649259463	7.9654406773	7.9785841693	8.0339493983
566285	7.0758973963	7.2688369173	7.0705943253	7.4804736983	7.1146333353	6.9354180753	7.1627710903	6.9987595973	6.9702593543	7.3908492533	7.0954044453	7.2866951973	7.3671520673	7.0002227173	7.0326384793	7.1944737733	7.2229886883	7.1675651793	6.8033004403
541343	5.7811801443	5.4638124543	5.8000267503	5.8263246993	5.9411811363	5.7569671163	6.0812182243	5.6598981393	6.0922534343	5.9617822513	5.7028081103	5.5755664303	5.3416752823	5.5780791973	6.1771070443	5.7869132333	5.9564091183	5.6456629263	6.0550353013
405855	7.1229799433	7.1599998973	7.4979168693	6.8785231363	6.8215489743	6.7810305663	7.2137457253	6.6804544853	6.3666144943	6.9816449773	6.6848831913	6.7849921653	6.9611939303	6.9439983903	6.5557561993	6.8038800913	6.6179341063	6.8440328103	6.9574687693
431733	7.7123214523	7.7249830973	7.8083530973	7.6072413613	7.3827944553	7.5985767833	7.5275859793	7.2722045243	7.1868169383	7.4165313013	7.1849663593	7.1120162293	7.5624106903	7.6434924293	7.3502752473	7.3584390063	7.2855669773	7.0881322373	7.1122764843
566850	7.8466179343	8.1897768003	8.0755248443	8.2752077663	7.6852377923	7.8619416653	7.8439101603	7.4910527573	7.7625391733	7.7144517573	7.7714662243	7.6811666813	7.8073061883	7.7522653593	7.4675619323	7.6165412363	7.5354243903	7.6409734873	7.6374659643
492766	5.7811801443	5.3518349213	5.7217583643	5.0913018923	5.9740392323	5.9322743443	5.7072616133	5.7173229343	5.7731462853	5.8718172303	5.8848962073	5.9221461823	5.5449313193	5.8346248063	5.9191926733	5.9770484383	5.6279492423	6.2182163463	5.4435935653
100034386	8.4100319953	8.8122974393	8.7946810953	8.8125366963	7.8841833133	8.3130462773	8.0228967813	7.5128396013	7.6153641053	7.4542169943	7.5953607943	8.0476220813	7.9065529583	7.9450623893	7.6055751603	7.7649259463	7.6479682623	8.2056864803	7.7209012703
553633	7.0342806673	7.5070423663	7.2555725853	7.3758121343	6.9343729193	7.3671575973	7.1627710903	6.9987595973	7.0128927263	7.4604033353	6.9933157843	6.9260950493	7.2086391883	7.1369095423	6.9428871813	7.1211398473	7.0237973873	7.1084042353	7.1948519463
386590	11.2377471533	11.2197298273	11.1874844603	11.1491328503	11.0931721263	10.9783246363	11.2587064643	10.6815408263	10.4714826263	10.6982181473	10.9147488153	10.5933595853	10.7633359663	10.6906407103	10.4145117883	10.8042105693	10.7187650463	10.5979932783	11.0195254123
567995	7.8304987993	7.9608290533	7.9481148233	7.8944904893	7.9056321193	8.0126650633	7.7161700703	7.7514508853	7.8497932503	7.5385010823	7.8132640483	7.9906129553	7.7092083193	7.7056829153	7.8678338093	7.7683610933	7.9861428163	7.9338463383	7.7107319513
403114	5.1363865833	5.0698192583	4.4516336573	4.7991988933	4.6230071213	4.2586895923	4.8749449933	5.3567865413	5.0389580773	5.0416351223	4.9298475513	5.2263839283	4.9127220703	4.9375978663	5.5653577423	5.6296022843	5.4000909883	6.1675921323	4.9156530253
100330186	8.0860766413	8.3873188983	8.3698520683	8.7166923993	7.5771076163	8.0299091423	7.6803739323	7.3347012023	7.5531718223	7.5326413883	7.3176182953	7.8288456773	7.7218415833	7.6257306553	7.3960871963	7.6012128683	7.5022723813	8.0148343143	7.3071063103
570288	8.8645159223	8.6909821033	8.9678552273	8.5583206433	9.0303418363	9.2941580063	8.7563690653	8.5158648253	8.5540088293	8.2346455643	8.7080138293	8.7882499713	8.4603215173	8.6738364133	8.7000202603	8.3180351543	9.0931746853	8.8857123053	8.4825107513
570188	7.6631102783	8.2503694773	7.9220999853	8.0682794053	7.0923596253	7.4138817653	7.5932247753	7.1243679513	7.2016359663	7.0156509513	7.0064789773	7.3784379743	7.5340378723	7.5748018453	7.0684472733	7.2544945603	6.8614754403	7.5793720853	7.2379773163
394127	8.2825304763	7.9260590993	8.0557208273	8.0213440413	8.2387430833	7.7571199223	8.3785715553	7.9914862203	8.0266474023	8.2525805343	7.8318699843	7.6466217733	8.2467380333	7.9564755273	7.7044754943	8.1622455973	8.1107780443	7.9070939073	8.2030874903
565332	7.5146484013	7.2313543073	7.7454592683	7.4930382443	7.4602116383	7.2905326753	7.4774788933	7.1029815813	7.3685188923	7.4165313013	7.3437829553	7.3211776143	7.1475239073	7.4267547263	7.2098331113	7.2642596703	7.5678316743	7.1349979323	7.2660276403
791563	5.6028689283	5.9678882183	5.7808541223	5.9408134503	5.4037626463	5.6934550053	5.1554845893	5.0639542863	4.7473240743	5.1061860863	5.5672487623	5.1626164153	5.3196814023	5.2473640313	4.9495370683	5.4867713043	4.9996282723	4.7865884613	5.6492712933
565194	6.2617499423	5.8737161423	5.5512017153	6.3109181013	6.1991730873	5.9322743443	5.9931806353	5.8770376313	5.8690925373	5.7955741713	5.9408200453	6.3802329983	5.7724698003	6.1746751553	6.0539057033	5.9770484383	5.9423526423	6.3375111443	6.1484099393
564226	7.7079164323	7.9377424403	7.7305474943	7.9773086083	7.3009862053	7.3671575973	7.2683488183	7.1384514103	7.2308250423	6.8929486953	7.2472825413	7.4558533873	7.2900715643	7.4751679683	7.3089605973	7.2297886403	7.1330295863	7.4046002933	6.9830436953
564667	7.0201373023	7.1666344753	7.3818273883	7.5422299503	6.8394912243	7.2976692043	7.1685246993	6.6610734953	6.9702593543	7.0488737893	6.7645210613	7.2255945983	7.2900715643	7.0649214643	6.8138124373	7.1424755133	6.6442235793	7.0255489633	6.9914689033
678519	5.4634885773	5.8574053523	5.8922445983	5.2178052143	5.6059706083	5.6716473923	5.5921090503	5.6598981393	5.9057529263	5.4172985953	5.3572481633	5.4741453033	5.5449313193	5.6501362023	5.7705928693	5.8137596713	5.5923852383	5.7865182623	5.5386420703
564347	6.4423055103	6.3170548763	6.4607433753	6.2231419483	5.8731308863	6.2880754673	6.2750121113	6.0055338943	5.4398146863	6.2314679973	6.1210648913	5.7005749683	6.1789950893	5.8096702593	5.6242878613	5.9409733743	5.9564091183	5.7696452693	6.3453133713
564110	8.0928496823	8.5610412353	8.3537233473	8.4752687723	7.5281643613	7.7043949233	7.9106571683	7.6906238543	7.5415703443	7.3109405433	7.3745667713	7.6773689533	7.7549992453	7.8806232553	7.2848099193	7.6689432173	7.2460597113	7.7482186123	7.6158307593
564029	6.2617499423	6.5781968973	6.4241398813	6.3666023503	5.9901918403	6.2736709873	5.8855134933	6.2456443173	5.6703616553	5.5852240303	6.0718225943	6.2119236743	5.9830243513	6.3142838113	6.1506237953	6.2762805893	6.1644697443	6.2428775193	6.0868364213
30266	9.7384346073	9.8291741843	10.0262627803	9.9951500623	9.4840010043	9.4172103573	9.5752106683	9.3012290193	9.2627414443	9.4051582373	9.3312717123	9.3391343753	9.4437712253	9.4988897933	8.9623107873	9.5072588873	9.3057331713	9.3949880223	9.6318072163
100148002	10.0473433623	10.5836177143	10.5468023563	10.5598588313	10.1584230503	10.5496502583	10.3935477583	9.8481996763	10.1162547513	9.9977403393	9.9788461613	10.4404259823	10.2846349303	10.1664486223	10.1686203113	10.0882821963	10.0437215113	10.4052632133	10.1624313723
550225	6.0827985243	6.5067876713	6.3217315943	6.3390288673	6.0984631513	5.9322743443	6.1870467783	5.9744667653	6.4434328993	6.5309192063	6.3027716413	6.3802329983	6.5534700023	6.2600505243	5.9502347323	6.4993888603	6.1765288093	6.4155111343	6.3321061413
436801	6.1362319473	5.8242199053	6.1825671643	6.1926549573	5.7071580463	5.7361055443	5.9403512203	5.6598981393	6.1391947533	5.9791211133	5.3365500343	6.0685105263	6.2849531273	5.7584276673	5.8385332553	6.1555504473	5.4994395643	5.7525726013	5.9025605613
562893	8.0928496823	8.2751399723	8.1998263183	8.2642546083	7.9098838783	7.9864062133	7.9711639433	7.4464664703	7.7575334633	7.7298979403	7.7164552833	7.8390804083	7.6175352873	7.9706161413	7.8097789443	7.6088974103	7.5678316743	7.9749085503	7.5827571703
100003956	11.3606970733	11.1833874853	10.6254861293	10.7053043243	11.2796805653	11.4399767123	10.8969786393	11.3471877463	11.4285444543	10.9348699383	11.2593454433	11.4177334533	10.9830271963	11.4429644733	11.4082534053	11.0596611413	11.2043190363	11.4499661773	10.9552952683
353248	6.4737810423	6.3050773923	6.5652912063	6.1456813723	6.5653903263	5.8375216073	6.0441436573	6.2841596993	5.9237395953	5.8150159953	6.2703993703	5.7447949313	6.3186109583	5.8712654993	5.2025274243	5.8531152533	6.4492648063	5.7696452693	6.1634012913
403065	8.2706321823	8.6677853323	8.6516108153	8.7086348323	7.9558444473	8.2109064183	8.1211092633	7.8659128653	7.9497333383	8.0418493323	7.6382753973	7.9690284283	8.0931464603	7.9984882413	7.8596819223	7.9243111343	7.7563871393	8.1675517033	7.7460153123
436669	9.4261957543	9.8218372833	9.6532606983	9.7023633883	8.9187351363	9.3722866343	9.2279506673	8.8640503693	8.9481740483	8.7229499433	8.8370315743	9.1506698213	9.0552207643	9.2008212663	8.9830977743	8.9956844813	8.9317997323	9.1914971753	9.0707211533
170782	10.0165061803	10.5228623843	10.0170752263	10.2996056673	10.0305200393	10.4458733803	10.0730385463	10.5073171613	10.8122845893	10.6056629693	10.6059825273	10.7982723223	10.4187091473	10.4709956013	10.8659619163	10.4509315763	10.2432281863	10.6092992373	10.2137412033
796113	5.4842436163	5.7377546813	5.7417271273	5.3889178643	4.4469441723	4.9442716413	4.2934470783	4.2012328083	4.7473240743	4.8286024483	4.6568458033	4.6454074803	4.0552099363	4.9143762953	4.4818773223	4.9468145513	4.2285304513	4.7178825603	4.6436377333
561494	5.7978566123	5.7198219213	5.8742665773	5.2178052143	5.9740392323	5.8951166393	5.8138984843	6.3339644503	6.2431266023	6.0949869043	5.7660923363	6.0332878573	5.7062008863	5.4707418753	5.6434081883	5.7316734953	6.1400449403	6.0606810753	5.7911518203
553774	9.5967147793	9.9349724493	9.9174480213	9.9616402863	9.3291144233	9.4237483343	9.6252299483	9.3995247643	9.3484668853	9.3661512273	9.2725525353	9.4982847593	9.5967784873	9.4959597253	9.3920461713	9.6007870733	9.2738149553	9.5708597433	9.4618377533
449784	6.9768557563	6.7112134523	7.0224327983	6.6730249583	7.0544551163	6.6195552783	6.9915818463	6.5389793013	6.5398813363	6.5542441273	6.8905665053	6.4795294643	6.9252319543	6.6172299183	6.7534955653	6.8757095553	6.8082155663	6.6456242253	6.7936975473
431762	9.5919416363	9.4808567673	9.4452374493	9.3311291153	9.7945294713	9.4528080223	9.6562736143	9.6313094673	9.4434778243	9.6696065543	9.5771598733	9.3475229693	9.5853020213	9.6150701893	9.5021922473	9.6666973453	9.6954547303	9.4004787593	9.7319952353
450077	8.3377447773	8.2283408303	8.1521294243	8.1177980573	8.2454875373	8.3235729283	7.8294558583	8.0926039603	8.0595579413	7.7900802053	8.1843788963	7.9344436363	7.9175772683	8.2347623763	8.1241090943	7.9304570623	8.2399345353	8.0744431973	7.5083855993
797342	6.1492867073	6.1663119953	6.3349372843	6.0468808583	6.2267016813	6.4377019033	6.4267523103	6.1376072693	6.1994978593	5.9962540623	5.7347971933	5.9601527323	6.4357109543	6.1746751553	5.7705928693	6.3965897433	6.3883553253	6.2909701293	6.3842247573
30400	5.0274764673	5.5475295193	5.4085943763	5.3058969323	5.9740392323	5.8951166393	6.0188871673	5.6792948193	5.6703616553	6.1264513353	6.1686817683	6.7200222133	5.9404205513	5.5330516863	6.1099644673	6.3237479783	6.3355562253	5.3144769923	6.2917431393
324428	8.2373966733	8.0603771223	8.4264665953	8.2195909573	7.9013677933	7.5335680313	7.6641749183	7.2529151143	7.2163043233	7.1821111943	7.3541173833	7.0950354213	7.6220353243	7.7878390613	7.3208860023	7.3492929643	7.7920956583	7.4423546243	7.5083855993
415184	9.1377351003	8.7802101433	8.6983419703	8.6425010543	9.2254702143	9.3874171723	9.0785850303	9.2007853413	9.4403575043	9.1010417893	9.1354852003	9.4310877323	9.0750497423	9.3204792063	9.5799222393	9.0232625223	9.3029855363	9.3027039453	9.1060669233
558474	8.6074109033	8.6607529423	8.8509200493	8.7770159663	8.5668654753	8.4697408203	8.5315060113	8.3742771943	8.2498063513	8.3853100863	8.3144387103	8.3055559423	8.4091655173	8.3078688063	8.3120869003	8.3039020733	8.3478475073	8.3488798763	8.3247634823
558006	8.9949838363	9.1249077443	9.2323904493	9.1916380223	8.6223283313	8.8286859643	8.8772368003	8.4153423153	8.6106245403	8.4857760563	8.3354541933	8.8092252343	8.5715209923	8.6459111293	8.5835828693	8.5210500963	8.5019455453	8.7308798313	8.5150161713
406806	10.1029203213	10.2036709483	10.3688523033	10.2458676883	9.9848995383	10.0876916813	10.1463009513	9.9038815353	9.8018129763	9.8559457493	9.7737692033	9.8414989933	9.9081293613	10.0540716103	9.8392396233	9.9514300073	9.9227570793	9.9949981513	9.9323601773
557148	5.4210606703	5.8737161423	5.8560616943	5.8655058413	5.3794404823	5.6041740763	5.5574465553	5.5377000993	5.4889657843	6.0464649333	5.3572481633	5.7302050253	5.8358279273	5.5022331483	5.3953188923	5.5033578723	5.5559223373	5.5100154583	5.8845796863
30582	14.2681218203	14.3221906403	14.6959382203	14.7665932403	14.5345537503	14.7090686103	14.3035689603	14.3470381903	14.2885093603	14.0198607903	14.0569858803	14.3621272403	14.1323610803	14.3944756003	14.3234245803	14.0142533303	14.2597039803	14.4394599103	14.1111610103
405811	6.5247607213	6.0705087443	6.0764931783	6.2822486963	6.2802314313	6.1371180173	6.0188871673	6.2714351463	6.6520264333	6.5542441273	6.4641313443	6.3423608193	6.1418728643	5.9759145243	6.3026875923	6.0801577583	6.3674669863	6.3027468953	6.0550353013
556537	8.1129800853	8.3085195293	8.2941197243	8.3770096303	7.8042148333	7.8278403563	7.8038070383	7.0592335913	7.3685188923	7.3647017293	7.3694815343	7.6466217733	7.4094169183	7.6328616273	7.4567936763	7.4295920863	7.4683406113	7.7738289383	7.5431879173
541474	8.5641996843	8.4940410993	8.6005840543	8.7005320113	8.2622120073	8.5496282043	8.4629289893	8.1353663253	8.3987011313	8.2017898183	8.0025330603	8.4416308913	8.4877028423	8.3603657653	8.2634816123	8.3109859203	8.1387841763	8.5769393093	8.2529959343
550251	6.6309517413	7.2376694273	6.9726078033	7.2182553383	6.8747198663	6.8983422993	7.1277590773	6.9596342363	6.7660835493	6.9902219113	6.8177622663	7.1176323713	7.0237493463	6.8057084313	6.6997091303	7.0210209013	6.7689318523	6.7352591063	6.8779057753
561376	6.0691251153	5.5677211583	5.6389989923	5.5418703723	5.7832898313	5.8951166393	5.4291166323	5.7725492333	6.7256438383	5.8902646473	6.0465564793	6.2013840783	6.0646337643	5.8096702593	6.1771070443	5.9409733743	6.0899186613	6.3489155303	5.7117931253
432375	8.5371412163	8.4098636123	8.4326221203	8.4752687723	8.5641704473	8.5315813783	8.1417302143	8.3166077923	8.1154044573	8.0663920323	8.3942223953	8.3395957383	8.1346798383	8.3582161103	8.2940512713	8.1778289563	8.4027754533	8.2367130963	8.0938646193
336082	10.9093120883	11.0631981933	11.0415730263	11.0945256493	10.4618615253	10.7631918973	10.7478725613	10.4674284833	10.6277813063	10.4527065333	10.4217448753	10.7828910893	10.7340139423	10.6317938043	10.5022219813	10.7699193543	10.3233738813	10.7984575363	10.6027250943
561563	7.1939956583	7.3173453653	7.2132925233	7.3063203983	7.2347404393	6.8698964823	7.1569944433	7.1593221283	6.4803607663	6.9730167463	7.1258803843	6.5224996773	7.0771647203	6.9723844313	6.9037777313	6.9501939643	7.0171069703	6.9822657713	7.0889107273
100034640	5.4634885773	3.8550062173	4.9746868743	4.9157751503	5.5416663253	5.7569671163	4.0155620073	5.2044610233	5.7329068433	4.5323365003	5.3365500343	5.4915517223	4.8527218183	5.1313116723	5.0388881443	4.8974705363	5.4605171983	5.5301921593	3.4486945633
561160	8.0894671363	7.9910475193	8.3341278123	8.1055768243	8.1444653673	8.2296841063	8.0228967813	7.8952386843	7.8591702563	7.8047415253	7.8465838733	7.8458634463	7.8308227403	7.9479241493	7.6861526683	7.6504459573	7.9444371383	8.0949070973	7.6266889173
560435	5.8940593133	6.0985363763	6.3992112153	6.5818627933	5.8556046813	6.1994089113	5.6091329153	5.3324898163	5.5364973783	5.3916303253	5.7028081103	5.4741453033	5.5449313193	5.5177247083	5.3494821483	5.3467309733	5.5742689813	5.8680442903	5.3152375123
415138	10.7303064963	10.7082212233	10.5693256923	10.5937949343	10.9116222713	10.7811244913	10.4880287993	11.0600691563	10.7663000483	10.6126234223	10.9191058303	10.5730637843	10.7412712453	11.0654385323	10.6955252203	10.7941349063	10.9426928263	10.8778547513	10.4127031513
553452	9.7491929153	9.6690109803	9.4376061333	9.4631117603	9.8717561653	9.9438603813	9.8602317383	10.1539966393	10.1718712263	10.2035237043	10.2580399983	10.1728338713	10.0392459963	10.0985335653	10.2766572493	10.0499841143	10.1606453063	10.1659305493	10.0438990143
