	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
393408	7.0475403314	7.2206993594	7.1995862534	7.2062075124	7.0568970324	7.1451307174	6.8867712094	6.9468399844	7.2540485714	7.0549150204	7.0502990824	7.2164649364	6.9535716864	6.9417485034	6.8446457274	7.0827897454	7.0894323764	6.8544532154	6.9054708114
792371	7.6525271894	7.8878855804	8.0294104384	8.2511060764	7.7484177314	7.3338449814	7.9703672424	7.6919176104	7.3452224424	7.4826527974	7.7151564564	7.4774237714	7.3205553604	7.7592050514	7.8833968354	7.0668234724	7.3783440574	7.6304670254	7.5171122474
568430	7.3127554424	7.5264335254	7.3959105064	7.7028301814	7.2405752274	6.9905050574	7.2860777154	6.8669210454	6.8922533744	6.8948144114	7.2163212704	7.1741343054	7.0015189224	7.4586342034	7.1808611154	7.1600735184	7.0207533754	7.2119576424	7.1619079844
664708	5.6534107664	5.6044914654	5.2639432364	5.3206569974	4.9066800434	5.0725923064	5.3690502544	4.7693249394	5.0216998374	5.3167517224	5.1518716454	4.5857377464	5.0442123524	5.3110388924	4.8456265144	4.6949001564	5.2030008404	5.3531010584	5.1936166654
103910385	4.3596669464	4.3108695614	4.7159939714	4.8373244454	5.0524998224	5.0980642084	4.4643781734	5.2536318194	5.0794935384	4.8354489984	4.6922826374	5.0543183124	5.5285628234	4.6853588954	4.9498719664	5.2416923334	5.3988990024	5.5662607844	5.1125835644
406737	9.5967048524	9.5326667484	9.4210988024	9.1023853374	9.5027977574	9.4614754074	9.3090340654	9.4221805664	9.5226369484	9.4503933034	9.2852927714	9.3497637724	9.5618852074	9.2223572624	9.2422692244	9.5512315064	9.5201064924	9.2926524844	9.4936013084
566373	8.1327727154	8.1925515304	8.1173845024	8.2147359514	8.2894178774	8.2760426564	8.3362159024	8.2193506384	8.1933964084	8.0587744184	8.3250813384	8.3553063694	8.0474541824	8.3644334984	8.0771185984	7.9981041654	7.9296486314	8.1239206224	8.0969486164
100331497	7.5123795944	7.3954294024	7.5357504484	7.8042234104	7.3195351604	6.7465760914	7.5459458404	6.9468399844	7.0523510484	6.9732713924	7.2837251354	6.7735241394	6.4102906694	7.3751056484	7.5886750254	6.5512855304	7.1599115944	7.0851621834	6.8974301494
569334	8.1359605274	8.2144819814	8.2072908124	8.3749325504	7.9229283874	7.8244083844	8.1725793034	7.8552103544	7.7880681514	7.8333374924	8.0678434734	7.6239017984	7.8256837314	8.2254523774	8.0451144004	8.0023075844	7.8798080394	7.7110929134	7.8443564554
570908	7.0270826294	7.0430169604	7.0751995464	7.0415446424	6.6767932254	6.6204155534	6.5850408694	6.8213878414	6.4194534564	6.8118441474	7.0074402094	6.4976137524	6.5641763474	6.6966410024	6.7682881184	6.7543361694	6.7344105124	6.6592609984	7.0135737444
792539	7.1831552154	7.1509302974	7.3461136874	6.8744112724	6.6155271944	6.5203399564	6.8773520054	6.8290772074	6.5681716334	6.6682890494	6.4260404754	6.3748339144	6.6090834734	6.6472299224	6.3398383014	6.7138991494	6.7077713814	6.0165116124	6.1814121694
100331649	7.4368460164	7.5805094674	7.9648849414	7.8042234104	7.5822392514	7.2958256934	7.4218550384	7.3616609264	7.1089533494	7.1457997654	7.4369346364	7.0985463904	7.2256965724	7.3902017944	7.5013084854	7.1750456064	7.2317895434	7.4089728944	7.2466337144
100330213	5.7058361234	6.0289701004	6.0190724574	5.8045860494	5.7948860344	5.8930287594	5.8260421494	5.5612153694	5.3847130124	5.9022846824	6.0289145444	5.8062684174	5.5097392154	6.0292351544	5.8404592994	5.8198151374	5.5564963774	5.7519423574	6.0855853434
793007	8.3514830304	8.3394935374	8.5082911304	8.6931038454	8.7512463144	8.3254041124	8.3701899514	8.5241369254	8.3629824134	8.2442368654	8.5948946384	8.5404598714	8.2339092534	8.5728521544	8.3152988574	8.4280923694	8.4985436294	8.1461863634	8.2083893754
100038771	8.5171154984	8.2482844044	8.2485335054	8.2366678654	8.0557078714	8.6369750534	8.1216321934	8.4412738164	8.7419869074	8.4693710774	8.4315842704	8.7464065944	8.1694066244	8.2504851174	8.3982513204	8.4832667704	8.3685259924	8.3324771614	8.1247654694
553019	9.6196587034	9.6829225974	9.7633863944	9.7979998174	9.5689305374	9.2575963124	9.6366728844	9.3926482784	9.1918702964	9.3392444664	9.5458372734	9.2056009364	9.2733031644	9.5748311824	9.5043662984	9.2491486214	9.2354050134	9.2901551004	9.3913891414
556392	8.0708262354	8.2452439754	8.0294104384	8.1999272294	8.1066905344	7.9416043244	8.0563528874	8.1927767064	7.7967088194	7.7949689584	8.1942478514	7.8365767804	7.7910244764	8.0240446164	7.9414502034	7.6309801924	7.9722397454	7.7552193594	7.8977310174
394240	10.3832187354	10.5948957604	10.4539441234	10.5623888224	10.1537541084	10.2532522874	10.4699143434	10.1386029314	10.2275109994	10.1730639684	10.3560505414	10.3222765174	10.0912946274	10.2583143234	10.3200814844	10.2834729624	10.1058234584	10.0504933734	10.3172884924
565038	6.4526108624	6.3107311154	6.6416945794	6.2692157674	5.8222591894	5.5310412954	5.9923377154	5.8300167324	5.3381195864	6.0829911214	5.6744201724	5.8833635054	6.0423282014	5.4519920364	5.4180876854	6.4686341244	5.8765298674	5.5158501864	5.9048722344
393160	6.1205896664	5.9415107664	6.6209055164	6.5976795664	6.2627866764	6.1088783964	6.4261625484	6.2972754174	6.2410166264	6.2308427064	6.1121828614	5.6909076304	6.3480708434	6.1405484054	6.2508046834	6.7443326734	6.2624717424	5.9547775444	6.1681061934
555714	5.6534107664	4.1115880994	5.2092850784	4.9119155874	5.2264960144	5.3307351214	5.6601893784	5.0581189634	5.3616043894	5.5598734174	4.1774621044	5.2990631064	5.6877592994	5.1068770334	5.3812736524	5.0274294674	5.6573908844	5.8088802264	5.7704543174
559160	7.4212528804	7.2573794054	7.5077138654	7.2714034364	6.9860503724	7.3176735274	7.3212387004	7.1751546004	7.1767194834	7.6059785334	7.0001716234	7.4008264204	7.2485839004	7.0660242744	7.3283683234	7.4146556044	7.1794319004	7.2688729304	7.3853305434
556080	7.3127554424	7.4279722904	7.5848828884	7.5122030034	7.5333866064	7.5614809204	7.1122908884	7.3021314644	7.2287299714	7.3941598864	7.5307222024	7.4873362354	7.3151447864	7.5056004764	7.4219666794	7.2334269284	7.2364564384	7.4408453434	7.2717328404
559029	10.7138307144	10.9985421364	11.0315915914	11.2362871224	10.7417632864	10.5108276564	11.1022249114	10.6540756004	10.3768808424	10.6179323294	10.8802038044	10.5539262824	10.6040123944	10.8019638784	10.8540276374	10.5713741674	10.4274156044	10.6361036794	10.6015219434
558954	6.0946099484	6.0147567974	5.3921622124	5.8992958114	5.5549142124	5.3307351214	5.3690502544	5.6507162404	5.7476276284	5.4975253324	6.0431306434	5.4074436544	5.3282671924	5.9634697534	5.8268336614	5.4773531864	5.2406544934	4.1336507304	5.1125835644
550447	7.1582876404	7.0569558844	7.1854970514	7.3935711944	7.4998742504	7.4521479994	7.4218550384	7.3076458844	7.1634185144	7.2248970304	7.2288130794	7.2919283344	7.3366663884	7.2918112644	7.3665393944	7.2895373394	7.4841626624	7.5068608554	7.5787477414
406730	9.9499730254	9.5586173344	10.1509545194	9.9193565334	9.9156097124	9.8616742534	10.2115202944	9.7574874574	9.8826199804	10.1214559644	9.6152763634	9.9219519424	10.2634034374	9.6352126474	10.0391112304	10.0536813584	9.8663951014	10.1475002934	10.3411979084
558690	6.8520545674	6.3338139954	6.9474412084	6.7879339764	6.5016219994	6.5013743404	6.7592467194	6.7823139794	7.0083926054	6.8539256564	6.5899451934	6.4778624324	6.4988612114	6.5786005194	6.5780664584	6.6510356524	6.6247690564	6.8340244064	6.7264216274
108183587	6.1334061674	5.5660193534	6.1698101104	5.7240703804	6.0933768744	5.4542229354	5.8646885174	5.8603512474	5.5160923744	5.9340183394	5.4998848774	5.5655143344	5.8611339874	5.8803772894	5.4890120094	5.7614926634	5.9235909354	5.5989151224	5.5000945314
415185	6.9852758214	7.2330299524	7.2135391914	7.1144270574	7.4828215554	6.8325505724	7.0879978594	7.2167812584	6.8346801564	6.8203592184	7.2473503004	6.8827010984	6.7600746154	7.1333652194	7.0403455264	6.7138991494	6.9879179274	7.2066704324	7.0575337494
557741	9.0488963964	9.5512503904	9.1121875284	10.3732224164	8.6013013704	9.5379185944	8.8145871934	8.9689897674	9.2113899414	8.7400872114	9.5206583584	8.7850931654	8.3442726474	8.9610661754	8.3890088974	8.7160530854	8.3748895794	8.0010303124	7.8359668494
557676	6.0547415414	6.2513545074	5.6395883434	7.2571679334	6.6617189004	6.7705363484	5.5927255154	6.5131233664	5.9929285104	5.5999904794	7.0432437734	6.4877718924	5.3066189814	6.3811829754	5.6524210684	5.5480649664	5.7253691274	4.8278124904	5.5211791214
30547	8.2164636944	8.2113693964	8.3372323104	8.3716326324	8.0499302964	7.7500342944	8.3499016774	8.0909238144	7.9823738974	7.7992828684	8.3821140864	8.0589203374	7.8218735664	8.2614728644	8.1744692744	7.8797193144	8.1875665304	8.2551979864	8.3681952484
797483	7.0941761664	7.5011671174	7.4141499284	7.6816674874	6.8194592664	6.8551354714	7.3212387004	6.7421523124	6.6177767274	6.7147031814	6.9253976554	6.9197736004	6.6781482824	7.0019520344	7.1095025584	6.6075513884	6.0562096724	6.8340244064	6.9214189314
335429	8.4597558424	8.4306407334	8.6964025744	8.6226737184	8.4250450484	8.3145799284	8.4293971074	8.3745325684	8.4116076394	8.4502957824	8.6400208314	8.3334918974	8.6645295914	8.4021561924	8.3632826254	8.7389043304	8.4329674054	8.5295557194	8.6380376454
572199	11.5282389204	11.9158666914	11.7829970934	12.1547176794	11.2983125054	11.0666253154	11.4515194054	10.9304746984	10.6497338644	10.4366621664	11.1349671354	10.7799283114	10.4353447614	11.0538071104	11.5691858964	10.0717942794	11.0440631664	11.1275770584	10.9377414254
474321	6.9993464644	6.6784525154	7.2204653804	6.8744112724	6.6155271944	6.4229157814	6.6193472234	6.4143529514	6.8346801564	6.6006936044	6.6281685654	6.7654002954	6.9743159254	6.3088802314	6.4416862754	6.6510356524	6.3936095474	6.7852012124	6.7354710014
568699	7.8938323834	7.6963563184	8.1210904114	8.0345031924	7.4998742504	7.5751498044	7.9923488574	7.6360292884	7.5275728684	7.9387708094	7.8707136934	7.4472710694	7.8026703234	7.7822761164	7.6206136414	8.0799301544	7.5973335554	7.5534218254	7.8526975554
394072	6.4729213804	5.6784882824	6.4894576114	6.1663233594	6.4322535684	6.0448278814	6.2030503504	6.4346554134	6.2536241104	6.6203319104	5.7104966414	6.0397318194	6.6002131794	6.2215524014	6.4416862754	6.6722959634	6.3936095474	6.5959627384	6.8565405744
100334600	5.0146571504	4.6045667614	5.3422335794	5.1462461954	5.5871860514	5.0725923064	5.5219514554	5.2986335234	5.1350609484	5.2426610484	4.7966595614	5.1321969774	5.5654888794	5.1781897944	5.5892607024	5.5708857944	4.9076927884	5.9797890524	5.1671081494
334644	6.4215986794	6.6511458534	6.8164320664	6.6959407104	6.6464854034	6.6974276884	6.3189151844	6.4939028514	6.3968989694	6.7946617304	6.7017050954	6.6815420724	6.4892843224	6.4500344404	6.5451609144	6.8600263414	6.7010340254	6.3686622624	6.6423167104
556894	5.5990082794	5.5853836464	5.3422335794	5.5245817254	5.7385305504	5.5679691404	5.6601893784	5.6507162404	5.6171169314	5.1375554884	5.4366762874	5.2060860864	5.4117508684	5.6655770804	5.1600668184	4.4211860574	5.6434022394	5.3338302504	4.9969335294
555242	8.7176648154	9.0289210084	8.9898348574	9.0640559904	8.7261057564	8.2732501994	8.8145871934	8.3797775694	8.3600704204	8.4801590664	8.8486574544	8.4647153544	8.4167924464	8.7510345184	8.6549835354	8.3739713904	8.3979854844	8.4557072894	8.3998455854
101883146	6.7805273974	6.4439935734	6.8702715384	6.5749041384	6.2627866764	6.4724500854	6.9865160344	6.4546761274	6.5375686834	6.5401219354	6.3819799144	6.6016619144	6.6696938414	6.4403974174	6.3777110344	6.9056216574	6.7344105124	7.1853256684	6.9527958314
793299	8.7176648154	8.9730447864	9.0099621784	9.0517373204	9.0377030974	8.6172909014	8.9777335994	8.7756292504	8.5432355304	8.5329211664	8.8405408224	8.6237035994	8.5722913054	9.0025876464	8.8325176884	8.4982258034	8.5062934684	8.6395883304	8.8816695004
100034546	7.1072284104	7.1830623514	7.4020159714	7.3472827824	6.6767932254	6.9064979814	6.6856054994	7.2167812584	6.8007193114	7.1457997654	6.8943680914	6.9124349204	7.1847487054	6.8789228664	6.9489595704	6.8875560814	6.5214825814	6.9960292324	6.8730357324
100535105	8.8103664254	8.9985475084	9.1009718524	9.0537977504	8.6209191634	8.4665449514	8.9599952994	8.6024980864	8.4802638264	8.5509412874	8.7107459444	8.5546716714	8.5002164094	8.7075052724	8.8561860924	8.4405369914	8.6088359464	8.6897160424	8.6737836424
449825	6.6167674344	6.4226205514	6.5891492054	6.6530930894	6.0477227244	6.6890710054	6.5965672014	6.3623104994	6.3854881044	6.6492970614	6.4687951894	6.2753655344	6.6178995624	6.3811829754	6.1116488634	6.9323028144	6.3163655094	6.5297593144	6.4020526324
556703	11.2921886094	11.0547609524	11.1855232244	11.0356298064	11.0032727954	11.1768159364	11.0471095944	11.1108302384	11.1466241444	11.3459736594	11.0016464374	11.3100803284	11.5100150144	11.0612930424	10.9604215074	11.4004746334	11.0467227374	11.2025326464	11.2651550464
406575	9.9910409304	9.9367509584	10.0727403154	10.2220158244	9.5321045474	9.2058163134	9.5695364774	9.4360938184	9.4546501934	9.3858844444	9.4316058774	9.4583189184	9.3414224724	9.5232690064	9.4936269704	9.2042414934	9.1036757054	8.8148733664	8.9258211884
798487	8.0939592264	8.1988514644	8.1358195804	8.2900818804	7.8449983364	7.7216370754	8.1136319964	7.6360292884	7.8391525314	7.6352303804	7.8506471774	7.9157851944	7.6690834544	7.8566192174	7.9287498294	7.8379958574	7.7323168764	7.7696332634	7.5787477414
550521	10.7512087854	10.5100431964	10.4923642144	10.5212855304	10.1817631404	10.5898236714	10.6129856734	10.3444222214	10.5838663304	10.5945427074	10.4043435444	10.6623529804	10.4795472314	10.4343054624	10.7102289794	10.5727880754	10.2020126894	10.2830354834	10.3112487074
553396	4.7739824174	4.7141802344	5.4404205644	5.4262194574	4.8005763724	4.7579706394	5.3956857994	5.2071810654	4.7641528254	4.9011435384	4.7626994474	4.4705318334	5.6538693634	4.8399577384	5.3242289534	5.5013109444	5.2406544934	5.0566241064	5.7704543174
100144566	6.6258658434	6.5853454954	6.5784065094	7.0824885304	6.0005765014	6.2174571884	6.7281453114	5.7349875694	6.1894551794	6.4876273644	6.1520814714	6.5740211534	6.3050483424	6.1641601994	6.2810971834	6.1579624534	5.6985609594	5.9421072814	6.5219600224
799147	5.2446841944	5.1639457664	5.7199865414	6.4922335754	5.3062092814	5.3090856804	5.4218384914	5.5612153694	5.0508860674	5.4323606044	6.0431306434	5.2990631064	5.2623229704	5.1310417454	4.7905358914	5.3512065134	5.3988990024	5.2334149134	4.9665120764
561089	6.5703942684	7.2082624684	6.5675832204	7.7132962424	6.1592584694	6.7941051664	6.6638557764	6.5965809124	6.3507037864	6.6300517194	7.1323764414	6.3960366464	6.3691103524	6.4879514084	5.8539574524	6.5627156234	6.2806609484	6.3302816174	6.0569950624
560003	5.1214413684	4.8801750144	5.4164931604	5.1150119704	4.3522427334	5.0980642084	4.8194824794	4.5634767504	4.5354750934	4.8354489984	4.9851703854	4.5857377464	4.9355733104	4.3153465494	4.7037427384	5.4029961264	4.6522881934	5.0088209824	4.8711983814
30105	7.4926208174	7.2391559514	7.5902401774	7.3673027984	6.4143774784	6.6974276884	7.1596831644	6.6321778904	6.9707088764	6.8456069784	6.6561858424	6.8751708944	7.0015189224	6.7599953644	6.5534579294	7.1219490714	6.6737654904	6.2908519444	6.7534012214
560140	10.8162411554	10.9033850254	10.5824841554	10.8231671934	10.6193410244	10.7729588964	10.5785258864	10.7533903874	10.7521310104	10.8225154224	10.7877206394	10.7043905094	10.6227479264	10.8891166924	10.5484202974	10.6730904664	10.6834060134	10.2955406904	10.4903136984
393222	6.5983966494	6.6139138994	6.7219786914	6.3248761034	6.5184551964	6.5297300804	6.6193472234	6.3409562344	6.3854881044	6.6588243074	6.4582247094	6.0261964994	6.5083749464	6.1405484054	6.3398383014	6.8600263414	6.0875433924	6.3591624004	6.3321891154
436610	9.4118173814	9.5889143374	9.0474473354	9.3967011054	8.6441137234	9.0184211954	9.0444805484	8.8774017994	9.1058328074	9.1512324544	9.1456922694	9.1536387014	9.0682775374	9.2815768514	8.9104859554	9.0982690784	8.7229788224	8.4173153784	8.6380376454
678517	9.4798837054	9.8583297844	9.5816748514	9.7454272914	9.4814937434	9.6911844954	9.7338184474	9.5544611074	9.5330167254	9.3758100084	9.8293217654	9.5860436914	9.4662718704	9.7692364384	9.7641190704	9.4238371484	9.6199206614	9.6064820034	9.5434029184
799266	7.5367034944	7.8322381594	7.5741082584	7.8284961394	7.9603696474	7.4222092974	8.0646761714	7.6447696764	7.3214672274	7.3536692764	7.7545667544	7.3850065554	7.2485839004	7.6167331214	7.6206136414	7.2687508304	7.4117379714	7.6500763354	7.5065787104
797832	6.6792832754	6.9785695224	6.9885942414	6.7879339764	6.0707303824	6.0448278814	6.7996990044	5.9894765964	6.0804511854	6.2686682314	6.3365312194	5.9565469154	6.3795161534	6.4403974174	6.3588989414	6.3809583514	6.0875433924	5.8501558134	6.4686886514
100333269	7.4675356114	7.4909353394	7.8310046994	7.9171785534	7.0910570274	6.9768391984	7.6874078504	7.2400395434	7.2029590924	7.5039531644	7.1456132394	7.3309845694	7.5995726694	7.1452783464	7.1373674074	7.3567391904	7.1351338284	7.2535719214	7.6992731034
566307	6.7641391214	6.5164000094	6.4663362734	6.4045362464	6.4845900734	6.4429340494	6.5850408694	6.5875427164	6.2282979944	6.5807842834	6.4260404754	6.0664273514	6.5550247124	6.2438849044	6.4943510874	6.8129428594	6.2624717424	6.3205247664	6.4686886514
404232	6.5321916914	6.8879010474	6.8790526354	7.3539870364	6.7064774254	6.0578674954	6.8678708984	6.6496523384	6.1629665294	6.2308427064	6.6836693694	6.2867623494	6.5272162474	6.4879514084	6.5617074994	6.2876075864	6.2715950104	6.5465971534	6.4902338144
550401	6.3243497234	6.2391802004	6.5998124994	6.3519211654	6.5350942494	6.4429340494	6.6747716244	6.2636243874	6.4635313994	6.4768952834	6.0711493714	6.1183806904	6.3795161534	6.2215524014	6.3683356504	6.1579624534	6.1873310734	6.4243841094	6.7173151324
555939	6.3683826554	6.2753991864	6.2121225474	6.5633801584	5.8754950014	5.9218432344	6.4261625484	5.7673644614	6.0373534534	6.0544018404	5.8301009224	5.7742386064	5.8462059134	5.8221985354	6.0543377244	6.1428110844	5.7902879254	6.1101003234	6.1546763534
555788	8.1167271364	8.5780853604	8.5556154624	8.6309779564	7.9541965274	7.5796774704	8.4131929184	7.8438690244	7.3685928354	7.5558675474	8.1620423504	7.6811611764	7.8065314754	7.9134529964	8.2453219594	7.3956073064	7.5864076954	7.7148221064	7.6759601084
555520	9.1453772384	8.9376967054	8.7784788284	9.0681389494	9.1227243844	8.7295222504	8.9644503634	9.2088938534	8.9862839524	8.9408635644	9.2148274934	8.6033386204	9.0041577214	9.1824462964	8.7264390024	8.8985150214	9.1011191724	8.9851138904	9.1058293564
555449	8.4546585704	8.5062458474	8.6040871774	8.6198949834	8.1505437714	8.2074850574	8.5821522434	8.1808071074	8.0234437424	8.1695581154	8.2807766604	8.1397034794	8.2956509804	8.2282553394	8.0885826834	8.2415584214	8.1509562474	8.0637835634	8.3797849594
407708	8.2638601214	8.0359827104	8.3050132904	8.5544607574	8.0265858044	8.0269674814	8.2402769574	8.0941182864	8.1468465664	7.9190846244	8.0290859154	7.9768663674	8.2538424354	7.7974543734	8.1905177604	8.0106778594	8.2138356714	8.2881107574	8.3711014164
101884436	5.6710984054	5.5264931374	5.3166059764	5.3477805284	5.3444728824	4.6587548904	4.7385605514	4.4483760854	4.7641528254	4.8354489984	4.5797611134	5.2298981064	4.2655568024	4.6523468224	4.5127227504	4.4705649884	4.6240733434	4.3790042814	4.0537587144
566017	7.4368460164	6.9263743814	7.5741082584	7.3870487984	7.5822392514	7.3067909674	7.5753697034	7.3510184944	7.2912123594	7.4055229294	7.0919213734	7.2342332004	7.5405202164	7.3951989424	7.5183627394	7.4944100404	7.6225099774	7.6265129754	7.7447984834
566152	7.3406542954	7.4439725344	7.6581329184	7.6273614164	6.6917116704	6.9208432704	7.4914216394	6.9037975094	6.8007193114	6.8118441474	7.1055328314	6.7572304474	6.8147748944	6.8057496724	7.0982041584	6.6402868424	6.4905611104	6.7492873704	6.8648117284
100037317	7.9088189814	7.5659613524	7.5246011114	7.2355477894	7.7906035034	7.9167688164	7.6602034054	8.0877222534	7.9204681344	7.9230434094	7.8506471774	7.5966878794	8.2339092534	7.8457090514	7.8534699654	7.9113566824	8.0852108554	8.4241650854	8.1587988654
566285	7.0339341464	7.2268778294	7.0286058624	7.4384205104	7.5250812154	7.2166425454	6.9510379534	7.3827131254	7.3214672274	6.9423986884	7.2163212704	7.2283347274	7.2485839004	7.1746377614	7.3523433304	7.2118098404	7.2641451514	7.0143018174	7.1484200504
541343	5.7397570434	5.4226632574	5.7585656084	5.7848744684	5.8222591894	6.0448278814	5.9023265934	5.8452637164	5.4298486124	6.2435617264	5.6925711714	5.7248197634	5.9193479654	5.8369646494	5.6829937104	5.8574267914	6.0349359494	6.2707254904	6.1945965444
436938	7.3571382624	7.5610791964	7.4080957064	7.6816674874	7.4214979484	7.2049673654	7.2055679994	7.3240637964	7.2789304944	7.1390083274	7.3015743144	7.1431191784	7.2314525334	7.4776045794	7.4444473044	7.1675789844	7.2271075034	7.2989965464	7.4361696564
431733	7.6702255984	7.6829359684	7.7662151534	7.5651645494	7.1244268594	7.3498371734	7.6765875524	7.3186118924	7.2850844964	7.3300111134	7.3595253864	7.2633691604	7.4496174324	7.1570939054	7.1538315884	7.5297835924	7.1697047614	7.2013637744	7.5686562904
566850	7.8045008214	8.1476644594	8.0333490444	8.2330356214	7.8043956874	7.4668875464	7.9115964464	7.6050140714	7.5885554144	7.8333374924	8.1587819034	7.7691095634	7.7026219794	7.9376306504	7.9127155044	7.6145993844	7.5717099654	7.5617283464	7.5118550924
492766	5.7397570434	5.3107772654	5.6803474224	5.0504386014	5.5549142124	5.8183694744	5.3419136904	5.7349875694	6.3150600314	5.6770255294	5.6925711714	5.7248197634	5.9753037824	5.4131050944	5.7422614324	6.0645713404	5.6573908844	5.5496522014	5.8724235424
100034386	8.3678444294	8.7701249734	8.7524322514	8.7703142044	8.3089004724	7.7257282034	8.7643722454	8.0086728104	7.6229733774	7.7599852814	8.2867631544	7.8288012784	8.2107860484	8.4145143734	8.2981202574	7.8238155134	7.5680120164	7.9701604594	8.1721905614
553633	6.9923282974	7.4650338444	7.2135391914	7.3337800784	7.4214979484	6.9630426514	7.3957026494	7.1446683104	7.2159020744	6.9501790214	7.3133522504	6.9771766804	7.2371856224	7.2204044044	7.2539558634	6.9842289304	7.2271075034	7.4587469374	7.4361696564
386590	11.1954328864	11.1774669274	11.1451440994	11.1068208774	11.2417827394	10.7025730324	10.8990487484	10.8800101344	10.7110118814	11.0039956454	10.7179903514	11.0735451984	10.8921424534	10.8477939674	10.8161704134	11.0385550204	10.8555778724	10.9077681834	11.2150857654
568277	10.0420595114	10.1854216264	10.3144406874	10.2662241604	10.0138521484	9.8306703954	10.1609834304	9.9084704614	9.8601242644	9.9232542184	10.1341306424	9.9246902174	9.9717326244	10.1232909004	9.8996404374	9.8669147754	9.9561305234	9.9778654574	10.0516790004
100330186	8.0439262014	8.3451846054	8.3276419294	8.6744775704	7.6975894044	7.4717674524	8.3935045454	7.5824448804	7.3743767564	7.6544072194	8.0038686234	7.5166714234	7.5816587694	7.9546556484	7.8997584854	7.4763926084	7.3267575674	7.3187351014	7.4582022394
570288	8.8222885064	8.6488194134	8.9255935974	8.5161196484	8.1878514634	8.6084554344	8.7669249394	8.3017928794	8.4059713594	8.5937896104	8.2412469644	8.5757302734	8.7809648204	8.2559894514	8.5736981514	8.7539398574	8.3449497114	8.8926595634	8.7516715124
570188	7.6210227224	8.2082500814	7.8799450644	8.0261322304	7.7975160764	7.4322580554	7.8309424024	7.5687319264	7.3452224424	7.4446032454	7.8746937194	7.6058163434	7.5995726694	7.7822761164	7.8263369214	7.0011304584	7.4644066664	7.7185416854	7.6474779464
394127	8.2403565364	7.8839811684	8.0135475994	7.9792030464	7.9102288784	7.9310128434	8.2030599784	8.0651101574	7.9709671014	8.0149344434	7.8707136934	7.9556023594	8.2735039574	8.0933268434	8.1084282074	8.0759472234	8.2019544144	8.3397407054	8.3969968034
565332	7.4725876674	7.1894037674	7.7033313024	7.4509826214	6.9115441494	7.1204834274	7.4218550384	7.0881149894	7.4530072954	7.3769457294	7.3192053564	7.2104932164	7.3042623814	6.9417485034	7.0579480514	7.3567391904	7.1939007334	7.1080294274	7.3025048884
791563	5.5615657584	5.9264045014	5.7394050264	5.8992958114	5.4881206184	5.4343617744	5.9570042734	5.4853888434	5.4074573174	5.1910652214	5.2774375004	4.9143807364	5.2846409754	5.3320379834	5.4716051214	5.3512065134	5.4480116954	5.4457732414	5.0845285274
565194	6.2200685424	5.8322863844	5.5099100654	6.2692157674	6.3405722074	5.6216469184	5.4475255244	5.9617642634	5.5974700434	5.8366432844	6.1520814714	6.0397318194	5.9615169734	5.9901367304	6.0188253914	6.0484010244	6.1581127304	6.3686622624	6.0713610244
564226	7.6658213094	7.8956628484	7.6884219584	7.9351735974	7.4214979484	7.3338449814	7.9162032584	7.4590310054	7.1432342674	7.3418886894	7.5996733214	7.4472710694	7.2542494464	7.6588950464	7.5683482674	7.2964001504	7.3909575304	7.3333637884	7.6426757674
678519	5.4222900304	5.8159853034	5.8507276974	5.1768185084	5.3444728824	5.1956794664	5.6155657994	5.1095367174	5.5160923744	5.2426610484	5.0143261524	5.7248197634	5.7532404974	5.3110388924	5.4890120094	5.7415158594	5.6985609594	5.3908872224	5.1936166654
564347	6.4005472334	6.2753991864	6.4189513324	6.1814792344	6.3593805074	5.8930287594	5.9747791614	6.0565143414	6.2785132924	6.0252345454	6.0289145444	6.0397318194	6.1796603164	6.2102551594	5.9946553764	6.1428110844	6.1873310734	6.4152453114	5.8559213434
564110	8.0506983784	8.5188899694	8.3115149144	8.4330756624	7.7049611544	7.7175343134	8.2943619374	7.9709417144	7.5171537084	7.7599852814	8.0713157994	7.6854730314	7.6648357824	8.2421890384	8.1224382844	7.5413846274	7.6955058094	7.9386156034	7.7626138634
564029	6.2200685424	6.5364372104	6.3823624784	6.3248761034	6.0933768744	5.9500934574	5.8260421494	5.6679689104	6.0945356654	5.6581489564	6.3480283234	6.0664273514	5.5654888794	6.1165437314	6.0889968714	5.7212585504	5.9914236284	5.9673374994	6.1945965444
30266	9.6961582944	9.7869453514	9.9839490344	9.9528651544	9.5850006814	9.3506050354	9.7180750174	9.5786096474	9.2226556174	9.4226996794	9.7350486994	9.2572055944	9.4723610294	9.6278017294	9.5032959554	9.3548354194	9.4635089584	9.4675088434	9.5055527324
100148002	10.0050557304	10.5413664544	10.5044740294	10.5175580024	10.3685834734	9.9377117554	10.5229785134	10.2350865784	10.0051095724	10.1317552784	10.5149422244	10.2650861304	10.2822429094	10.5933190104	10.2724998074	10.1842900334	9.9504607544	10.0123654654	10.3698117334
