	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
568734	3.154408348	2.958287883	2.798149554	2.711104824	2.866639204	2.917177948	2.323728738	3.015068984	2.856464701	2.780038585	2.987845642	2.630473644	2.884777472	2.926102804	2.497778274	2.654731326	3.105320042	2.61867102	2.835786611
568740	3.955998919	4.111041414	4.088374083	4.166764857	3.858422585	3.992297546	4.355628542	3.968627422	4.08162457	4.151990921	4.083390569	4.1160365	4.044840319	4.227028082	4.240355174	4.234388996	4.137555879	4.244909646	4.158104023
568741	3.260828708	3.138405079	3.295022269	2.940124222	3.080845846	2.761177163	2.998217891	3.222334538	2.898545359	3.04317989	3.186189959	3.059107261	3.095103717	3.174551499	3.156682496	2.934736019	3.250646568	2.803721954	3.27469853
568744	3.387834233	3.061908404	3.455275644	3.421094811	3.246593172	3.1170684	3.214612637	3.403529461	3.319930067	3.353138451	3.186189959	3.281413138	3.668836642	2.904537879	3.259821897	3.474396105	3.39996131	3.310970541	3.397594357
568750	2.468778617	2.003640431	1.363785914	1.571761663	1.353389219	2.632002378	2.021959099	1.345813461	2.856464701	2.545460136	1.505234942	2.583503163	2.60220465	1.420320811	2.757281618	2.143558129	1.850108294	2.328003752	1.817634255
568757	3.217954945	3.464385956	3.684761009	3.941544378	3.115553741	2.702331578	3.422952406	3.049482348	3.033080626	3.316290532	3.250900291	2.966953538	3.171338939	3.267584342	3.385186127	3.137887042	2.925896081	2.8604821	3.097479411
568759	3.929669315	4.352047407	4.226305699	4.312581161	3.613318082	3.710288614	4.188620658	3.638694906	3.5164932	3.628320538	3.83589653	3.715327681	3.606128927	3.874520005	4.05050719	3.634057754	3.669689915	3.735692965	3.746453041
568761	4.499283103	4.741299338	4.818601662	4.713600609	4.644525533	4.0608242	4.61183294	4.46824487	4.200769147	4.486461233	4.418066419	4.455621621	4.56869483	4.419237296	4.345300195	4.662548828	4.585953533	4.548944018	4.814378155
568764	6.346873522	6.467740344	6.366467862	6.415443758	6.262884072	6.368926129	6.25776291	6.26039739	6.426939073	6.212744733	6.471347757	6.297061283	6.241532915	6.505558921	6.265917595	6.300990461	6.338807054	6.202934581	6.218723785
568765	1.168621306	1.334499743	1.311123174	1.61853714	1.145185344	1.09384252	1.183341388	0.879073886	0.846154942	0.665429998	1.275694572	1.074575598	1.240399456	1.154056971	1.046479586	0.742080094	0.317886208	0.818811508	1.013692014
568768	5.001733659	5.349118231	5.339436643	5.463231403	4.937480523	5.033563913	5.475503783	4.92086882	4.822337147	4.997772692	5.257290086	5.100959272	4.802404431	5.201900999	5.188481361	5.033194989	4.71939218	5.050704305	5.038683865
568776	2.626968854	2.346229623	2.625586447	2.451716184	2.34938356	2.538977149	2.57316597	2.16775481	2.839282639	2.780038585	2.646776334	2.139817809	2.783161418	2.634539807	2.497778274	2.621235809	2.714046994	2.796467308	2.903720512
568780	3.260828708	3.357887977	3.813395091	3.652233323	3.653238852	3.697431819	3.267724211	3.58808862	3.741252213	3.824763094	3.531770348	3.710963653	3.782578448	3.668185133	3.777981809	3.989495063	4.030568115	4.057343856	4.104982955
568786	3.544765877	3.730115906	3.859968322	3.806655991	3.450667189	3.37565455	3.616712681	3.602067314	3.500187233	3.502757267	3.617705344	3.544360995	3.367735298	3.538850373	3.331362896	3.547546129	3.475329407	3.649738297	3.805360538
568789	5.494073738	5.562283285	5.774550988	5.739369586	5.585487799	5.520869845	5.570661103	5.525449126	5.433345905	5.434497862	5.523999059	5.394224435	5.46631466	5.610957659	5.511404951	5.467879836	5.495682926	5.606736427	5.667098054
568794	4.642804074	4.155225928	4.515297651	3.831686777	4.467754369	4.709989591	4.323737888	4.490960076	4.472782685	4.732381634	4.294579338	4.594763209	4.788351651	4.434365205	4.367349628	4.700465381	4.803037097	4.708189078	5.057446614
568795	4.003657336	3.903530287	4.15712394	4.052169768	3.988950413	3.718796597	3.958776384	3.883438239	3.99117512	4.058400199	3.670701262	3.875981216	4.164690286	3.775038192	4.092294338	3.949567944	3.878452144	4.154172802	4.13001638
568796	4.018010266	3.774373287	4.012064879	3.770866862	3.957408816	3.942315503	3.712865426	3.755867286	4.055824112	4.043447103	3.689499837	3.929549719	3.932496288	3.638011502	3.651912652	4.131082057	3.881533943	3.637610165	4.104982955
568805	4.902722275	5.052931895	5.221326818	5.018357023	5.070212617	4.814900729	5.059748958	5.043744907	4.953879655	5.032264326	4.917925504	4.869949309	5.015593706	4.937452664	4.946317287	5.047976404	4.998800627	5.039993431	5.057446614
568807	0.885198488	0.651746699	1.140514344	0.019299044	1.09967976	0.897979989	0.352074889	1.105298901	0.846154942	0.948323476	0.417390192	0.302551779	1.286834218	0.85751491	0.658571875	1.344668257	1.045589515	1.172663983	0.628326852
568809	2.060919934	1.813126853	1.786584964	1.70777038	1.428927747	1.578221233	1.813239274	1.697896178	2.183162361	1.866935359	1.757676579	2.003726853	1.832079213	1.808754631	1.992245489	1.994557388	1.573504073	1.238386418	1.214288087
568810	4.8793288	5.086670136	5.168647713	5.098917258	4.656360465	4.610627677	5.004942536	4.711160581	4.613338821	4.766928987	4.861021831	4.766506103	4.84181703	4.930356299	4.894957533	4.681631665	4.595368987	4.708189078	4.823176104
568811	4.242407791	3.946715753	4.138353056	3.89004608	3.450667189	3.693120632	3.963383196	3.801003583	3.77778591	3.662975135	3.860988675	3.783414402	4.04821391	3.575702359	3.774319045	3.903868679	3.950656993	3.879950879	3.805360538
568817	5.735759705	5.871278182	5.977221023	5.927594702	5.700456027	5.422735717	5.902318801	5.578260439	5.492243467	5.671769562	5.844359474	5.516793615	5.647384676	5.666465167	5.669623406	5.585442919	5.595712334	5.651653127	5.63373018
568821	3.325728613	3.63730728	3.62668557	3.707369672	3.752141092	3.617787822	3.792690924	3.868095275	3.795711583	3.833482184	3.961081444	3.625435764	3.564328132	4.035294457	3.578202356	3.747069924	3.72563782	3.693355675	3.866219779
568823	1.570305471	1.707521779	1.579528768	1.030018961	1.634365989	1.013134071	1.469018429	1.345813461	1.43189295	2.34052522	1.348470487	1.300503413	2.238700304	1.955789816	1.291661536	2.045953256	1.732147663	1.75489395	1.044113467
568826	2.291082186	1.911526118	2.646992437	2.477321215	2.443457045	2.229344436	2.379945214	2.103694279	2.06987655	2.4466285	1.925652528	2.240142685	2.647393117	2.063499661	2.452657019	2.563621585	2.415498232	2.643142676	3.060753682
568830	4.021576298	4.131602542	4.219177675	4.269263634	3.781257096	3.622329742	4.00419563	3.809060595	3.786776587	3.837822048	4.029077269	3.795830518	3.842096818	3.984810588	3.900649903	3.817774799	3.735890731	3.773132134	3.891536393
568833	3.681788902	3.907510094	3.554893803	4.213221089	2.983989447	2.817716286	2.989210353	3.160703805	3.085026487	3.080282774	3.118440263	3.119623907	2.583725358	3.22761856	3.133996513	2.69821559	2.801251884	1.883708012	2.280621736
568835	2.167769604	2.298534445	1.805745546	1.890399137	1.052691957	1.954687871	2.021959099	1.18175427	2.553482417	1.883823222	1.348470487	2.505016885	2.115469679	1.479859521	2.532885983	2.478889188	1.429329346	2.406342338	2.146850723
568838	5.03033587	5.2110299	5.226668186	5.240222534	5.180871138	4.920094415	4.940981377	5.089115223	4.949882893	4.989994596	5.154486369	5.124119962	4.975401887	5.253989304	5.054466433	4.859742263	5.085542549	5.070387385	4.957101864
568839	1.718278343	1.863165241	1.879940207	2.035349197	0.542335831	0.705934828	1.151397893	0.939041728	0.662976371	1.411292591	1.145596487	0.669362159	1.396775297	0.944618646	1.351881498	1.64053119	0.583138708	0.929067326	0.918378319
568844	3.574203028	3.689089152	3.669152682	3.565364487	3.68439872	3.617787822	3.610852009	3.717857481	3.590241802	3.535187382	3.689499837	3.489363714	3.646752607	3.338991202	3.699040421	3.617165473	3.378307536	3.665752153	3.59543906
568845	4.906584573	5.189944699	5.35089581	5.321989546	5.231854468	4.903397231	5.422956677	5.064085841	4.856897869	4.948457047	5.308351451	5.053491684	5.147266176	5.305634088	5.187104588	5.024679968	5.105448804	5.150812514	5.166899409
568846	1.700590704	1.613199291	2.188076214	2.052485302	1.842065972	1.596803305	2.250230288	1.749047301	1.664296869	1.686202058	1.300363372	1.788661449	2.076350047	1.627571253	1.620208838	2.159202397	2.038603566	1.739844638	2.014838879
568849	2.08838336	2.236608805	2.245335772	2.527207007	1.232104422	1.703533662	1.930810231	1.782167507	1.126673476	1.647170417	1.775382055	1.649646683	1.438508401	1.941742582	1.760111837	1.475389978	1.324530286	1.563030124	1.413854521
568862	1.142657059	1.076206142	1.046994487	1.097618539	0.6723593	0.484341909	1.051091008	0.495556023	0.40720783	0.703977245	0.371563228	1.074575598	0.982753248	0.230092213	0.780437714	0.861643926	0.456600024	0.308716961	0.364692874
568867	2.180586105	2.448106065	2.286836704	2.753636626	1.634365989	1.596803305	2.460364533	1.980689107	2.024990848	1.832554749	1.972454834	1.98938415	1.878301695	2.076415092	1.940890248	1.959247233	2.005085853	1.510794105	1.935919052
568868	4.699559812	4.850760016	5.055141973	5.16933689	4.62458231	4.70785429	5.108395678	4.726130368	4.530123201	4.643450841	4.899878648	4.639079218	4.610371102	4.821415504	4.839950576	4.719056396	4.471992287	4.704317968	4.906256334
568872	3.583883432	3.28020989	3.467358787	3.414482736	2.945923523	2.909765817	3.318949755	2.696832276	3.156133287	3.206467414	3.061852296	3.158602548	3.329428108	2.933220071	3.179017264	3.322892935	2.88962035	3.25385037	3.147373711
568877	3.514715549	3.783064143	3.689926483	3.885271965	3.376288023	2.996292829	3.532414147	3.083093921	2.971329293	3.377191051	3.462418199	3.310549098	3.278632471	3.215993419	3.296035802	3.336717277	3.141762335	3.269654223	3.409327209
568879	2.243014412	2.752431854	2.536637549	2.563520994	1.785710488	1.219067781	2.473342486	1.662759268	1.740313407	2.34052522	1.972454834	2.264170494	2.02248372	2.199582544	1.760111837	2.159202397	1.287834431	1.419297784	1.835137517
568883	3.254781342	3.198110235	2.952259663	3.01196346	2.738891608	2.989277186	2.90550701	3.204120178	2.987016683	2.973890942	3.139101311	2.779619528	3.014614205	2.975201716	2.885048673	3.048310396	3.051609003	2.85350801	3.188808437
568885	4.43655487	4.905513669	4.851243422	5.033539058	4.431481776	3.999298553	4.841890392	4.368186252	4.121258339	4.421442183	4.654087413	4.269330176	4.204542554	4.531356388	4.678842966	4.320391586	4.049872947	4.113884733	4.469615508
568888	2.360308184	2.274082223	2.625586447	2.228659172	1.922674939	2.143473702	1.949506531	2.050315604	1.978663676	2.101581778	1.757676579	1.974897425	2.307883269	1.898761098	2.158828801	2.111751278	2.145018477	2.396779506	2.504974136
568891	4.798491896	4.661065784	4.643300747	4.457921986	4.675872128	4.774663447	4.407261416	4.64293248	4.875980508	4.846615936	4.687200769	4.455621621	4.780259603	4.554618515	4.604469239	4.974718632	4.751751112	4.713976338	4.699622437
568893	3.955998919	3.973539259	4.020290165	3.816720479	4.1923144	4.050750414	3.838548679	4.185293658	3.877943033	3.982034941	4.176281411	3.620790719	4.000250283	4.206613785	3.702899117	3.971885952	4.193183861	4.081421164	4.325351042
568898	1.448428682	0.958379201	0.912052455	0.845710913	0.733225304	1.040541635	1.016043336	1.389453793	0.977601822	0.703977245	1.371935562	0.870581864	1.216609318	1.053135037	0.919582451	1.007054633	1.360315865	1.301244843	1.187283364
568906	3.914405231	4.047539087	3.918349352	3.991267579	3.858422585	3.710288614	4.144677207	3.879617768	3.731972381	3.946306029	3.881570491	3.868163581	3.583055942	3.998446622	4.029150793	3.889871772	3.808931641	3.900397319	3.940874599
568908	2.27921455	2.81309319	2.699157779	2.940124222	2.34938356	1.720578902	2.700036644	1.697896178	1.914485089	2.130171059	2.505404647	2.178261808	2.214881897	2.418253165	2.246039301	2.029023929	1.618529057	1.528417096	1.835137517
568910	3.314143717	3.765629759	3.610432491	3.728847425	3.512744822	3.161435182	3.48834278	3.166986713	2.856464701	2.933908782	3.670701262	2.93737214	3.165137629	3.432367214	3.249305879	3.169129009	3.40853263	3.321117353	3.060753682
568911	2.074716996	1.613199291	1.686768281	2.018007103	1.569083868	2.052166564	2.140604783	1.58980902	1.994271945	2.072414483	1.665735343	1.703359064	2.036140025	1.712757018	1.966796366	1.828376562	1.618529057	1.883708012	1.903101281
568912	3.802780302	3.846628531	3.999638347	4.114689561	3.327775257	3.326399851	3.787504461	3.403529461	3.344494242	3.429886571	3.744469088	3.410819824	3.345970178	3.486590991	3.647914954	3.229653722	3.338492382	3.395025569	3.55903503
568915	4.014435398	4.131602542	4.295713443	4.258227934	3.809797096	3.706015734	4.056876083	3.852587385	3.679838067	3.729882777	4.27914877	3.799945591	3.770374345	4.048463713	4.124298536	3.529603393	3.637238788	3.859210493	3.809793801
568925	4.677124732	4.907502211	4.828003483	5.009609299	4.389554414	4.587586099	5.024913537	4.523152125	4.368849661	4.530023444	4.786583041	4.478908586	4.503832231	4.823332188	4.806269451	4.530446708	4.565020661	4.690686692	4.638629538
568926	4.59812528	4.975428754	5.020708285	5.125476016	4.403666022	4.151601874	4.861767131	4.434789427	4.135404866	4.508406752	4.595491173	4.347318908	4.396755213	4.633203392	4.647150725	4.487716929	4.225074205	4.427403934	4.521890258
568927	5.296297837	5.255423825	5.46526935	5.306002688	5.234488535	5.154520889	5.336817098	5.144290531	5.027787201	5.129282143	5.29920098	5.043113636	5.012142875	5.319280516	5.283019351	5.045874023	5.168625642	5.188711451	5.236060118
568933	3.649886325	4.223860214	3.96170334	4.194045791	3.71489979	3.240376869	4.107700469	3.516088309	3.1351668	3.441339824	3.827434555	3.372649362	3.25546954	3.844634311	3.770646957	3.280606866	3.046126259	3.510367779	3.620890777
568935	4.559397186	4.802420761	4.682699848	4.647472456	4.766021469	4.489068742	4.724674598	4.508383463	4.441812247	4.625991498	4.687200769	4.578086897	4.598914607	4.705651196	4.539061426	4.670758114	4.51826652	4.630762623	4.658429228
568943	2.90696741	2.846644976	3.0757858	2.743120648	2.425126695	2.33273345	3.007169539	2.241051839	2.499817459	2.770989412	2.793011904	2.54479369	2.783161418	2.553722561	2.515438918	2.466367852	2.727811033	2.626874447	2.537413752
568951	5.765837839	6.030293863	5.70354132	5.90182515	5.683205726	5.802806735	5.510550763	5.816705618	5.808131556	5.704219971	5.815769017	5.783139367	5.550796833	5.778389604	5.737974702	5.657435972	5.594773772	5.435172905	5.353066337
568954	3.442063783	3.842476935	3.679576973	3.770866862	3.267320965	2.849056582	3.734587788	2.845250681	2.99479687	3.291191792	3.467872958	3.164997817	3.40505159	3.233396189	3.211884181	3.480635615	2.598935129	3.11495064	3.281098419
568955	0.853535684	1.403758008	1.170387313	1.498625788	0.901783356	0.59938868	0.700008446	0.784172448	0.880156392	0.543194353	0.587395355	1.179376915	0.703515146	0.944618646	0.525454148	0.861643926	0.164402488	0.499497634	1.073906662
568957	1.268043448	0.796122267	0.946989581	1.595338964	1.09967976	0.173747778	1.333239473	0.534952096	1.235747181	1.264273716	0.461806174	1.153881632	1.286834218	0.764812384	0.720791177	1.595244904	1.287834431	1.510794105	1.66939352
568972	7.92587015	7.614645475	7.85309449	7.844849653	7.558612249	7.498370087	7.770194096	7.50067535	7.68556216	7.790488578	7.641203354	7.669586079	7.431398837	7.548714198	7.886357241	7.692075181	7.289880492	6.816563218	7.097533595
568973	2.167769604	2.642111229	2.817158162	2.667280963	2.479433506	1.925582733	2.393663606	2.103694279	2.249699267	2.239178621	2.494756145	1.98938415	2.33022615	2.345428927	2.053970937	2.440994365	2.506142289	2.396779506	2.17461564
568980	4.566738338	4.776542282	4.713462317	4.732330522	4.567228454	4.286492133	4.672173591	4.450326859	4.344700157	4.406911328	4.842244189	4.313176627	4.186285891	4.570681671	4.499675857	4.249083524	4.389967123	4.304936505	4.328444132
568981	2.752448093	2.81309319	3.189564516	3.282727727	2.406560445	2.586239419	3.085329003	2.409490437	2.532255373	2.780038585	2.557499175	2.57392273	2.733733405	2.837838832	2.7348421	2.840850559	2.432408234	2.434656295	2.426318594
568982	1.383398391	1.879466322	1.747483055	1.523418653	1.756685132	1.289296995	1.949506531	1.300811757	1.584051095	1.724205467	1.684598314	1.649646683	1.847651835	2.199582544	1.250071466	1.684439094	1.377881198	0.929067326	1.317519283
568984	4.060231685	4.121358607	3.80389727	3.986817442	4.276519875	4.248802043	4.302078961	4.373629132	4.230727044	4.310278753	4.531812002	4.038050164	4.10438992	4.521945489	3.994938645	4.174066819	4.286814973	3.862687996	4.151133211
568985	2.141789886	2.117968611	1.897907635	2.119064073	2.497090807	2.229344436	2.204264018	2.33332533	2.466633394	2.469183598	2.587876234	2.54479369	2.583725358	2.767906029	2.066005329	2.925617684	2.263149334	2.014517437	2.215286131
568986	2.673045781	2.778742497	3.083656666	3.08872458	2.531770011	2.953677919	2.83687171	2.607263285	2.32569323	2.876004265	2.721746182	2.77126033	2.758659082	2.995743135	2.34812443	2.729989711	2.794727799	2.559902574	2.660335645
568996	4.269654041	4.488487518	4.532651987	4.587014451	4.271398596	4.030389332	4.629332181	4.381755143	4.063242873	4.016900354	4.612828966	4.155110883	4.149064508	4.514846808	4.282222252	4.070322851	4.222645973	4.173902643	4.094119927
568997	3.777694133	3.992398091	3.610432491	4.030712917	4.321811243	4.113394375	4.168812131	4.206798273	3.919410702	4.17960785	4.429294024	4.142203321	4.03126651	4.531356388	3.755864424	4.193189844	4.305292539	4.09331079	4.119340913
568999	1.945519168	2.286360138	2.15857103	2.119064073	1.869439127	1.334286345	2.250230288	1.23056247	1.830026048	1.686202058	1.440124247	1.960263755	1.734939237	1.2933229	1.979577042	1.847815034	1.191790971	1.510794105	2.045236412
569000	8.163505117	9.06444491	8.621849494	9.12124786	7.815484229	8.017709611	8.749227668	7.904309891	7.765335672	7.8902308	8.179035979	8.050770883	7.68649123	8.286235313	8.763524884	8.028667619	7.625221038	7.66960868	7.630044713
569005	0.853535684	1.236659003	0.801858468	0.922281971	0.399422671	1.39924442	1.729173967	1.156716655	1.385299524	1.339655102	1.684598314	1.153881632	0.954265301	1.537038197	1.446978029	1.595244904	1.324530286	1.43806716	1.266826819
569006	3.902850241	4.227048464	4.215600413	4.220820411	3.963772544	3.748185521	3.958776384	3.81707286	3.839574892	4.028337398	4.06551237	3.88762881	3.774453861	3.914627433	3.966330573	3.976308421	3.982580558	3.823966507	4.011855601
569007	2.468778617	2.821554572	2.353457385	3.238490473	1.353389219	1.040541635	1.892674673	1.078886086	1.039090884	0.813799617	2.017786418	1.153881632	1.263803648	1.479859521	1.046479586	1.450176064	0.583138708	-0.170759912	0.502523468
569012	3.431379723	3.895537584	3.93149289	3.986817442	3.495279236	3.315222185	3.668414163	3.61131176	3.521887823	3.535187382	3.646853259	3.333441486	3.471892121	3.607193291	3.655899303	3.244396314	3.463038319	3.629467728	3.665602074
569014	3.831506611	4.204581322	4.342385522	4.351177769	3.225563229	3.186188196	3.45601804	3.445483033	3.263082012	3.418341666	3.500175378	3.245655043	3.307072767	3.659628298	3.179017264	3.523572546	3.121051018	2.568446061	2.992195288
569027	5.932325392	5.513504424	5.60170494	5.445503523	5.713731763	5.798799637	5.746667814	5.757567257	5.670399771	5.918110526	5.494905721	5.681976077	5.851365235	5.343523445	5.637725723	5.703509884	5.74361561	5.818518762	5.861128238
569030	2.626968854	2.501742446	3.152626396	2.92159121	2.614987418	2.299087026	2.846878942	2.670540587	2.655171156	2.617905573	2.665887181	2.796194009	2.647393117	2.634539807	2.891825665	2.515814062	2.754951319	2.961239236	2.679841658
569034	3.621968284	3.453538736	3.715480024	3.618110861	3.395245393	3.292603643	3.662760205	3.281439968	3.223899421	3.491783183	3.456942736	3.426874419	3.694898853	3.44237888	3.2650513	3.547546129	3.491556313	3.523609057	3.532458003
569036	2.458291291	2.679829917	2.46613127	2.753636626	2.289846792	2.264637126	2.486204735	2.481835351	2.169478651	2.524075221	2.429159852	2.583503163	2.341269158	2.702763457	2.34812443	2.45373689	2.537741048	2.516409343	2.241776482
569039	3.039508235	2.770025489	3.067871758	2.721855902	2.425126695	2.321604937	2.352110777	2.430533229	2.15566391	2.607776301	2.159362799	2.464112216	2.791237252	2.223002682	2.136176809	2.491302783	2.363545447	2.610420679	2.343126226
569040	4.564295436	4.632496819	4.345662171	4.276574147	4.170472037	4.54516055	4.309334793	4.154005845	4.5487412	4.243153982	4.27914877	4.402486307	4.257965986	4.294904993	4.651150538	4.193189844	4.210443128	4.489453493	4.412463152
569041	5.335505255	5.416298669	5.422465162	5.439002626	4.982050371	4.947500666	5.4428868	4.988057153	5.15648522	5.095247509	5.132329536	5.208578518	5.092766598	5.1293888	5.200813548	5.292786983	4.880557568	5.15365424	5.257314465
569044	4.62884389	4.595971188	4.75841003	4.842339194	4.463269856	4.542766592	4.652339141	4.480908557	4.640870458	4.511126618	4.62996087	4.380671835	4.556901179	4.464153295	4.678842966	4.600876182	4.630597578	4.812566367	4.660885191
569045	5.297769125	5.295458318	5.394262024	5.320221952	4.978912073	5.143503573	5.263999461	4.944833715	5.126699304	5.200098909	5.111570578	5.156574691	5.107394498	5.090127401	5.233193132	5.234906457	5.014326768	5.139389299	5.137221375
569046	2.682087169	2.973554319	2.625586447	3.380960016	2.497090807	2.480139573	2.323728738	2.33332533	2.52152357	2.376766975	2.675348503	2.443216584	2.02248372	2.553722561	2.318250128	2.189991022	2.185479757	1.321603427	1.852430967
569047	3.663645331	3.895537584	4.020290165	3.932316749	3.297864745	3.198407242	3.690810987	3.445483033	3.368647165	3.469581364	3.462418199	3.416191231	3.356893782	3.46710824	3.464608149	3.258989778	3.260149455	3.210840296	3.343582701
569049	3.717405536	3.5885636	3.9574261	3.728847425	3.653238852	3.576253963	3.668414163	3.63416699	3.66040311	3.771312102	3.602907533	3.479134991	3.745651992	3.462196163	3.671736646	3.67816013	3.615191954	3.575391328	3.878933618
569051	4.107977346	3.962104484	4.25447075	3.765680875	3.495279236	3.821117597	3.823424144	3.540489855	3.947744801	3.824763094	3.366385294	3.82842706	4.003729644	3.311943659	3.691291928	3.731457297	3.697935059	3.566888993	3.548462898
569052	1.786936981	1.689144178	1.824654986	1.253936318	2.227746924	1.067438216	1.304479992	1.431812708	1.930799371	2.027527167	1.300363372	1.412243313	2.296580716	1.420320811	1.291661536	2.30696754	1.633230445	1.580030126	1.525877158
569053	5.127856289	5.252297738	5.231989852	5.389289104	5.076098698	4.726959172	5.053281065	5.057337345	4.802526622	4.928248891	5.027260681	4.719486914	4.778229479	4.991297042	4.820546933	4.668026872	4.780101174	4.58518033	4.687628403
569055	4.248507137	4.386673475	4.358694852	4.398852965	4.056006088	4.054116165	4.172795654	3.935888959	4.368849661	4.032129686	4.199418758	4.106100275	4.02100168	4.045182652	3.937143717	3.870995451	3.908977847	3.923890926	4.115764798
569058	4.11132804	3.907510094	3.700202276	2.930887475	4.001376465	4.179607781	3.792690924	4.018121652	4.464401922	4.265877693	4.241427789	4.23326755	4.081522909	3.998446622	3.940416013	4.20076864	4.426296367	4.185056866	4.362037507
569063	5.877296991	6.020221079	6.088972316	6.138883801	5.736209754	5.725756506	5.96108457	5.633750101	5.721698567	5.771554073	5.797472533	5.882530342	5.732677475	5.784305514	5.757585952	5.702175562	5.645508811	5.786837068	5.823257932
569065	5.417643762	5.578599223	5.642240488	5.554769085	5.33363707	5.182470733	5.555485336	5.251646634	5.242321904	5.316622216	5.485524345	5.33164522	5.481367121	5.501497023	5.300951097	5.35693893	5.214562015	5.348539377	5.475312313
569067	2.447727171	2.553456012	2.678517431	2.527207007	2.368695401	1.596803305	2.323728738	1.732197634	1.897984211	1.387806463	1.893585619	1.853448355	2.036140025	1.679283848	2.089777078	2.095580962	1.875061677	1.400280996	1.459712548
569074	2.243014412	1.469843195	2.113150025	1.340193679	2.184810441	1.668826856	2.204264018	1.84621061	0.913374913	1.666818232	2.076094482	2.252206611	1.594323927	1.884144587	1.603792331	1.618065732	2.720945428	2.087664027	2.089664546
569075	3.695248391	4.054734518	4.168270349	4.106508476	3.66890291	3.566859554	4.061180508	3.429893063	3.404134899	3.246190082	3.957208268	3.281413138	3.716263392	3.85591412	3.759574282	3.397338069	3.511586604	3.58384385	3.57474937
569076	4.359748941	4.426047409	4.6027954	4.323210327	4.102887809	4.479087074	4.31294907	4.505907253	4.350775536	4.452904049	4.448734504	4.318923413	4.430755231	4.524303975	4.289938844	4.358158861	4.346021596	4.236892654	4.391912653
569081	5.81290121	6.069008032	6.056346335	6.065869376	5.721263407	5.32581452	5.854759785	5.546083291	5.538221811	5.485176853	5.676658686	5.509273609	5.637339909	5.747431523	5.630653089	5.518791807	5.50670254	5.568916925	5.55273267
569084	7.22145047	6.87534582	6.862502533	6.385328858	6.921534486	7.241077561	6.896509657	7.009906105	7.315671319	7.068359414	6.942645372	7.246664186	7.338012609	6.923398278	6.968867795	7.329478183	7.237022488	7.436603906	7.206618759
569087	3.794466619	3.911478953	3.944517765	4.030712917	3.613318082	3.688796524	3.532414147	3.665567972	3.650586562	3.592812982	3.665963094	3.634681227	3.554872265	3.607193291	3.824770373	3.661779322	3.463038319	3.474451788	3.737173001
569088	4.035752928	4.033039662	4.134569392	4.265594439	4.073765742	3.533488848	4.107700469	3.747506783	3.947744801	3.997634794	3.980292866	3.836462404	3.884234157	3.995049677	3.959895442	4.066179788	3.644513493	3.724269098	3.908170646
569089	3.863651209	3.859012115	3.658652521	3.856290674	3.413956887	3.566859554	3.395943178	3.38747691	3.615692891	3.406703629	3.646853259	3.719678547	3.49679737	3.481744913	3.845863722	3.628448942	3.479403276	3.404599995	3.499905495
569090	4.470870787	4.520022863	4.264892482	4.441755043	4.1923144	4.145303813	4.287456895	4.260667414	4.26329988	4.158944873	4.392480203	4.358522443	3.83430148	4.540706297	4.248298359	4.15077949	4.246746314	3.907148908	4.015698431
569091	1.49020878	2.047582008	1.861746185	2.13523952	1.896302571	1.501402873	2.172785495	1.452534728	1.776870587	1.264273716	1.925652528	1.685676203	1.847651835	1.997129052	1.699601006	1.424513637	1.759207249	1.510794105	1.013692014
569092	3.266850832	3.322555476	3.321889368	3.516802982	2.631070008	2.939188554	2.998217891	3.02893299	3.149178259	2.841841668	3.002953799	2.891830711	3.177513707	3.04256542	2.719686145	2.952801595	2.720945428	3.079525799	2.92839306
569093	2.589017529	2.286360138	2.581797404	2.883795292	2.497090807	2.287694885	2.643747139	2.501856065	2.664956665	2.824452141	2.484028463	2.666979136	2.60220465	2.187728343	2.452657019	2.234975961	2.490079527	2.675138929	2.679841658
569096	5.372279439	5.564805472	5.375148899	5.650723351	5.257981196	5.109937636	5.579690526	5.259017699	5.242321904	5.274021204	5.518752813	5.216296883	5.243111635	5.356817769	5.257009654	5.276741415	5.268528441	5.235062032	5.240992833
569097	2.04698965	2.298534445	2.379267482	2.182705371	2.64697529	1.954687871	2.460364533	1.782167507	2.113407786	2.34052522	2.118329309	2.017928369	2.319097962	2.418253165	1.979577042	2.249664541	2.195420224	2.223691284	2.201856291
569098	4.658922036	4.480494785	4.384412248	4.33025318	4.007549585	4.547550542	4.67779085	3.891048962	4.715746859	4.344231249	4.257264893	4.594763209	4.340081062	4.158838451	4.322908531	4.518366791	4.087724519	4.096267949	4.368062233
569100	5.518255694	5.749078236	5.748794376	5.738046245	5.370027423	5.283426642	5.480333345	5.439828216	5.170292136	5.33975694	5.622663078	5.28249488	5.365800882	5.506277313	5.27526556	5.238592824	5.318276125	5.082367914	5.346978528
569104	2.26724848	1.778776971	2.559394171	2.385641945	0.240780134	-0.09782582	1.593110595	0.573300904	0.260028397	0.703977245	0.665431618	0.392501456	1.331820913	0.665741573	-0.298158827	1.398386451	0.281018784	0.180830668	0.364692874
