	dose_0.00003.dose_0.0003	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000011582	0.192041669666668	0.0468837463333323	0.0500902626666644	0.119777373499996	-0.067937292333335	10.0706042455882	1.03215038401351	0.436084486335724	0.999980941698775
ENSDARG00000089312	-0.450618746333333	-0.342357849666667	-0.679828846333334	-1.12049506066667	0.353497889000001	4.163964579	1.03209019258007	0.436114957753077	0.999980941698775
ENSDARG00000101935	0.230771026333334	-0.225345797333333	-0.229982886666666	-0.156645168000001	0.296541973666667	4.77208505629412	1.03207823805653	0.436121009856108	0.999980941698775
ENSDARG00000060368	0.370872933333336	0.300540273333334	-0.0832185606666656	0.0731275288333304	-0.0514454096666643	10.2038019888235	1.03176996634105	0.436277101283576	0.999980941698775
ENSDARG00000105394	-0.120553205333333	-0.191479816666665	-0.0708460323333338	-0.138404669500002	0.068555731	7.61598096894118	1.03158931309828	0.436368596845197	0.999980941698775
ENSDARG00000062531	0.165357286666662	0.133252486666667	-0.0439529200000024	0.0687986399999954	-0.14851016666667	10.6327956758824	1.03122068453686	0.436555348973228	0.999980941698775
ENSDARG00000104771	-0.0627178873333332	0.0721055860000011	0.0897303616666676	0.0667012681666641	0.172693294666667	9.30879826005882	1.03119042486146	0.436570682061964	0.999980941698775
ENSDARG00000102142	0.0713112669999987	0.0574166693333327	-0.0525812943333328	0.490060280166664	0.0140881723333344	7.02365279370588	1.03025526975202	0.437044775474464	0.999980941698775
ENSDARG00000112337	-0.191467216	-0.233249934333333	-0.0870891176666664	-0.187343688166668	0.225317207666667	5.73643699576471	1.03004780546593	0.437150014746212	0.999980941698775
ENSDARG00000095022	0.301955191000001	0.155286257	-0.120390182333333	0.00913796116666354	-0.0867754893333323	8.21894247594118	1.03004341994402	0.437152239607276	0.999980941698775
ENSDARG00000043004	0.281167835000001	-0.13185004	-0.258215578333333	0.389231782833332	0.149469836666667	5.40614540223529	1.02998542979713	0.437181660083157	0.999980941698775
ENSDARG00000105060	0.162476505666667	0.0674425073333342	-0.124051034333332	-0.106015043000003	-0.088364606999999	8.58852345729412	1.0299374489973	0.437206003780355	0.999980941698775
ENSDARG00000033437	-0.0154020090000024	-0.0204560880000013	-0.176012934333336	-0.140720905333339	-0.233687327666669	9.279877909	1.02992268309254	0.437213495699343	0.999980941698775
ENSDARG00000116062	0.428558073666666	0.295727015	-0.127098177333333	0.814168796499998	0.415902271333333	3.73427284829412	1.02985357351691	0.437248561994968	0.999980941698775
ENSDARG00000054033	-0.0811645740000007	0.116325428	-0.0376432526666663	-0.187776520833335	0.0589832203333343	7.00360311917647	1.02970962350998	0.437321610399727	0.999980941698775
ENSDARG00000058949	0.354022476999997	0.0937111133333337	0.010275794	0.197611336499997	0.061754360000001	7.81178278523529	1.02966961111133	0.437341916874755	0.999980941698775
ENSDARG00000013863	-0.118552573333334	0.00162440666666619	0.0360346566666667	-0.0779879183333367	0.0978501133333332	10.6891581758824	1.02965347778548	0.437350104846677	0.999980941698775
ENSDARG00000061195	-0.0958530796666661	-0.444465414666667	-0.423133566333334	-0.166588697333337	-0.413935355	6.03175008358824	1.02960226655604	0.437376096422807	0.999980941698775
ENSDARG00000061419	0.161556191666667	-0.384050418333334	0.0133821589999998	-0.368450340500002	0.0881744533333331	4.57870862117647	1.02954221206786	0.437406578013269	0.999980941698775
ENSDARG00000102265	-0.0385839553333343	0.203742272666666	0.0323856766666664	-0.126191381666669	0.309286349	5.96266190352941	1.02939923528113	0.437479155650866	0.999980941698775
ENSDARG00000057665	0.219443200666666	0.0992726773333334	0.00455917733333422	0.0847784821666639	-0.222110272666667	7.45439341111765	1.02923449877436	0.437562792094497	0.999980941698775
ENSDARG00000042123	0.341961232333332	0.136538378666666	-0.0716084693333334	0.368480260666664	0.0234015009999995	5.874010227	1.02911640646325	0.437622756039526	0.999980941698775
ENSDARG00000068370	0.465485262000001	0.141192154	0.123652721	0.219025894333331	0.137778896333334	7.24709578370588	1.02906124157682	0.43765076969699	0.999980941698775
ENSDARG00000006300	-0.14414599	-0.0849649216666659	-0.142128894333332	-0.241307809333335	0.00217430200000024	8.29956545770588	1.02903704487008	0.437663057690848	0.999980941698775
ENSDARG00000005716	0.137673729333334	0.0328818943333333	0.308092602	0.420833147833332	0.178280219	5.33288494382353	1.02882890144578	0.437768773285542	0.999980941698775
ENSDARG00000104361	-0.0823821149999997	0.0723061556666664	-0.0205218869999992	-0.00177316066666933	0.143751989666665	9.27590369376471	1.02859985365026	0.437885132192023	0.999980941698775
ENSDARG00000069109	-0.103804340666667	-0.118463797	0.0968677083333329	-0.058329467333337	0.128264612333334	8.88153529011765	1.02855314583732	0.437908863644349	0.999980941698775
ENSDARG00000105225	0.353691576000003	-0.029820488333332	-0.0450201739999985	0.102621697666666	0.208070504333334	6.15041797329412	1.02801580793694	0.438181957550011	0.999980941698775
ENSDARG00000039452	0.165325013333334	0.0208971166666672	-0.119014503333332	0.0101241916666623	-0.0628322033333326	10.9042618282353	1.02794163471898	0.438219666763401	0.999980941698775
ENSDARG00000103848	0.233076355666668	-0.0194055469999999	-0.0784901163333345	0.187430641833329	0.016916565999999	8.15222226505882	1.02790996387597	0.438235768899048	0.999980941698775
ENSDARG00000076718	0.144641239666665	-0.127510750666667	-0.139658800333333	0.182937695999997	0.0702038139999992	7.73682163705882	1.02788028209407	0.4382508602268	0.999980941698775
ENSDARG00000045415	0.0796578200000013	0.0232841093333338	0.105214446666667	0.234342368833331	-0.185697609	7.40812491894118	1.0278332825782	0.438274757474991	0.999980941698775
ENSDARG00000070666	0.0415343496666667	0.0626543036666662	0.0289092606666657	-0.0798871923333353	0.206069903333333	7.78495156735294	1.02778650994001	0.438298540505818	0.999980941698775
ENSDARG00000042147	0.0294224110000005	0.00176059266666861	0.0142348656666655	-0.0499165780000048	0.171212731666667	9.520494892	1.02769792780879	0.438343586016165	0.999980941698775
ENSDARG00000098406	-0.0256945956666668	-0.553648484666667	0.0210256213333331	0.036545753333332	-0.117717375666667	4.30581085311765	1.02746422621211	0.438462446808637	0.999980941698775
ENSDARG00000077364	0.323543459666666	0.103507398999999	0.100664595999999	0.107304381166664	-0.00127466600000137	7.21889214682353	1.02736867656446	0.438511051604606	0.999980941698775
ENSDARG00000094104	0.672584813333333	0.179757794666666	0.569091218	-0.136225219000002	0.995223596	4.52294968847059	1.02727627094646	0.43855806159169	0.999980941698775
ENSDARG00000031814	-0.0177373626666686	-0.0312223410000012	0.220467043666667	-0.130869139166671	-0.00755842100000059	6.40465108752941	1.02718120479906	0.438606429717705	0.999980941698775
ENSDARG00000040072	-0.147089096333334	-0.140364688666667	-0.0186947913333331	-0.0735779860000019	-0.220136698666666	9.93852036729412	1.02701452466575	0.43869124523171	0.999980941698775
ENSDARG00000075012	0.328287142666666	0.300391710666666	-0.0329532106666663	0.0959556888333299	0.0903367866666658	6.27200155770588	1.02688715993271	0.438756064765391	0.999980941698775
ENSDARG00000063101	0.138413062999998	0.0153447633333332	-0.063864635333335	0.000796045166664427	-0.128247231333335	9.52222078364706	1.02648239077456	0.438962119310173	0.999980941698775
ENSDARG00000104255	-0.180057079000003	-0.0235723580000009	0.00817280533333076	-0.123888380833337	-0.251154661000003	8.28830149417647	1.02643181678267	0.438987870839832	0.999980941698775
ENSDARG00000074387	0.0723762616666672	0.099124512666668	0.274906587666667	-0.205931426500001	0.0241170633333327	5.95440294147059	1.02635887929387	0.439025011874705	0.999980941698775
ENSDARG00000058985	0.426037279666668	0.230770708000001	-0.00490623966666526	0.0536158146666654	-0.0286284273333326	7.07513538776471	1.02632283790802	0.439043365795278	0.999980941698775
ENSDARG00000098433	-0.179333175	-0.136568361666665	-0.0265938899999991	-0.208140554500002	-0.155610456666665	9.22412834570588	1.02629429639163	0.439057900919018	0.999980941698775
ENSDARG00000096667	0.138692843999999	-0.252826576333333	-0.236469968333333	-0.132457900333335	0.270354425666667	7.06459202117647	1.02628998338129	0.439060097410262	0.999980941698775
ENSDARG00000035879	-0.0580957666666686	-0.174491476666668	0.0762648193333328	-0.11766065866667	0.0751596473333338	7.80301219029412	1.02616480272227	0.439123852510219	0.999980941698775
ENSDARG00000003290	0.346732276999997	0.0637534026666655	0.00425460299999969	0.187700126166665	0.180315334666666	6.28862189294118	1.02604694760545	0.439183884126789	0.999980941698775
ENSDARG00000100003	-0.080744633333337	-0.0104272733333328	0.0825645966666677	0.0946168716666609	0.0923084633333335	13.1209305117647	1.02598660228844	0.439214624892816	0.999980941698775
ENSDARG00000088739	0.298578467666666	-0.0232482496666657	-0.202802828666667	0.472618298166665	-0.0431856426666668	3.97486535635294	1.02565280668324	0.439384699360353	0.999980941698775
ENSDARG00000104484	0.0715290839999998	-0.133081886666666	0.0726492300000015	0.118060851666664	-0.0505213879999999	8.50249812129412	1.025427300846	0.439499631180457	0.999980941698775
ENSDARG00000031983	-0.115307908333335	-0.00460353433333438	0.187551452666666	-0.136172462500003	0.276700421333332	7.79424858776471	1.02538887208388	0.439519219509617	0.999980941698775
ENSDARG00000077053	0.415065321999998	0.290211635333334	0.0540070523333345	0.222061695666664	0.0532449623333342	10.1076187623529	1.02526808641977	0.439580792702913	0.999980941698775
ENSDARG00000059483	0.0766556806666667	0.0662748420000021	-0.0529268756666674	0.157693613499998	0.0141861873333351	9.07773487017647	1.02492857304687	0.439753907893541	0.999980941698775
ENSDARG00000104495	0.218644396333334	0.0682672476666673	0.299159182333332	-0.00424628783333603	0.0773989666666672	8.02140678470588	1.02487638434406	0.439780523819872	0.999980941698775
ENSDARG00000102336	0.207942419333333	0.766627875	0.409166549333333	0.264981229833332	0.331988764666668	4.47520033135294	1.0248540612374	0.439791908903527	0.999980941698775
ENSDARG00000030297	-0.0151761650000015	0.0497938293333338	0.0842329239999984	0.188379682999996	0.17043316133333	9.31485007711765	1.02477281010571	0.43983335025948	0.999980941698775
ENSDARG00000093594	-0.442923773333335	0.0156569533333331	0.154312680333334	-0.214762487000002	0.288848881666667	3.82674249652941	1.02467628912301	0.439882584320076	0.999980941698775
ENSDARG00000098934	-0.0778459043333353	-0.0726168656666673	0.112206030333333	-0.0165673738333378	0.112018052666665	9.11966016482353	1.02456202047666	0.439940877493319	0.999980941698775
ENSDARG00000062059	-0.107571903666669	0.0240551793333328	0.00322474599999722	0.0746921389999944	0.100731735999997	9.28421986752941	1.02419236066643	0.440129502833346	0.999980941698775
ENSDARG00000098817	0.0845932113333339	-0.0081127693333336	-0.0287935569999993	0.0256495919999979	0.211545737333332	7.90082213941176	1.02416681631762	0.440142539908015	0.999980941698775
ENSDARG00000062892	0.583016370333333	0.35997433	-0.426699870999999	-0.107757229333334	-0.137519039	4.15867733888235	1.02413404791454	0.440159264422015	0.999980941698775
ENSDARG00000105746	-0.556128469666668	0.0968870529999997	-0.00541333666666599	-0.231053349500002	0.000174744333333088	4.16889529058824	1.02409687989873	0.440178235110476	0.999980941698775
ENSDARG00000005616	-0.236329454333331	0.107882603000001	-0.0529873606666644	-0.329731924000001	0.0864207903333352	7.05628538652941	1.02399791599931	0.440228750145231	0.999980941698775
ENSDARG00000019973	0.152456150666664	0.143430061666666	0.229036461333332	0.317021250999997	0.167669540333331	7.62507443217647	1.0239805289103	0.440237625720165	0.999980941698775
ENSDARG00000069289	-0.125345053999997	-0.0308616343333323	0.0452240673333346	-0.0118240900000011	0.157756425333334	9.28397113835294	1.02389344449173	0.440282082008846	0.999980941698775
ENSDARG00000092673	-0.114256059999999	-0.140466706333333	-0.149451487333334	-0.12604689516667	0.126230321666666	9.061999117	1.02380275165772	0.440328384576784	0.999980941698775
ENSDARG00000073731	0.153870924333333	0.153438812333334	0.0952695370000001	0.0680659088333311	-0.163985708666666	8.16272878341177	1.02375741359466	0.44035153320074	0.999980941698775
ENSDARG00000061752	0.0926581816666676	-0.0867251519999979	-0.0123635049999979	0.0403783709999992	0.0720083710000008	8.74609051441177	1.02373958376254	0.440360637016389	0.999980941698775
ENSDARG00000023952	0.199036389333332	0.318109266000001	0.168812499000001	0.0536309369999985	0.217076033666667	7.19692034035294	1.02366077233505	0.440400879686337	0.999980941698775
ENSDARG00000101088	-0.794688177666668	-0.58440084	-0.330388478333333	-0.483718314666668	-0.606335077666666	4.78791520652941	1.02340913427778	0.44052939268512	0.999980941698775
ENSDARG00000056184	-0.119281890666668	-0.117769941666667	0.0297558379999998	-0.0190738683333365	0.130446438333333	9.06337344247059	1.02333337819191	0.44056808820777	0.999980941698775
ENSDARG00000059587	0.207092542000002	0.133442997333333	0.0578291323333335	0.206529124666664	0.0615766969999996	8.47744418929412	1.02331963650463	0.440575107657293	0.999980941698775
ENSDARG00000075571	0.175522204666667	0.0641602226666658	0.0235172763333331	0.34010459683333	-0.0610227676666684	7.60145162	1.02322445255303	0.440623731673618	0.999980941698775
ENSDARG00000088428	-0.220579384	-0.133428815999999	-0.231533642999999	-0.2207586565	-0.344443916666664	6.26553187029412	1.02321681382765	0.440627634064309	0.999980941698775
ENSDARG00000027657	0.111524062	0.0380610343333334	-0.274507475	-0.210106695500004	-0.0981796293333339	6.87838032764706	1.02302020786569	0.440728084476863	0.999980941698775
ENSDARG00000093569	-0.207339195666668	-0.0247248293333318	0.00694417566666594	-0.066140199000003	-0.164555474666667	8.66815640447059	1.022820883619	0.440829944264526	0.999980941698775
ENSDARG00000101641	0.709435670333333	0.537437981666667	0.199560129	0.315545819833331	0.375320687666666	5.397512476	1.02279798875275	0.440841645451056	0.999980941698775
ENSDARG00000077428	0.397226884333334	0.321604426333336	0.00232115800000265	0.174640288666666	-0.0322235496666643	9.77297709923529	1.02249423906533	0.440996912708102	0.999980941698775
ENSDARG00000090170	0.299620285	0.223178003666666	0.0633893653333324	0.350338347999996	0.147780515333334	9.71391834682353	1.02240222294583	0.441043957925562	0.999980941698775
ENSDARG00000008209	0.424657537333333	0.193138565333335	0.0269933326666667	0.076252041166665	-0.0156029196666658	9.68244772223529	1.02230366431153	0.441094353034074	0.999980941698775
ENSDARG00000045484	-0.114146615	-0.0759567936666663	-0.0884655276666662	0.0572034229999971	0.0562429979999992	7.83639619735294	1.02208344966774	0.441206971702032	0.999980941698775
ENSDARG00000099690	0.306130411666667	-0.0449697063333332	0.269707686666665	-0.173789280666669	0.340845772666666	5.00327067135294	1.02155322272124	0.441478235526743	0.999980941698775
ENSDARG00000103523	-0.134123384333334	-0.297145970000001	-0.141315888	-0.122793148000003	0.0616678806666657	6.39569401794118	1.02150881321111	0.441500962053281	0.999980941698775
ENSDARG00000009685	-0.170507706333336	-0.0495743820000021	-0.106324784000001	0.0187449893333307	0.121244015999999	7.79409443958824	1.02148491551804	0.441513192101097	0.999980941698775
ENSDARG00000032885	-0.311688070666667	-0.270112197333334	-0.109077242666666	-0.184386360166668	-0.307890429666667	4.44051332476471	1.02090062674779	0.441812304278563	0.999980941698775
ENSDARG00000075245	0.218644128333331	0.115001767000001	0.00305223999999704	0.0890009401666632	-0.122887011666666	9.36850588594118	1.02088331114194	0.441821171287308	0.999980941698775
ENSDARG00000101365	0.300672811666667	0.204611994	0.291379973	0.260091543666664	0.171094351333332	6.13188003241176	1.0208367967632	0.441844991233056	0.999980941698775
ENSDARG00000114852	0.280150496999998	0.435030725333333	0.274573244666667	0.417873622833331	0.321083520333334	6.20771527805882	1.02081947953945	0.441853859646047	0.999980941698775
ENSDARG00000044241	-0.151647370666668	0.0264601259999999	0.012802864666666	-0.0971665726666711	0.0166495489999985	9.05827879123529	1.02079848056794	0.441864613747463	0.999980941698775
ENSDARG00000001259	-0.421897856333334	-0.0641841613333334	0.0927208496666676	-0.032850892333335	0.172569711	4.99248311717647	1.02075021236651	0.441889333978068	0.999980941698775
ENSDARG00000003495	0.229374686666667	0.153929356666666	-0.00983858333333387	0.0998168733333298	0.0230579433333311	10.8351923864706	1.02074019341127	0.441894465269844	0.999980941698775
ENSDARG00000017154	0.183796566	0.00163019399999964	-0.0160557830000005	-0.0191786958333369	-0.108693194333334	6.88778982517647	1.0206745188966	0.441928102316857	0.999980941698775
ENSDARG00000079922	-0.253112171000001	-0.251232932333334	-0.439612414666668	0.255440672666665	-0.0072781836666671	4.39648099035294	1.02067176398397	0.441929513371826	0.999980941698775
ENSDARG00000060601	-0.0174695863333358	0.102929742333332	-0.238812472	-0.292699806833337	-0.033617218333335	7.98630904523529	1.02046371361346	0.442036087342325	0.999980941698775
ENSDARG00000112895	0.584530080666666	0.497616302666667	0.243357806666666	0.593898506999998	0.311992730666666	4.48447614841176	1.02036770913977	0.442085273314411	0.999980941698775
ENSDARG00000037199	-0.262942134666665	0.026271845000001	-0.0240126529999998	-0.152886965500002	0.207557231	6.71601509658823	1.02034530904943	0.442096750243529	0.999980941698775
ENSDARG00000094752	-0.366302640666667	-0.322643724333333	-0.131590296000001	-0.255432468333336	-0.137276943666668	6.82773825247059	1.0202816882811	0.442129348459314	0.999980941698775
ENSDARG00000060103	0.412154522333334	0.204542161333334	0.117713636666666	0.295475440166665	0.113436190333332	5.99898944729412	1.02024669282112	0.442147280445601	0.999980941698775
ENSDARG00000069305	0.212610722	-0.0826646016666661	-0.398862611666667	0.0111476903333312	-0.196505302	5.480085581	1.02013939049096	0.44220226709513	0.999980941698775
ENSDARG00000069143	-0.440214629	-0.319235869333333	0.131401325999999	-0.135457357833335	0.0702111950000006	4.77889902058824	1.02002386325684	0.442261475269182	0.999980941698775
ENSDARG00000098989	-0.242916451	-0.279983258000001	-0.148166104666666	-0.0124968681666688	0.0131419079999988	6.58080577823529	1.01997361775419	0.442287228461848	0.999980941698775
ENSDARG00000009825	-0.118883576999999	-0.275004757333332	-0.318014386666665	-0.224128860333334	0.094109190000002	7.40867784229412	1.01991360438186	0.442317989872608	0.999980941698775
ENSDARG00000043313	0.188166106666666	0.116408246666664	-0.02333431666667	0.109625426666662	0.0724472966666649	11.8019885241176	1.01990194313351	0.442323967365664	0.999980941698775
ENSDARG00000097740	0.0150687139999999	0.156277752666668	-0.0489663269999996	-0.126971519833335	0.179410294333334	6.75226401588235	1.01989560129276	0.442327218188796	0.999980941698775
ENSDARG00000020981	0.111743807666666	-0.534587131333333	-0.393604635666667	0.0521941724999975	-0.104097873333334	4.37155698629412	1.01987314900501	0.442338727384197	0.999980941698775
ENSDARG00000062621	0.374589200666668	0.120052117666667	0.0836914400000008	0.344916022666663	0.184228578666668	7.49153896564706	1.01970934204419	0.442422703894228	0.999980941698775
ENSDARG00000058492	0.074677849666668	0.392637763000001	0.498884256666667	-0.126483064333334	0.0122413073333334	4.70404081682353	1.0195216161152	0.442518959781614	0.999980941698775
ENSDARG00000007359	-0.186226535333333	-0.0208770586666667	-0.110571172333334	-0.0605940030000021	0.0821747166666675	8.15173835647059	1.01916896706115	0.44269982913428	0.999980941698775
ENSDARG00000102407	-0.0821178720000004	0.0154892623333343	-0.000652578333331988	0.0323477369999976	0.239029176333333	7.97537093364706	1.01912825440336	0.442720714326899	0.999980941698775
ENSDARG00000043443	0.272768586666666	0.0801007216666676	0.131734501333333	0.141260986333331	0.0659314903333339	8.02369687347059	1.01910602606082	0.442732117612291	0.999980941698775
ENSDARG00000011334	0.237419089999998	0.0591289066666665	-0.059188256666669	0.0515101821666608	-0.171339731666668	10.2781360444706	1.01865664964717	0.442962705874627	0.999980941698775
ENSDARG00000023445	0.337151239999999	0.223055646666669	-0.0489497866666646	0.144715826666665	-0.0514218666666668	10.9689060788235	1.01854141689828	0.443021852141544	0.999980941698775
ENSDARG00000045789	0.424687384333334	0.412463677	0.0355639430000014	0.135725503499998	0.0646466283333336	8.461651599	1.01853856530111	0.443023315887226	0.999980941698775
ENSDARG00000113961	-0.0935028010000005	0.121177962666665	0.142612562999999	-0.293884850666669	-0.166495054000001	5.38639167217647	1.01847939978327	0.443053686936246	0.999980941698775
ENSDARG00000091130	0.524766245	0.292163659666667	0.0422594616666672	0.380038330166664	0.176419910666668	6.86471386741176	1.01825506289631	0.443168860898727	0.999980941698775
ENSDARG00000055527	-0.0155002493333356	0.17844545	-0.749015286666667	-0.592641358833337	-0.642640591999998	10.3082931244118	1.01780483470887	0.44340008599988	0.999980941698775
ENSDARG00000069953	-0.0276747336666681	0.115982598999999	-0.102743855999999	-0.0185011488333346	-0.245341273333334	6.546868584	1.01775991751698	0.44342316005894	0.999980941698775
ENSDARG00000020465	0.00602692000000005	0.0490068566666668	0.0435998466666678	0.0643360199999972	0.23132796	11.5574482082353	1.01772650318832	0.443440325754306	0.999980941698775
ENSDARG00000068857	0.507890578666666	0.239715288333334	0.281793558666666	0.0932950708333307	-0.0749876746666667	5.77692106547059	1.01770796198571	0.443449851039937	0.999980941698775
ENSDARG00000094760	-0.332289320999999	-0.218494987333331	-0.0289706489999979	-0.131064026500001	-0.0866229849999982	8.68935913629412	1.01768294084346	0.443462705588739	0.999980941698775
ENSDARG00000103163	-0.12203209066667	-0.112605019333335	0.0974110849999992	0.00518608533332632	0.106123886666664	9.89256401770588	1.0175354445012	0.443538488094825	0.999980941698775
ENSDARG00000103290	0.435164444	0.627825646333334	0.358932098666667	0.586356955666663	0.188282362333333	6.17783248794118	1.01724264823547	0.443688958203543	0.999980941698775
ENSDARG00000086452	-0.0336652826666661	-0.684137775	-0.436179159333334	-0.499295812166668	-0.576184495333333	3.61272791741176	1.0169761913554	0.44382593115328	0.999980941698775
ENSDARG00000104418	-0.148996530666668	-0.280001298333334	-0.0981243186666685	-0.300589730833336	-0.295932972666668	8.95036793235294	1.01696829855342	0.443829989035983	0.999980941698775
ENSDARG00000037059	0.202230959666668	0.140333386333333	-0.0195240619999968	0.117244232166666	0.0405439716666685	9.63703413688235	1.01692665217392	0.44385140099691	0.999980941698775
ENSDARG00000105046	0.201777659666666	-0.0108690533333329	0.130527484666666	0.244069075999998	0.257952061333333	7.588958725	1.01690451751421	0.443862781621118	0.999980941698775
ENSDARG00000062902	-0.00834104600000174	-0.00846063800000074	-0.194883070666668	-0.174508166166671	0.0289281439999982	8.12877092358823	1.01688045763017	0.443875152396869	0.999980941698775
ENSDARG00000016782	0.159903219999999	-0.0131871299999986	0.0522345100000017	0.171962041666662	0.063555423333332	11.8534933041176	1.01687897866665	0.443875912839554	0.999980941698775
ENSDARG00000008186	0.259775227666667	0.244457511333334	0.0955124850000004	0.164895248499997	0.031240854	7.66655841435294	1.01687724018963	0.443876806718466	0.999980941698775
ENSDARG00000071051	0.276210288333331	0.122885251	-0.0340789603333356	0.137758412333328	-0.0249742006666693	9.27830528623529	1.01626820735244	0.444190052265272	0.999980941698775
ENSDARG00000102805	-0.0044290693333302	0.145046204666667	0.221833555333333	-0.153861978000002	-0.369552198666668	9.20583221152941	1.01621467926696	0.444217592759472	0.999980941698775
ENSDARG00000075034	0.176158855333336	0.207154615	-0.0587897359999978	0.0434442336666638	-0.0509186249999978	8.27855311923529	1.01606440158738	0.444294919436488	0.999980941698775
ENSDARG00000069318	0.455391229666664	0.283519350333333	0.2796002	0.442624583999997	0.350236652333335	6.167005313	1.01572796585968	0.444468078036057	0.999980941698775
ENSDARG00000026985	-0.064669079999998	-0.0848582333333319	-0.17498441	-0.108362785000004	-0.151295613333332	10.1350000664706	1.01568601476814	0.444489673794437	0.999980941698775
ENSDARG00000015674	-0.0787060220000022	-0.0164574279999989	0.203873173666668	0.0826402548333309	0.142707303666667	8.53440655829412	1.01562259721802	0.444522321888458	0.999980941698775
ENSDARG00000061621	-0.248298391999998	0.0116577870000016	-0.0731187359999996	0.062588576999997	0.283235540333334	7.00662849529412	1.01543244744954	0.444620225777681	0.999980941698775
ENSDARG00000103542	0.0836740613333333	0.246775726666669	0.280197308666668	0.107835563999999	0.321526041333335	8.09307980594118	1.01539614337651	0.444638920081599	0.999980941698775
ENSDARG00000101618	0.0665397309999989	-0.0761918016666661	0.0839805700000005	0.100149543666665	0.120440716666668	7.69733048670588	1.01533377317035	0.444671038401993	0.999980941698775
ENSDARG00000074150	0.539365588	0.691678156666667	1.160424931	1.4011556595	0.337308974666668	6.09702646941177	1.01528671053802	0.444695275238084	0.999980941698775
ENSDARG00000079873	0.214463369333333	0.140731166666669	-0.143815300666665	0.204364942999998	0.0358169943333344	6.99569960352941	1.01505519292911	0.444814521560959	0.999980941698775
ENSDARG00000104384	0.0168259996666684	0.0928680543333344	0.0866489240000012	0.149964518499998	-0.295605688666666	6.79926245058824	1.0148155979902	0.444937957658585	0.999980941698775
ENSDARG00000060951	-0.318357807666667	-0.241286267333334	-0.197341159333334	-0.0222811473333362	-0.124896004333333	7.40316826194118	1.0147901817891	0.444951053500878	0.999980941698775
ENSDARG00000075685	0.112995074666669	-0.0732370893333325	-0.108643375	0.0869823738333295	0.109773932000001	8.33264349523529	1.01461339344345	0.445042154024844	0.999980941698775
ENSDARG00000096346	-0.155344522666668	-0.199310136333333	-0.162723696333333	-0.168250372333337	0.104120331333333	7.07997154929412	1.01435381510836	0.44517594646892	0.999980941698775
ENSDARG00000035944	-0.183492367333331	-0.449661497666666	-0.251136502333332	0.0616011808333328	-0.138830981999999	5.45867961105882	1.01413765565193	0.445287386678304	0.999980941698775
ENSDARG00000035655	0.290067418000001	0.201712518666668	0.0319737333333361	0.281560129166664	0.109124921000001	9.36363533764706	1.01405366833425	0.445330692604647	0.999980941698775
ENSDARG00000095754	0.156988442666665	0.121354204999999	-0.17493899	-0.183269968500004	0.115439350333333	6.94602142458824	1.01404746653386	0.445333890551324	0.999980941698775
ENSDARG00000035544	-0.0232142700000022	0.0785582999999992	0.0810491533333337	-0.0851817066666705	-0.198747583333336	10.3473161417647	1.01403068610576	0.445342543448029	0.999980941698775
ENSDARG00000020944	0.051384363333332	-0.00311497333333222	0.0220072733333332	-0.11445895166667	-0.16952279	10.6025720952941	1.01390109057479	0.445409374864009	0.999980941698775
ENSDARG00000069171	0.291298220666664	0.289557733	0.327578400333333	0.270968362999996	0.166439686666666	7.59940255817647	1.01355210634288	0.445589386906017	0.999980941698775
ENSDARG00000055502	0.23988273	0.0894974399999988	0.0477497166666652	0.12186368166666	-0.0261524600000005	10.81888921	1.01338525203463	0.445675475666549	0.999980941698775
ENSDARG00000099306	-0.296828933333336	-0.155575336666667	-0.112174583333333	-0.133845203333337	0.0594578166666668	10.4973861623529	1.01331449539763	0.445711987057989	0.999980941698775
ENSDARG00000069917	-0.354803506666666	-0.492469327	-0.320876749000001	-0.195969613500003	0.187753274333334	6.40933751511765	1.01317391754272	0.445784534902007	0.999980941698775
ENSDARG00000074968	0.0290036663333328	0.0971606733333337	-0.0983617113333342	-0.194384209666669	-0.0074659660000016	7.20393630788235	1.01317117487986	0.445785950407264	0.999980941698775
ENSDARG00000109568	0.508472411666666	0.667739038000001	0.327250252	0.444317477999999	0.259703855333333	4.61898832247059	1.01290570196996	0.445922981193035	0.999980941698775
ENSDARG00000093677	0.314736708333331	-0.173536894666667	-0.103161272000001	0.162943780666664	0.178121918333333	5.70897216241177	1.01288769092093	0.445932279399105	0.999980941698775
ENSDARG00000114454	1.40142793133333	-0.484593089666667	0.819787624333333	1.550963129	0.262266424666666	4.57024810682353	1.01288304845726	0.445934676098926	0.999980941698775
ENSDARG00000002300	-0.277033209333336	-0.0098534420000016	0.0748302233333327	-0.283543119666668	-0.0497790760000019	5.11654174617647	1.01285418658312	0.445949576467529	0.999980941698775
ENSDARG00000101690	-0.0747579749999989	0.176690646666666	0.128695101333333	0.121267233499997	0.333550045999999	5.82553863594118	1.01271361438011	0.446022155156469	0.999980941698775
ENSDARG00000018782	0.222107247666667	0.026446893666666	0.129770602666666	0.167639590666663	-0.097302183	8.98477878576471	1.01260310945287	0.446079217080046	0.999980941698775
