plate_id,Dose,Group,emmean,SE,df,lower.CL,upper.CL,.group,mean_totaldist,percent15,sd,legacy_group
Glyphosate,Dose1,B,1050.2786666666661,40.06232646747542,447,954.2605276436191,1146.2968056897132,a,1020.8448888888889,428.5799999999999,493.99427102627465, a
Glyphosate,Dose1,A,1082.7246666666665,40.0623264674753,447,986.7065276436198,1178.7428056897134,a,1020.8448888888889,428.5799999999999,493.99427102627465, a
Glyphosate,Dose2,B,1046.0621621621635,40.09790137835759,445,949.9571357231649,1142.1671886011623,a,1172.7035714285714,648.43,498.57005973232015, a 
Glyphosate,Dose2,C,1160.4660000000001,39.829684980960096,445,1065.003823762064,1255.9281762379362,a,1172.7035714285714,648.43,498.57005973232015, ab
Glyphosate,Dose2,A,1309.8939999999998,39.82968498096014,445,1214.4318237620635,1405.356176237936,a,1172.7035714285714,648.43,498.57005973232015,  b
Glyphosate,Dose3,B,863.184666666665,43.02313109136528,447,760.0703109466784,966.2990223866515,a,986.2044444444444,433.16499999999996,536.8485194663893, a 
Glyphosate,Dose3,C,968.3279999999983,43.023131091365265,447,865.2136442800119,1071.4423557199848,a,986.2044444444444,433.16499999999996,536.8485194663893, ab
Glyphosate,Dose3,A,1127.1006666666658,43.02313109136515,447,1023.9863109466796,1230.215022386652,a,986.2044444444444,433.16499999999996,536.8485194663893,  b
Glyphosate,Dose4,B,1068.704666666666,39.579091929549,447,973.8447050420541,1163.564628291278,a,1142.0142222222223,595.4,490.4277346060014, a 
Glyphosate,Dose4,C,1102.2959999999994,39.579091929548994,447,1007.4360383753874,1197.1559616246113,a,1142.0142222222223,595.4,490.4277346060014, ab
Glyphosate,Dose4,A,1255.0419999999997,39.57909192954888,447,1160.182038375388,1349.9019616246114,a,1142.0142222222223,595.4,490.4277346060014,  b
Glyphosate,Dose5,B,1099.9333333333332,35.891323984289976,447,1013.9119152101848,1185.9547514564815,a,1109.1753333333334,668.65,438.6751200227211, a
Glyphosate,Dose5,A,1107.5953333333334,35.89132398428986,447,1021.5739152101853,1193.6167514564816,a,1109.1753333333334,668.65,438.6751200227211, a
Glyphosate,Dose5,C,1119.9973333333332,35.89132398428997,447,1033.975915210185,1206.0187514564816,a,1109.1753333333334,668.65,438.6751200227211, a
Glyphosate,Control,A,1007.6584615384617,42.447408012652446,427,905.9060293992039,1109.4108936777195,a,1085.7327906976743,545.9199999999998,486.8386080836905, a
Glyphosate,Control,C,1077.7193333333335,39.5163863149654,427,982.9929741713396,1172.4456924953272,a,1085.7327906976743,545.9199999999998,486.8386080836905, a
Glyphosate,Control,B,1161.410666666667,39.51638631496543,427,1066.6843075046731,1256.137025828661,a,1085.7327906976743,545.9199999999998,486.8386080836905, a
Malathion,Dose1,B,778.4279999999992,42.319564166835725,427,676.9820276154103,879.8739723845881,a,885.9488372093023,256.385,527.1159967846203, a 
Malathion,Dose1,C,856.8269230769228,45.45850404410587,427,747.8564684729263,965.7973776809192,a,885.9488372093023,256.385,527.1159967846203, ab
Malathion,Dose1,A,1018.7086666666667,42.319564166835676,427,917.2626942820779,1120.1546390512553,a,885.9488372093023,256.385,527.1159967846203,  b
Malathion,Dose2,B,794.153999999999,31.188793244221962,447,719.4032266489802,868.9047733510178,a,862.546,435.84499999999997,384.85501848257735, a
Malathion,Dose2,A,869.1613333333324,31.188793244221866,447,794.4105599823139,943.912106684351,a,862.546,435.84499999999997,384.85501848257735, a
Malathion,Dose2,C,924.3226666666659,31.18879324422195,447,849.5718933156471,999.0734400176847,a,862.546,435.84499999999997,384.85501848257735, a
Malathion,Dose3,B,653.8386666666669,30.308578582394905,431,581.1873779679406,726.4899553653931,a,793.0615207373272,310.49500000000006,384.02489486817575, a 
Malathion,Dose3,C,857.6353333333334,30.308578582394954,431,784.984044634607,930.2866220320598,a,793.0615207373272,310.49500000000006,384.02489486817575,  b
Malathion,Dose3,A,876.6238805970149,32.06703453899717,431,799.7574786418288,953.490282552201,a,793.0615207373272,310.49500000000006,384.02489486817575,  b
Malathion,Dose4,C,785.483333333332,28.321989358394383,447,717.6034833243383,853.3631833423257,a,866.1431111111111,473.15,355.76097248069635, a 
Malathion,Dose4,B,833.8766666666653,28.321989358394386,447,765.9968166576716,901.756516675659,a,866.1431111111111,473.15,355.76097248069635, a 
Malathion,Dose4,A,979.0693333333321,28.3219893583943,447,911.1894833243385,1046.9491833423256,a,866.1431111111111,473.15,355.76097248069635,  b
Malathion,Dose5,B,870.0678321678329,28.515469238160005,440,801.7201761157231,938.4154882199426,a,909.1884875846501,549.1600000000001,341.9291248941436, a
Malathion,Dose5,A,902.5886666666672,27.842159157143914,440,835.8548422316828,969.3224911016516,a,909.1884875846501,549.1600000000001,341.9291248941436, a
Malathion,Dose5,C,953.0833333333338,27.842159157143996,440,886.3495088983492,1019.8171577683185,a,909.1884875846501,549.1600000000001,341.9291248941436, a
Malathion,Control,A,859.6340000000007,32.13293950484149,443,782.6177581847346,936.6502418152668,a,973.6748878923767,527.75,405.1410004484481, a 
Malathion,Control,C,961.4400000000004,32.132939504841566,443,884.4237581847341,1038.4562418152666,a,973.6748878923767,527.75,405.1410004484481, ab
Malathion,Control,B,1103.410273972601,32.57014245190626,443,1025.346143964958,1181.4744039802442,a,973.6748878923767,527.75,405.1410004484481,  b
Prochloraz,Dose1,B,657.4186666666669,37.50815337059483,430,567.5087953754501,747.3285379578838,a,664.5256351039261,87.19999999999999,458.364797822637, a
Prochloraz,Dose1,A,663.1940000000001,37.508153370594776,430,573.2841287087833,753.1038712912168,a,664.5256351039261,87.19999999999999,458.364797822637, a
Prochloraz,Dose1,C,674.0428571428573,39.83322708973022,430,578.5596088643867,769.5261054213279,a,664.5256351039261,87.19999999999999,458.364797822637, a
Prochloraz,Dose2,A,1044.1259999999997,39.31289180140162,447,949.9040452802828,1138.3479547197167,a,1077.6888888888889,565.415,481.60996996790055, a
Prochloraz,Dose2,B,1064.7346666666663,39.31289180140173,447,970.512711946949,1158.9566213863834,a,1077.6888888888889,565.415,481.60996996790055, a
Prochloraz,Dose2,C,1124.2059999999997,39.312891801401726,447,1029.9840452802825,1218.4279547197168,a,1077.6888888888889,565.415,481.60996996790055, a
Prochloraz,Dose3,C,771.2359999999993,37.0558777307625,447,682.4234737863263,860.0485262136723,a,882.3668888888889,314.79999999999995,460.2421954074904, a 
Prochloraz,Dose3,B,908.4479999999993,37.055877730762504,447,819.6354737863263,997.2605262136723,a,882.3668888888889,314.79999999999995,460.2421954074904, ab
Prochloraz,Dose3,A,967.4166666666662,37.05587773076239,447,878.6041404529934,1056.2291928803388,a,882.3668888888889,314.79999999999995,460.2421954074904,  b
Prochloraz,Dose4,C,857.9953333333325,42.18474893335536,447,756.890344060589,959.100322606076,a,968.9397777777777,325.94,538.7978897590999, a 
Prochloraz,Dose4,B,858.503999999999,42.184748933355365,447,757.3990107272555,959.6089892727425,a,968.9397777777777,325.94,538.7978897590999, a 
Prochloraz,Dose4,A,1190.3200000000002,42.18474893335524,447,1089.2150107272569,1291.4249892727435,a,968.9397777777777,325.94,538.7978897590999,  b
Prochloraz,Dose5,B,942.9146666666659,38.16197409786983,447,851.4511382742746,1034.3781950590571,a,1024.9866666666667,473.335,471.2073006418446, a
Prochloraz,Dose5,A,1023.9353333333323,38.16197409786972,447,932.4718049409413,1115.3988617257232,a,1024.9866666666667,473.335,471.2073006418446, a
Prochloraz,Dose5,C,1108.1099999999994,38.161974097869816,447,1016.6464716076082,1199.5735283923907,a,1024.9866666666667,473.335,471.2073006418446, a
Prochloraz,Control,B,909.346666666667,36.27635891023581,447,822.402428020896,996.2909053124381,a,1018.5655555555555,529.5350000000001,452.29175782971424, a 
Prochloraz,Control,A,1017.4700000000003,36.27635891023569,447,930.5257613542294,1104.414238645771,a,1018.5655555555555,529.5350000000001,452.29175782971424, ab
Prochloraz,Control,C,1128.8800000000006,36.276358910235786,447,1041.9357613542295,1215.8242386457716,a,1018.5655555555555,529.5350000000001,452.29175782971424,  b
SDS,Dose1,B,944.3353333333339,43.352634167966336,447,840.4312513291466,1048.2394153375212,a,1071.266,502.81999999999994,539.0913977857488, a 
SDS,Dose1,A,1081.630000000001,43.352634167966215,447,977.7259179958139,1185.5340820041881,a,1071.266,502.81999999999994,539.0913977857488, ab
SDS,Dose1,C,1187.8326666666674,43.35263416796633,447,1083.92858466248,1291.7367486708547,a,1071.266,502.81999999999994,539.0913977857488,  b
SDS,Dose2,A,922.6346666666675,37.80485363403519,447,832.0270556751863,1013.2422776581487,a,1055.0513333333333,482.13499999999993,481.87280369441044, a 
SDS,Dose2,B,998.9906666666674,37.804853634035304,447,908.3830556751858,1089.5982776581488,a,1055.0513333333333,482.13499999999993,481.87280369441044, a 
SDS,Dose2,C,1243.528666666668,37.8048536340353,447,1152.9210556751864,1334.1362776581495,a,1055.0513333333333,482.13499999999993,481.87280369441044,  b
SDS,Dose3,B,848.7633333333333,41.22165466388921,447,749.9666103948721,947.5600562717946,a,929.6668888888889,369.56,510.7236128068639, a 
SDS,Dose3,A,894.602666666667,41.22165466388909,447,795.8059437282061,993.3993896051279,a,929.6668888888889,369.56,510.7236128068639, ab
SDS,Dose3,C,1045.634666666667,41.221654663889204,447,946.8379437282058,1144.4313896051283,a,929.6668888888889,369.56,510.7236128068639,  b
SDS,Dose4,C,807.8379999999999,36.24716684120185,447,720.9637265407275,894.7122734592722,a,862.3177777777778,313.2049999999999,444.7273630870344, a
SDS,Dose4,A,877.672,36.247166841201754,447,790.797726540728,964.546273459272,a,862.3177777777778,313.2049999999999,444.7273630870344, a
SDS,Dose4,B,901.4433333333333,36.24716684120186,447,814.5690598740609,988.3176067926056,a,862.3177777777778,313.2049999999999,444.7273630870344, a
SDS,Dose5,C,946.522666666666,35.68825661095549,447,860.9879439754393,1032.0573893578928,a,988.38,477.805,437.17743748797506, a
SDS,Dose5,A,1000.711333333333,35.6882566109554,447,915.1766106421064,1086.2460560245595,a,988.38,477.805,437.17743748797506, a
SDS,Dose5,B,1017.9059999999994,35.6882566109555,447,932.3712773087726,1103.440722691226,a,988.38,477.805,437.17743748797506, a
SDS,Control,C,854.0633333333346,33.97560029672393,447,772.6333665706507,935.4933000960186,a,913.5768888888889,447.6349999999999,417.370924313685, a
SDS,Control,B,935.248666666668,33.97560029672394,447,853.818699903984,1016.678633429352,a,913.5768888888889,447.6349999999999,417.370924313685, a
SDS,Control,A,951.4186666666683,33.97560029672383,447,869.9886999039845,1032.848633429352,a,913.5768888888889,447.6349999999999,417.370924313685, a
TEG,Dose1,B,909.4000000000001,36.36358393116076,446,822.245972609009,996.5540273909912,a,980.0884187082405,463.02,451.7762639604634, a 
TEG,Dose1,C,937.1646666666659,36.36358393116083,446,850.0106392756746,1024.318694057657,a,980.0884187082405,463.02,451.7762639604634, ab
TEG,Dose1,A,1094.463087248321,36.48540532408823,446,1007.0170857483943,1181.9090887482478,a,980.0884187082405,463.02,451.7762639604634,  b
TEG,Dose2,B,833.5266666666669,34.84098810621983,447,750.02260849872,917.0307248346137,a,956.3182222222222,458.07499999999993,434.990873136155, a 
TEG,Dose2,C,993.6073333333336,34.84098810621982,447,910.1032751653868,1077.1113915012804,a,956.3182222222222,458.07499999999993,434.990873136155,  b
TEG,Dose2,A,1041.8206666666667,34.840988106219726,447,958.3166084987201,1125.3247248346133,a,956.3182222222222,458.07499999999993,434.990873136155,  b
TEG,Dose3,C,845.2319999999995,34.029392366207865,447,763.6731087623418,926.7908912376572,a,979.6675555555555,471.2699999999999,429.7042036588871, a 
TEG,Dose3,B,983.7546666666663,34.02939236620787,447,902.1957754290086,1065.313557904324,a,979.6675555555555,471.2699999999999,429.7042036588871, ab
TEG,Dose3,A,1110.0159999999998,34.02939236620777,447,1028.4571087623424,1191.5748912376573,a,979.6675555555555,471.2699999999999,429.7042036588871,  b
TEG,Dose4,B,812.6873333333331,35.22914255662029,447,728.2529780192326,897.1216886474335,a,877.7873333333333,425,433.6809899732089, a
TEG,Dose4,A,879.8546666666666,35.22914255662018,447,795.4203113525664,964.2890219807668,a,877.7873333333333,425,433.6809899732089, a
TEG,Dose4,C,940.8199999999998,35.229142556620275,447,856.3856446858994,1025.2543553141002,a,877.7873333333333,425,433.6809899732089, a
TEG,Dose5,B,717.1693333333328,36.36834096060336,447,630.0046395598001,804.3340271068655,a,858.0297777777778,306.94,457.92586770566004, a 
TEG,Dose5,C,870.5786666666664,36.36834096060336,447,783.4139728931337,957.7433604401991,a,858.0297777777778,306.94,457.92586770566004, ab
TEG,Dose5,A,986.3413333333334,36.368340960603255,447,899.176639559801,1073.506027106866,a,858.0297777777778,306.94,457.92586770566004,  b
TEG,Control,B,762.4907692307684,38.60574616282594,422,669.9430256012499,855.0385128602868,a,883.4797647058823,414.56,453.1347484467998, a 
TEG,Control,C,845.2920000000004,35.93999376576745,422,759.1347394965484,931.4492605034524,a,883.4797647058823,414.56,453.1347484467998, a 
TEG,Control,A,1031.4572413793103,36.554397139389586,422,943.8271005002979,1119.0873822583226,a,883.4797647058823,414.56,453.1347484467998,  b
TGSH,Dose1,C,891.3739130434783,42.20788037861047,427,790.195662473118,992.5521636138386,a,946.7779069767441,368.43499999999995,497.4616420070359, a
TGSH,Dose1,A,928.748965517241,41.17646741020244,427,830.0431575055454,1027.4547735289366,a,946.7779069767441,368.43499999999995,497.4616420070359, a
TGSH,Dose1,B,1016.5734693877552,40.895396088002144,427,918.5414290329669,1114.6055097425433,a,946.7779069767441,368.43499999999995,497.4616420070359, a
TGSH,Dose2,C,839.5830769230771,28.551647754647156,407,771.1274996809509,908.0386541652033,a,899.5056097560976,570.395,328.3337746445919, a
TGSH,Dose2,A,898.1046666666666,26.580137526068622,407,834.3759924704121,961.8333408629211,a,899.5056097560976,570.395,328.3337746445919, a
TGSH,Dose2,B,961.0446153846153,28.55164775464712,407,892.5890381424891,1029.5001926267414,a,899.5056097560976,570.395,328.3337746445919, a
TGSH,Dose3,B,869.0567567567577,35.46163030064975,445,784.063757111809,954.0497564017065,a,916.7258928571429,482.24499999999995,431.85968125596423, a
TGSH,Dose3,C,928.1620000000006,35.22442609798253,445,843.7375217834845,1012.5864782165168,a,916.7258928571429,482.24499999999995,431.85968125596423, a
TGSH,Dose3,A,952.323333333334,35.22442609798257,445,867.8988551168177,1036.7478115498502,a,916.7258928571429,482.24499999999995,431.85968125596423, a
TGSH,Dose4,B,758.5496644295295,28.422446179800918,446,690.4284732520385,826.6708556070204,a,913.1817371937639,530.88,365.95645162663, a 
TGSH,Dose4,C,932.7733333333337,28.327546261511127,446,864.8795925109476,1000.6670741557197,a,913.1817371937639,530.88,365.95645162663,  b
TGSH,Dose4,A,1047.191333333334,28.32754626151127,446,979.2975925109475,1115.0850741557201,a,913.1817371937639,530.88,365.95645162663,  b
TGSH,Dose5,C,756.6319444444445,31.1485453145557,441,681.9738141635322,831.2900747253567,a,790.8704954954954,325.71500000000003,373.8107049940534, a
TGSH,Dose5,A,795.915333333333,30.5192169002487,441,722.7656035979467,869.0650630687194,a,790.8704954954954,325.71500000000003,373.8107049940534, a
TGSH,Dose5,B,818.6946666666665,30.519216900248605,441,745.5449369312804,891.8443964020527,a,790.8704954954954,325.71500000000003,373.8107049940534, a
TGSH,Control,B,828.6360544217683,31.519457901175993,427,753.079462127614,904.1926467159227,a,891.9125581395349,477.645,385.93064086983975, a 
TGSH,Control,C,874.1789473684211,33.13687781409904,427,794.7451711038973,953.6127236329448,a,891.9125581395349,477.645,385.93064086983975, ab
TGSH,Control,A,969.6473333333329,31.20267138974353,427,894.8501230489718,1044.4445436176939,a,891.9125581395349,477.645,385.93064086983975,  b
Trenbolone,Dose1,A,912.633333333335,35.0205037357126,423,828.6811138788338,996.5855527878363,a,1023.6169014084508,569.625,437.2491920506708, a 
Trenbolone,Dose1,B,1033.6873015873032,38.21050220104456,423,942.0879205373515,1125.286682637255,a,1023.6169014084508,569.625,437.2491920506708, ab
Trenbolone,Dose1,C,1126.1413333333348,35.020503735712666,423,1042.1891138788335,1210.0935527878362,a,1023.6169014084508,569.625,437.2491920506708,  b
Trenbolone,Dose2,B,779.4339999999996,33.16283955441632,447,699.9519923507416,858.9160076492576,a,876.792,425.47,415.2427331859007, a 
Trenbolone,Dose2,C,853.6613333333331,33.162839554416315,447,774.1793256840751,933.1433409825911,a,876.792,425.47,415.2427331859007, ab
Trenbolone,Dose2,A,997.2806666666671,33.16283955441622,447,917.7986590174094,1076.7626743159249,a,876.792,425.47,415.2427331859007,  b
Trenbolone,Dose3,A,893.7636363636376,36.0655812005545,440,807.3194008286241,980.2078718986511,a,924.2997742663657,424.96999999999997,431.5025434455154, a
Trenbolone,Dose3,C,909.4526666666677,35.213997128862744,440,825.049560974033,993.8557723593024,a,924.2997742663657,424.96999999999997,431.5025434455154, a
Trenbolone,Dose3,B,968.2580000000007,35.21399712886271,440,883.8548943073662,1052.6611056926354,a,924.2997742663657,424.96999999999997,431.5025434455154, a
Trenbolone,Dose4,A,989.2040000000005,30.970008353564157,447,914.9775925533028,1063.4304074466982,a,1102.6253333333334,644.305,401.4467512088306, a 
Trenbolone,Dose4,C,1028.2420000000002,30.970008353564243,447,954.0155925533023,1102.4684074466982,a,1102.6253333333334,644.305,401.4467512088306, a 
Trenbolone,Dose4,B,1290.430000000001,30.97000835356425,447,1216.203592553303,1364.656407446699,a,1102.6253333333334,644.305,401.4467512088306,  b
Trenbolone,Dose5,A,1019.5359999999991,28.97049074933007,447,950.1018743859165,1088.9701256140818,a,1060.8855555555556,641.9599999999999,356.1694996255282, a
Trenbolone,Dose5,B,1049.9579999999992,28.970490749330164,447,980.5238743859163,1119.392125614082,a,1060.8855555555556,641.9599999999999,356.1694996255282, a
Trenbolone,Dose5,C,1113.162666666666,28.97049074933015,447,1043.728541052583,1182.5967922807488,a,1060.8855555555556,641.9599999999999,356.1694996255282, a
Trenbolone,Control,A,884.5686666666667,35.76517644701131,447,798.8495887428992,970.2877445904342,a,1026.2733333333333,545.1949999999999,456.1199214698835, a 
Trenbolone,Control,C,995.023333333333,35.765176447011406,447,909.3042554095653,1080.7424112571007,a,1026.2733333333333,545.1949999999999,456.1199214698835, a 
Trenbolone,Control,B,1199.228,35.76517644701141,447,1113.5089220762322,1284.947077923768,a,1026.2733333333333,545.1949999999999,456.1199214698835,  b
Vinclozolin,Dose1,A,1132.4314960629922,44.33245398503789,410,1026.1429900467233,1238.7200020792611,a,1276.5866828087167,770.0000000000001,508.7265585753233, a 
Vinclozolin,Dose1,C,1300.804081632652,41.2064276155319,410,1202.010325911379,1399.5978373539251,a,1276.5866828087167,770.0000000000001,508.7265585753233, ab
Vinclozolin,Dose1,B,1382.6856115107917,42.375636282195615,410,1281.0886398330344,1484.2825831885489,a,1276.5866828087167,770.0000000000001,508.7265585753233,  b
Vinclozolin,Dose2,C,1226.5186666666675,32.637228552183934,447,1148.2964008929935,1304.7409324403416,a,1251.5233333333333,852.6800000000001,399.846266184007, a
Vinclozolin,Dose2,A,1236.748666666668,32.63722855218385,447,1158.5264008929942,1314.9709324403418,a,1251.5233333333333,852.6800000000001,399.846266184007, a
Vinclozolin,Dose2,B,1291.3026666666676,32.63722855218394,447,1213.0804008929936,1369.5249324403417,a,1251.5233333333333,852.6800000000001,399.846266184007, a
Vinclozolin,Dose3,C,1201.8129251700693,33.82513611090609,444,1120.7415187688803,1282.8843315712584,a,1295.8214765100672,847.4399999999999,414.46266941177174, a
Vinclozolin,Dose3,B,1339.2086666666678,33.485176366011494,444,1258.952068949412,1419.4652643839236,a,1295.8214765100672,847.4399999999999,414.46266941177174, a
Vinclozolin,Dose3,A,1344.5626666666676,33.48517636601139,444,1264.306068949412,1424.8192643839232,a,1295.8214765100672,847.4399999999999,414.46266941177174, a
Vinclozolin,Dose4,C,1059.368666666665,34.217037236323065,447,977.3600434035766,1141.3772899297533,a,1288.1182222222221,712.05,448.52496051137695, a 
Vinclozolin,Dose4,A,1389.395333333332,34.21703723632297,447,1307.386710070244,1471.4039565964201,a,1288.1182222222221,712.05,448.52496051137695,  b
Vinclozolin,Dose4,B,1415.5906666666651,34.21703723632307,447,1333.5820434035768,1497.5992899297535,a,1288.1182222222221,712.05,448.52496051137695,  b
Vinclozolin,Dose5,C,1057.9686666666657,31.459704072702838,447,982.56859618576,1133.3687371475714,a,1192.3428888888889,812.245,397.4135723503854, a 
Vinclozolin,Dose5,B,1219.0739999999992,31.459704072702845,447,1143.6739295190935,1294.4740704809049,a,1192.3428888888889,812.245,397.4135723503854,  b
Vinclozolin,Dose5,A,1299.986,31.459704072702753,447,1224.5859295190946,1375.3860704809056,a,1192.3428888888889,812.245,397.4135723503854,  b
Vinclozolin,Control,B,1241.123333333335,30.275901521666984,445,1168.5592784530268,1313.6873882136433,a,1304.7832589285715,917.99,379.8918059928334, a 
Vinclozolin,Control,C,1247.4786666666682,30.27590152166699,445,1174.91461178636,1320.0427215469765,a,1304.7832589285715,917.99,379.8918059928334, a 
Vinclozolin,Control,A,1427.3824324324341,30.4797819499955,445,1354.3297251967315,1500.4351396681368,a,1304.7832589285715,917.99,379.8918059928334,  b
