	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
563440	1.293559065	1.382565081	1.312769591	1.066122417	0.827734082	1.161973515	1.028140883	1.573287031	1.017127029	1.288805561	1.28350717	1.058418259	1.289620563	1.305290122	1.250298887	1.38283097	1.348048207	1.519209175	1.123521013
563441	1.754253064	1.880531703	2.051258702	2.27398819	1.128150735	2.086942435	2.089532094	2.092634661	2.07188481	1.956715974	1.832539399	2.273221261	1.98031319	1.949707202	2.189402036	2.130171875	1.499766066	1.760310773	1.86189398
563446	1.316965857	1.263409798	1.646129294	1.549141449	0.347890835	1.313000638	0.766597683	0.635044332	1.017127029	0.882740804	0.486365141	0.895893975	0.666154524	0.828242168	1.058668225	1.200418568	0.895383877	0.966384505	1.211190907
563448	1.821260402	2.211910861	1.78776741	2.645460465	1.474715977	1.22864417	1.179397796	0.828065514	1.798063854	1.16572733	0.829191035	1.771443166	1.133856695	0.46248476	1.515885652	1.200418568	0.181683885	2.216514902	1.239268986
563450	5.1230229	5.280246582	5.287663693	5.496517486	4.512322321	4.509018518	4.093214269	4.868356982	4.760183944	4.149541976	4.999091053	4.563756356	4.189227746	4.619897968	4.552237394	4.85915255	4.620873941	4.69452393	4.74880346
563453	3.89149887	3.613426227	3.765563113	3.20861562	3.942970947	3.216174118	3.946241536	3.825850503	3.911321893	4.002634834	4.238373221	3.777092076	4.131558099	4.211381863	3.74826171	4.040652823	4.226282349	3.388145642	3.976215362
563454	4.496925326	4.464510568	4.384601967	4.675500078	4.218883255	4.419098855	4.382847522	4.198510866	4.283007228	4.2468792	4.183486824	4.32591008	4.228267297	4.238225325	4.326169657	4.315317857	4.307859238	4.336423362	4.339357071
563456	5.804739671	5.821547171	6.183609454	6.020879054	5.36527878	6.12795749	5.926020281	5.521290195	5.875685206	5.832561323	5.681798147	6.019611067	5.862987641	5.611527581	6.119937873	6.019347029	5.485718539	6.057538512	5.926732047
563459	6.305127078	6.4405283	6.483423008	6.465069842	5.95933284	6.055581114	6.060417994	5.930755563	6.080664041	6.043907553	6.059449112	6.066218472	6.149689092	5.944056831	6.106835102	6.293665273	5.98457691	6.193075298	6.092708783
563460	4.544798091	4.863198733	4.936418169	4.827572434	3.731158162	4.616663355	4.272186277	4.170285965	4.399376801	4.393971973	4.252663665	4.658061309	4.26895533	3.999097749	4.524683029	4.548690957	3.840095667	4.508769167	4.088518078
563463	6.444482395	6.731772603	6.484909665	6.523843567	6.269595741	6.502136089	6.41379349	6.414099611	6.555942352	6.424203677	6.538380245	6.505902979	6.386288332	6.522512048	6.525870634	6.383570278	6.306114483	6.560876692	6.544103964
563467	1.701872707	1.575001849	1.667234743	1.195165787	1.714349319	1.539983192	1.574671474	1.657033432	1.798063854	1.288805561	1.906707194	1.752567092	1.486484827	1.663184159	1.70779191	1.38283097	1.762372514	1.814777602	1.605645609
563468	3.285209162	3.593802283	3.715785654	3.618389609	2.963706765	3.753951962	3.809891155	3.378682894	3.457862756	3.704024039	3.2591342	3.670511243	3.490196092	2.876178779	3.53925294	3.490064372	2.726562765	3.492076157	3.241703498
563470	4.114928218	4.201515521	4.19052611	4.247267692	3.872769373	4.015458379	4.034886905	4.177394127	4.080979253	4.243839671	4.000836559	4.257264431	3.995935399	3.906503664	4.160002897	4.071354801	3.990422089	4.137101779	4.049405873
563472	3.650233565	3.946931398	3.720841401	3.816956201	3.6495351	3.927883212	4.090034989	4.108409336	4.001373722	4.031123282	3.890930512	4.1887037	3.80255023	3.65653426	4.192469701	4.152564068	3.502980273	4.006695776	3.980380392
563475	2.627653251	2.661692452	2.836487529	2.689940305	2.300135287	2.755569235	2.516363199	2.180161951	2.56078295	2.367498303	2.815079577	2.538613594	2.704692044	2.250227497	2.503548752	2.620022524	2.645198858	2.440886173	2.779362416
563478	2.982638415	2.752990639	3.160542378	3.04702603	2.715584344	3.114065649	2.66049984	2.874452487	2.805398486	3.069894206	3.171593596	3.082858539	3.138593866	2.666304291	2.896500808	2.919057241	2.884596703	3.097270962	2.835621118
563489	1.269766241	1.449603531	1.580894663	2.119953749	0.790139144	0.859412734	0.917706238	1.15051999	1.459803196	1.086502885	0.974219327	1.362213137	0.985497456	0.944576311	0.896142661	0.925874703	0.798358969	1.562295772	1.153340195
563498	4.266885541	4.249336345	4.506715335	4.41894882	3.55743197	4.576698635	4.488039379	3.984205571	4.060176896	4.529943043	3.890930512	4.263944655	4.324057023	3.574648643	4.344672213	4.393331076	3.543461908	3.95912646	4.283147483
563506	4.70196234	4.939034846	5.043200222	4.758768579	4.512322321	4.910339821	4.908332543	4.777723728	4.847757794	4.936129499	4.787193496	4.793504543	4.836519624	4.911934618	4.784887662	4.89392129	4.766923785	4.837305522	4.758536916
563509	2.907534707	3.352410514	3.509223925	3.479590675	2.378224453	3.280440424	3.406760697	2.802718549	2.67464759	3.162941648	2.652147961	3.105350625	3.26734275	2.433945225	3.181679433	3.208661209	2.013568824	3.452543492	3.064719973
563511	5.183168479	5.007379261	5.256668563	5.288078558	5.291520123	5.242915029	5.180578831	5.115962965	5.174887084	5.129681831	5.077447711	5.105736041	5.102739638	4.967993689	5.233731057	4.952820428	5.070302197	5.356494126	5.124937363
563517	4.806949509	4.827937097	5.01260575	4.962868684	4.459414104	4.96350648	4.992470299	4.525372776	4.544982896	4.7812245	4.404373719	4.744191358	4.743337718	4.340867003	4.796455247	4.782363688	4.387850975	4.810750971	4.716708406
563520	4.154444212	4.277286023	4.25467899	4.220984914	4.073888894	4.268794147	3.758751603	4.202000467	4.242033656	3.859056512	4.284308826	4.181664963	4.143277924	3.971938124	4.086523287	4.205424141	4.272171053	4.361034288	3.907885721
563523	2.448499376	2.198980254	1.934252392	1.792934737	2.821871355	2.359074689	2.468198473	2.657774168	2.404519405	2.356283651	2.528403797	2.734105705	2.572239787	2.826502524	2.76922073	2.512257638	2.752695347	2.216514902	2.551994402
563525	1.316965857	1.133519987	1.862868284	1.195165787	1.521351182	1.624943151	1.001314581	1.234703408	1.291524075	1.216225444	1.167622118	1.61303086	1.522827854	1.21551168	1.358308512	1.143764546	1.25360468	1.175091138	1.421857711
563527	5.464361333	5.84767282	5.798727778	5.955202109	4.688685971	5.630671968	5.71521241	5.286724822	5.461349338	5.721137002	5.132577407	5.618301114	5.534042855	4.91669031	5.446913387	5.628362679	4.481980502	5.579985021	5.333047005
563542	5.113028864	5.204635552	5.210688431	5.151614433	5.336226247	5.295697827	5.436050605	5.366635138	5.182125732	5.352040283	5.286351964	5.319622088	5.409765652	5.346651187	5.389513259	5.246467234	5.298835187	5.261646904	5.384241092
563543	5.121362027	5.045801058	5.246187086	5.213863755	4.787391034	4.806861268	4.882838729	4.915880369	5.040624866	4.802038635	5.115085839	4.95289207	4.918941937	4.787642605	4.862144574	5.099674471	4.821440836	5.043325933	4.970189886
563546	4.211760037	4.352197803	4.080764773	4.291239	4.416878461	4.426218262	4.623943286	4.525372776	4.318476249	4.524943613	4.381797094	4.451193295	4.463806163	4.449872381	4.536228038	4.473101292	4.281176204	4.397180949	4.286515252
563548	6.100322585	5.893538877	5.877808419	6.053161487	5.904309932	6.01444559	5.934907836	5.896706253	5.951068067	6.012104411	5.829726222	5.890660847	6.101690755	5.914642447	6.034598624	5.970299525	5.960487034	5.891135101	6.027786134
563556	4.444755539	4.514943545	4.492004569	4.368529128	4.168494259	4.461297654	4.453820611	4.256715807	4.16618832	4.380196346	4.394741251	4.316301279	4.318898985	4.211381863	4.455836456	4.256415692	4.423534207	4.438238337	4.365069477
563560	2.268120831	2.358661491	2.466867106	2.087070203	1.498222007	1.895031259	1.421213225	1.529517333	1.581584069	1.312209578	2.011265481	1.570552429	1.769628892	1.931025005	2.054606274	1.840459662	1.762372514	1.229567495	1.70965642
563561	2.811923831	2.871817056	3.060399381	3.340026633	1.792481883	2.748013029	2.313232641	2.092634661	2.19148932	2.23906447	2.108755373	2.470938336	2.327123151	1.853778692	2.966440747	2.588529761	1.325010594	2.452384358	1.983079143
563570	1.269766241	1.427601697	0.983171657	1.642628826	0.062712111	1.043515411	0.973979989	1.234703408	0.783281766	1.380226346	0.667937382	0.788795909	1.289620563	0.175566925	1.419434404	1.200418568	0.895383877	0.933942764	0.859782406
563573	2.636982837	2.459690292	2.537337973	2.587859971	1.566525987	1.974884291	1.628255858	1.950502307	2.11286465	1.864739165	2.060833753	2.205432663	2.081244374	1.892918788	2.092635286	2.008528564	2.239816065	2.044856178	2.308711484
563577	5.655509222	5.964975331	5.671332773	5.972185184	5.5282849	5.747063229	5.848180244	5.958872523	5.921097502	5.865563921	5.804485235	5.758535379	5.830735239	5.717528609	5.791341595	5.771961289	5.566511653	5.771159721	5.725564815
563578	4.032492981	4.28035838	4.26855591	4.323359736	3.239521968	4.133250699	3.949753619	3.366295296	3.802804117	3.738984877	3.636843774	4.16034033	3.772679501	3.325657106	3.913185005	4.005313649	3.143522305	3.998875683	3.634213961
563580	6.488310095	6.051141779	6.581179731	6.346773768	6.358971828	6.481210123	6.312407537	6.118802222	6.270334146	6.287716421	6.21714901	6.254925113	6.325862959	6.251299971	6.511320271	6.308238593	6.340264859	6.211801114	6.456372167
563581	4.693044912	4.739170872	4.656709631	4.839961486	4.410698256	4.550875163	4.733951515	4.465657955	4.563578672	4.499683243	4.417117776	4.710353846	4.743337718	4.430051384	4.590393288	4.658926708	4.401679939	4.725655264	4.668477283
563584	4.442096864	4.707564869	4.938589733	4.878906306	3.972641649	4.952042538	4.970163163	4.239839112	4.428074658	4.88241624	4.368735747	4.637630929	4.507534695	4.069118878	4.701208548	4.612710225	3.672263767	4.670111116	4.46356773
563587	9.113854534	9.292675395	9.716190624	9.669530555	8.713050865	9.247191002	9.334492309	8.670391243	9.067781844	9.506392695	8.610044723	8.945437486	9.217900608	8.447399856	9.302083589	9.380647363	8.225709707	8.758132596	9.12433476
563589	4.077729098	3.950793284	3.887477834	4.035224676	3.685814684	3.973955551	3.844262605	3.712982222	3.968259481	4.055597399	3.685058761	3.603619918	3.798850037	3.807556701	3.902519832	4.013241947	3.597332083	3.914098985	4.073000205
563597	4.382331071	4.417841578	4.289124183	4.616231842	4.069972536	4.602067996	4.353981148	4.134210139	4.344517229	4.255959553	4.172254447	4.415637498	4.308527253	4.176118275	4.590393288	4.279608699	4.015820722	4.414920237	4.283147483
563598	5.606486325	6.047539706	5.986754499	6.08056694	4.884240666	5.908282918	5.953395368	5.37593361	5.590278478	5.987783351	5.252976073	5.752610209	5.695983064	5.019747118	5.671869611	5.822469061	4.530618891	5.899559792	5.558719952
563599	4.906741805	5.027632523	5.08693017	5.245872678	4.634029616	4.863904268	4.832362291	4.800921399	4.947411869	4.826625579	4.861338355	4.934167151	4.827467645	4.665817929	4.860308656	4.904616897	4.678809673	5.01646548	4.894963444
563601	3.851985349	3.830188082	3.927388006	3.304707892	3.601507865	2.807382734	2.345586092	3.137593101	2.866583011	2.367498303	3.444840004	3.198957018	2.672701473	3.360980247	2.917841085	3.024804512	3.195254777	3.388145642	2.924768995
563603	1.737003395	1.336077129	1.934252392	1.833152113	1.376663894	1.736061312	1.337894406	0.828065514	1.638824661	1.288805561	0.790535673	1.176421313	1.331201211	1.729553039	1.458792013	1.35814214	1.579797631	1.20258643	1.897569353
563606	2.820137921	2.393129857	2.442590536	2.465263866	2.499656527	2.213043289	2.024406113	2.353343222	2.590102642	2.176678407	2.619438375	2.299469289	2.367651691	2.643534742	2.14182982	2.501024837	2.690966278	2.269477289	2.373485069
563613	5.127994075	5.272552788	5.212484263	5.175273798	5.004021515	5.053612449	4.997569484	5.309549471	5.343625044	5.04315978	5.165049358	5.013609369	5.123596863	5.16671882	5.08445399	5.088460837	5.227641967	5.23026378	5.151037274
563621	1.869549441	1.633837205	1.916734757	1.772397661	0.671092653	1.522373873	1.272087304	0.753926379	1.72064017	1.031161495	1.338136177	1.526785231	0.849028553	0.656923577	1.358308512	1.690310283	0.694335383	1.796849504	0.34339685
563633	4.382331071	4.533088517	4.63812334	4.633415526	3.964226389	4.509018518	4.32722817	4.180935117	4.357363547	4.197461124	4.122544172	4.303389174	4.233759127	3.930215258	4.269194133	4.521154439	4.012219607	4.298701412	4.160030916
563642	3.291130662	3.68472651	3.380958398	3.707628349	2.858658755	2.500694707	2.544508624	2.717510436	3.262277637	2.201957472	3.348334624	2.799937404	2.825999984	2.785491993	2.594706236	3.529295348	2.968753962	2.760567861	3.133657799
563643	4.183386738	4.358026024	4.240667293	4.170866153	3.711181236	3.927883212	3.742644566	4.03595955	3.858083086	3.794049079	3.756996698	3.897972397	3.856943619	3.812668585	4.151020022	4.021126912	3.903673965	4.064033174	3.623601303
563644	6.081653659	6.175992495	6.477461012	6.42533594	5.503816654	6.166729809	6.061229966	5.51428971	5.783509573	5.939755096	5.559243445	5.902482486	5.979527794	5.418824691	6.045142217	6.038896882	5.117991911	5.916263007	5.87733426
563653	2.326948665	2.951074225	2.900270394	2.912724527	2.352661508	2.388532706	2.468198473	2.43864298	2.38792025	2.831560334	2.07698514	2.219247596	2.501155561	2.140671304	2.646758198	2.640642148	1.969681087	2.769788029	2.334970918
563659	1.470971046	2.062869555	1.934252392	1.573087341	1.588593773	1.895031259	1.592754975	1.882539972	1.666615229	1.864739165	1.606413598	1.285498005	1.799562199	1.949707202	1.70779191	1.943631143	1.673971283	1.428972156	2.110154617
563660	6.173474016	6.233398312	6.307242654	6.326666188	6.156881732	6.200340526	6.236800791	6.138057671	6.103718661	6.247309372	6.041042239	6.152448178	6.230883832	6.011185634	6.088132108	6.242310626	5.995561081	6.160146946	6.245011645
563663	5.936196815	5.655186457	5.631617879	5.587497715	5.580146822	5.182532587	4.688429065	5.537954051	5.562812207	4.860755059	5.46573389	5.669514423	4.967544839	5.61006027	5.687485411	5.616701192	5.303262334	5.519778835	5.55732656
563665	6.118753012	5.917417313	5.568515665	5.791350209	5.354049988	5.013208148	4.329925903	5.819297426	5.529147191	4.532436276	5.809327212	5.359153445	5.105737767	5.855190185	5.506818824	5.690250489	5.265947559	5.579985021	5.601260853
563669	5.242435502	5.072631926	5.403814621	5.27718681	4.904174535	5.403036027	5.358902052	4.775383313	5.032638192	5.142795179	4.904967574	5.090784361	5.086137626	4.742820401	5.159530181	5.036892094	4.721335481	5.21684283	5.145484048
563670	2.550761579	3.132033965	2.864169037	3.105663385	1.325020032	2.912516091	2.751850316	2.107596298	2.866583011	2.495685102	2.185248609	2.862895768	2.796615792	2.022106809	2.737566952	2.8499066	1.655621924	2.440886173	2.551994402
563672	3.61761701	3.603647621	3.755744071	3.946346863	3.3790041	3.56476743	3.524484675	3.456709053	3.601559708	3.520289611	3.314676262	3.767721792	3.526446912	3.318487497	3.775793642	3.478656748	3.245196251	3.689606799	3.199451179
563674	0.790440094	1.449603531	0.412574161	0.389726927	1.401808715	1.539983192	0.917706238	1.461267499	0.677985395	0.973612249	1.137135644	1.088836154	0.599655161	1.119773426	1.157662965	0.628405637	1.499766066	1.357385997	1.211190907
563675	2.469539935	2.211910861	2.699782875	2.865027629	2.499656527	2.388532706	2.506858035	2.378233523	2.247767674	2.070885245	2.060833753	2.163175942	2.164114395	2.294747632	1.92007543	2.02430682	2.20238181	2.530403622	2.110154617
563678	4.948554427	5.301573451	5.304599756	5.490243181	4.164826795	5.349116875	5.12107975	4.75176794	5.066932238	5.072580796	4.658943419	5.103875533	4.983931876	4.433373852	5.22519704	5.208989721	4.165979442	5.388270428	4.946967207
563679	5.173583886	5.023971197	5.239156889	5.037916835	4.951772781	5.149933653	4.8865084	5.368189051	5.210722505	5.141162514	5.377199567	5.397630429	5.006565452	5.255739719	5.308347214	4.936236032	5.116315576	5.342658496	5.033693344
563690	1.470971046	1.671768691	1.25817523	1.163970833	1.325020032	1.139047255	0.278372955	1.437780703	1.059669013	1.216225444	1.074159164	1.258992191	1.310560684	1.469646374	1.497104373	0.925874703	1.762372514	0.866785147	1.561846686
563691	2.048002465	1.382565081	1.74869816	2.053419619	0.671092653	1.333340979	1.272087304	1.121330681	1.581584069	1.732204252	0.974219327	1.964250186	1.558277813	1.305290122	1.419434404	1.729337878	1.325010594	1.562295772	1.397146302
563708	1.38499044	1.106077333	1.985564121	1.792934737	1.753944468	1.881281898	1.839885864	1.121330681	1.361208255	1.312209578	1.441554564	1.258992191	1.331201211	0.828242168	1.33734382	1.143764546	1.126131051	1.33271222	1.539438281
563711	0.365750604	0.361200563	1.080781144	0.590777908	0.751538253	0.361917403	0.44690351	1.207184483	1.100992373	0.006822494	0.100446335	0.409516013	0.071368266	0.610715044	-0.485047074	0.669120393	0.327905658	0.759796459	0.536797364
563713	3.122045355	2.989127634	2.817733641	2.678948248	2.487963065	2.473461068	1.824664318	2.302236081	2.319545207	2.536002121	3.045942527	2.772090823	2.295961641	2.523962827	2.931894561	2.33382699	2.568809957	2.551941251	2.649376893
563719	6.550109597	6.605173802	6.453363547	6.358016169	6.162409741	6.477787938	6.610225787	6.536623064	6.577146436	6.626204271	6.477322772	6.719621478	6.560289893	6.558711789	6.60803303	6.654618455	6.485637521	6.581967441	6.52925535
563720	3.907006154	4.135184139	4.028713525	4.155088038	4.009914437	3.746387259	3.813750894	3.947256334	4.054929099	3.925060717	3.796548875	4.048716226	3.791421057	3.981048261	4.148013257	3.850187442	4.089439149	3.914098985	3.984533431
563724	2.718340469	2.491853275	2.417898457	2.689940305	1.902277645	2.629647052	2.458369518	2.262681397	2.284102782	2.505870475	2.185248609	2.337967081	2.367651691	2.039652922	2.585845353	2.489703891	1.25360468	2.118877868	2.125280014
563725	2.74447111	2.077073219	2.779478273	2.087070203	2.611656403	2.455015445	2.334882023	1.950502307	2.56078295	2.33358938	2.200072336	2.24648682	2.367651691	2.523962827	2.549847354	2.085748846	2.795224493	2.573162073	2.518015931
563729	2.852534445	3.204988963	3.052400285	3.31184115	3.168043247	3.476075296	3.557086111	3.309195912	3.42569695	3.315495336	3.223302218	3.655347767	3.195988461	3.304040494	3.419683606	3.402223871	3.182494527	3.469618878	3.262374497
563730	3.985792431	4.135184139	4.161071642	4.312732087	3.3790041	4.198461444	4.018257406	3.874771089	3.685454978	3.947653627	3.475625336	4.005522171	3.871108722	3.23717659	4.160002897	4.166850537	3.385416637	3.946984951	3.639491157
563732	1.976309621	2.211910861	1.390972657	1.665083849	1.830016609	2.025765291	2.438508407	2.235695975	2.152712534	2.310532404	1.734123459	2.177399482	2.367651691	1.833803106	2.117442229	2.407867737	1.796270075	2.104374247	2.063803036
563733	6.704509672	6.896008255	7.016941996	6.955914024	6.309173092	6.879425454	6.829580872	6.508716084	6.622194487	6.734654957	6.481120691	6.68270507	6.688304841	6.390281027	6.709925698	6.72510021	6.094237832	6.852075668	6.562973195
563738	3.960005461	3.800534453	4.289124183	3.333031717	3.280768815	2.925972348	2.268934178	3.479892159	3.34199762	1.956715974	3.469520599	3.280283512	2.473569276	3.47499435	3.267301859	3.256203776	3.048271454	3.03745295	3.064719973
563742	4.428729498	4.57121875	4.667223841	4.689259805	4.089448872	4.32574026	4.433896342	4.266747866	4.361620359	4.197461124	4.227561721	4.424608936	4.339421403	4.04760011	4.428838058	4.493082092	3.997724583	4.289114773	4.238635683
563744	0.273051441	0.763731033	0.412574161	0.725081058	0.062712111	1.333340979	0.035581544	0.593135647	0.677985395	0.717281333	0.437162307	0.547322239	0.599655161	0.610715044	1.250298887	1.227932555	0.863761754	0.518601291	0.666533453
563746	4.284802364	4.352197803	4.32940138	4.474038821	3.96000028	4.268794147	4.263745831	4.047643652	4.190321101	4.178484031	4.083104878	4.090654563	4.09279748	3.807556701	4.271958889	4.148970235	3.836027434	4.075232185	4.210545155
563748	4.077729098	4.083354253	4.215814524	4.47721482	3.7847098	4.198461444	4.070810761	3.848292978	3.934367275	3.966214488	3.839786237	3.841033387	4.037349465	3.728621895	4.009099411	4.032874143	3.70831896	3.91825096	3.98867455
563749	6.704509672	7.039368979	6.94962857	6.949067805	6.582982343	6.888474838	6.862094687	6.826138834	6.880577048	6.847583874	6.845826001	7.017670167	6.860150923	6.822794959	6.994854487	6.98199336	6.761906975	6.9188699	6.940221181
563752	3.337647528	3.899763969	4.004041471	3.890267355	2.300135287	3.67247229	3.437104461	2.717510436	3.392797601	3.34416163	3.01274212	3.544491606	3.448294588	2.548683184	3.463878752	3.744611955	1.909006781	3.583801862	3.040988711
563753	1.269766241	0.361200563	1.646129294	1.255602266	0.711876092	1.092071925	0.278372955	0.459569286	1.017127029	0.40535043	0.667937382	0.751253828	0.493779848	0.906831053	1.439247417	0.891876616	0.956621778	1.428972156	0.581351677
563760	2.500536366	3.915658406	3.261140513	3.635547764	1.034793987	2.157087046	2.830157454	1.950502307	2.050949946	2.756768617	0.829191035	1.996696853	2.510235002	1.305290122	2.153870744	2.640642148	0.129453532	2.624887417	2.169727403
563766	2.608811108	3.211441882	2.56008353	3.021147322	2.522762899	2.717386116	2.940183062	2.811882787	2.84241968	3.11716794	2.229270527	2.527552549	2.728227888	2.022106809	2.672096452	2.556334168	1.479044713	2.926404664	2.760111202
563768	5.186349246	5.730129169	5.654257048	5.719413021	4.489046764	5.616218353	5.46210661	5.038055728	5.334991486	5.439657178	4.966950042	5.559783761	5.273765107	4.710321264	5.499760135	5.574457624	4.468903634	5.61109633	5.352458294
563776	2.47994625	2.426793896	2.873279421	2.825701177	2.611656403	2.491673828	2.651901119	2.36584205	2.792843923	2.940704128	2.540102253	2.447655584	2.704692044	1.949707202	2.355009232	2.371322294	2.549063581	2.440886173	2.617640867
563777	5.265176181	5.217515796	5.614062648	5.510535693	5.10316347	5.404238344	5.009397957	5.070870797	5.220130171	5.111454118	5.220628271	5.260723784	5.11022331	5.024160895	5.296176114	5.246467234	4.999317467	5.364123639	5.214293136
563778	3.579415031	3.548647411	3.770447685	3.765927096	3.488685622	3.680433568	3.654999664	3.236192003	3.671806867	3.545194819	3.334965362	3.549968172	3.526446912	3.353984469	3.798981346	3.449736702	3.163140009	3.694456652	3.374224917
563785	1.647518677	1.831104188	1.708541366	1.891451142	0.711876092	1.557380164	0.766597683	0.898580188	0.564394523	1.139799587	1.490610343	0.788795909	0.63328796	1.38980748	1.458792013	1.35814214	0.764511033	1.684334124	0.859782406
563788	1.362670072	0.691712468	1.934252392	1.665083849	0.790139144	1.449705149	1.380155213	0.998282973	1.847463592	1.527472583	1.390771855	0.963116214	1.410931244	0.981359166	1.058668225	1.4071044	1.348048207	1.357385997	1.966377843
563794	3.314576567	3.739333542	3.891967211	3.744999111	2.674907088	3.652374742	3.552473626	2.926005148	3.409341053	3.579355239	3.341665479	3.52237505	3.150256905	2.961500633	3.530043728	3.420225049	2.735326326	3.458257772	3.25551702
563796	3.388246551	3.512523041	3.770447685	3.529397498	2.600839673	3.556139592	3.295230755	3.015984437	3.271356089	3.355470539	2.871728204	3.16366962	3.21832187	2.352048125	3.145955055	3.101181048	2.300125685	3.405995689	2.889768071
563797	1.771298921	1.864243299	1.899001801	2.070343021	1.376663894	1.824935387	2.246264205	1.96700417	1.521978223	2.043178727	1.538052792	1.481648609	2.306423775	1.246062816	1.640924029	1.943631143	1.015365819	2.133237132	1.749248157
563799	6.379963672	6.734575507	6.690235013	6.6732527	5.94550543	6.631478673	6.647468862	6.331280199	6.551291237	6.584764134	6.245113913	6.590714145	6.449603747	6.150938714	6.593187058	6.69337709	6.028911866	6.62705589	6.385903715
563800	4.319981988	4.181934352	4.222959109	4.326884959	3.721204276	4.29495771	4.38803446	3.980146523	4.039070194	4.172102453	3.98380458	4.037063699	4.300699226	3.837959788	4.271958889	4.378062269	4.047832543	4.376205609	4.017334254
563801	2.700653344	2.661692452	2.986758867	3.04702603	2.803119801	2.959073924	2.791535118	2.72723036	2.545896586	2.695792403	2.917293403	2.743696157	2.623344906	2.942971514	2.917841085	2.650842489	2.663680417	2.70397405	2.907374674
563802	0.887438237	0.865436164	0.59984911	1.225700475	-0.293083117	1.313000638	1.155264099	0.148413312	0.833181565	0.85113227	0.790535673	0.751253828	0.41861744	0.562977372	0.924533766	0.857057964	1.015365819	0.900754695	0.581351677
563808	2.58007829	2.689693624	3.028133398	3.193247178	1.792481883	2.800093764	2.418370053	2.289171315	2.38792025	2.433014946	1.942408587	2.435871771	2.306423775	2.022106809	2.355009232	2.620022524	1.954750054	2.583656568	2.483217854
563810	2.646252478	3.004072335	3.211718098	3.169883122	2.803119801	2.662172887	2.702741098	2.450427156	2.959381831	2.686867259	2.540102253	2.549590479	2.598018624	2.486069465	2.406240615	2.777273858	2.380535606	2.918135731	2.680429798
563814	3.867920857	4.018595767	4.205030865	3.895024812	3.701088073	4.005986226	3.684810174	3.698231975	3.738791806	3.802337013	3.776908325	3.931926629	3.76131658	3.734020722	3.880950005	3.814335179	3.769325386	3.815148932	3.686136889
563826	7.177420857	7.087083077	6.704342369	6.766416215	7.213506517	7.558994054	7.374716935	7.697024636	7.394761268	7.370122342	7.665377176	7.306014684	7.406975486	7.347896383	7.482274198	7.259936868	8.01899308	7.375901682	7.383985855
563828	3.550084702	3.538418131	2.836487529	3.177713258	3.465022413	2.912516091	1.970102153	3.673308071	3.057107798	2.137909374	3.48170435	3.459745999	2.580884015	3.367942266	3.59772123	3.346832125	3.385416637	3.39412023	3.2827535
563835	1.737003395	1.449603531	2.018785313	1.813183561	1.521351182	1.895031259	1.72979989	1.657033432	1.964033593	1.566922899	1.832539399	1.964250186	1.769628892	1.617178938	1.787240954	1.566462531	1.520194008	1.357385997	1.806670214
563836	4.87948864	4.875441067	4.962263662	4.907440164	4.841231205	4.788562671	5.080005187	4.43928935	4.810875092	4.932358457	4.53580629	4.717671851	4.841923674	4.323065576	4.733661174	4.782363688	4.301972178	4.886874795	4.663305244
563843	6.370206924	6.06812987	6.26026904	6.053161487	5.919624417	6.302530199	5.982834186	5.837360601	6.045376254	5.999544682	6.067555163	6.133422527	6.045809781	6.029962016	6.31082517	6.182922745	5.857886552	6.064111284	6.071390879
563849	3.148380195	2.943341596	3.076265734	3.130082006	3.10053709	2.885221095	2.889879972	3.19475763	2.981677961	2.910353548	3.23774198	3.16366962	3.195988461	3.151007811	3.046125113	2.749065306	3.311159571	2.990903408	3.01686055
563853	4.217990146	4.258713198	4.26855591	4.139135455	3.955761754	3.957669527	4.146216858	4.115828197	4.287488838	4.120007405	4.126429445	4.293628687	4.031054938	4.086105743	4.227074125	4.219199077	4.047832543	4.2402021	4.171005284
563854	2.930479167	2.796560726	2.864169037	3.021147322	3.175352604	2.892093409	2.759875087	2.637299487	2.805398486	2.902665077	2.684132349	2.714731397	2.890004666	2.743281489	2.705203057	2.777273858	2.654469231	2.998766716	2.710828372
563855	8.401778749	8.814343814	8.480897159	8.51010035	8.720707354	8.674180533	8.737485005	9.303175874	8.861683522	8.784605587	9.033979179	9.046797817	8.708760056	9.152946823	8.847188621	8.733101762	9.225517812	8.790568313	8.772077265
563863	1.701872707	2.2374295	2.301235436	2.036295341	1.325020032	1.766298423	1.421213225	1.437780703	2.029706818	2.043178727	1.671681204	1.59194798	1.784673177	1.617178938	1.961768022	2.159045057	1.436687191	1.934398606	1.91508158
563864	4.348656927	4.204753365	4.500849016	4.287625481	4.366679265	4.292362602	4.01490838	4.249988802	4.175889928	4.162476844	4.294704819	4.094407372	4.313722439	4.199722843	4.266424069	3.880843558	4.639667717	3.963151029	4.293227298
