	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
406611	8.7307786886	8.6384128516	8.8910849186	8.7636668966	8.3526558066	8.8708815736	8.7335056036	8.4246147556	8.5730539096	8.6804664796	8.3631717616	8.4521291116	8.5511887306	8.1260240676	8.6587437516	8.6272414386	8.3227761866	8.6272643656	8.6333210086
550338	7.1785052366	6.8580076076	7.3304172026	7.2805405126	7.5276287756	7.2808134046	7.2592557556	6.9924243666	7.1152501336	7.0686057656	6.9369557576	6.8640588166	7.1008462886	6.9499782466	6.9518129816	6.9703558576	7.0493332036	7.2386787166	7.1409454776
436792	6.5729512926	6.6254446446	6.7169756206	6.9116588706	6.7211133346	7.0424035446	6.9350567216	6.8750210066	6.5875109596	7.2826029336	6.6351546246	6.8308787776	6.9472214756	6.6317750106	6.8311365406	6.7579758556	6.7519765916	7.0609705426	6.8997899496
101882537	6.4985389226	6.5703286716	6.4593255096	6.9116588706	5.9360135306	6.5452436096	6.3074364496	6.0508141556	5.8855004776	6.6474559146	6.1990228006	6.4378555736	6.3634973496	5.8856030966	6.4672006076	6.4983458966	5.4790396106	6.5838470916	6.0978579996
561124	4.9351232516	4.8287047926	5.3882986446	5.6716396406	5.6135912986	5.2919379306	5.7838519766	5.3370226826	5.2940694736	5.3230942366	4.3856071206	5.2861463316	5.1241543596	5.0190154056	5.0082565096	5.4870982696	5.0777216486	5.3740380426	5.5048875886
100318335	6.9322194896	7.0312759446	7.1464337146	7.2531575136	6.9687316216	7.1263279276	7.0974120486	6.8503487106	7.0478738246	7.1495917936	6.8431993536	6.8722359486	7.2396753186	6.6317750106	7.0512128676	7.1753511186	6.6776049596	7.0818319416	7.0625123046
100331745	7.4640663816	7.6251163116	7.4026097986	7.1530043996	7.1387639476	7.2361795136	7.2645252896	7.0869766926	7.1058154626	7.2262722746	7.2869567396	7.2439621006	7.1612194986	7.4918330316	7.3871009216	7.3134915576	7.2220774566	7.5140738286	7.1339888006
100216485	6.1308791486	6.3480499386	6.1869127636	6.7930765516	6.4671361836	5.8870157386	6.1224742896	6.5772043156	6.4600249296	6.1625246066	6.4738809856	5.8959388326	6.1525794716	6.0560828006	5.7321336186	6.0147576396	5.7610074866	6.4187550016	6.0689693826
58025	7.4978844426	6.8503162046	7.6890642396	7.4468824776	7.5382416786	7.4683040556	7.5238021376	6.6647101126	6.7294265146	7.4094478636	6.9119840996	6.9515549836	7.2946137216	6.7257445036	7.1720752976	7.3664001826	7.0427642846	6.8901453876	7.1269984146
100149322	7.3888141546	7.9141533846	7.6401310366	7.6960026106	6.6047640256	7.5677170956	7.5325648716	7.2213233736	7.2151526866	7.4929933656	6.9856386166	7.4104302956	7.4076773386	7.0663045126	7.6475036896	7.4774586206	6.4778246896	7.3913181366	7.2219096996
445219	7.8405418326	7.8538868396	7.6099541066	7.5517462306	7.3996152316	7.6149674236	7.8698904216	7.7430743046	7.6510654836	7.9374003346	7.5415232396	7.8561199336	7.8188611686	7.5557762396	7.9116517176	7.8227799516	7.8260535606	7.7966125306	7.7672206476
571235	6.7756051666	6.3804537326	6.4927852716	5.6508059896	6.5946310546	6.5614148666	5.9102625256	6.0068382776	6.4300969946	6.1625246066	6.3178582756	6.2991735676	6.2568677726	6.5767976866	6.3353703126	6.0439226756	6.5444408376	6.2812210956	6.5381175756
556822	9.0982446236	9.2831034446	9.2189160446	9.4734530706	8.6601553646	9.2950429856	9.3760291406	8.7342751496	8.9687787616	9.2709083146	8.7394441216	8.9442184646	9.1242076696	8.5706984816	9.0985298346	9.1389671356	8.2590308856	9.1110195906	8.9147850136
445297	7.4640663816	6.6610525396	7.2929194006	6.5333648566	7.0301724136	7.1425424696	6.8811885816	6.4406298456	6.8919401076	6.6980392616	6.7984816256	6.9669085906	6.5800078436	7.0978877116	7.4836793116	6.3309689696	7.4276560736	7.4243619036	7.0986931586
570108	6.8964431126	7.0380627836	7.2281723926	6.9966731086	6.7759485446	7.0877698896	7.3806979946	6.9999217406	6.8473451846	7.4394900336	6.6452913456	6.4705388056	7.0839327346	6.7053849556	7.1665438386	7.0940267816	5.9831145046	6.9058293786	6.5590442836
570240	6.1673628106	6.4328933616	6.4817180176	6.4634020196	4.8682635276	6.0333243586	5.5274978376	4.8650503046	5.5097302116	6.0886152866	5.2900138346	5.9276717856	5.6070740646	5.1752223616	6.0043340556	6.2828492366	4.3169948386	5.8004631226	5.3210996906
550270	8.1078768436	8.2917513756	8.3553163686	8.3572950796	7.8162859946	8.3535916606	8.5813506386	8.1116608896	8.1273550386	8.5534376156	7.8083298746	8.1698360686	8.3607095116	7.5950396286	8.2200813116	8.2399859876	7.4772168446	8.1754746626	7.9838962096
393483	6.2937569676	6.1492635046	6.2920183766	6.2720356576	5.2503150156	6.0901625216	5.8967516016	5.2390542966	5.3904676036	5.2794683256	5.6128501836	5.6132994456	5.5912022216	5.2045321016	5.5229532986	5.9391563596	5.5174498406	5.4184511546	5.2456582046
556706	6.0155426336	6.1617465746	5.7982437806	6.2583281736	5.9988333776	6.2682029906	6.2233399206	5.7642790686	5.8855004776	6.0759203866	5.9437414766	5.8134114756	5.9804863536	5.5396068996	6.0531127236	6.1683264306	5.8539920336	5.8977907386	5.7429619036
563095	4.6211929696	5.1626517776	5.2385530676	4.8962392186	5.2759058736	4.7303261986	5.1023763926	5.1064264626	5.1546197306	5.3444222586	4.8734613066	5.0178679146	4.8584588766	4.6009398796	4.6121976996	5.0430065256	4.5198129136	4.8331847436	5.2963882816
30454	5.3491934796	5.7470108726	6.0286234026	5.9006666536	4.9969401306	5.7805238776	5.9369106066	4.7273074936	5.5931225496	5.7639811446	4.5238834286	5.5936521706	5.6227731916	4.9856367936	5.4151276316	5.3995512226	4.2271476376	5.6029486546	5.2456582046
573084	8.7328088316	8.6090875266	8.9159646736	8.7612391366	8.5904796916	8.9420871826	8.7857503796	8.5976539606	8.9739737866	8.7718525276	8.6591824146	8.7735492916	8.6711715956	8.7075050246	8.9805470676	8.8602836566	8.5757783476	8.8981721426	8.7831312806
492468	7.3680658266	7.2690644416	7.2929194006	7.3532692276	6.9608642256	7.3382552256	7.5281901576	7.3204625406	7.3330478646	7.6511217946	6.7239188146	7.1529228116	7.3189104826	6.9841823196	7.2368495906	7.2647753226	6.9822579546	7.0955738166	7.4685763966
560957	4.3937479766	5.2818070606	5.2385530676	5.6716396406	5.0572157666	5.1278861496	5.2793971926	4.9603602546	5.2604502346	5.0126393156	5.2900138346	5.1582341706	5.0793447696	4.5099570236	5.4336675506	5.2573841196	5.1770434546	5.3964154986	5.0227629926
793165	9.4301732556	9.4153942556	9.6456288566	9.6661445856	9.2272931546	9.6613881246	9.5799979816	9.1442880946	9.2189992906	9.3652229716	9.2216064206	9.4107212156	9.3834692216	8.9452714516	9.3510404126	9.3536309406	8.8353486346	9.4366732946	9.3435153266
560219	5.4513563626	4.9773445126	5.4349482896	4.8962392186	4.6111180716	4.9427573906	4.3461454896	3.9885859076	4.5215495996	4.1190460056	4.5671793616	4.3561711256	4.2787568686	4.7274841476	4.8237757456	4.3522228276	4.3169948386	4.9885560096	4.7947513706
565199	6.6350553576	6.8580076076	6.7169756206	6.6742279156	5.7837908416	6.4442139106	6.0632326336	5.8330514866	6.0907312996	5.9563404766	6.2793239116	6.5234174576	5.9434596806	6.0070202006	6.3646514046	6.4114996176	5.9128108036	6.0036162266	5.9786615956
335025	11.1168592046	11.0464626486	11.2340104146	11.1980191486	10.9842644986	11.2979754796	11.3730311596	10.9924679566	11.0153501356	11.3387552936	10.9269340696	11.1254083436	11.2275463336	10.8364553156	11.1562020096	10.9915394266	10.8713030716	11.1169623976	11.1132479666
795321	8.3035935946	8.1485783246	8.1257601566	7.8037348966	8.3466304706	7.9823252936	7.8170747476	8.1047236276	8.0209471576	7.8580607536	8.1765782896	7.9479582056	8.0308000786	8.2716082866	8.0106766236	7.7757457736	8.6005898266	8.2724260616	8.0811387806
569781	5.8155163676	5.6079703546	5.5022108946	5.0313284036	5.3739579566	5.6199437166	5.1023763926	5.6734302976	5.4212202026	5.7319712996	5.7877616126	5.5122728396	5.2906499846	5.9902880826	5.7018608896	5.3537013536	6.0369904626	5.7665046866	5.6484901366
550439	6.4985389226	6.3036806876	5.9822591946	5.9526615986	6.1859413636	6.4615511876	6.5337903606	6.6457179056	5.9073881936	6.2889114006	6.6452913456	5.9891175046	6.4094769816	6.2652665576	6.5027550086	5.9235487996	6.6605440446	6.1424810976	6.2211429256
569807	7.4738098456	6.6073056086	7.2347794286	7.3851533576	6.7396242866	6.4701423176	5.8967516016	6.2144255766	6.6920859026	6.0239933176	6.5727914586	6.8224631476	6.5960026376	5.9902880826	6.3451968576	6.6387805226	5.9271482936	7.1492686296	7.0403600886
678605	7.3039680466	7.3144943806	6.8260076396	6.6429203536	7.2068677866	7.1208823286	6.9547497736	6.9231347716	7.3650353676	7.2147373156	7.5790224056	7.1926451116	7.4390515046	7.1134237586	7.2102128256	7.0004230276	7.7023038466	7.1293665296	7.4350086346
569883	5.0697074526	5.0596923406	5.0111452416	5.2686142286	4.4405741006	4.9427573906	4.7281948316	4.8650503046	4.9163690086	5.2794683256	3.9350528586	4.5723473036	4.6289652436	4.3617267396	4.3249801896	5.0430065256	3.9181950866	4.7999966746	4.7947513706
566022	5.6362453746	6.1111528406	5.7802901436	6.1287216826	5.9519767906	5.8741262706	5.6126064676	5.7104590936	5.5380666406	5.9141716586	5.7877616126	5.5737336316	5.8126882656	5.5848900566	5.8193174096	5.8756867166	5.7121667686	5.9133922816	4.9294188926
393598	7.9666571576	8.1796003596	8.4548807956	8.3669077516	7.6402858216	8.2300494086	8.2637869386	7.8834475506	7.8278823286	8.0904051016	7.8395655796	8.2722589206	8.0714095856	7.6386414016	8.0652025366	8.1286866266	7.3710977136	7.9519885276	8.1857572316
100126142	7.0541314526	7.4221788986	7.1946755726	7.5905531216	6.4104979516	7.1044211056	7.0309391106	7.0939996096	7.1246235076	7.0230386116	6.8950929176	7.2376464176	6.9283950506	6.8515077996	7.3139303876	7.3664001826	6.7357777206	7.2693139516	6.8832908106
378719	5.3702130256	5.4540864856	5.3643956936	5.9863121826	4.0236780976	5.1278861496	5.2155325006	4.6907141186	5.0404069656	4.9857448646	4.6897776526	5.2614551166	5.1676140026	4.3087274126	5.0327857736	5.2820729496	4.3599036966	5.0177187306	4.8969120616
567608	8.0921486206	8.1796003596	8.0934079726	8.3669077516	8.2722925016	8.4348371956	8.6930417096	8.3355715126	8.2220911646	8.6465263566	8.0752502776	8.1430524446	8.5158928176	8.2258854566	8.3056083456	8.4342303746	8.1098979026	8.2356653416	8.2579261886
100333891	5.2619120516	5.4742438286	4.8134672626	5.3223025926	5.0273927146	5.2724230166	5.0786397756	5.4287593126	5.6461544286	5.4854927386	5.3655329286	5.7258752846	5.6227731916	4.7274841476	5.4878992596	5.2067016246	5.3142747376	5.3047445566	5.2456582046
100333818	4.8479021276	5.0596923406	5.8334943716	5.5418708056	4.9015245346	5.2919379306	5.8414058926	5.5764738746	5.1907660546	5.2114515576	4.9075496386	4.4465642186	5.1676140026	5.0835415356	5.1717993916	5.3302181546	5.1770434546	5.1288094746	5.5048875886
571737	6.2827133806	6.5323790116	6.6883796146	7.0847431046	6.9765563476	6.6088686886	6.7063503256	7.3144619826	6.5462547856	6.4744649976	7.0632949816	6.1321734736	6.6506279086	6.7948220136	6.2332381696	6.5602131946	7.0094634076	6.5443112006	6.5486188726
553427	5.6873877046	5.1626517776	5.3400900306	4.9312157756	4.9340359666	5.2325829586	4.8732219686	4.7978221676	5.4513309356	4.9583395136	5.0363776236	4.9265871726	4.7766165946	4.9856367936	5.3963463526	5.0716116156	5.4790396106	5.1552951926	5.2963882816
571031	9.0534635096	9.1917139206	9.2744829766	9.2353407366	8.5853716876	9.0231394766	8.8659424536	8.7521435856	8.8607451256	8.7679115126	8.8221922176	8.8928948356	8.9122094796	8.8016179236	9.1129812316	8.9688175356	8.5177493906	9.0611165316	8.9860551236
436974	6.4099642446	6.5227335426	6.7725214006	6.7348757256	6.7487914516	6.7425271936	6.5852346966	6.8336629426	6.5462547856	6.5680915776	6.3798796316	6.7969176426	6.7252419636	6.3331872046	6.4307478006	6.2828492366	6.4282851576	6.6963421436	6.6496303776
566921	9.4805776896	9.3500830576	9.4927795346	9.4823244016	9.1359182156	9.7038932746	9.7549300176	9.3548091676	9.2726839866	9.6236537556	9.3726227546	9.3866623186	9.5952250436	9.3163895556	9.5763356606	9.6440805186	9.1206595536	9.3533353856	9.5794385826
393349	5.5281778526	5.7134867146	6.1171078066	5.8829100746	6.0442158826	6.1766881226	5.9630753826	5.4508101456	5.2940694736	5.6486943936	5.6535930496	5.5737336316	5.7281290256	5.5624261386	6.0650539826	5.8261821396	5.8689230666	5.5835761036	6.0834859986
567599	7.1903726416	7.3960018886	7.5687104856	7.5461161826	6.7303984996	7.3145984466	7.1033058836	6.9072744716	7.2412395996	7.0749994426	7.0404337986	7.0557493526	6.9346978626	6.5879620336	7.2578104776	6.8267145736	6.5991900576	7.2813881876	6.9795686646
556406	7.5858704426	8.0745897666	8.1883661626	8.0740258456	6.8963310996	7.8764327896	7.6539836506	6.9388226056	7.2151526866	7.6553946216	7.0480945146	7.5647164186	7.5209230276	6.9149435136	7.7656308276	7.9085252236	6.4875316866	7.7495833226	7.2607492996
81597	8.3677076496	8.4578622966	8.5690824436	8.4804799726	8.1216579906	8.5688595266	8.4965616366	8.2119052556	8.2861427696	8.3470376006	8.0334107206	8.4521291116	8.3560208456	8.0793212666	8.6468748066	8.4203964186	7.9435525286	8.4352855096	8.3082341136
568626	7.8740392426	8.1200764566	8.0565891686	8.1164328166	7.4622576416	8.1251617236	7.9141503596	7.8915315466	8.0159188466	8.0059262966	7.6662288426	8.1088581596	8.0130398706	7.7571202786	8.0592448766	7.7316146576	7.6642942906	7.7408653736	7.6839339386
564044	9.0038892676	9.0478161376	9.3046275516	9.0023408706	8.4316268586	9.2193508426	9.0842976166	8.9097015916	8.7976870896	9.0534143696	8.8064696826	9.0561213426	9.0346232566	8.6040748256	9.2500511326	9.0732952266	8.5848501516	9.0940059226	8.9429210276
541403	6.8067766866	7.0176057276	6.9273753776	6.7739359756	6.4104979516	6.7210930956	6.2448280716	6.4071880286	6.4600249296	6.3428928356	6.4624603536	6.6041877726	6.4094769816	6.7948220136	6.2011333596	6.4446826146	6.3977237926	6.3855810716	6.4734520936
100006713	7.6344599806	7.8306216166	7.7410405286	7.7847361386	7.1732176926	8.0002312986	7.7013825386	7.5573863736	7.6510654836	7.6723604946	7.4109630096	7.7799328106	7.5540520536	7.3742363296	7.8300289146	7.5091748516	7.4175362866	7.8174929396	7.3414777336
378966	5.4902783766	5.5896088656	5.7802901436	5.6082138026	6.0442158826	5.7384716496	4.9273828626	5.6920634916	5.7222171306	5.4267145626	5.8935988786	5.7438125876	5.2304431906	6.4722290676	5.8051477606	5.9391563596	6.2111328466	5.6409303956	5.2712462116
553475	5.6534950436	5.9621115346	5.8848061006	5.9355373206	5.8190331876	5.9620239616	5.8967516016	5.9614796796	5.6719568186	6.0501904666	5.6735409726	5.6706851456	5.6688708716	5.8489491816	5.8881503836	5.9391563596	5.3142747376	5.9741640966	6.3102397036
327124	6.4099642446	6.1985605156	6.7357295086	6.5333648566	6.8797364736	6.7425271936	6.5511430986	6.4406298456	6.0714731836	6.3322569256	6.2662469566	6.3112533836	6.3160039386	6.0878881086	6.5202089366	6.3889458706	6.2797775856	6.5139316266	6.8153400296
393174	5.9472444446	6.2225913996	5.8848061006	6.4023907696	6.3635298836	5.9124542616	6.1340361986	5.9146485776	6.1097357276	6.2998704836	5.6932168366	6.1046746426	6.0974649216	5.5848900566	5.8881503836	5.7922094486	5.8837011536	6.1816615506	5.8143235596
334632	10.6788572876	10.9244872026	10.9411433306	10.9589068516	10.2059210396	10.8329642496	10.7954109826	10.4652749406	10.6397484206	10.7622604506	10.3894370896	10.5529905926	10.6762621316	10.2346386766	10.6607370266	10.6494650406	10.0632962406	10.6886656196	10.5412447836
100330645	10.8652935726	10.7857044886	11.0686567276	11.0068318166	10.4509715356	11.1873766956	11.0133576486	10.6564867896	10.8026269946	10.8846868076	10.6170082436	10.9778611306	10.8492975406	10.6196809996	10.9639215396	10.9760185206	10.5068283616	10.9416568196	10.8501147946
100148286	5.4709486236	5.2818070606	5.6479401396	5.3992652496	5.3974639866	5.4037889386	5.1257287846	5.3836200316	5.2260288336	5.4267145626	5.4372947716	5.1847399846	5.3857268066	5.5396068996	5.0327857736	4.9840364636	5.3990080456	5.1552951926	5.5473959006
567306	8.3466513026	8.3664513296	8.4939611156	8.3148837576	8.0230990816	8.4865654486	8.4830632826	8.2657638456	8.2566055266	8.5716380656	8.1730793546	8.2845652436	8.4225588386	8.2151250236	8.4807477736	8.1854093396	7.9293779396	8.1624765086	8.1857572316
101884515	7.9769710776	7.9067563146	7.9441722126	7.9516035716	7.5799293886	7.9052282056	7.8454835156	7.5471879816	7.7330177416	7.8982758756	7.4862035386	7.9595173696	7.9490987016	7.6861680696	7.9572160076	7.7044731296	7.4326894706	7.8623930086	7.8544498976
566920	7.3628317836	7.5652969666	7.5739308816	7.7261909306	6.9529536916	7.2856885496	7.2433306756	7.0799194206	7.1885853676	7.0492529456	6.9695928376	7.3589879786	7.2139945356	6.9325672256	7.3338082386	7.3949765146	6.7276095646	7.2693139516	7.0551659616
100004180	6.0288226756	6.4533468966	6.3171404366	6.5671137776	5.6917238626	6.2974618586	6.2124746206	5.8986941906	6.0907312996	6.2778684316	5.8059491736	5.9739996756	6.2366045026	6.0235604836	6.0043340556	6.0147576396	5.7286314086	5.8977907386	5.7245559786
334003	9.2248069856	9.3141889036	9.3264431236	9.2969781756	9.4835132386	9.5644242696	9.7744540776	9.6711930636	9.3526361516	9.6138070476	9.4627905916	9.4671465236	9.7181510186	9.3852018896	9.6495373136	9.5133388786	9.5422611496	9.4987500486	9.6235656416
557232	6.1431431686	6.3589322716	6.1313416166	6.3255991796	5.3010506946	5.8347521656	5.2793971926	5.9767582146	6.0321681446	5.4065773516	5.9437414766	5.6518090716	5.2906499846	5.3688883536	5.9409458426	5.6091980276	5.5548639036	5.9592094476	5.6484901366
565190	7.5215638876	7.6341030546	7.7822164226	7.8084457496	6.9608642256	7.6977676476	7.7844316106	7.4844356566	7.3571047356	7.7139222996	7.4691853586	7.5185759216	7.5983968686	7.4249237586	7.5573870066	7.8015906736	7.3970812366	7.5242705976	7.6005982126
562343	7.6898506616	7.8538868396	7.7731672466	8.1427841776	6.9045573776	7.4597019406	7.4882090646	7.1823164396	7.4040474846	7.2936098596	7.2409074586	7.3877931876	7.1772557006	7.0175942126	7.4060021586	7.5143937576	7.0753138076	7.6271986316	7.2860733656
100002814	6.8745435376	6.4533468966	6.8172298386	6.5104188346	5.6335247066	6.4786825896	6.0872219956	6.0794039306	6.2011748096	5.8853584066	5.9437414766	5.8798067136	5.9804863536	5.7330450856	6.2011333596	6.4002668166	5.8837011536	6.2569678856	5.8487229146
564054	7.8480532046	8.1104493156	7.6842449336	8.1427841776	7.1663924546	7.4853559286	7.3512823016	7.5825713416	7.4420323856	7.2320053516	7.8217994996	7.7972143766	7.3802312316	7.4678598866	7.7397897216	7.5504068576	7.5061561386	7.8298776496	7.4006411946
561355	5.0437763026	4.9488165176	5.2385530676	5.2686142286	4.3470931876	4.6719437316	4.6336214116	4.7629956066	4.8725343386	5.0126393156	5.0052329876	4.7603125586	4.6597291876	4.6865237476	4.6758797436	4.6840354946	4.1800347206	5.6779377906	4.9612093906
100332392	6.8818803946	7.2399266736	7.1037594666	7.1306075916	6.0590315926	6.5533518966	6.1455061846	6.4625013506	6.4600249296	6.4051124546	6.3798796316	6.5337645256	6.6958577716	6.1939896116	6.5796865786	6.5296111536	6.2572569736	6.8980086956	6.7621905886
336623	8.7728230686	8.1734490886	8.6254791676	8.0303345036	8.4847165686	8.6314736776	8.3306283286	8.2151296816	8.3232517286	8.2458300346	8.3875306566	8.1294718296	8.2103691636	8.4288902246	8.2360135636	7.8925808856	8.6683011146	8.3913955466	8.3568467116
334973	6.7990467196	6.4328933616	7.0372837146	6.8306123186	6.7579007346	6.4871726046	6.5767870236	6.7997010556	6.6794211276	6.5861092386	6.7046600266	6.2869917516	6.7682256846	6.5542064156	6.7372421986	6.6950197066	6.7838386826	6.4511832306	6.7890100506
100334190	5.5467606566	5.4742438286	5.9505006816	5.7323940926	5.6335247066	5.7942732386	5.9759819486	5.6160417316	5.2940694736	5.6486943936	5.8059491736	5.7077121536	5.7425709106	5.2332582236	5.7908375596	5.5696352756	5.3142747376	5.2319541996	5.7611359596
