TXID,GENEID,GENENAME,BIOTYPE,Malathion_0.001_B
ENSDART00000013148,ENSDARG00000009823,pou3f1,protein_coding,554
ENSDART00000024068,ENSDARG00000009825,mmp23bb,protein_coding,103
ENSDART00000133439,ENSDARG00000009830,hdlbpa,protein_coding,16493
ENSDART00000134259,ENSDARG00000009830,hdlbpa,protein_coding,16493
ENSDART00000011863,ENSDARG00000009830,hdlbpa,protein_coding,16493
ENSDART00000006109,ENSDARG00000009837,agk,protein_coding,264
ENSDART00000141005,ENSDARG00000009839,fam117bb,protein_coding,145
ENSDART00000004842,ENSDARG00000009844,dusp23a,protein_coding,326
ENSDART00000121813,ENSDARG00000009851,wdr41,protein_coding,227
ENSDART00000016464,ENSDARG00000009862,dcps,protein_coding,117
ENSDART00000140681,ENSDARG00000009862,dcps,protein_coding,117
ENSDART00000005168,ENSDARG00000009864,ddx55,protein_coding,141
ENSDART00000123792,ENSDARG00000009864,ddx55,protein_coding,141
ENSDART00000002992,ENSDARG00000009868,dcaf11,protein_coding,754
ENSDART00000133166,ENSDARG00000009868,dcaf11,protein_coding,754
ENSDART00000133324,ENSDARG00000009868,dcaf11,protein_coding,754
ENSDART00000131370,ENSDARG00000009868,dcaf11,protein_coding,754
ENSDART00000128677,ENSDARG00000009870,mapk8b,protein_coding,251
ENSDART00000145213,ENSDARG00000009870,mapk8b,protein_coding,251
ENSDART00000022471,ENSDARG00000009870,mapk8b,protein_coding,251
ENSDART00000086510,ENSDARG00000009870,mapk8b,protein_coding,251
ENSDART00000017230,ENSDARG00000009871,snrpc,protein_coding,243
ENSDART00000143522,ENSDARG00000009874,cyp2k6,protein_coding,2
ENSDART00000171310,ENSDARG00000009874,cyp2k6,protein_coding,2
ENSDART00000014330,ENSDARG00000009881,ier5,protein_coding,847
ENSDART00000132083,ENSDARG00000009885,sult3st1,protein_coding,109
ENSDART00000019667,ENSDARG00000009886,rnf114,protein_coding,160
ENSDART00000136086,ENSDARG00000009899,znf385a,protein_coding,176
ENSDART00000139537,ENSDARG00000009899,znf385a,protein_coding,176
ENSDART00000139908,ENSDARG00000009899,znf385a,protein_coding,176
ENSDART00000140589,ENSDARG00000009899,znf385a,protein_coding,176
ENSDART00000003548,ENSDARG00000009899,znf385a,protein_coding,176
ENSDART00000133983,ENSDARG00000009901,slc38a5a,protein_coding,257
ENSDART00000062385,ENSDARG00000009901,slc38a5a,protein_coding,257
ENSDART00000017173,ENSDARG00000009922,dmbx1a,protein_coding,345
ENSDART00000128535,ENSDARG00000009922,dmbx1a,protein_coding,345
ENSDART00000189122,ENSDARG00000009922,dmbx1a,protein_coding,345
ENSDART00000135475,ENSDARG00000009930,cadm2a,protein_coding,132
ENSDART00000056369,ENSDARG00000009930,cadm2a,protein_coding,132
ENSDART00000132756,ENSDARG00000009939,micu2,protein_coding,783
ENSDART00000097677,ENSDARG00000009939,micu2,protein_coding,783
ENSDART00000138147,ENSDARG00000009939,micu2,protein_coding,783
ENSDART00000141668,ENSDARG00000009939,micu2,protein_coding,783
ENSDART00000149142,ENSDARG00000009941,erc1a,protein_coding,348
ENSDART00000012923,ENSDARG00000009941,erc1a,protein_coding,348
ENSDART00000163751,ENSDARG00000009941,erc1a,protein_coding,348
ENSDART00000188930,ENSDARG00000009941,erc1a,protein_coding,348
ENSDART00000187155,ENSDARG00000009941,erc1a,protein_coding,348
ENSDART00000041169,ENSDARG00000009941,erc1a,protein_coding,348
ENSDART00000011657,ENSDARG00000009942,cdc6,protein_coding,158
ENSDART00000180476,ENSDARG00000009942,cdc6,protein_coding,158
ENSDART00000189713,ENSDARG00000009949,fndc4b,protein_coding,246
ENSDART00000019905,ENSDARG00000009949,fndc4b,protein_coding,246
ENSDART00000184179,ENSDARG00000009949,fndc4b,protein_coding,246
ENSDART00000015940,ENSDARG00000009950,edf1,protein_coding,1505
ENSDART00000148315,ENSDARG00000009953,med14,protein_coding,390
ENSDART00000146314,ENSDARG00000009953,med14,protein_coding,390
ENSDART00000011304,ENSDARG00000009953,med14,protein_coding,390
ENSDART00000192973,ENSDARG00000009953,med14,protein_coding,390
ENSDART00000006085,ENSDARG00000009958,cbl,protein_coding,268
ENSDART00000014140,ENSDARG00000009961,rundc3b,protein_coding,6
ENSDART00000004679,ENSDARG00000009978,icn,protein_coding,2323
ENSDART00000003879,ENSDARG00000009982,fam199x,protein_coding,1105
ENSDART00000105566,ENSDARG00000010002,gna11a,protein_coding,221
ENSDART00000136795,ENSDARG00000010002,gna11a,protein_coding,221
ENSDART00000158501,ENSDARG00000010002,gna11a,protein_coding,221
ENSDART00000003745,ENSDARG00000010008,vim,protein_coding,2028
ENSDART00000023210,ENSDARG00000010010,trim13,protein_coding,570
ENSDART00000157265,ENSDARG00000010010,trim13,protein_coding,570
ENSDART00000175160,ENSDARG00000010010,trim13,protein_coding,570
ENSDART00000123988,ENSDARG00000010018,qki2,protein_coding,354
ENSDART00000153007,ENSDARG00000010018,qki2,protein_coding,354
ENSDART00000153020,ENSDARG00000010018,qki2,protein_coding,354
ENSDART00000027034,ENSDARG00000010018,qki2,protein_coding,354
ENSDART00000187022,ENSDARG00000010018,qki2,protein_coding,354
ENSDART00000016803,ENSDARG00000010021,grpel1,protein_coding,259
ENSDART00000138414,ENSDARG00000010021,grpel1,protein_coding,259
ENSDART00000184168,ENSDARG00000010023,CU856539.1,protein_coding,283
ENSDART00000192767,ENSDARG00000010023,CU856539.1,protein_coding,283
ENSDART00000188642,ENSDARG00000010023,CU856539.1,protein_coding,283
ENSDART00000191726,ENSDARG00000010023,CU856539.1,protein_coding,283
ENSDART00000192475,ENSDARG00000010023,CU856539.1,protein_coding,283
ENSDART00000081926,ENSDARG00000010023,CU856539.1,protein_coding,283
ENSDART00000016983,ENSDARG00000010029,spon1a,protein_coding,90
ENSDART00000142919,ENSDARG00000010031,ssh1b,protein_coding,469
ENSDART00000187340,ENSDARG00000010031,ssh1b,protein_coding,469
ENSDART00000029492,ENSDARG00000010032,cmtm7,protein_coding,124
ENSDART00000002568,ENSDARG00000010035,engase,protein_coding,74
ENSDART00000190515,ENSDARG00000010035,engase,protein_coding,74
ENSDART00000147972,ENSDARG00000010042,dnm1a,protein_coding,1030
ENSDART00000159783,ENSDARG00000010042,dnm1a,protein_coding,1030
ENSDART00000003518,ENSDARG00000010047,neu3.2,protein_coding,175
ENSDART00000132139,ENSDARG00000010051,ufd1l,protein_coding,501
ENSDART00000137252,ENSDARG00000010051,ufd1l,protein_coding,501
ENSDART00000034968,ENSDARG00000010051,ufd1l,protein_coding,501
ENSDART00000143139,ENSDARG00000010051,ufd1l,protein_coding,501
ENSDART00000182894,ENSDARG00000010051,ufd1l,protein_coding,501
ENSDART00000138197,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000147636,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000143553,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000134979,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000139542,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000147799,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000144579,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000010258,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000179831,ENSDARG00000010052,ndrg3b,protein_coding,905
ENSDART00000136303,ENSDARG00000010059,itpkb,protein_coding,152
ENSDART00000192013,ENSDARG00000010059,itpkb,protein_coding,152
ENSDART00000132297,ENSDARG00000010070,adam9,protein_coding,319
ENSDART00000132810,ENSDARG00000010070,adam9,protein_coding,319
ENSDART00000145903,ENSDARG00000010070,adam9,protein_coding,319
ENSDART00000040066,ENSDARG00000010070,adam9,protein_coding,319
ENSDART00000020982,ENSDARG00000010075,PTCHD3,protein_coding,15
ENSDART00000020680,ENSDARG00000010078,nup133,protein_coding,247
ENSDART00000162681,ENSDARG00000010083,rbfox3a,protein_coding,807
ENSDART00000175712,ENSDARG00000010083,rbfox3a,protein_coding,807
ENSDART00000153146,ENSDARG00000010083,rbfox3a,protein_coding,807
ENSDART00000122352,ENSDARG00000010085,p4ha2,protein_coding,106
ENSDART00000174463,ENSDARG00000010085,p4ha2,protein_coding,106
ENSDART00000024137,ENSDARG00000010085,p4ha2,protein_coding,106
ENSDART00000160845,ENSDARG00000010085,p4ha2,protein_coding,106
ENSDART00000012789,ENSDARG00000010096,slc1a6,protein_coding,148
ENSDART00000178367,ENSDARG00000010096,slc1a6,protein_coding,148
ENSDART00000123382,ENSDARG00000010097,f9a,protein_coding,20
ENSDART00000017179,ENSDARG00000010097,f9a,protein_coding,20
ENSDART00000075593,ENSDARG00000010097,f9a,protein_coding,20
ENSDART00000020824,ENSDARG00000010098,pank1b,protein_coding,604
ENSDART00000014434,ENSDARG00000010108,bri3bp,protein_coding,176
ENSDART00000105176,ENSDARG00000010113,ndufb8,protein_coding,1779
ENSDART00000148731,ENSDARG00000010113,ndufb8,protein_coding,1779
ENSDART00000148593,ENSDARG00000010130,smpdl3b,protein_coding,476
ENSDART00000148415,ENSDARG00000010130,smpdl3b,protein_coding,476
ENSDART00000023038,ENSDARG00000010132,dacha,protein_coding,332
ENSDART00000136081,ENSDARG00000010132,dacha,protein_coding,332
ENSDART00000132444,ENSDARG00000010137,ldb1a,protein_coding,1532
ENSDART00000015773,ENSDARG00000010137,ldb1a,protein_coding,1532
ENSDART00000150376,ENSDARG00000010137,ldb1a,protein_coding,1532
ENSDART00000183338,ENSDARG00000010137,ldb1a,protein_coding,1532
ENSDART00000024662,ENSDARG00000010144,plppr3a,protein_coding,505
ENSDART00000007577,ENSDARG00000010145,tor4aa,protein_coding,143
ENSDART00000055140,ENSDARG00000010145,tor4aa,protein_coding,143
ENSDART00000011397,ENSDARG00000010146,cpa2,protein_coding,35
ENSDART00000024199,ENSDARG00000010149,atp5fa1,protein_coding,17493
ENSDART00000130030,ENSDARG00000010149,atp5fa1,protein_coding,17493
ENSDART00000114007,ENSDARG00000010154,vstm4a,protein_coding,82
ENSDART00000057469,ENSDARG00000010154,vstm4a,protein_coding,82
ENSDART00000162254,ENSDARG00000010154,vstm4a,protein_coding,82
ENSDART00000131768,ENSDARG00000010155,abi1a,protein_coding,603
ENSDART00000191989,ENSDARG00000010155,abi1a,protein_coding,603
ENSDART00000185932,ENSDARG00000010155,abi1a,protein_coding,603
ENSDART00000128613,ENSDARG00000010160,rps15a,protein_coding,7136
ENSDART00000018822,ENSDARG00000010160,rps15a,protein_coding,7136
ENSDART00000172555,ENSDARG00000010160,rps15a,protein_coding,7136
ENSDART00000011143,ENSDARG00000010169,myd88,protein_coding,78
ENSDART00000026152,ENSDARG00000010181,asap2a,protein_coding,273
ENSDART00000154131,ENSDARG00000010183,si:ch73-265h17.1,protein_coding,29
ENSDART00000155537,ENSDARG00000010183,si:ch73-265h17.1,protein_coding,29
ENSDART00000136041,ENSDARG00000010186,myo3a,protein_coding,159
ENSDART00000006636,ENSDARG00000010186,myo3a,protein_coding,159
ENSDART00000178667,ENSDARG00000010186,myo3a,protein_coding,159
ENSDART00000038828,ENSDARG00000010192,pax3a,protein_coding,39
ENSDART00000014350,ENSDARG00000010192,pax3a,protein_coding,39
ENSDART00000128308,ENSDARG00000010194,eif4bb,protein_coding,848
ENSDART00000151424,ENSDARG00000010194,eif4bb,protein_coding,848
ENSDART00000127365,ENSDARG00000010194,eif4bb,protein_coding,848
ENSDART00000128034,ENSDARG00000010194,eif4bb,protein_coding,848
ENSDART00000021520,ENSDARG00000010194,eif4bb,protein_coding,848
ENSDART00000043455,ENSDARG00000010207,smad3b,protein_coding,147
ENSDART00000012039,ENSDARG00000010231,ppm1na,protein_coding,211
ENSDART00000003983,ENSDARG00000010238,rbm22,protein_coding,435
ENSDART00000139881,ENSDARG00000010244,rpl22l1,protein_coding,1701
ENSDART00000136871,ENSDARG00000010244,rpl22l1,protein_coding,1701
ENSDART00000079984,ENSDARG00000010244,rpl22l1,protein_coding,1701
ENSDART00000012630,ENSDARG00000010246,prmt1,protein_coding,1395
ENSDART00000035545,ENSDARG00000010246,prmt1,protein_coding,1395
ENSDART00000193905,ENSDARG00000010248,wdr54,protein_coding,112
ENSDART00000026020,ENSDARG00000010248,wdr54,protein_coding,112
ENSDART00000147259,ENSDARG00000010250,nqo1,protein_coding,955
ENSDART00000134173,ENSDARG00000010250,nqo1,protein_coding,955
ENSDART00000004964,ENSDARG00000010250,nqo1,protein_coding,955
ENSDART00000140530,ENSDARG00000010250,nqo1,protein_coding,955
ENSDART00000184547,ENSDARG00000010250,nqo1,protein_coding,955
ENSDART00000049469,ENSDARG00000010252,jak3,protein_coding,24
ENSDART00000138151,ENSDARG00000010252,jak3,protein_coding,24
ENSDART00000184428,ENSDARG00000010252,jak3,protein_coding,24
ENSDART00000154266,ENSDARG00000010252,jak3,protein_coding,24
ENSDART00000132798,ENSDARG00000010255,bin2b,protein_coding,72
ENSDART00000019939,ENSDARG00000010255,bin2b,protein_coding,72
ENSDART00000144286,ENSDARG00000010255,bin2b,protein_coding,72
ENSDART00000184798,ENSDARG00000010255,bin2b,protein_coding,72
ENSDART00000010140,ENSDARG00000010266,igf2bp3,protein_coding,1105
ENSDART00000133633,ENSDARG00000010266,igf2bp3,protein_coding,1105
ENSDART00000163026,ENSDARG00000010266,igf2bp3,protein_coding,1105
ENSDART00000100133,ENSDARG00000010267,dpydb,protein_coding,1152
ENSDART00000186002,ENSDARG00000010267,dpydb,protein_coding,1152
ENSDART00000124724,ENSDARG00000010267,dpydb,protein_coding,1152
ENSDART00000010325,ENSDARG00000010270,fezf1,protein_coding,64
ENSDART00000010028,ENSDARG00000010276,ptgs2b,protein_coding,65
ENSDART00000053405,ENSDARG00000010279,scamp2,protein_coding,424
ENSDART00000148466,ENSDARG00000010279,scamp2,protein_coding,424
ENSDART00000148374,ENSDARG00000010279,scamp2,protein_coding,424
ENSDART00000148694,ENSDARG00000010279,scamp2,protein_coding,424
ENSDART00000131334,ENSDARG00000010280,clasp1a,protein_coding,716
ENSDART00000142853,ENSDARG00000010280,clasp1a,protein_coding,716
ENSDART00000137955,ENSDARG00000010280,clasp1a,protein_coding,716
ENSDART00000102445,ENSDARG00000010280,clasp1a,protein_coding,716
ENSDART00000144188,ENSDARG00000010281,xpo4,protein_coding,271
ENSDART00000138554,ENSDARG00000010281,xpo4,protein_coding,271
ENSDART00000004108,ENSDARG00000010281,xpo4,protein_coding,271
ENSDART00000141516,ENSDARG00000010294,fmodb,protein_coding,155
ENSDART00000152526,ENSDARG00000010296,kcnh6b,protein_coding,39
ENSDART00000152808,ENSDARG00000010296,kcnh6b,protein_coding,39
ENSDART00000112507,ENSDARG00000010296,kcnh6b,protein_coding,39
ENSDART00000007189,ENSDARG00000010300,traf3ip1,protein_coding,101
ENSDART00000136444,ENSDARG00000010300,traf3ip1,protein_coding,101
ENSDART00000158713,ENSDARG00000010300,traf3ip1,protein_coding,101
ENSDART00000182671,ENSDARG00000010300,traf3ip1,protein_coding,101
ENSDART00000139168,ENSDARG00000010301,b4galt6,protein_coding,541
ENSDART00000147451,ENSDARG00000010301,b4galt6,protein_coding,541
ENSDART00000013343,ENSDARG00000010301,b4galt6,protein_coding,541
ENSDART00000121965,ENSDARG00000010312,cp,protein_coding,888
ENSDART00000126323,ENSDARG00000010312,cp,protein_coding,888
ENSDART00000010537,ENSDARG00000010312,cp,protein_coding,888
ENSDART00000060919,ENSDARG00000010316,qars1,protein_coding,393
ENSDART00000137472,ENSDARG00000010316,qars1,protein_coding,393
ENSDART00000136602,ENSDARG00000010316,qars1,protein_coding,393
ENSDART00000003193,ENSDARG00000010317,gpr183a,protein_coding,16
ENSDART00000133004,ENSDARG00000010318,srpx,protein_coding,230
ENSDART00000026551,ENSDARG00000010318,srpx,protein_coding,230
ENSDART00000148148,ENSDARG00000010318,srpx,protein_coding,230
ENSDART00000131885,ENSDARG00000010331,radx,protein_coding,38
ENSDART00000024185,ENSDARG00000010332,zgc:56231,protein_coding,2
ENSDART00000136911,ENSDARG00000010347,acer1,protein_coding,18
ENSDART00000184904,ENSDARG00000010347,acer1,protein_coding,18
ENSDART00000016879,ENSDARG00000010350,c1ql3a,protein_coding,43
ENSDART00000180308,ENSDARG00000010350,c1ql3a,protein_coding,43
ENSDART00000008332,ENSDARG00000010376,slc5a3a,protein_coding,0
ENSDART00000017034,ENSDARG00000010381,rnf2,protein_coding,880
ENSDART00000154645,ENSDARG00000010381,rnf2,protein_coding,880
ENSDART00000187760,ENSDARG00000010381,rnf2,protein_coding,880
ENSDART00000035338,ENSDARG00000010384,lpar5a,protein_coding,15
ENSDART00000006971,ENSDARG00000010385,sept4a,protein_coding,132
ENSDART00000099738,ENSDARG00000010400,lrrfip2,protein_coding,289
ENSDART00000141115,ENSDARG00000010400,lrrfip2,protein_coding,289
ENSDART00000145745,ENSDARG00000010400,lrrfip2,protein_coding,289
ENSDART00000133848,ENSDARG00000010400,lrrfip2,protein_coding,289
ENSDART00000099729,ENSDARG00000010400,lrrfip2,protein_coding,289
ENSDART00000169083,ENSDARG00000010400,lrrfip2,protein_coding,289
ENSDART00000141486,ENSDARG00000010407,ppp4r4,protein_coding,100
ENSDART00000013861,ENSDARG00000010407,ppp4r4,protein_coding,100
ENSDART00000126808,ENSDARG00000010408,igsf9b,protein_coding,266
ENSDART00000124544,ENSDARG00000010411,epn1,protein_coding,1024
ENSDART00000132957,ENSDARG00000010411,epn1,protein_coding,1024
ENSDART00000134612,ENSDARG00000010411,epn1,protein_coding,1024
ENSDART00000145583,ENSDARG00000010411,epn1,protein_coding,1024
ENSDART00000162030,ENSDARG00000010411,epn1,protein_coding,1024
ENSDART00000017968,ENSDARG00000010415,sirt4,protein_coding,51
ENSDART00000154100,ENSDARG00000010415,sirt4,protein_coding,51
ENSDART00000189857,ENSDARG00000010415,sirt4,protein_coding,51
ENSDART00000181706,ENSDARG00000010415,sirt4,protein_coding,51
ENSDART00000049420,ENSDARG00000010420,ndrg1b,protein_coding,643
ENSDART00000109463,ENSDARG00000010423,npsn,protein_coding,394
ENSDART00000138071,ENSDARG00000010423,npsn,protein_coding,394
ENSDART00000017155,ENSDARG00000010423,npsn,protein_coding,394
ENSDART00000148018,ENSDARG00000010423,npsn,protein_coding,394
ENSDART00000152373,ENSDARG00000010425,scara5,protein_coding,117
ENSDART00000181830,ENSDARG00000010425,scara5,protein_coding,117
ENSDART00000134119,ENSDARG00000010432,eaf2,protein_coding,265
ENSDART00000134869,ENSDARG00000010432,eaf2,protein_coding,265
