	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
793097	6.6417294379	6.4937965229	7.0355224539	7.0708094629	6.2837477739	6.5052794269	6.4363536489	6.0841872819	6.3498979039	5.7801585849	6.4843607429	6.1616074349	6.3250056089	6.4865699789	6.3386256389	5.9351349939	6.2412163189	5.9389350459
103909737	5.5739001279	5.4039537559	5.4123424249	5.6645337329	5.5543735499	5.5075101729	5.7836120479	5.6489186029	5.4130506049	5.9503383769	5.1867904909	6.1238350409	5.5461166869	5.7440695749	5.6929013799	5.7512873549	5.7371378519	5.9389350459
100330524	6.6881300239	6.5673041959	7.3463160189	6.9916734399	6.7836198719	5.0129141689	6.5241511279	4.8565737249	4.9170577829	6.0733614949	5.0862770309	5.7302805879	6.5650662979	5.0247268159	4.2129257889	7.0194309809	5.5734899479	4.9689267619
406409	10.4090135989	10.2423367509	10.4759407429	10.4591654559	10.1932556859	9.6014716839	9.8778034739	9.2167497009	9.3057952819	9.7492416339	9.5248644399	9.6256655269	9.8377217939	9.3825441899	9.6457181569	9.7071194009	9.6791373999	9.6711495159
336057	7.7853538779	7.7365754769	7.7701204269	7.8361861379	7.9102778529	7.3400680419	7.7724881599	7.2817623919	7.5756679309	7.9153272509	7.5324159739	7.6909137079	7.6979711059	7.5885882389	7.5580288129	7.6930471779	7.8023256919	7.5632537429
436918	9.9139897319	9.9706059669	10.0872119249	9.9754098809	9.8983864659	9.4379616349	9.7147751099	9.2196031679	9.4245619519	9.6698206389	9.3480375709	9.5564632229	9.6465033279	9.3615999769	9.4432966619	9.5262310489	9.2778755069	9.2485611899
550458	7.2045989579	7.7989402379	7.6565922729	8.0638782699	7.3331888369	7.0711381389	6.7227767009	7.1322981349	7.6580846589	6.8603171459	6.7808471739	7.1548195849	6.9286144459	7.0548521069	6.9238180359	6.7157710689	6.9901188239	6.5337955299
100536460	4.8099852889	4.4692929979	4.7849987659	4.6094370479	4.5526668269	5.1591475849	4.8308136589	4.9962409599	4.7996606819	4.9157845339	5.1205655269	5.0328733399	5.1697979859	5.2465733689	4.9303102269	4.8699143249	5.1541309709	5.2610160079
30072	6.7506814619	7.2546313439	6.9936333599	7.3215042939	6.8354844819	6.5850826529	6.7375455669	7.0057691139	6.9411693559	6.9752205269	6.7373161659	6.4014873839	7.1562904249	6.7101456739	6.6748181579	7.1603373489	6.7958527979	6.5922844759
415152	10.9563247459	11.0243077919	10.8290623249	10.7795211889	11.0460602869	10.9720923879	11.2199025409	11.6550344939	11.0720265239	11.0608405489	11.5032075359	11.0900407589	11.1734872479	11.4846205279	11.1449551619	11.2275292279	11.4568162439	11.2914655849
100037356	8.2671486809	8.1765310899	8.1324520269	8.2754119029	7.6885015669	7.7926364499	7.7724881599	7.9199957819	8.0570290859	7.7728288099	7.8863613329	7.6779393489	7.7580845639	7.8057286359	7.8006449589	7.6362662259	7.9860463709	7.7069393679
541438	8.8378019649	9.0705218029	9.1616551999	9.2536870459	9.0776985909	9.3943227309	9.1022011809	9.3658667819	9.4958843449	9.0546096089	9.1568329529	9.3456597219	9.3816598449	9.4134012099	9.4759338539	9.1640092829	9.4482062049	9.4478177979
558149	5.2908559159	5.7846778849	5.4623401239	5.5948430529	5.3790667349	5.1120310449	5.2974534729	5.5252154599	5.7968572819	5.5021380649	5.0862770309	4.5154615279	5.3591447199	5.7440695749	5.0793530889	4.6580800879	5.3489384059	5.0820997039
560944	10.1675614359	10.2487348239	10.4660185399	10.6249430209	10.2276282889	10.4402017839	10.1938247119	10.3579969209	10.6897342739	10.1712191269	10.0766022189	10.4369935689	10.2525000639	10.3179999759	10.2934670499	10.1181491699	10.4385741029	10.2485483409
280650	10.3343922389	10.6109652919	10.5615806749	10.5409639609	10.3765616569	10.1160731489	10.3788886509	10.1037655919	10.1532340039	10.4498263869	10.1396130819	10.1920818789	10.3174400409	10.0863072569	9.9515533279	10.4293357419	10.1506196599	10.1375483649
557738	6.9542444699	6.6946129229	6.9592237289	7.1376839549	6.1260877809	6.2572006909	6.3428648929	6.4378571399	6.5898082269	6.4363474149	6.1444720529	6.3802849039	6.3806969299	6.3760364609	6.3736891389	6.4342328639	6.5182672619	6.2608121809
58073	8.9120109929	8.9302916099	9.0081204709	8.9715383889	8.6139427379	8.7427697819	8.5555063919	8.5788340619	8.7943998319	8.6623347879	8.5241876779	8.5858059669	8.4444772109	8.5047610529	8.5273676719	8.4403018079	8.5954790799	8.4544246289
322412	9.9816817579	10.3218607489	10.1467142949	11.1034612919	10.0107404849	7.9280178919	8.9151231649	9.1539941359	9.2326572479	9.9381517969	9.3169547249	8.6799150069	9.3060091679	8.7501185329	9.2987535269	8.8841176239	8.8383721749	8.1546724809
767673	7.8107411129	7.5931028819	7.8753629069	7.8107963189	7.9578543429	8.1999543069	8.0281106029	8.2055495459	8.2706319549	8.0146235929	8.0465232879	8.1069305299	8.1401096209	8.0898376759	8.3062469979	8.2293517289	8.3393627729	8.3108689939
