	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
100000104	1.959231901	1.705967317	1.437457725	2.134016075	1.955232422	0.881599644	1.387478524	1.122861264	1.388168206	1.603018257	1.604377215	1.007990941	1.59714107	0.97294945	1.082516818	1.473800816	1.44069623	0.788822852
100000119	3.425652537	3.693367945	3.694738891	3.690622656	3.525606638	3.626602201	3.714970075	3.751346731	3.546314595	3.440551223	3.331688481	3.544834469	3.637579021	3.522567213	3.507515298	3.567281707	3.685874144	3.528590885
100000122	4.43911805	4.395022006	4.651131258	4.523665578	4.566611984	4.045501466	4.273566367	4.121915929	4.20661816	4.406818209	4.213406704	4.126531247	4.448059317	3.955869419	3.998190748	4.223538736	4.147181344	4.180637324
100000125	4.959566894	5.016453068	5.123471009	5.026873863	5.191311724	5.339596705	5.127779006	5.178956396	5.48157822	5.27306732	5.104850127	5.1090767	5.232863876	5.252559168	5.340712905	5.139126884	5.320514939	5.424254715
100000131	2.381784064	2.862475299	2.899090902	2.574519639	2.15569567	2.611050927	2.268863554	2.947441177	2.997137705	2.21533312	2.573357362	2.713004387	2.530536446	2.471328504	2.749507857	2.505969495	2.74095272	2.913925244
100000132	1.265973517	1.379071357	1.785120029	1.419586425	1.444498873	1.308703107	1.311899275	1.365019771	1.610037478	1.363370939	1.651239447	1.162465254	1.266136005	1.491778112	1.668018981	0.940322595	1.727643856	1.577084709
100000133	3.127715891	3.110512996	3.129469526	3.215266052	2.955867197	2.498516468	2.85924041	1.768929387	1.958512047	2.341002925	1.718796672	2.197561145	2.549767267	1.719187176	2.289885002	2.114743043	2.091053901	2.083949337
100000135	3.342548706	3.547965751	3.448785041	3.851020333	3.115590347	2.876519246	3.119649163	3.184082575	3.500826227	3.261380917	2.869315208	3.23234601	3.206033278	3.236295866	2.621543103	2.979670423	3.304902036	3.083836089
100000140	0.265354272	1.101818328	0.301414926	0.675847857	0.568521283	1.701778903	0.749757017	-0.133880873	0.774778283	1.386878445	-0.100866049	0.804003884	1.461562705	-0.356734705	-0.372810585	0.027866771	-0.230732072	-0.34801387
100000148	3.107722039	1.489397742	3.576996976	2.902092107	3.606079661	2.336721773	3.010332957	1.589761382	2.520029674	3.823109983	1.904337072	2.020304928	2.633268001	2.185326701	2.449156859	3.437191279	2.5023595	2.437537055
100000151	4.595654515	4.458793024	4.624399872	4.583834683	4.451536356	4.474150745	4.367551479	4.549500188	4.602988868	4.206709836	4.2443026	4.362674247	4.344499236	4.436241285	4.444233899	4.431909531	4.583340425	4.411029508
100000156	2.743183836	2.447205164	1.643200029	2.398079636	0.953962033	-0.416575098	0.566782615	-1.181161235	-0.131033589	0.98632584	-0.265199025	-0.132020216	0.171034343	-0.290065262	0.335176054	0.027866771	-0.010491106	-0.277682742
100000160	5.510685783	5.502977263	5.704791404	5.617880793	5.533663506	5.220475927	5.419820023	5.239624981	5.377199104	5.395457601	5.247018301	5.267858593	5.322246432	5.210004706	5.287489529	5.251776973	5.40549423	5.150636344
100000165	4.792190066	5.032942973	4.979024075	5.002832625	4.765866515	4.784013085	4.727074227	4.969995563	5.194978401	4.764029615	4.696514946	4.661525495	4.612552774	4.841310866	4.629109618	4.640204232	4.826054494	4.695194611
100000175	7.945597312	8.777818348	8.462017441	8.942461758	8.314786713	8.076237924	7.573579436	7.993881802	8.717431746	7.864489923	7.387395567	8.194269882	8.26443694	8.224506964	8.084772677	7.886522723	8.536899717	7.71200417
100000190	4.739024515	4.537949229	4.59441172	4.41524103	4.326479935	4.897607629	4.324933142	4.735389586	4.94450918	4.40105748	4.66546238	4.805279808	4.299764572	4.833856442	4.887405364	4.14236425	4.921144841	5.048253172
100000219	2.087272023	1.234476038	2.20152669	1.790256115	2.208202557	2.17713942	2.176001614	1.79924307	1.55768633	2.018692761	1.315278972	2.073210195	1.771082022	1.984530334	1.937389283	2.030626754	1.757936828	1.651069199
100000223	5.023214221	5.074246976	4.883058489	4.832250799	4.603834173	5.040493946	4.581798083	4.097728748	4.651670037	4.50676144	4.549646779	4.535226796	4.758130566	4.28318309	4.981639451	4.480278289	4.639333941	4.93249312
100000230	8.16805764	8.084521702	7.899591728	7.822820824	7.854647596	8.064122708	8.071494081	7.850164008	7.622955533	8.065422634	8.232394963	8.158184518	7.898044469	7.87211373	7.751367324	8.097405711	7.720225464	8.013368529
100000242	6.084193809	6.074322297	5.996102602	5.820274655	6.067175321	6.391276365	6.247107873	6.280363814	6.356801169	6.190421086	6.33344943	6.352497743	6.269543558	6.291757919	6.530863322	6.359187196	6.471389643	6.6049696
100000252	5.801581912	6.139225385	6.143645112	6.092944605	6.075148884	6.190664489	6.169611507	6.448183877	6.310754144	6.217714764	6.106346414	6.116901728	6.144674351	6.308662238	6.216539384	6.020626741	6.448934819	6.269161377
100000256	7.639305014	8.619109777	8.154861607	8.679617397	7.929858289	7.86181132	7.123946531	7.607311507	8.492036501	7.452751785	7.187787309	8.096027596	7.871064335	7.879373566	7.811516821	7.544384414	8.235477389	7.321425678
100000285	2.217362768	1.489397742	1.765680658	1.684309118	1.939788727	1.267030842	1.252497491	1.237991956	1.000734172	1.603018257	1.225226043	1.27965084	1.356274477	1.491778112	1.05447069	1.494882026	1.057993393	0.914307417
100000303	5.483789941	5.335830458	5.355724975	5.264170409	5.096997266	4.778462436	4.938155528	4.880677327	5.007665397	5.037174614	5.006903441	4.787579974	4.782721083	4.770841921	4.853218665	4.875401486	4.964004255	4.688622127
100000319	3.254363644	2.870653173	3.399185162	3.104609816	3.384434959	2.084213652	2.667895117	2.046725491	2.123668506	2.532334014	2.378237143	2.526407117	2.811141758	2.319478476	2.563024396	2.672502684	2.555065591	2.52867409
100000322	3.672468088	3.304094429	3.66356856	3.096371296	2.784902831	2.841457229	2.482131481	2.647653782	2.087199015	2.942427427	2.955858341	2.670715866	2.71219913	2.509260571	2.481113503	2.672502684	2.638843555	2.199409133
100000325	2.26628304	1.894229786	2.142461927	2.574519639	1.667149732	1.792692296	1.982399332	2.008315509	1.756575016	1.6426155	1.505823055	1.848846414	1.686731395	1.413926511	1.189547681	1.812885688	1.927440445	1.538619259
100000326	3.100995369	3.210548135	2.853781024	3.407324877	3.136062451	3.483835118	3.016297683	3.382325357	3.32927314	3.121250648	3.395012642	3.402212965	3.265401536	3.494474953	3.592864669	3.288171821	3.45574899	3.447864402
100000332	2.179552235	2.795327872	2.127310011	2.574519639	2.868844454	2.188345321	2.605957892	2.03403545	2.747386522	2.747370045	2.168734097	1.937121318	2.333795302	2.113263053	2.164290369	2.546918252	2.390793419	2.223858663
100000333	2.059784548	2.380046652	1.387460026	2.343433995	2.221036028	2.165845798	2.165304753	2.202277116	1.917555905	2.376664104	1.604377215	2.111653641	1.969773082	1.872575964	2.301863439	2.181277511	2.21633392	2.015573357
100000341	9.85929708	9.7862921	9.782278243	9.791918706	9.997923026	9.991677802	10.03793626	9.870127603	9.802365424	10.03751906	10.0143521	9.985206871	10.02553009	9.883191276	10.071724	10.08720417	9.809606138	10.1295339
100000342	5.985387244	6.238935088	6.347807998	6.351898582	5.929309046	5.943595836	6.013616281	6.138635733	6.261144077	6.023298081	5.875446206	5.777562587	5.857895382	5.922495872	5.786645386	5.927755736	6.01878034	5.791354941
100000353	4.334042671	4.563398065	4.518048292	4.650062449	4.225016792	4.293958402	4.341656863	4.49960541	4.773348362	4.236128727	4.213406704	4.036149698	4.156582412	4.370783832	4.073489787	4.178644917	4.344734432	4.220670537
100000381	2.446891696	2.309608575	2.096520259	2.301047062	1.908396347	1.836087123	1.405770486	1.928284482	1.677008964	1.790956029	2.033768474	1.833594157	1.441110817	2.037409643	1.825671887	1.829576715	1.616310036	1.416657898
100000389	3.519443404	3.04698361	3.472959833	2.930176236	2.378245954	2.31643677	2.590049	2.021232795	2.037093091	2.989253781	2.262269057	2.679273318	1.803488168	2.137686419	2.228453968	2.341144757	1.979787447	2.362445071
100000398	5.635796362	5.505605327	5.565591991	5.521180754	5.545190605	5.682419334	5.539585716	5.735205448	5.630512407	5.679852409	5.708228883	5.693463841	5.492164894	5.675909169	5.685125029	5.595846099	5.741169859	5.703893183
100000399	3.348240396	3.089645833	3.043297081	3.245383479	2.852442312	2.903967973	2.924129045	2.834886655	2.830634806	2.973813257	3.028655761	2.635969254	2.925980038	2.599944208	2.766896042	2.463824431	2.555065591	2.936291097
100000415	3.024854896	2.94997919	3.121844925	3.23791286	2.810602083	2.776114789	2.832445099	2.920115027	3.067469874	2.774358444	2.536387542	2.563859972	2.834852357	2.660193132	2.766896042	2.606241312	3.15929834	2.763604964
100000433	3.597983686	3.458562212	3.399185162	3.453208425	3.052371082	3.501911698	3.051577257	3.663444816	2.997137705	3.085779678	3.36017623	3.549509595	3.162972289	3.721491044	3.302211121	3.329830457	3.241995967	3.253748507
100000463	4.049609965	3.65600424	3.454866822	3.540816879	3.885395454	3.008820723	3.423319624	3.218138373	2.983973329	3.720454593	3.635409355	3.635574282	3.409214071	3.480220993	3.481420567	3.727255865	3.469543658	3.442665813
100000478	3.676998113	3.795693376	3.931220258	3.950354799	3.709875611	3.808266868	3.761876864	3.85599312	4.073127647	3.818795353	3.692535798	3.741518674	3.75407835	3.721491044	3.879317502	3.744961324	4.06476176	3.775988653
100000479	5.39995636	5.443914497	5.430154845	5.477441211	5.491915844	5.333300812	5.518727686	5.509737214	5.304932041	5.415597796	5.402339884	5.396684816	5.518026028	5.428660954	5.428009951	5.593404858	5.511533259	5.351226667
100000492	4.82317368	5.233329189	5.409949055	5.304065662	5.459792684	4.993355429	5.472834924	5.208904054	5.187819911	5.373562183	4.970410895	4.969527424	5.44415662	5.083707142	4.972300882	5.291475349	5.165302013	5.063573664
100000500	4.124488131	3.938685806	4.028218827	4.004190222	3.525606638	3.027659649	2.955510751	2.79783314	2.963998755	3.335739775	2.869315208	2.870755602	2.873524094	2.651738663	2.826155514	3.175176262	2.871370805	2.898819693
100000502	3.694977295	4.107350513	3.850480508	3.903904574	3.546149612	3.181380593	3.864634522	3.051846492	3.061215854	3.559104214	3.019754448	2.929323541	3.624034274	2.84952217	3.71435113	3.13545495	3.325275611	3.46334871
100000517	5.175043986	5.329911184	5.188786439	5.29329409	4.815365893	5.771731557	4.941293967	6.078110743	6.166723745	5.095409045	5.78378153	5.775568661	5.169006768	6.03890922	5.773801763	5.045787185	6.067214165	5.809642651
100000526	7.268460127	7.644209218	7.352410403	7.351199265	6.672743872	6.823299045	6.82117198	6.908942968	6.807586886	6.595430867	6.964780274	6.819251333	6.778077809	6.906531093	6.77060432	6.656778848	6.927506006	6.703883972
100000527	2.914093235	2.436226942	2.778188532	2.37101553	2.620280743	2.71543898	2.41147125	2.552981844	2.731720497	2.467663636	2.656105295	2.563859972	1.737931202	2.599944208	2.470539745	2.232380495	2.678976075	2.538453987
100000537	3.35390972	3.75651272	3.626331017	3.640507857	3.418260596	3.554820948	3.445592713	3.65518165	3.52829099	3.468363284	3.551430343	3.704268659	3.53516513	3.729547587	3.538218443	3.453435801	3.743782259	3.637251533
100000539	0.913500519	0.860380221	0.909302408	0.8027924	0.984388637	1.157258708	0.69130659	0.771804851	0.506740188	0.955213987	0.709464382	0.368896894	1.144915587	0.494492103	1.404768735	0.514345643	0.669118528	0.944044363
100000558	2.229749229	2.414016657	2.312862084	2.48899526	2.000595685	2.119765901	2.076748706	2.059304883	2.18247423	1.941419919	2.536387542	1.922778846	2.242195455	1.766940035	1.906342924	2.141726147	1.966877683	1.804843617
100000559	1.699093426	1.129343681	1.599948094	1.365764638	1.071997874	1.179891502	1.368951655	0.57560852	0.54309743	1.016780901	0.753083737	0.8949796	1.119399511	1.026247166	0.287779726	1.000523461	0.761723758	0.721735123
100000570	5.189383833	5.151791459	5.337736357	5.286068102	5.418606009	5.39747258	5.3172574	5.363982381	5.496719467	5.193651272	5.117421303	5.479861037	5.331998719	5.339352293	5.343612966	5.376283664	5.382589101	5.447798403
100000576	3.672468088	3.137874519	3.152104497	3.400649316	3.47828667	3.320288111	3.272000465	3.166748387	3.510039365	3.229230111	3.401880107	3.457983129	3.510839255	3.721491044	3.460199532	3.552276232	3.514595924	3.591009862
100000577	5.032081739	4.670328601	4.920896513	4.809751836	4.946717614	4.793216973	4.875550432	4.912224857	4.842445141	4.861638079	4.726913197	4.849550138	4.929423099	4.989564842	4.840956714	4.936388656	4.994538521	4.759323337
100000615	3.802538695	4.236362137	4.285315912	4.368113735	3.630333947	4.03622852	3.851349071	4.189277058	4.212273764	4.206709836	3.720272555	3.817134364	3.782806628	3.999832335	3.682636464	3.744961324	4.219714462	3.871932737
100000629	1.944277571	1.129343681	1.532537218	0.584554649	1.071997874	1.013456664	0.15576573	0.831691326	0.805035232	0.716337366	1.129175572	0.8949796	0.956030836	0.830396881	0.590873847	0.594658101	-0.230732072	0.914307417
100000640	1.529111105	2.031857424	2.000000394	2.084893455	1.609753698	1.80730275	1.685756004	2.290281708	2.293349147	1.662013885	2.136157841	2.111653641	2.052994875	2.149744784	1.997546819	2.141726147	2.17202604	2.211685691
100000646	2.059784548	1.687568844	2.186985649	1.963318726	1.955232422	1.701778903	1.72998159	1.843551778	1.944988777	1.662013885	1.372335664	1.786845355	2.011983976	1.652953872	1.937389283	2.073297862	2.205383869	1.868257176
100000647	4.195671005	4.245824226	4.164343754	4.451218998	4.250277062	4.492348312	4.332124202	4.457458596	4.594352318	4.311766752	4.333208317	4.360015341	4.419594812	4.505910391	4.43881981	4.29137946	4.62296863	4.326062686
100000654	4.049609965	4.270757205	4.473809938	4.425142519	4.237702212	4.066909332	4.084960799	4.106846527	4.229108753	4.038794974	4.145470126	4.163597549	4.181454824	4.111938126	4.020108759	3.92660126	4.195017365	4.106968186
100000656	2.42551397	2.602578347	1.914321008	1.769680021	1.50870787	1.604748871	1.655500676	2.132561358	1.846600921	1.755276186	2.350107283	1.77091962	1.737931202	2.149744784	2.012202269	1.386253469	1.787606784	1.632925722
100000660	3.831272518	3.829649207	3.789223622	3.913315034	3.789574085	3.800985017	3.700224928	3.421828296	3.611965985	3.668650586	3.131395984	3.785777849	3.716280951	3.494474953	3.563314513	3.616201868	3.579641445	3.655341029
100000665	3.883162955	4.292225597	4.119104599	4.31585114	3.889420639	3.920039171	3.966730935	3.966974251	3.94651793	3.902727606	3.795213143	3.622321832	3.873363428	4.074475048	3.8672763	3.883289951	4.027944811	3.641795216
100000683	3.875300286	3.096635143	3.347819138	3.088085461	3.499509606	3.360470922	3.628050724	2.967601397	2.888297473	3.196346454	2.432903038	3.35492273	2.440677142	2.914570434	3.343359589	3.415243413	2.475266345	3.351297234
100000685	1.549017729	1.073757585	2.096520259	1.49673187	1.843484892	0.139929656	0.912115307	0.860727436	0.22281268	1.363370939	0.618057998	0.60279176	0.738636985	0.055854955	-0.160701097	0.742999334	0.731511035	-1.084164902
100000687	2.229749229	2.562753965	2.391064615	2.50152784	1.87630566	1.905631494	1.868314404	2.179410818	2.111614153	1.909313412	1.740630575	1.786845355	1.540588675	1.583532904	1.825671887	1.576255136	2.227201486	1.772059999
100000702	1.699093426	1.777300969	1.197415301	2.068140397	1.826790196	1.654079466	1.576964272	2.03403545	1.958512047	2.21533312	1.740630575	1.601174434	1.669252889	1.583532904	1.491000457	1.778912907	1.953851354	1.557980177
100000709	4.605193435	4.360596377	4.981132612	4.69985209	4.74157879	4.789542461	4.692103511	4.617000596	4.73457345	4.50676144	4.336796424	4.747451801	4.598769883	4.69263807	4.478938734	4.534732304	4.771417875	4.476083402
100000710	3.059963095	3.017824732	2.916823776	2.984755765	2.80208643	2.585849621	2.734536799	2.393236892	2.28263733	2.756422391	2.200590991	2.848164771	2.355814531	2.402448587	2.64053349	2.463824431	2.280344264	2.405832134
100000711	4.631104846	4.982896819	4.813764353	5.163270319	4.794052784	5.150580825	5.014638277	5.15571445	5.284943949	4.816907892	4.993326678	5.05749399	4.997534561	5.017800364	5.181262501	4.788432939	5.251663132	5.142643704
100000713	3.46809182	3.291966534	3.554517303	3.528622422	3.606079661	3.576306335	3.674052633	3.506943209	3.51919404	3.783805751	3.54524056	3.457983129	3.573253008	3.655365884	3.55332841	3.753733232	3.487733736	3.659828183
100000715	3.46809182	3.602996089	3.114179813	3.339137141	3.195791404	3.584811691	3.441165519	3.65518165	3.472828451	3.468363284	3.774195802	3.442985635	3.355584503	3.594910739	3.497133975	3.596832405	3.592305893	3.708287162
100000720	4.111159807	4.014452156	3.978425181	3.860780962	3.483621745	3.257834137	3.296715629	3.372278271	3.505440151	3.176250368	3.089473034	3.360254403	3.156714441	3.14286351	2.696049355	2.979670423	3.325275611	2.965582883
100000724	0.973653775	1.705967317	1.461821472	1.338081562	1.400048215	1.40790346	1.272571074	1.941935105	1.903641343	1.582804479	1.718796672	1.256962862	1.461562705	1.601203818	1.313053329	1.029707346	1.757936828	1.306503526
100000764	1.166393621	0.685992384	0.944307203	1.28106898	1.400048215	0.185379967	1.034718214	0.644015092	0.805035232	0.788716993	0.95335039	0.865287258	0.634406163	0.917606966	0.425538599	1.113875724	0.700652043	0.686983906
100000768	1.336392326	1.861777278	1.785120029	1.684309118	1.740289759	0.853717849	1.423833425	0.503796239	0.081642946	1.562303454	0.836554844	0.281671648	1.399316147	0.41679083	-0.715032095	1.956577797	1.261997697	0.283820601
100000769	5.203582549	6.327005634	5.646201575	6.258997732	4.988597537	5.080137417	4.015191625	5.012663126	5.846830112	4.476951121	4.561962392	5.307038442	4.46335191	5.228599281	5.012945901	4.637836971	5.48461345	4.303298556
100000771	4.663423897	4.525054465	4.94269925	4.212919611	4.712337801	4.97081902	4.575752178	4.689597776	4.710798207	4.562016344	4.648238611	4.935999072	4.655349673	5.088413411	4.795082958	4.431909531	5.004048187	4.877689901
100000775	8.907557307	8.996889088	8.92531861	8.95817503	9.08873257	9.361443733	9.199277278	9.480818931	9.542072502	9.214011744	9.405049356	9.303899031	9.256225098	9.45386674	9.545216471	9.290529527	9.494922275	9.486499396
100000787	3.37636682	3.279735822	3.232187344	3.13710134	2.667924765	2.768668408	2.845904963	2.622444114	2.520029674	2.624208984	2.955858341	2.687780309	2.333795302	2.48090543	2.301863439	2.606241312	2.563665732	2.595780722
100000797	1.97403281	2.183984622	2.186985649	2.197014663	1.570180516	2.516411159	1.685756004	2.190889269	2.723823226	2.188830035	2.24709498	1.993106511	1.969773082	2.10089455	1.906342924	1.615282851	2.114656223	2.283228921
100000800	3.425652537	3.414492717	3.417985515	3.679635508	3.378719437	3.659184326	3.463166868	3.766769022	3.822584995	3.579650429	3.338863328	3.497230565	3.465991542	3.616793823	3.636085122	3.387330541	3.649979692	3.323284703
100000808	4.595654515	4.686632653	4.58889172	4.675172049	4.584101915	4.492348312	4.42472968	4.608466286	4.620108393	4.590136306	4.710411784	4.494590861	4.563725325	4.51059338	4.543419769	4.248578746	4.722332441	4.493784877
100000823	2.34809419	3.110512996	3.002358973	2.88306096	2.182187974	2.326614923	2.154527987	2.987483776	3.152293444	2.729093151	2.419429526	2.04700006	2.419924868	2.422466409	2.40541616	1.878521533	2.857448629	2.043313824
100000836	3.703883556	3.879129915	3.679237905	3.903904574	3.488937163	3.546136393	3.340163188	3.520653324	3.624745224	3.511776605	3.675634117	3.370859	3.745764091	3.517922992	3.438661685	3.658855125	3.689807843	3.734048958
100000842	3.883162955	3.729788362	3.803592439	3.685139541	3.960017183	3.533010746	3.480529518	3.392302958	3.424923135	3.506420847	3.38811233	3.670330295	3.496044382	3.559192384	3.497133975	3.691179431	3.637813636	3.498845275
100000844	3.597983686	3.903248088	4.007679921	4.077174027	3.856900252	3.879132591	3.874518933	4.091618057	4.157628754	3.898644963	3.934338874	3.888983425	4.01846476	3.914063724	3.612233783	3.972412667	3.934887817	3.871932737
100000849	2.336687106	2.490301256	2.186985649	2.101454201	2.51999568	2.723164486	2.660296828	2.096398043	2.501672565	2.653578228	2.656105295	2.713004387	2.795115397	2.125526418	2.686943799	2.431387482	2.126314147	2.586383063
100000855	3.134319404	2.669730524	3.018873875	2.911514358	3.101779084	2.869574681	3.028153658	2.579423663	2.77821728	2.918431684	2.787772171	2.922131262	2.703639256	2.773630612	2.758228146	2.821786574	2.763524329	2.746830905
100000859	3.751908812	3.693367945	3.886923775	3.728431818	3.606079661	2.910749325	3.086014659	2.579423663	2.582500256	2.918431684	2.983589612	2.729578714	3.282745853	2.693524103	2.80105605	2.846599019	2.484354047	2.721298367
100000862	5.848520408	5.653938988	5.897960112	5.751111398	6.097939124	5.990761685	6.24329856	5.916389995	5.817445991	6.166001911	6.100026081	6.067234063	6.021802995	5.852288539	6.131839431	6.307994845	5.957286413	6.237991099
100000884	1.48845438	0.444410599	1.387460026	1.251694922	1.758009734	1.536235922	1.459294682	0.860727436	1.196046086	1.265312433	0.836554844	1.301987542	1.334262321	0.73757388	1.491000457	1.536142222	0.903967957	1.211892972
100000886	1.835018072	2.380046652	2.111997272	2.50152784	2.000595685	2.346758311	2.132729902	2.246950344	2.520029674	1.925455978	1.804217024	2.185597422	1.998050453	2.149744784	2.124376192	2.329456926	2.079106343	2.283228921
100000896	2.325189109	1.894229786	2.096520259	2.068140397	1.809900047	1.686053672	1.855062954	1.79924307	1.725273179	1.773226406	1.740630575	1.34564948	1.754601829	1.22169097	1.448528772	1.363510589	1.240703857	1.651069199
100000931	3.937033525	4.348936168	4.275040659	4.378342845	4.10206585	4.558615132	4.266076648	4.614871747	4.548142218	4.242585584	4.278287503	4.365328262	4.385214472	4.294089034	4.317214126	4.245472409	4.520675435	4.291780362
100000935	3.42025876	3.345756748	3.239251904	3.23791286	3.467556966	2.264440211	3.051577257	2.588130994	2.538156136	3.121250648	3.063721768	2.936480142	3.039167264	2.914570434	2.858956315	3.13545495	2.997332874	2.906392239
100000948	3.254363644	3.420075587	3.448785041	3.199968237	3.510005135	3.442315167	3.409788825	3.294608408	3.281652184	2.989253781	3.374211897	3.243929805	3.559087628	3.599313991	3.308161818	3.37031986	3.225831328	3.323284703
100000949	3.160435286	3.660727966	3.715151148	3.870475999	3.290152799	3.622477205	3.080331875	3.691998789	3.976737241	3.377409292	3.51388691	3.191054209	3.430119872	3.57269061	3.19067487	3.181691441	3.641880398	3.426956697
100000956	7.192573084	6.865543158	7.45914808	7.057515893	6.208124622	5.480951048	5.972788921	5.453236595	5.260150119	5.537486859	5.576981571	5.24907888	5.297940376	5.234663578	4.497271493	5.353570862	4.993590882	4.842279683
100000962	0.78510289	0.758296046	0.836636905	0.881612715	0.953962033	1.670155147	1.423833425	1.462949598	1.503363751	0.890902135	1.400039536	1.007990941	1.218862925	1.686450583	1.163525135	1.218967044	1.28298181	1.236133609
100000981	2.559121633	2.724901988	2.748788004	2.731713633	2.488498511	2.692011103	2.393251882	2.655960054	3.204301997	2.653578228	2.63294333	2.591325042	2.520824045	2.626073858	2.631069543	2.681724966	3.022505617	2.538453987
100000992	4.792190066	4.578454639	4.874009325	4.680693104	5.065323886	4.887330087	4.890240766	4.55617226	4.60943252	4.937224099	4.762031645	4.948442461	4.844372022	4.790229539	4.807739337	4.897338387	4.706886975	4.806627908
100001008	0.358541096	0.793132902	0.798883908	1.191089314	0.791387966	1.134265186	0.833218897	0.944485907	1.709363839	0.129016878	1.026271322	0.924073142	0.522054424	0.494492103	0.135464479	0.707319328	0.957157968	1.211892972
100001019	1.336392326	1.531269562	1.745975773	1.639651334	0.858631479	1.329096373	1.034718214	1.122861264	1.903641343	1.187130979	1.604377215	1.007990941	1.266136005	1.175255784	1.21510915	1.193403144	1.992582714	1.136627052
100001029	1.549017729	1.894229786	1.555359285	1.999112211	1.154590151	1.157258708	1.459294682	1.624036204	1.693277102	1.239719826	1.285881498	1.233912382	1.819422299	1.547528183	0.774008925	1.218967044	1.727643856	1.259973669
100001113	2.392841434	2.11681724	2.558568307	2.051190509	2.208202557	1.717334577	1.670707651	1.074106976	1.218700803	2.50036116	0.836554844	1.863939109	2.079701802	1.127276169	1.552451834	1.708468862	1.261997697	1.029745442
100001114	3.871352823	4.029139382	4.04846943	4.012970673	3.515224405	3.47928036	3.501943047	3.48379945	3.71116412	3.548720326	3.481836694	3.166917195	3.440460255	3.355620206	3.486677409	3.495881004	3.600687514	3.538371344
100001116	1.425236794	1.759795486	1.461821472	1.639651334	1.590102789	0.98803177	1.08098354	1.323907489	1.241005265	1.265312433	1.255872515	0.772357512	0.926909262	1.352650621	1.189547681	1.140874904	1.240703857	0.944044363
100001119	4.556855338	4.800163993	4.792310046	4.745348486	4.698639434	4.460350336	4.589820079	4.648562022	4.736537147	4.649650304	4.568080997	4.699880878	4.493459216	4.688511031	4.605141711	4.506465247	4.673505811	4.543195636
100001127	1.588025429	1.551758395	1.412675453	1.706130102	1.444498873	1.40790346	1.593017304	1.640873017	1.262970137	1.187130979	1.604377215	1.56469005	1.040026392	1.583532904	1.649389288	1.140874904	1.632750624	1.057217305
100001129	6.328350166	6.693134893	6.683119964	6.687668439	6.510383284	6.752870291	6.599231762	6.825795531	7.062489229	6.648058783	6.667079784	6.622527709	6.672927171	6.764763708	6.765206908	6.593443748	6.822583685	6.705512593
100001136	3.179716559	3.547965751	3.334686699	3.433722457	2.620280743	2.660170123	2.516204798	2.279570267	2.723823226	2.573891248	2.446251882	2.653447165	2.450942401	2.527859045	2.383038233	2.463824431	2.419504147	2.317712638
100001168	4.699494602	4.827728948	4.916496146	4.980623769	4.352956608	4.114680619	4.3929895	4.549500188	4.384960939	4.556844212	4.034955006	4.065822949	4.271084218	4.363036322	4.334810271	4.270137819	4.31702592	4.164939217
100001169	0.818289391	0.648434659	1.197415301	0.8027924	1.127581369	1.110899253	0.430486452	0.709324415	0.774778283	0.517704863	0.046647765	0.368896894	0.219874225	0.334665275	0.510573389	0.742999334	0.570158837	0.538949746
100001171	1.71680102	1.759795486	1.555359285	1.81054287	1.792809815	1.905631494	1.6401317	1.607000576	1.52169949	1.339474044	1.193914407	1.688542081	1.420364825	1.652953872	1.264912255	1.69030697	2.21633392	1.084175807
100001188	2.690388135	2.854250805	2.985652828	2.957724089	2.971140634	2.79822607	2.845904963	2.72863985	2.963998755	2.835434747	2.701342643	2.487956	2.615125459	2.149744784	2.325526015	2.453092944	2.694721623	2.447952396
100001198	5.097750682	5.134915961	5.183302403	5.28244149	5.240986428	4.90101727	5.149651459	4.974983635	5.006038328	5.088257	5.020353628	4.873984391	4.863710296	5.02436447	4.934330119	5.024198609	4.980155447	4.746723611
100001219	4.892981524	4.634758266	4.974797733	4.982860102	4.789752117	4.596961734	4.723432764	4.533810962	4.477102395	4.713794052	4.630806727	4.667989291	4.612552774	4.644449019	4.352194384	4.635465818	4.564182345	4.359549243
100001221	3.730277126	4.165009706	4.141901492	4.391869808	3.844513598	3.976073862	4.027056656	4.214802716	4.336585102	3.958703704	3.920058285	3.881586676	3.987065858	4.241535434	3.81390422	3.899190366	4.280972954	4.116793238
100001229	4.455031042	4.409127056	4.632471422	4.554063784	4.661461542	4.474150745	4.638971552	4.617000596	4.521056323	4.463194636	4.574173762	4.845754019	4.589507587	4.644449019	4.460355314	4.700427912	4.579105006	4.763498911
100001241	4.393054041	4.134771513	4.211803158	4.31229872	3.925150687	3.446987946	3.722286518	3.642697476	3.564115806	3.827411749	3.703694573	3.53543852	3.834687326	3.621130888	3.337552605	3.704814031	3.496743486	3.129844932
100001249	2.859342631	2.612365014	2.535797349	2.538485309	2.331672314	2.38622048	2.197160302	2.79783314	2.830634806	2.304437867	2.168734097	2.344683258	2.333795302	2.499870643	2.11082224	2.101059849	2.655030775	2.677713565
