Chemical,Dose,Dose(mg/L),Animal,Group,control_mean,control_sd,Norm_Fluorescence,z_score,Outlier
Fenitrothione,Dose_3,0.01,19,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_3,0.01,20,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_3,0.01,21,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_4,0.001,28,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_4,0.001,29,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_4,0.001,30,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_5,1e-4,37,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_5,1e-4,38,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_5,1e-4,39,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_6,0,46,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_6,0,47,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_6,0,48,A,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_1,1,4,B,2.770166666666667,3.6907876891886735,-4.204,-1.8896146985360085,FALSE
Fenitrothione,Dose_1,1,5,B,2.770166666666667,3.6907876891886735,-3.752,-1.7671476161503077,FALSE
Fenitrothione,Dose_1,1,6,B,2.770166666666667,3.6907876891886735,-2.633,-1.4639603037839375,FALSE
Fenitrothione,Dose_2,0.1,13,B,2.770166666666667,3.6907876891886735,0.116,-0.7191328491859467,FALSE
Fenitrothione,Dose_2,0.1,14,B,2.770166666666667,3.6907876891886735,0.297,-0.6700918272571593,FALSE
Fenitrothione,Dose_2,0.1,15,B,2.770166666666667,3.6907876891886735,-0.075,-0.7708833198400814,FALSE
Fenitrothione,Dose_3,0.01,22,B,2.770166666666667,3.6907876891886735,1.87,-0.2438955427600187,FALSE
Fenitrothione,Dose_3,0.01,23,B,2.770166666666667,3.6907876891886735,8.914,1.6646401393746655,FALSE
Fenitrothione,Dose_3,0.01,24,B,2.770166666666667,3.6907876891886735,9.362,1.7860234422702277,FALSE
Fenitrothione,Dose_4,0.001,31,B,2.770166666666667,3.6907876891886735,8.695,1.6053032122895583,FALSE
Fenitrothione,Dose_4,0.001,32,B,2.770166666666667,3.6907876891886735,8.508,1.5546365211255624,FALSE
Fenitrothione,Dose_4,0.001,33,B,2.770166666666667,3.6907876891886735,8.725,1.6134315584656003,FALSE
Fenitrothione,Dose_5,1e-4,40,B,2.770166666666667,3.6907876891886735,4.74,0.5337162414146752,FALSE
Fenitrothione,Dose_5,1e-4,41,B,2.770166666666667,3.6907876891886735,4.615,0.49984813234783315,FALSE
Fenitrothione,Dose_5,1e-4,42,B,2.770166666666667,3.6907876891886735,5.163,0.6483259224968688,FALSE
Fenitrothione,Dose_6,0,49,B,2.770166666666667,3.6907876891886735,7.812,1.3660588898413857,FALSE
Fenitrothione,Dose_6,0,50,B,2.770166666666667,3.6907876891886735,-2.57,-1.446890776814249,FALSE
Fenitrothione,Dose_6,0,51,B,2.770166666666667,3.6907876891886735,1.471,-0.3520025469013786,FALSE
Fenitrothione,Dose_1,1,7,C,2.770166666666667,3.6907876891886735,4.635,0.5052670297985278,FALSE
Fenitrothione,Dose_1,1,8,C,2.770166666666667,3.6907876891886735,4.21,0.39011545897126476,FALSE
Fenitrothione,Dose_1,1,9,C,2.770166666666667,3.6907876891886735,12.176,2.5484623135829763,FALSE
Fenitrothione,Dose_2,0.1,16,C,2.770166666666667,3.6907876891886735,7.505,1.2828788139732215,FALSE
Fenitrothione,Dose_2,0.1,17,C,2.770166666666667,3.6907876891886735,8.918,1.6657239188648043,FALSE
Fenitrothione,Dose_2,0.1,18,C,2.770166666666667,3.6907876891886735,4.456,0.45676789761481007,FALSE
Fenitrothione,Dose_3,0.01,25,C,2.770166666666667,3.6907876891886735,3.283,0.13894956213156398,FALSE
Fenitrothione,Dose_3,0.01,26,C,2.770166666666667,3.6907876891886735,6.484,1.0062440991152557,FALSE
Fenitrothione,Dose_3,0.01,27,C,2.770166666666667,3.6907876891886735,11.124,2.2634283076764334,FALSE
Fenitrothione,Dose_4,0.001,34,C,2.770166666666667,3.6907876891886735,4.271,0.4066430961958837,FALSE
Fenitrothione,Dose_4,0.001,35,C,2.770166666666667,3.6907876891886735,1.636,-0.3072966429331471,FALSE
Fenitrothione,Dose_4,0.001,36,C,2.770166666666667,3.6907876891886735,2.913,0.03869995929371143,FALSE
Fenitrothione,Dose_5,1e-4,43,C,2.770166666666667,3.6907876891886735,4.92,0.5824863184709277,FALSE
Fenitrothione,Dose_5,1e-4,44,C,2.770166666666667,3.6907876891886735,NA,NA,TRUE
Fenitrothione,Dose_5,1e-4,45,C,2.770166666666667,3.6907876891886735,6.575,1.0309000825159167,FALSE
Fenitrothione,Dose_6,0,52,C,2.770166666666667,3.6907876891886735,5.92,0.8534311910056642,FALSE
Fenitrothione,Dose_6,0,53,C,2.770166666666667,3.6907876891886735,1.17,-0.4335569535343343,FALSE
Fenitrothione,Dose_6,0,54,C,2.770166666666667,3.6907876891886735,2.818,0.012960196402911522,FALSE
Fluoxetine,Dose_1,0.1,1,A,1.2387777777777778,2.2993134180542776,-3.611,-2.109228667869799,FALSE
Fluoxetine,Dose_1,0.1,2,A,1.2387777777777778,2.2993134180542776,-3.507,-2.0639977745155527,FALSE
Fluoxetine,Dose_1,0.1,3,A,1.2387777777777778,2.2993134180542776,-1.248,-1.0815305813689966,FALSE
Fluoxetine,Dose_2,0.01,10,A,1.2387777777777778,2.2993134180542776,-3.476,-2.0505154889964987,FALSE
Fluoxetine,Dose_2,0.01,11,A,1.2387777777777778,2.2993134180542776,2.06,0.3571597572449066,FALSE
Fluoxetine,Dose_2,0.01,12,A,1.2387777777777778,2.2993134180542776,1.6,0.15710003663958758,FALSE
Fluoxetine,Dose_3,0.001,19,A,1.2387777777777778,2.2993134180542776,2.309,0.4654529538334381,FALSE
Fluoxetine,Dose_3,0.001,20,A,1.2387777777777778,2.2993134180542776,4.548,1.4392218982580236,FALSE
Fluoxetine,Dose_3,0.001,21,A,1.2387777777777778,2.2993134180542776,3.552,1.0060491119038981,FALSE
Fluoxetine,Dose_4,1e-4,28,A,1.2387777777777778,2.2993134180542776,1.002,-0.10297760014732728,FALSE
Fluoxetine,Dose_4,1e-4,29,A,1.2387777777777778,2.2993134180542776,1.704,0.20233092999383356,FALSE
Fluoxetine,Dose_4,1e-4,30,A,1.2387777777777778,2.2993134180542776,3.599,1.0264899964005285,FALSE
Fluoxetine,Dose_5,1e-5,37,A,1.2387777777777778,2.2993134180542776,-0.951,-0.9523615878477363,FALSE
Fluoxetine,Dose_5,1e-5,38,A,1.2387777777777778,2.2993134180542776,6.389,2.2398956931153986,FALSE
Fluoxetine,Dose_5,1e-5,39,A,1.2387777777777778,2.2993134180542776,2.2,0.41804749829869947,FALSE
Fluoxetine,Dose_6,0,46,A,1.2387777777777778,2.2993134180542776,-1.605,-1.236794321056168,FALSE
Fluoxetine,Dose_6,0,47,A,1.2387777777777778,2.2993134180542776,1.696,0.1988516305050454,FALSE
Fluoxetine,Dose_6,0,48,A,1.2387777777777778,2.2993134180542776,2.451,0.5272105197594279,FALSE
Fluoxetine,Dose_1,0.1,4,B,1.2387777777777778,2.2993134180542776,-1.832,-1.3355194440505322,FALSE
Fluoxetine,Dose_1,0.1,5,B,1.2387777777777778,2.2993134180542776,-1.82,-1.33030049481735,FALSE
Fluoxetine,Dose_1,0.1,6,B,1.2387777777777778,2.2993134180542776,-1.733,-1.2924631128767787,FALSE
Fluoxetine,Dose_2,0.01,13,B,1.2387777777777778,2.2993134180542776,3.2,0.8529599343972192,FALSE
Fluoxetine,Dose_2,0.01,14,B,1.2387777777777778,2.2993134180542776,3.8,1.1139073960563308,FALSE
Fluoxetine,Dose_2,0.01,15,B,1.2387777777777778,2.2993134180542776,3.124,0.8199065892537316,FALSE
Fluoxetine,Dose_3,0.001,22,B,1.2387777777777778,2.2993134180542776,2.64,0.6094089701820481,FALSE
Fluoxetine,Dose_3,0.001,23,B,1.2387777777777778,2.2993134180542776,3.733,1.0847682628377302,FALSE
Fluoxetine,Dose_3,0.001,24,B,1.2387777777777778,2.2993134180542776,2.286,0.4554499678031721,FALSE
Fluoxetine,Dose_4,1e-4,31,B,1.2387777777777778,2.2993134180542776,2.667,0.621151605956708,FALSE
Fluoxetine,Dose_4,1e-4,32,B,1.2387777777777778,2.2993134180542776,2.962,0.7494507746057715,FALSE
Fluoxetine,Dose_4,1e-4,33,B,1.2387777777777778,2.2993134180542776,1.857,0.2688725327169071,FALSE
Fluoxetine,Dose_5,1e-5,40,B,1.2387777777777778,2.2993134180542776,6.102,2.1150758239551233,FALSE
Fluoxetine,Dose_5,1e-5,41,B,1.2387777777777778,2.2993134180542776,3.878,1.1478305660720154,FALSE
Fluoxetine,Dose_5,1e-5,42,B,1.2387777777777778,2.2993134180542776,0.863,-0.16343042876502153,FALSE
Fluoxetine,Dose_6,0,49,B,1.2387777777777778,2.2993134180542776,2.167,0.40369538790744813,FALSE
Fluoxetine,Dose_6,0,50,B,1.2387777777777778,2.2993134180542776,5.308,1.7697553496928986,FALSE
Fluoxetine,Dose_6,0,51,B,1.2387777777777778,2.2993134180542776,2.349,0.4828494512773789,FALSE
Fluoxetine,Dose_1,0.1,7,C,1.2387777777777778,2.2993134180542776,-1.261,-1.0871844430382773,FALSE
Fluoxetine,Dose_1,0.1,8,C,1.2387777777777778,2.2993134180542776,-3.132,-1.9009056109786078,FALSE
Fluoxetine,Dose_1,0.1,9,C,1.2387777777777778,2.2993134180542776,-4.318,-2.4167117601914523,FALSE
Fluoxetine,Dose_2,0.01,16,C,1.2387777777777778,2.2993134180542776,2.525,0.5593940400307182,FALSE
Fluoxetine,Dose_2,0.01,17,C,1.2387777777777778,2.2993134180542776,1.404,0.07185719916427762,FALSE
Fluoxetine,Dose_2,0.01,18,C,1.2387777777777778,2.2993134180542776,-1.497,-1.1898237779575283,FALSE
Fluoxetine,Dose_3,0.001,25,C,1.2387777777777778,2.2993134180542776,1.603,0.15840477394788308,FALSE
Fluoxetine,Dose_3,0.001,26,C,1.2387777777777778,2.2993134180542776,5.26,1.7488795527601695,FALSE
Fluoxetine,Dose_3,0.001,27,C,1.2387777777777778,2.2993134180542776,1.079,-0.06948934256774127,FALSE
Fluoxetine,Dose_4,1e-4,34,C,1.2387777777777778,2.2993134180542776,0.353,-0.3852357711752666,FALSE
Fluoxetine,Dose_4,1e-4,35,C,1.2387777777777778,2.2993134180542776,8.204,3.029261764634212,FALSE
Fluoxetine,Dose_4,1e-4,36,C,1.2387777777777778,2.2993134180542776,2.511,0.553305265925339,FALSE
Fluoxetine,Dose_5,1e-5,43,C,1.2387777777777778,2.2993134180542776,5.54,1.8706550348677553,FALSE
Fluoxetine,Dose_5,1e-5,44,C,1.2387777777777778,2.2993134180542776,4.686,1.4992398144396193,FALSE
Fluoxetine,Dose_5,1e-5,45,C,1.2387777777777778,2.2993134180542776,1.245,0.0027061218246130676,FALSE
Fluoxetine,Dose_6,0,52,C,1.2387777777777778,2.2993134180542776,1.265,0.011404370546583375,FALSE
Fluoxetine,Dose_6,0,53,C,1.2387777777777778,2.2993134180542776,-0.353,-0.6922839510608215,FALSE
Fluoxetine,Dose_6,0,54,C,1.2387777777777778,2.2993134180542776,-2.129,-1.4646884375717926,FALSE
Flutamide,Dose_1,1,1,A,4.973,1.8251710878709426,5.487,0.2816174348891204,FALSE
Flutamide,Dose_1,1,2,A,4.973,1.8251710878709426,4.382,-0.32380526073826876,FALSE
Flutamide,Dose_1,1,3,A,4.973,1.8251710878709426,2.518,-1.3450793825929772,FALSE
Flutamide,Dose_2,0.1,10,A,4.973,1.8251710878709426,5.783,0.4437940121793532,FALSE
Flutamide,Dose_2,0.1,11,A,4.973,1.8251710878709426,11.425,3.5350110698533155,FALSE
Flutamide,Dose_2,0.1,12,A,4.973,1.8251710878709426,14.01,4.951316651931867,FALSE
Flutamide,Dose_3,0.01,19,A,4.973,1.8251710878709426,5.841,0.4755718550267636,FALSE
Flutamide,Dose_3,0.01,20,A,4.973,1.8251710878709426,6.326,0.7413003684921783,FALSE
Flutamide,Dose_3,0.01,21,A,4.973,1.8251710878709426,9.864,2.679748782184217,FALSE
Flutamide,Dose_4,0.001,28,A,4.973,1.8251710878709426,1.048,-2.150483330622173,FALSE
Flutamide,Dose_4,0.001,29,A,4.973,1.8251710878709426,9.039,2.2277363623719126,FALSE
Flutamide,Dose_4,0.001,30,A,4.973,1.8251710878709426,5.18,0.11341402533472346,FALSE
Flutamide,Dose_5,1e-4,37,A,4.973,1.8251710878709426,5.825,0.4668055535516159,FALSE
Flutamide,Dose_5,1e-4,38,A,4.973,1.8251710878709426,8.397,1.8759885156816107,FALSE
Flutamide,Dose_5,1e-4,39,A,4.973,1.8251710878709426,8.306,1.8261301760417075,FALSE
Flutamide,Dose_6,0,46,A,4.973,1.8251710878709426,6.446,0.8070476295557862,FALSE
Flutamide,Dose_6,0,47,A,4.973,1.8251710878709426,6.668,0.928680062523461,FALSE
Flutamide,Dose_6,0,48,A,4.973,1.8251710878709426,1.663,-1.813528617671183,FALSE
Flutamide,Dose_1,1,4,B,4.973,1.8251710878709426,6.895,1.0530519647021188,FALSE
Flutamide,Dose_1,1,5,B,4.973,1.8251710878709426,10.472,3.0128682382398293,FALSE
Flutamide,Dose_1,1,6,B,4.973,1.8251710878709426,7.425,1.3434357010663869,FALSE
Flutamide,Dose_2,0.1,13,B,4.973,1.8251710878709426,13.283,4.552997828654843,FALSE
Flutamide,Dose_2,0.1,14,B,4.973,1.8251710878709426,11.053,3.3311945605561313,FALSE
Flutamide,Dose_2,0.1,15,B,4.973,1.8251710878709426,11.437,3.5415857959596755,FALSE
Flutamide,Dose_3,0.01,22,B,4.973,1.8251710878709426,9.455,2.4556602007257533,FALSE
Flutamide,Dose_3,0.01,23,B,4.973,1.8251710878709426,14.209,5.060347526529018,FALSE
Flutamide,Dose_3,0.01,24,B,4.973,1.8251710878709426,12.906,4.346441850146676,FALSE
Flutamide,Dose_4,0.001,31,B,4.973,1.8251710878709426,0.588,-2.40251449803267,FALSE
Flutamide,Dose_4,0.001,32,B,4.973,1.8251710878709426,14.036,4.965561891828982,FALSE
Flutamide,Dose_4,0.001,33,B,4.973,1.8251710878709426,2.225,-1.5056122783566195,FALSE
Flutamide,Dose_5,1e-4,40,B,4.973,1.8251710878709426,12.034,3.8686784197511255,FALSE
Flutamide,Dose_5,1e-4,41,B,4.973,1.8251710878709426,14.318,5.1200679553284605,FALSE
Flutamide,Dose_5,1e-4,42,B,4.973,1.8251710878709426,10.353,2.9476688710184185,FALSE
Flutamide,Dose_6,0,49,B,4.973,1.8251710878709426,3.034,-1.0623661600194634,FALSE
Flutamide,Dose_6,0,50,B,4.973,1.8251710878709426,5.904,0.5100891670851576,FALSE
Flutamide,Dose_6,0,51,B,4.973,1.8251710878709426,3.336,-0.8969022196760503,FALSE
Flutamide,Dose_1,1,7,C,4.973,1.8251710878709426,6.186,0.664595230584636,FALSE
Flutamide,Dose_1,1,8,C,4.973,1.8251710878709426,1.135,-2.102816566351058,FALSE
Flutamide,Dose_1,1,9,C,4.973,1.8251710878709426,11.517,3.585417303335414,FALSE
Flutamide,Dose_2,0.1,16,C,4.973,1.8251710878709426,11.677,3.6730803180868916,FALSE
Flutamide,Dose_2,0.1,17,C,4.973,1.8251710878709426,10.968,3.2846235839694087,FALSE
Flutamide,Dose_2,0.1,18,C,4.973,1.8251710878709426,12.63,4.195223149700378,FALSE
Flutamide,Dose_3,0.01,25,C,4.973,1.8251710878709426,8.92,2.1625369951505014,FALSE
Flutamide,Dose_3,0.01,26,C,4.973,1.8251710878709426,5.163,0.1040998300173793,FALSE
Flutamide,Dose_3,0.01,27,C,4.973,1.8251710878709426,4.299,-0.36928044964059714,FALSE
Flutamide,Dose_4,0.001,34,C,4.973,1.8251710878709426,NA,NA,TRUE
Flutamide,Dose_4,0.001,35,C,4.973,1.8251710878709426,6.671,0.9303237440500512,FALSE
Flutamide,Dose_4,0.001,36,C,4.973,1.8251710878709426,5.221,0.13587767286478966,FALSE
Flutamide,Dose_5,1e-4,43,C,4.973,1.8251710878709426,12.984,4.38917756983802,FALSE
Flutamide,Dose_5,1e-4,44,C,4.973,1.8251710878709426,3.581,-0.762668228337851,FALSE
Flutamide,Dose_5,1e-4,45,C,4.973,1.8251710878709426,3.815,-0.6344610692638156,FALSE
Flutamide,Dose_6,0,52,C,4.973,1.8251710878709426,6.61,0.8969022196760507,FALSE
Flutamide,Dose_6,0,53,C,4.973,1.8251710878709426,5.504,0.29093163020646456,FALSE
Flutamide,Dose_6,0,54,C,4.973,1.8251710878709426,5.592,0.339146288319777,FALSE
Glyphosate,Dose_1,1,1,A,6.908,3.7957383339740374,10.712,1.0021765636350681,FALSE
Glyphosate,Dose_1,1,2,A,6.908,3.7957383339740374,7.646,0.1944285762257308,FALSE
Glyphosate,Dose_1,1,3,A,6.908,3.7957383339740374,10.996,1.0769973165457831,FALSE
Glyphosate,Dose_2,0.1,10,A,6.908,3.7957383339740374,9.632,0.7176469398900961,FALSE
Glyphosate,Dose_2,0.1,11,A,6.908,3.7957383339740374,14.521,2.0056703940467338,FALSE
Glyphosate,Dose_2,0.1,12,A,6.908,3.7957383339740374,8.313,0.37015196422378316,FALSE
Glyphosate,Dose_3,0.01,19,A,6.908,3.7957383339740374,17.991,2.9198535370051157,FALSE
Glyphosate,Dose_3,0.01,20,A,6.908,3.7957383339740374,16.622,2.559185893572832,FALSE
Glyphosate,Dose_3,0.01,21,A,6.908,3.7957383339740374,13.927,1.849179100986999,FALSE
Glyphosate,Dose_4,0.001,28,A,6.908,3.7957383339740374,3.358,-0.9352594113839361,FALSE
Glyphosate,Dose_4,0.001,29,A,6.908,3.7957383339740374,4.998,-0.5031959086600896,FALSE
Glyphosate,Dose_4,0.001,30,A,6.908,3.7957383339740374,9.481,0.6778654832368639,FALSE
Glyphosate,Dose_5,1e-4,37,A,6.908,3.7957383339740374,18.649,3.0932058448052935,FALSE
Glyphosate,Dose_5,1e-4,38,A,6.908,3.7957383339740374,12.465,1.464010295510009,FALSE
Glyphosate,Dose_5,1e-4,39,A,6.908,3.7957383339740374,20.862,3.676228120127166,FALSE
Glyphosate,Dose_6,0,46,A,6.908,3.7957383339740374,-0.981,-2.0783835201148935,FALSE
Glyphosate,Dose_6,0,47,A,6.908,3.7957383339740374,10.324,0.8999566617711338,FALSE
Glyphosate,Dose_6,0,48,A,6.908,3.7957383339740374,6.609,-0.07877255324050626,FALSE
Glyphosate,Dose_1,1,4,B,6.908,3.7957383339740374,NA,NA,TRUE
Glyphosate,Dose_1,1,5,B,6.908,3.7957383339740374,12.138,1.3778610483205591,FALSE
Glyphosate,Dose_1,1,6,B,6.908,3.7957383339740374,23.401,4.345136189283171,FALSE
Glyphosate,Dose_2,0.1,13,B,6.908,3.7957383339740374,14.776,2.0728509996531854,FALSE
Glyphosate,Dose_2,0.1,14,B,6.908,3.7957383339740374,14.086,1.8910681844827866,FALSE
Glyphosate,Dose_2,0.1,15,B,6.908,3.7957383339740374,10.653,0.9866328156712226,FALSE
Glyphosate,Dose_3,0.01,22,B,6.908,3.7957383339740374,12.008,1.3436121121290345,FALSE
Glyphosate,Dose_3,0.01,23,B,6.908,3.7957383339740374,8.463,0.4096699675216956,FALSE
Glyphosate,Dose_3,0.01,24,B,6.908,3.7957383339740374,6.315,-0.15622783970441523,FALSE
Glyphosate,Dose_4,0.001,31,B,6.908,3.7957383339740374,5.02,-0.4973999348430625,FALSE
Glyphosate,Dose_4,0.001,32,B,6.908,3.7957383339740374,8.767,0.4897597875387989,FALSE
Glyphosate,Dose_4,0.001,33,B,6.908,3.7957383339740374,4.704,-0.5806511951239988,FALSE
Glyphosate,Dose_5,1e-4,40,B,6.908,3.7957383339740374,3.321,-0.9450071855307545,FALSE
Glyphosate,Dose_5,1e-4,41,B,6.908,3.7957383339740374,4.243,-0.7021031919262506,FALSE
Glyphosate,Dose_5,1e-4,42,B,6.908,3.7957383339740374,0.964,-1.5659667440186242,FALSE
Glyphosate,Dose_6,0,49,B,6.908,3.7957383339740374,7.194,0.0753476596213536,FALSE
Glyphosate,Dose_6,0,50,B,6.908,3.7957383339740374,2.67,-1.1165153198436961,FALSE
Glyphosate,Dose_6,0,51,B,6.908,3.7957383339740374,10.621,0.9782023083010012,FALSE
Glyphosate,Dose_1,1,7,C,6.908,3.7957383339740374,10.937,1.0614535685819373,FALSE
Glyphosate,Dose_1,1,8,C,6.908,3.7957383339740374,7.402,0.13014595752779273,FALSE
Glyphosate,Dose_1,1,9,C,6.908,3.7957383339740374,11.088,1.1012350252351695,FALSE
Glyphosate,Dose_2,0.1,16,C,6.908,3.7957383339740374,11.963,1.3317567111396607,FALSE
Glyphosate,Dose_2,0.1,17,C,6.908,3.7957383339740374,11.028,1.0854278239160047,FALSE
Glyphosate,Dose_2,0.1,18,C,6.908,3.7957383339740374,1.306,-1.475865696499383,FALSE
Glyphosate,Dose_3,0.01,25,C,6.908,3.7957383339740374,7.184,0.07271312606815948,FALSE
Glyphosate,Dose_3,0.01,26,C,6.908,3.7957383339740374,5.797,-0.29269667775987424,FALSE
Glyphosate,Dose_3,0.01,27,C,6.908,3.7957383339740374,0.586,-1.6655521123293644,FALSE
Glyphosate,Dose_4,0.001,34,C,6.908,3.7957383339740374,2.485,-1.1652541905777885,FALSE
Glyphosate,Dose_4,0.001,35,C,6.908,3.7957383339740374,6.731,-0.04663124389153722,FALSE
Glyphosate,Dose_4,0.001,36,C,6.908,3.7957383339740374,4.4,-0.6607410151411018,FALSE
Glyphosate,Dose_5,1e-4,43,C,6.908,3.7957383339740374,13.805,1.8170377916380298,FALSE
Glyphosate,Dose_5,1e-4,44,C,6.908,3.7957383339740374,13.546,1.7488033726103003,FALSE
Glyphosate,Dose_5,1e-4,45,C,6.908,3.7957383339740374,13.447,1.7227214904336778,FALSE
Glyphosate,Dose_6,0,52,C,6.908,3.7957383339740374,8.96,0.5406062851154471,FALSE
Glyphosate,Dose_6,0,53,C,6.908,3.7957383339740374,7.736,0.21813937820447843,FALSE
Glyphosate,Dose_6,0,54,C,6.908,3.7957383339740374,9.039,0.5614191001856809,FALSE
Malathion,Dose_1,1,1,A,1.0323333333333333,8.134732294304465,-11.421,-1.5308842236950486,FALSE
Malathion,Dose_1,1,2,A,1.0323333333333333,8.134732294304465,-2.465,-0.42992605125825617,FALSE
Malathion,Dose_1,1,3,A,1.0323333333333333,8.134732294304465,5.292,0.5236394404335928,FALSE
Malathion,Dose_2,0.1,10,A,1.0323333333333333,8.134732294304465,2.227,0.14685998548509246,FALSE
Malathion,Dose_2,0.1,11,A,1.0323333333333333,8.134732294304465,11.002,1.2255678866834907,FALSE
Malathion,Dose_2,0.1,12,A,1.0323333333333333,8.134732294304465,9.696,1.065021730676071,FALSE
Malathion,Dose_3,0.01,19,A,1.0323333333333333,8.134732294304465,1.244,0.02602011461580182,FALSE
Malathion,Dose_3,0.01,20,A,1.0323333333333333,8.134732294304465,6.531,0.6759493081925462,FALSE
Malathion,Dose_3,0.01,21,A,1.0323333333333333,8.134732294304465,13.726,1.5604283223375577,FALSE
Malathion,Dose_4,0.001,28,A,1.0323333333333333,8.134732294304465,2.668,0.20107197231455046,FALSE
Malathion,Dose_4,0.001,29,A,1.0323333333333333,8.134732294304465,7.246,0.7638440260679712,FALSE
Malathion,Dose_4,0.001,30,A,1.0323333333333333,8.134732294304465,15.114,1.7310547117236974,FALSE
Malathion,Dose_5,1e-4,37,A,1.0323333333333333,8.134732294304465,-9.177,-1.2550300322090995,FALSE
Malathion,Dose_5,1e-4,38,A,1.0323333333333333,8.134732294304465,-3.465,-0.552855726608501,FALSE
Malathion,Dose_5,1e-4,39,A,1.0323333333333333,8.134732294304465,6.174,0.6320634140925089,FALSE
Malathion,Dose_6,0,46,A,1.0323333333333333,8.134732294304465,-10.058,-1.3633310761926651,FALSE
Malathion,Dose_6,0,47,A,1.0323333333333333,8.134732294304465,2.621,0.19529427757308893,FALSE
Malathion,Dose_6,0,48,A,1.0323333333333333,8.134732294304465,7.19,0.7569599642483575,FALSE
Malathion,Dose_1,1,4,B,1.0323333333333333,8.134732294304465,11.399,1.2743709677975377,FALSE
Malathion,Dose_1,1,5,B,1.0323333333333333,8.134732294304465,9.216,1.0060154865079534,FALSE
Malathion,Dose_1,1,6,B,1.0323333333333333,8.134732294304465,17.846,2.0668985847805663,FALSE
Malathion,Dose_2,0.1,13,B,1.0323333333333333,8.134732294304465,10.135,1.1189878581548283,FALSE
Malathion,Dose_2,0.1,14,B,1.0323333333333333,8.134732294304465,9.87,1.0864114941870133,FALSE
Malathion,Dose_2,0.1,15,B,1.0323333333333333,8.134732294304465,11.934,1.3401383441099186,FALSE
Malathion,Dose_3,0.01,22,B,1.0323333333333333,8.134732294304465,9.277,1.0135141967043182,FALSE
Malathion,Dose_3,0.01,23,B,1.0323333333333333,8.134732294304465,9.369,1.0248237268365408,FALSE
Malathion,Dose_3,0.01,24,B,1.0323333333333333,8.134732294304465,2.607,0.1935732621181855,FALSE
Malathion,Dose_4,0.001,31,B,1.0323333333333333,8.134732294304465,12.171,1.3692726771679267,FALSE
Malathion,Dose_4,0.001,32,B,1.0323333333333333,8.134732294304465,NA,NA,TRUE
Malathion,Dose_4,0.001,33,B,1.0323333333333333,8.134732294304465,12.752,1.4406948185464192,FALSE
Malathion,Dose_5,1e-4,40,B,1.0323333333333333,8.134732294304465,9.861,1.0853051271088614,FALSE
Malathion,Dose_5,1e-4,41,B,1.0323333333333333,8.134732294304465,20.381,2.3785253117934366,FALSE
Malathion,Dose_5,1e-4,42,B,1.0323333333333333,8.134732294304465,14.683,1.6780720216477418,FALSE
Malathion,Dose_6,0,49,B,1.0323333333333333,8.134732294304465,6.271,0.6439875926014825,FALSE
Malathion,Dose_6,0,50,B,1.0323333333333333,8.134732294304465,7.373,0.7794560948374524,FALSE
Malathion,Dose_6,0,51,B,1.0323333333333333,8.134732294304465,5.85,0.5922341992790293,FALSE
Malathion,Dose_1,1,7,C,1.0323333333333333,8.134732294304465,10.394,1.150826644070542,FALSE
Malathion,Dose_1,1,8,C,1.0323333333333333,8.134732294304465,3.084,0.2522107172602523,FALSE
Malathion,Dose_1,1,9,C,1.0323333333333333,8.134732294304465,-0.326,-0.16697947568408256,FALSE
Malathion,Dose_2,0.1,16,C,1.0323333333333333,8.134732294304465,7.763,0.8273986682240477,FALSE
Malathion,Dose_2,0.1,17,C,1.0323333333333333,8.134732294304465,1.683,0.0799862420945593,FALSE
Malathion,Dose_2,0.1,18,C,1.0323333333333333,8.134732294304465,1.37,0.04150925370993268,FALSE
Malathion,Dose_3,0.01,25,C,1.0323333333333333,8.134732294304465,4.296,0.401201483784749,FALSE
Malathion,Dose_3,0.01,26,C,1.0323333333333333,8.134732294304465,10.489,1.1625049632288151,FALSE
Malathion,Dose_3,0.01,27,C,1.0323333333333333,8.134732294304465,-1.125,-0.26520028628892817,FALSE
Malathion,Dose_4,0.001,34,C,1.0323333333333333,8.134732294304465,26.372,3.1149969968167532,FALSE
Malathion,Dose_4,0.001,35,C,1.0323333333333333,8.134732294304465,12.323,1.387957987821164,FALSE
Malathion,Dose_4,0.001,36,C,1.0323333333333333,8.134732294304465,2.353,0.16234912457922335,FALSE
Malathion,Dose_5,1e-4,43,C,1.0323333333333333,8.134732294304465,11.911,1.337310961576863,FALSE
