Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Norm_factor,Norm_Fluorescence,Outlier
Malathion,0,Dose_6,52,C,94.151,94.739,94.445,91.955,89.386,90.6705,-3.774499999999989,-9.620499999999993,5.846,FALSE
Malathion,0,Dose_6,53,C,94.165,92.659,93.412,84.527,80.842,82.6845,-10.727500000000006,-9.620499999999993,-1.107,FALSE
Malathion,0,Dose_6,54,C,96.869,95.541,96.205,68.727,75.053,71.89,-24.315,-9.620499999999993,-14.695,FALSE
NN-Dimethylformamide,1000,Dose_1,1,A,20.698,20.011,20.3545,26.176,27.543,26.859499999999997,6.5049999999999955,-0.2696249999999978,6.775,FALSE
NN-Dimethylformamide,1000,Dose_1,2,A,20.134,19.477,19.8055,27.065,25.834,26.4495,6.643999999999998,-0.2696249999999978,6.914,FALSE
NN-Dimethylformamide,1000,Dose_1,3,A,19.17,19.595,19.3825,23.31,23.354,23.332,3.949500000000001,-0.2696249999999978,4.219,FALSE
NN-Dimethylformamide,1000,Dose_1,4,B,19.623,19.072,19.3475,23.368,23.728,23.548,4.200500000000002,-0.2696249999999978,4.47,FALSE
NN-Dimethylformamide,1000,Dose_1,5,B,19.747,19.138,19.442500000000003,28.285,27.32,27.8025,8.36,-0.2696249999999978,8.63,FALSE
NN-Dimethylformamide,1000,Dose_1,6,B,18.693,18.858,18.7755,25.78,25.954,25.867,7.0915,-0.2696249999999978,7.361,FALSE
NN-Dimethylformamide,1000,Dose_1,7,C,20.029,17.822,18.9255,31.38,32.666,32.022999999999996,13.097499999999997,-0.2696249999999978,13.367,FALSE
NN-Dimethylformamide,1000,Dose_1,8,C,18.808,18.221,18.5145,25.618,25.809,25.7135,7.199000000000002,-0.2696249999999978,7.469,FALSE
NN-Dimethylformamide,1000,Dose_1,9,C,18.618,18.266,18.442,22.63,22.825,22.7275,4.285499999999999,-0.2696249999999978,4.555,FALSE
NN-Dimethylformamide,100,Dose_2,10,A,20.517,18.477,19.497,28.833,27.078,27.9555,8.4585,-0.2696249999999978,8.728,FALSE
NN-Dimethylformamide,100,Dose_2,11,A,20.656,19.762,20.209,34.857,33.564,34.210499999999996,14.001499999999997,-0.2696249999999978,14.271,FALSE
NN-Dimethylformamide,100,Dose_2,12,A,19.293,18.435,18.863999999999997,28.666,29.394,29.03,10.166000000000004,-0.2696249999999978,10.436,FALSE
NN-Dimethylformamide,100,Dose_2,13,B,18.541,18.954,18.7475,29.348,29.073,29.2105,10.462999999999996,-0.2696249999999978,10.733,FALSE
NN-Dimethylformamide,100,Dose_2,14,B,18.829,18.528,18.6785,23.394,23.57,23.482,4.8035,-0.2696249999999978,5.073,FALSE
NN-Dimethylformamide,100,Dose_2,15,B,18.967,18.762,18.8645,24.638,24.19,24.414,5.549500000000002,-0.2696249999999978,5.819,FALSE
NN-Dimethylformamide,100,Dose_2,16,C,19.898,18.236,19.067,25.468,25.038,25.253,6.186,-0.2696249999999978,6.456,FALSE
NN-Dimethylformamide,100,Dose_2,17,C,18.005,18.741,18.373,22.581,21.621,22.101,3.7280000000000015,-0.2696249999999978,3.998,FALSE
NN-Dimethylformamide,100,Dose_2,18,C,17.622,18.973,18.2975,19.98,19.613,19.7965,1.4990000000000023,-0.2696249999999978,1.769,FALSE
NN-Dimethylformamide,10,Dose_3,19,A,20.844,20.396,20.62,29.082,29.766,29.424,8.803999999999998,-0.2696249999999978,9.074,FALSE
NN-Dimethylformamide,10,Dose_3,20,A,19.137,20.428,19.7825,28.176,28.457,28.3165,8.533999999999999,-0.2696249999999978,8.804,FALSE
NN-Dimethylformamide,10,Dose_3,21,A,19.927,19.843,19.885,30.466,29.203,29.8345,9.9495,-0.2696249999999978,10.219,FALSE
NN-Dimethylformamide,10,Dose_3,22,B,18.866,18.891,18.8785,21.689,21.409,21.549,2.6705000000000005,-0.2696249999999978,2.94,FALSE
NN-Dimethylformamide,10,Dose_3,23,B,19.365,18.097,18.731,27.753,28.525,28.139,9.407999999999998,-0.2696249999999978,9.678,FALSE
NN-Dimethylformamide,10,Dose_3,24,B,18.007,18.348,18.1775,23.788,25.986,24.887,6.7094999999999985,-0.2696249999999978,6.979,FALSE
NN-Dimethylformamide,10,Dose_3,25,C,18.552,19.279,18.9155,26.737,27.999,27.368,8.452499999999997,-0.2696249999999978,8.722,FALSE
NN-Dimethylformamide,10,Dose_3,26,C,18.431,18.196,18.3135,27.824,26.58,27.202,8.888499999999997,-0.2696249999999978,9.158,FALSE
NN-Dimethylformamide,10,Dose_3,27,C,17.975,18.081,18.028,26.081,26.263,26.172,8.144000000000002,-0.2696249999999978,8.414,FALSE
NN-Dimethylformamide,1,Dose_4,28,A,18.343,18.474,18.4085,23.298,23.76,23.529,5.1205,-0.2696249999999978,5.39,FALSE
NN-Dimethylformamide,1,Dose_4,29,A,18.944,19.373,19.1585,26.833,26.845,26.839,7.6804999999999986,-0.2696249999999978,7.95,FALSE
NN-Dimethylformamide,1,Dose_4,30,A,16.999,17.986,17.4925,21.503,22.218,21.8605,4.368000000000002,-0.2696249999999978,4.638,FALSE
NN-Dimethylformamide,1,Dose_4,31,B,18.716,19.122,18.919,42.578,43.306,42.942,24.023,-0.2696249999999978,NA,TRUE
NN-Dimethylformamide,1,Dose_4,32,B,19.188,18.468,18.828,25.664,27.21,26.437,7.609000000000002,-0.2696249999999978,7.879,FALSE
NN-Dimethylformamide,1,Dose_4,33,B,19.082,19.545,19.3135,27.389,24.676,26.0325,6.718999999999998,-0.2696249999999978,6.989,FALSE
NN-Dimethylformamide,1,Dose_4,34,C,18.523,18.47,18.496499999999997,25.435,24.355,24.895,6.398500000000002,-0.2696249999999978,6.668,FALSE
NN-Dimethylformamide,1,Dose_4,35,C,17.201,18.103,17.652,31.389,32.026,31.707500000000003,14.055500000000002,-0.2696249999999978,14.325,FALSE
NN-Dimethylformamide,1,Dose_4,36,C,19.441,18.974,19.2075,31.048,29.061,30.054499999999997,10.846999999999998,-0.2696249999999978,11.117,FALSE
NN-Dimethylformamide,0.1,Dose_5,37,A,19.459,19.592,19.5255,25.148,23.493,24.3205,4.794999999999998,-0.2696249999999978,5.065,FALSE
NN-Dimethylformamide,0.1,Dose_5,38,A,19.591,19.518,19.5545,23.156,22.405,22.7805,3.225999999999999,-0.2696249999999978,3.496,FALSE
NN-Dimethylformamide,0.1,Dose_5,39,A,19.903,19.553,19.728,23.107,24.726,23.9165,4.188499999999998,-0.2696249999999978,4.458,FALSE
NN-Dimethylformamide,0.1,Dose_5,40,B,17.362,17.542,17.451999999999998,17.892,16.968,17.43,-0.02199999999999846,-0.2696249999999978,0.248,FALSE
NN-Dimethylformamide,0.1,Dose_5,41,B,17.218,18.454,17.836,21.144,22.669,21.9065,4.070500000000003,-0.2696249999999978,4.34,FALSE
NN-Dimethylformamide,0.1,Dose_5,42,B,18.674,18.29,18.482,23.32,22.985,23.1525,4.6705000000000005,-0.2696249999999978,4.94,FALSE
NN-Dimethylformamide,0.1,Dose_5,43,C,18.211,18.298,18.2545,27.716,27.949,27.832500000000003,9.578000000000005,-0.2696249999999978,9.848,FALSE
NN-Dimethylformamide,0.1,Dose_5,44,C,19.021,18.055,18.538,29.689,28.702,29.195500000000003,10.657500000000002,-0.2696249999999978,10.927,FALSE
NN-Dimethylformamide,0.1,Dose_5,45,C,19.245,19.817,19.531,35.221,36.013,35.617,16.086,-0.2696249999999978,16.356,FALSE
NN-Dimethylformamide,0,Dose_6,46,A,19.48,19.288,19.384,26.29,25.145,25.7175,6.333500000000001,-0.2696249999999978,6.603,FALSE
NN-Dimethylformamide,0,Dose_6,47,A,18.67,19.247,18.9585,32.493,32.668,32.5805,13.622,-0.2696249999999978,13.892,FALSE
NN-Dimethylformamide,0,Dose_6,48,A,17.64,17.343,17.491500000000002,28.752,31.183,29.9675,12.476,-0.2696249999999978,12.746,FALSE
NN-Dimethylformamide,0,Dose_6,49,B,18.285,19.393,18.839,30.113,29.887,30,11.161,-0.2696249999999978,11.431,FALSE
NN-Dimethylformamide,0,Dose_6,50,B,18.88,18.459,18.6695,31.775,31.013,31.394,12.7245,-0.2696249999999978,12.994,FALSE
NN-Dimethylformamide,0,Dose_6,51,B,19.024,19.327,19.1755,28.623,32.983,30.802999999999997,11.627499999999998,-0.2696249999999978,11.897,FALSE
NN-Dimethylformamide,0,Dose_6,52,C,18.182,18.002,18.092,27.925,28.53,28.2275,10.1355,-0.2696249999999978,10.405,FALSE
NN-Dimethylformamide,0,Dose_6,53,C,18.09,18.356,18.223,30.778,30.608,30.693,12.47,-0.2696249999999978,12.74,FALSE
NN-Dimethylformamide,0,Dose_6,54,C,18.559,18.858,18.7085,25.276,25.758,25.517,6.808499999999999,-0.2696249999999978,7.078,FALSE
Prochloraz,1,Dose_1,1,A,21.087,20.914,21.0005,31.018,30.235,30.6265,9.625999999999998,2.617374999999999,7.009,FALSE
Prochloraz,1,Dose_1,2,A,20.156,20.468,20.312,30.216,30.187,30.201500000000003,9.889500000000004,2.617374999999999,7.272,FALSE
Prochloraz,1,Dose_1,3,A,20.479,19.575,20.027,32.817,30.107,31.462,11.435,2.617374999999999,8.818,FALSE
Prochloraz,1,Dose_1,4,B,21.098,19.356,20.227,28.566,27.046,27.805999999999997,7.578999999999997,2.617374999999999,4.962,FALSE
Prochloraz,1,Dose_1,5,B,19.522,18.95,19.235999999999997,36.178,35.541,35.8595,16.6235,2.617374999999999,14.006,FALSE
Prochloraz,1,Dose_1,6,B,19.721,19.88,19.8005,31.879,30.843,31.361,11.5605,2.617374999999999,8.943,FALSE
Prochloraz,1,Dose_1,7,C,18.458,18.891,18.6745,29.004,28.044,28.524,9.849500000000004,2.617374999999999,7.232,FALSE
Prochloraz,1,Dose_1,8,C,20.302,18.84,19.571,30.071,31.84,30.9555,11.384500000000005,2.617374999999999,8.767,FALSE
Prochloraz,1,Dose_1,9,C,20.463,19.527,19.995,34.864,34.414,34.638999999999996,14.643999999999997,2.617374999999999,12.027,FALSE
Prochloraz,0.1,Dose_2,10,A,20.854,20.094,20.474,26.626,27.084,26.855,6.381,2.617374999999999,3.764,FALSE
Prochloraz,0.1,Dose_2,11,A,20.185,20.156,20.170499999999997,28.55,26.687,27.6185,7.448000000000004,2.617374999999999,4.831,FALSE
Prochloraz,0.1,Dose_2,12,A,19.849,20.485,20.167,32.037,32.376,32.2065,12.039499999999997,2.617374999999999,9.422,FALSE
Prochloraz,0.1,Dose_2,13,B,20.303,20.209,20.256,31.849,29.748,30.7985,10.5425,2.617374999999999,7.925,FALSE
Prochloraz,0.1,Dose_2,14,B,20.24,19.237,19.7385,65.188,63.24,64.214,44.4755,2.617374999999999,NA,TRUE
Prochloraz,0.1,Dose_2,15,B,19.561,19.506,19.5335,28.938,32.679,30.8085,11.275000000000002,2.617374999999999,8.658,FALSE
Prochloraz,0.1,Dose_2,16,C,19.587,19.692,19.6395,30.133,30.039,30.086,10.4465,2.617374999999999,7.829,FALSE
Prochloraz,0.1,Dose_2,17,C,19.823,19.661,19.742,26.457,26.506,26.4815,6.7395,2.617374999999999,4.122,FALSE
Prochloraz,0.1,Dose_2,18,C,20.293,21.153,20.723,27.894,29.482,28.688,7.965,2.617374999999999,5.348,FALSE
Prochloraz,0.01,Dose_3,19,A,20.136,19.913,20.0245,27.939,26.759,27.349,7.3245,2.617374999999999,4.707,FALSE
Prochloraz,0.01,Dose_3,20,A,20.452,19.414,19.933,34.006,32.382,33.194,13.261000000000005,2.617374999999999,10.644,FALSE
Prochloraz,0.01,Dose_3,21,A,18.428,18.613,18.5205,26.423,25.469,25.946,7.4255,2.617374999999999,4.808,FALSE
Prochloraz,0.01,Dose_3,22,B,15.352,14.947,15.1495,29.888,29.624,29.756,14.6065,2.617374999999999,11.989,FALSE
Prochloraz,0.01,Dose_3,23,B,20.17,19.322,19.746,34.604,35.471,35.037499999999994,15.291499999999992,2.617374999999999,12.674,FALSE
Prochloraz,0.01,Dose_3,24,B,20.207,19.07,19.6385,66.597,66.615,66.606,46.967499999999994,2.617374999999999,NA,TRUE
Prochloraz,0.01,Dose_3,25,C,19.459,18.48,18.9695,29.603,30.343,29.973,11.0035,2.617374999999999,8.386,FALSE
Prochloraz,0.01,Dose_3,26,C,20.108,18.788,19.448,32.746,33.397,33.0715,13.6235,2.617374999999999,11.006,FALSE
Prochloraz,0.01,Dose_3,27,C,21.249,18.95,20.0995,31.476,32.816,32.146,12.046500000000002,2.617374999999999,9.429,FALSE
Prochloraz,0.001,Dose_4,28,A,20.789,21.003,20.896,28.349,26.526,27.4375,6.541499999999999,2.617374999999999,3.924,FALSE
Prochloraz,0.001,Dose_4,29,A,21.38,20.539,20.9595,28.199,29.597,28.898000000000003,7.938500000000005,2.617374999999999,5.321,FALSE
Prochloraz,0.001,Dose_4,30,A,20.676,19.815,20.2455,32.627,31.06,31.8435,11.598,2.617374999999999,8.981,FALSE
Prochloraz,0.001,Dose_4,31,B,19.459,18.8,19.1295,30.915,30.691,30.802999999999997,11.673499999999995,2.617374999999999,9.056,FALSE
Prochloraz,0.001,Dose_4,32,B,20.665,19.553,20.109,36.958,37.195,37.0765,16.967499999999994,2.617374999999999,14.35,FALSE
Prochloraz,0.001,Dose_4,33,B,18.725,20.031,19.378,29.554,29.419,29.4865,10.1085,2.617374999999999,7.491,FALSE
Prochloraz,0.001,Dose_4,34,C,21.326,18.825,20.0755,33.954,35.152,34.553,14.4775,2.617374999999999,11.86,FALSE
Prochloraz,0.001,Dose_4,35,C,20.44,18.78,19.61,28.324,23.861,26.0925,6.482500000000002,2.617374999999999,3.865,FALSE
Prochloraz,0.001,Dose_4,36,C,19.043,20.185,19.613999999999997,37.72,38.807,38.2635,18.649500000000003,2.617374999999999,16.032,FALSE
Prochloraz,1e-4,Dose_5,37,A,21.242,20.298,20.77,30.1,29.07,29.585,8.815000000000001,2.617374999999999,6.198,FALSE
Prochloraz,1e-4,Dose_5,38,A,21.576,20.121,20.8485,34.084,34.143,34.1135,13.265,2.617374999999999,10.648,FALSE
Prochloraz,1e-4,Dose_5,39,A,21.044,20.663,20.8535,31.568,32.306,31.937,11.083499999999995,2.617374999999999,8.466,FALSE
Prochloraz,1e-4,Dose_5,40,B,19.324,18.599,18.9615,29.404,28.6,29.002,10.040500000000002,2.617374999999999,7.423,FALSE
Prochloraz,1e-4,Dose_5,41,B,21.178,19.76,20.469,32.095,30.98,31.5375,11.0685,2.617374999999999,8.451,FALSE
Prochloraz,1e-4,Dose_5,42,B,20.862,19.134,19.998,31.389,30.189,30.789,10.791000000000004,2.617374999999999,8.174,FALSE
Prochloraz,1e-4,Dose_5,43,C,19.963,19.429,19.696,31.407,30.066,30.7365,11.040500000000002,2.617374999999999,8.423,FALSE
Prochloraz,1e-4,Dose_5,44,C,20.316,18.865,19.5905,30.134,30.425,30.2795,10.689,2.617374999999999,8.072,FALSE
Prochloraz,1e-4,Dose_5,45,C,19.257,18.742,18.9995,31.6,31.943,31.771500000000003,12.772000000000002,2.617374999999999,10.155,FALSE
Prochloraz,0,Dose_6,46,A,19.291,20.272,19.7815,25.972,23.541,24.756500000000003,4.975000000000001,2.617374999999999,2.358,FALSE
Prochloraz,0,Dose_6,47,A,20.567,19.895,20.231,28.074,25.972,27.023000000000003,6.792000000000002,2.617374999999999,4.175,FALSE
Prochloraz,0,Dose_6,48,A,20.459,20.499,20.479,31.188,29.654,30.421,9.942,2.617374999999999,7.325,FALSE
Prochloraz,0,Dose_6,49,B,20.164,19.958,20.061,34.412,33.831,34.1215,14.060499999999998,2.617374999999999,11.443,FALSE
Prochloraz,0,Dose_6,50,B,19.817,18.734,19.2755,31.933,31.739,31.836,12.560499999999998,2.617374999999999,9.943,FALSE
Prochloraz,0,Dose_6,51,B,19.441,18.331,18.886,31.907,31.449,31.678,12.792000000000002,2.617374999999999,10.175,FALSE
Prochloraz,0,Dose_6,52,C,20.671,19.985,20.328,29.043,30.37,29.7065,9.3785,2.617374999999999,6.761,FALSE
Prochloraz,0,Dose_6,53,C,14.942,14.595,14.7685,25.379,25.154,25.2665,10.498,2.617374999999999,7.881,FALSE
Prochloraz,0,Dose_6,54,C,19.859,20.887,20.373,28.783,28.629,28.706000000000003,8.333000000000002,2.617374999999999,5.716,FALSE
SDS,0.1,Dose_1,1,A,20.173,19.438,19.8055,21.337,21.938,21.6375,1.8320000000000007,0.6499999999999986,1.182,FALSE
SDS,0.1,Dose_1,2,A,20.715,20.369,20.542,21.714,20.311,21.0125,0.4704999999999977,0.6499999999999986,-0.18,FALSE
SDS,0.1,Dose_1,3,A,17.792,18.365,18.0785,22.898,21.582,22.24,4.161500000000004,0.6499999999999986,3.512,FALSE
SDS,0.1,Dose_1,4,B,19.2,19.531,19.365499999999997,20.884,19.81,20.347,0.981500000000004,0.6499999999999986,0.332,FALSE
SDS,0.1,Dose_1,5,B,20.423,20.194,20.3085,20.603,20.691,20.647,0.3384999999999998,0.6499999999999986,-0.311,FALSE
SDS,0.1,Dose_1,6,B,20.769,20.51,20.6395,25.2,24.487,24.8435,4.204000000000001,0.6499999999999986,3.554,FALSE
SDS,0.1,Dose_1,7,C,19.386,19.881,19.6335,25.696,25.313,25.5045,5.871000000000002,0.6499999999999986,5.221,FALSE
SDS,0.1,Dose_1,8,C,20.43,21.2,20.815,23.037,22.537,22.787,1.9720000000000013,0.6499999999999986,1.322,FALSE
SDS,0.1,Dose_1,9,C,20.371,20.419,20.395,24.935,24.076,24.5055,4.110499999999998,0.6499999999999986,3.46,FALSE
SDS,0.01,Dose_2,10,A,21.131,21.757,21.444000000000003,23.464,22.984,23.224,1.7799999999999976,0.6499999999999986,1.13,FALSE
SDS,0.01,Dose_2,11,A,21.133,21.385,21.259,23.575,23.05,23.3125,2.0534999999999997,0.6499999999999986,1.404,FALSE
SDS,0.01,Dose_2,12,A,21.535,19.847,20.691000000000003,23.076,23.183,23.1295,2.4384999999999977,0.6499999999999986,1.788,FALSE
SDS,0.01,Dose_2,13,B,20.765,20.902,20.8335,28.172,27.175,27.6735,6.84,0.6499999999999986,6.19,FALSE
SDS,0.01,Dose_2,14,B,20.454,20.998,20.726,26.965,26.103,26.534,5.808,0.6499999999999986,5.158,FALSE
SDS,0.01,Dose_2,15,B,18.451,18.563,18.507,24.165,23.788,23.9765,5.469500000000004,0.6499999999999986,4.82,FALSE
SDS,0.01,Dose_2,16,C,21.362,21.692,21.527,21.091,23.138,22.1145,0.5874999999999986,0.6499999999999986,-0.062,FALSE
SDS,0.01,Dose_2,17,C,19.969,20.1,20.0345,27.336,27.385,27.3605,7.326,0.6499999999999986,6.676,FALSE
SDS,0.01,Dose_2,18,C,19.72,19.792,19.756,21.517,21.724,21.6205,1.8644999999999996,0.6499999999999986,1.215,FALSE
SDS,0.001,Dose_3,19,A,20.446,22.037,21.2415,33.559,32.254,32.906499999999994,11.664999999999992,0.6499999999999986,NA,TRUE
SDS,0.001,Dose_3,20,A,20.724,20.105,20.4145,23.285,21.829,22.557,2.142500000000002,0.6499999999999986,1.493,FALSE
SDS,0.001,Dose_3,21,A,20.488,19.514,20.001,22.83,20.969,21.8995,1.898500000000002,0.6499999999999986,1.249,FALSE
SDS,0.001,Dose_3,22,B,21.491,18.875,20.183,24.492,24.488,24.49,4.307000000000002,0.6499999999999986,3.657,FALSE
SDS,0.001,Dose_3,23,B,18.754,19.276,19.015,21.51,20.243,20.8765,1.8614999999999997,0.6499999999999986,1.212,FALSE
SDS,0.001,Dose_3,24,B,20.724,20.301,20.5125,28.2,29.212,28.706,8.1935,0.6499999999999986,7.544,FALSE
SDS,0.001,Dose_3,25,C,20.636,21.449,21.0425,33.276,32.25,32.763000000000005,11.720500000000005,0.6499999999999986,NA,TRUE
SDS,0.001,Dose_3,26,C,19.291,19.454,19.3725,23.875,25.437,24.656,5.2834999999999965,0.6499999999999986,4.633,FALSE
SDS,0.001,Dose_3,27,C,20.013,19.617,19.815,23.628,23.427,23.5275,3.7124999999999986,0.6499999999999986,3.062,FALSE
SDS,1e-4,Dose_4,28,A,22.053,21.079,21.566000000000003,23.464,22.393,22.9285,1.3624999999999972,0.6499999999999986,0.712,FALSE
SDS,1e-4,Dose_4,29,A,21.307,20.993,21.15,24.563,21.065,22.814,1.6640000000000017,0.6499999999999986,1.014,FALSE
SDS,1e-4,Dose_4,30,A,20.506,19.711,20.1085,27.155,27.893,27.524,7.4155000000000015,0.6499999999999986,6.766,FALSE
SDS,1e-4,Dose_4,31,B,20.047,20.08,20.0635,22.773,21.052,21.9125,1.849000000000004,0.6499999999999986,1.199,FALSE
SDS,1e-4,Dose_4,32,B,19.217,19.158,19.1875,23.649,22.169,22.909,3.721499999999999,0.6499999999999986,3.072,FALSE
SDS,1e-4,Dose_4,33,B,19.618,19.402,19.51,26.186,27.337,26.7615,7.2515,0.6499999999999986,6.602,FALSE
SDS,1e-4,Dose_4,34,C,20.174,19.515,19.8445,25.712,24.959,25.3355,5.491,0.6499999999999986,4.841,FALSE
SDS,1e-4,Dose_4,35,C,19.368,19.395,19.3815,24.23,24.001,24.1155,4.734000000000002,0.6499999999999986,4.084,FALSE
SDS,1e-4,Dose_4,36,C,18.773,18.981,18.877,22.848,20.9,21.874,2.9969999999999963,0.6499999999999986,2.347,FALSE
SDS,1e-5,Dose_5,37,A,21.599,21.656,21.6275,25.489,23.958,24.7235,3.0960000000000036,0.6499999999999986,2.446,FALSE
SDS,1e-5,Dose_5,38,A,21.504,20.516,21.01,24.224,24.021,24.1225,3.1125000000000043,0.6499999999999986,2.463,FALSE
SDS,1e-5,Dose_5,39,A,20.902,21.005,20.9535,24.628,23.983,24.3055,3.352000000000004,0.6499999999999986,2.702,FALSE
SDS,1e-5,Dose_5,40,B,20.937,21.179,21.058,22.873,20.056,21.4645,0.4065000000000012,0.6499999999999986,-0.243,FALSE
SDS,1e-5,Dose_5,41,B,18.409,19.365,18.887,23.023,21.677,22.35,3.463000000000001,0.6499999999999986,2.813,FALSE
SDS,1e-5,Dose_5,42,B,18.603,19.531,19.067,23.99,23.542,23.766,4.698999999999998,0.6499999999999986,4.049,FALSE
SDS,1e-5,Dose_5,43,C,18.173,18.961,18.567,21.725,19.694,20.7095,2.1424999999999983,0.6499999999999986,1.492,FALSE
SDS,1e-5,Dose_5,44,C,21.392,19.518,20.455,24.267,24.727,24.497,4.042000000000002,0.6499999999999986,3.392,FALSE
SDS,1e-5,Dose_5,45,C,20.387,18.884,19.6355,21.96,21.166,21.563,1.927500000000002,0.6499999999999986,1.278,FALSE
SDS,0,Dose_6,46,A,21.595,22.286,21.9405,24.122,23.262,23.692,1.7515,0.6499999999999986,1.102,FALSE
SDS,0,Dose_6,47,A,20.679,22.347,21.513,23.81,22.743,23.2765,1.7635000000000003,0.6499999999999986,1.114,FALSE
SDS,0,Dose_6,48,A,20.67,20.885,20.777500000000003,26.879,24.984,25.9315,5.153999999999996,0.6499999999999986,4.504,FALSE
SDS,0,Dose_6,49,B,21.394,20.899,21.1465,26.219,25.569,25.894,4.747499999999999,0.6499999999999986,4.098,FALSE
SDS,0,Dose_6,50,B,21.352,21.21,21.281,26.469,26.34,26.4045,5.1235,0.6499999999999986,4.474,FALSE
SDS,0,Dose_6,51,B,19.922,20.501,20.2115,27.267,27.432,27.3495,7.137999999999998,0.6499999999999986,6.488,FALSE
SDS,0,Dose_6,52,C,20.829,20.585,20.707,23.446,22.328,22.887,2.1799999999999997,0.6499999999999986,1.53,FALSE
SDS,0,Dose_6,53,C,21.742,19.847,20.7945,22.873,21.289,22.081000000000003,1.2865000000000038,0.6499999999999986,0.637,FALSE
SDS,0,Dose_6,54,C,20.121,19.401,19.761,21.748,19.46,20.604,0.843,0.6499999999999986,0.193,FALSE
TEG,1000,Dose_1,1,A,27.087,27.269,27.177999999999997,32.726,33.922,33.324,6.146000000000001,1.3146249999999997,4.831,FALSE
TEG,1000,Dose_1,2,A,26.816,25.212,26.014,43.359,43.564,43.4615,17.4475,1.3146249999999997,16.133,FALSE
TEG,1000,Dose_1,3,A,27.281,26.355,26.818,31.334,31.697,31.5155,4.697500000000002,1.3146249999999997,3.383,FALSE
TEG,1000,Dose_1,4,B,27.109,25.638,26.3735,32.397,32.594,32.4955,6.122,1.3146249999999997,4.807,FALSE
TEG,1000,Dose_1,5,B,26.227,26.157,26.192,33.749,33.15,33.4495,7.2575,1.3146249999999997,5.943,FALSE
TEG,1000,Dose_1,6,B,26.513,25.131,25.822000000000003,29.981,32.099,31.04,5.217999999999996,1.3146249999999997,3.903,FALSE
TEG,1000,Dose_1,7,C,26.445,26.47,26.4575,31.825,34.337,33.081,6.6235000000000035,1.3146249999999997,5.309,FALSE
TEG,1000,Dose_1,8,C,24.206,22.916,23.561,27.717,28.168,27.9425,4.381499999999999,1.3146249999999997,3.067,FALSE
TEG,1000,Dose_1,9,C,26.788,26.959,26.8735,29.596,30.682,30.139,3.2654999999999994,1.3146249999999997,1.951,FALSE
TEG,100,Dose_2,10,A,25.435,25.263,25.349,31.506,33.981,32.7435,7.394499999999997,1.3146249999999997,6.08,FALSE
TEG,100,Dose_2,11,A,24.935,24.469,24.702,32.175,31.89,32.0325,7.330500000000001,1.3146249999999997,6.016,FALSE
TEG,100,Dose_2,12,A,28.423,26.063,27.243,53.951,52.462,53.206500000000005,25.963500000000007,1.3146249999999997,NA,TRUE
TEG,100,Dose_2,13,B,25.977,26.57,26.2735,36.502,37.234,36.868,10.594500000000004,1.3146249999999997,9.28,FALSE
TEG,100,Dose_2,14,B,21.49,19.613,20.551499999999997,36.483,37.189,36.836,16.2845,1.3146249999999997,14.97,FALSE
TEG,100,Dose_2,15,B,24.459,24.196,24.3275,35.283,37.612,36.447500000000005,12.120000000000005,1.3146249999999997,10.805,FALSE
TEG,100,Dose_2,16,C,25.438,24.819,25.1285,32.676,32.761,32.718500000000006,7.590000000000007,1.3146249999999997,6.275,FALSE
TEG,100,Dose_2,17,C,25.974,25.219,25.5965,32.404,32.789,32.596500000000006,7.000000000000007,1.3146249999999997,5.685,FALSE
TEG,100,Dose_2,18,C,26.764,26.158,26.461,37.365,38.777,38.071,11.61,1.3146249999999997,10.295,FALSE
TEG,10,Dose_3,19,A,26.997,26.472,26.7345,30.375,30.852,30.6135,3.879000000000002,1.3146249999999997,2.564,FALSE
TEG,10,Dose_3,20,A,27.299,29.172,28.2355,34.125,35.216,34.670500000000004,6.435000000000002,1.3146249999999997,5.12,FALSE
TEG,10,Dose_3,21,A,25.402,25.486,25.444000000000003,28.479,28.766,28.6225,3.178499999999996,1.3146249999999997,1.864,FALSE
TEG,10,Dose_3,22,B,30.329,28.403,29.366,36.761,34.372,35.566500000000005,6.200500000000005,1.3146249999999997,4.886,FALSE
TEG,10,Dose_3,23,B,29.206,27.891,28.548499999999997,33.552,34.542,34.047,5.4985,1.3146249999999997,4.184,FALSE
TEG,10,Dose_3,24,B,24.323,24.85,24.5865,26.524,28.155,27.3395,2.753,1.3146249999999997,1.438,FALSE
TEG,10,Dose_3,25,C,26.113,25.022,25.5675,83.718,85.555,84.63650000000001,59.06900000000002,1.3146249999999997,NA,TRUE
TEG,10,Dose_3,26,C,23.489,24.137,23.813,26.821,27.495,27.158,3.344999999999999,1.3146249999999997,2.03,FALSE
TEG,10,Dose_3,27,C,24.238,23.424,23.831,28.036,28.375,28.2055,4.374500000000001,1.3146249999999997,3.06,FALSE
TEG,1,Dose_4,28,A,27.611,27.2,27.4055,30.053,26.682,28.3675,0.9619999999999996,1.3146249999999997,-0.353,FALSE
TEG,1,Dose_4,29,A,25.977,26.116,26.0465,38.535,39.478,39.0065,12.96,1.3146249999999997,11.645,FALSE
TEG,1,Dose_4,30,A,27.176,25.226,26.201,44.238,47.08,45.659,19.458,1.3146249999999997,18.143,FALSE
