Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Baseline_Blank,h24_Blank,Norm_Baseline_Fluorescence,Norm_h24_Fluorescence,Relative_Delta_Fluorescence,Outlier
NN-Dimethylformamide,1,Dose_4,28,A,18.343,18.474,18.4085,23.298,23.76,23.529,5.39,19.235625,18.966,-0.8271249999999988,4.562999999999999,-5.516699410609044,FALSE
NN-Dimethylformamide,1,Dose_4,29,A,18.944,19.373,19.1585,26.833,26.845,26.839,7.95,19.235625,18.966,-0.07712499999999878,7.8729999999999976,-102.08103727714908,FALSE
NN-Dimethylformamide,1,Dose_4,30,A,16.999,17.986,17.4925,21.503,22.218,21.860500000000002,4.638,19.235625,18.966,-1.7431249999999991,2.8945000000000007,-1.660523485120116,FALSE
NN-Dimethylformamide,1,Dose_4,31,B,18.716,19.122,18.919,42.578,43.306,42.942,24.293,19.235625,18.966,-0.3166249999999984,23.976,-75.72364784840148,TRUE
NN-Dimethylformamide,1,Dose_4,32,B,19.188,18.468,18.828,25.664,27.21,26.437,7.879,19.235625,18.966,-0.40762499999999946,7.471,-18.328120208525018,FALSE
NN-Dimethylformamide,1,Dose_4,33,B,19.082,19.545,19.3135,27.389,24.676,26.0325,6.989,19.235625,18.966,0.07787500000000236,7.066499999999998,90.7415730337051,FALSE
NN-Dimethylformamide,1,Dose_4,34,C,18.523,18.47,18.496499999999997,25.435,24.355,24.895,6.668,19.235625,18.966,-0.7391250000000014,5.9289999999999985,-8.021647217994234,FALSE
NN-Dimethylformamide,1,Dose_4,35,C,17.201,18.103,17.652,31.389,32.026,31.707500000000003,14.325,19.235625,18.966,-1.5836249999999978,12.741500000000002,-8.045781040334688,FALSE
NN-Dimethylformamide,1,Dose_4,36,C,19.441,18.974,19.2075,31.048,29.061,30.054499999999997,11.117,19.235625,18.966,-0.02812499999999929,11.088499999999996,-394.2577777777876,FALSE
NN-Dimethylformamide,0.1,Dose_5,37,A,19.459,19.592,19.5255,25.148,23.493,24.3205,5.065,19.235625,18.966,0.2898750000000021,5.354499999999998,18.471755066839012,FALSE
NN-Dimethylformamide,0.1,Dose_5,38,A,19.591,19.518,19.5545,23.156,22.405,22.7805,3.496,19.235625,18.966,0.318875000000002,3.814499999999999,11.962367698941513,FALSE
NN-Dimethylformamide,0.1,Dose_5,39,A,19.903,19.553,19.728,23.107,24.726,23.9165,4.458,19.235625,18.966,0.49237500000000267,4.950499999999998,10.054328509773995,FALSE
NN-Dimethylformamide,0.1,Dose_5,40,B,17.362,17.542,17.451999999999998,17.892,16.968,17.43,0.248,19.235625,18.966,-1.7836250000000007,-1.5360000000000014,0.8611675660522816,FALSE
NN-Dimethylformamide,0.1,Dose_5,41,B,17.218,18.454,17.836,21.144,22.669,21.9065,4.34,19.235625,18.966,-1.3996250000000003,2.9405,-2.1009198892560503,FALSE
NN-Dimethylformamide,0.1,Dose_5,42,B,18.674,18.29,18.482,23.32,22.985,23.1525,4.94,19.235625,18.966,-0.7536249999999995,4.186499999999999,-5.555150107812243,FALSE
NN-Dimethylformamide,0.1,Dose_5,43,C,18.211,18.298,18.2545,27.716,27.949,27.832500000000003,9.848,19.235625,18.966,-0.9811249999999987,8.866500000000002,-9.037074786597033,FALSE
NN-Dimethylformamide,0.1,Dose_5,44,C,19.021,18.055,18.538,29.689,28.702,29.195500000000003,10.927,19.235625,18.966,-0.6976249999999986,10.229500000000002,-14.663321985307324,FALSE
NN-Dimethylformamide,0.1,Dose_5,45,C,19.245,19.817,19.531,35.221,36.013,35.617,16.356,19.235625,18.966,0.29537499999999994,16.650999999999996,56.37240795598815,FALSE
NN-Dimethylformamide,0,Dose_6,46,A,19.48,19.288,19.384,26.29,25.145,25.7175,6.603,19.235625,18.966,0.14837500000000148,6.7515,45.502948609940574,FALSE
NN-Dimethylformamide,0,Dose_6,47,A,18.67,19.247,18.9585,32.493,32.668,32.5805,13.892,19.235625,18.966,-0.27712499999999807,13.6145,-49.12764997744734,FALSE
NN-Dimethylformamide,0,Dose_6,48,A,17.64,17.343,17.491500000000002,28.752,31.183,29.9675,12.746,19.235625,18.966,-1.7441249999999968,11.0015,-6.307747437827002,FALSE
NN-Dimethylformamide,0,Dose_6,49,B,18.285,19.393,18.839,30.113,29.887,30,11.431,19.235625,18.966,-0.3966250000000002,11.033999999999999,-27.81972896312636,FALSE
NN-Dimethylformamide,0,Dose_6,50,B,18.88,18.459,18.6695,31.775,31.013,31.394,12.994,19.235625,18.966,-0.5661249999999995,12.427999999999997,-21.952748951203368,FALSE
NN-Dimethylformamide,0,Dose_6,51,B,19.024,19.327,19.1755,28.623,32.983,30.802999999999997,11.897,19.235625,18.966,-0.06012499999999932,11.836999999999996,-196.87318087318303,FALSE
NN-Dimethylformamide,0,Dose_6,52,C,18.182,18.002,18.092,27.925,28.53,28.2275,10.405,19.235625,18.966,-1.1436250000000001,9.261499999999998,-8.098371406711113,FALSE
NN-Dimethylformamide,0,Dose_6,53,C,18.09,18.356,18.223,30.778,30.608,30.692999999999998,12.74,19.235625,18.966,-1.0126249999999999,11.726999999999997,-11.580792494753732,FALSE
NN-Dimethylformamide,0,Dose_6,54,C,18.559,18.858,18.7085,25.276,25.758,25.517,7.078,19.235625,18.966,-0.5271249999999981,6.550999999999998,-12.427792269385861,FALSE
Prochloraz,1,Dose_1,1,A,21.087,20.914,21.000500000000002,31.018,30.235,30.6265,7.009,21.609625,24.227,-0.6091249999999988,6.3995,-10.506053765647465,FALSE
Prochloraz,1,Dose_1,2,A,20.156,20.468,20.311999999999998,30.216,30.187,30.201500000000003,7.272,21.609625,24.227,-1.2976250000000036,5.974500000000003,-4.604180714767352,FALSE
Prochloraz,1,Dose_1,3,A,20.479,19.575,20.027,32.817,30.107,31.462,8.818,21.609625,24.227,-1.5826250000000002,7.234999999999999,-4.571518837374614,FALSE
Prochloraz,1,Dose_1,4,B,21.098,19.356,20.227,28.566,27.046,27.805999999999997,4.962,21.609625,24.227,-1.3826250000000009,3.578999999999997,-2.588554380254946,FALSE
Prochloraz,1,Dose_1,5,B,19.522,18.95,19.235999999999997,36.178,35.541,35.8595,14.006,21.609625,24.227,-2.373625000000004,11.632499999999997,-4.900732002738418,FALSE
Prochloraz,1,Dose_1,6,B,19.721,19.88,19.8005,31.879,30.843,31.361,8.943,21.609625,24.227,-1.8091250000000016,7.134,-3.943342776203963,FALSE
Prochloraz,1,Dose_1,7,C,18.458,18.891,18.6745,29.004,28.044,28.524,7.232,21.609625,24.227,-2.935125000000003,4.297000000000001,-1.463992163877176,FALSE
Prochloraz,1,Dose_1,8,C,20.302,18.84,19.570999999999998,30.071,31.84,30.9555,8.767,21.609625,24.227,-2.0386250000000032,6.7285,-3.3005089214544068,FALSE
Prochloraz,1,Dose_1,9,C,20.463,19.527,19.995,34.864,34.414,34.638999999999996,12.027,21.609625,24.227,-1.6146250000000002,10.411999999999995,-6.448556166292479,FALSE
Prochloraz,0.1,Dose_2,10,A,20.854,20.094,20.474,26.626,27.084,26.855,3.764,21.609625,24.227,-1.135625000000001,2.628,-2.31414419372592,FALSE
Prochloraz,0.1,Dose_2,11,A,20.185,20.156,20.170499999999997,28.55,26.687,27.6185,4.831,21.609625,24.227,-1.4391250000000042,3.3915000000000006,-2.3566403196386627,FALSE
Prochloraz,0.1,Dose_2,12,A,19.849,20.485,20.167,32.037,32.376,32.2065,9.422,21.609625,24.227,-1.4426249999999996,7.979499999999998,-5.5312364613118445,FALSE
Prochloraz,0.1,Dose_2,13,B,20.303,20.209,20.256,31.849,29.748,30.7985,7.925,21.609625,24.227,-1.353625000000001,6.5715,-4.8547418967587,FALSE
Prochloraz,0.1,Dose_2,14,B,20.24,19.237,19.7385,65.188,63.24,64.214,41.858,21.609625,24.227,-1.8711250000000028,39.986999999999995,-21.370565836061157,TRUE
Prochloraz,0.1,Dose_2,15,B,19.561,19.506,19.5335,28.938,32.679,30.808500000000002,8.658,21.609625,24.227,-2.076125000000001,6.581500000000002,-3.1700885062315605,FALSE
Prochloraz,0.1,Dose_2,16,C,19.587,19.692,19.639499999999998,30.133,30.039,30.086,7.829,21.609625,24.227,-1.970125000000003,5.858999999999998,-2.973922974430551,FALSE
Prochloraz,0.1,Dose_2,17,C,19.823,19.661,19.742,26.457,26.506,26.4815,4.122,21.609625,24.227,-1.8676250000000003,2.2545,-1.207148115922629,FALSE
Prochloraz,0.1,Dose_2,18,C,20.293,21.153,20.723,27.894,29.482,28.688,5.348,21.609625,24.227,-0.8866250000000022,4.4609999999999985,-5.031439447342436,FALSE
Prochloraz,0.01,Dose_3,19,A,20.136,19.913,20.0245,27.939,26.759,27.349,4.707,21.609625,24.227,-1.5851250000000014,3.122,-1.9695607601924119,FALSE
Prochloraz,0.01,Dose_3,20,A,20.452,19.414,19.933,34.006,32.382,33.194,10.644,21.609625,24.227,-1.6766250000000014,8.967000000000002,-5.348244240662042,FALSE
Prochloraz,0.01,Dose_3,21,A,18.428,18.613,18.5205,26.423,25.469,25.945999999999998,4.808,21.609625,24.227,-3.089125000000003,1.7189999999999976,-0.5564682555739882,FALSE
Prochloraz,0.01,Dose_3,22,B,15.352,14.947,15.1495,29.888,29.624,29.756,11.989,21.609625,24.227,-6.4601250000000014,5.529,-0.8558657920705867,FALSE
Prochloraz,0.01,Dose_3,23,B,20.17,19.322,19.746000000000002,34.604,35.471,35.037499999999994,12.674,21.609625,24.227,-1.863624999999999,10.810499999999994,-5.80079146824066,FALSE
Prochloraz,0.01,Dose_3,24,B,20.207,19.07,19.6385,66.597,66.615,66.606,44.35,21.609625,24.227,-1.9711250000000007,42.37899999999999,-21.499904876656718,TRUE
Prochloraz,0.01,Dose_3,25,C,19.459,18.48,18.9695,29.603,30.343,29.973,8.386,21.609625,24.227,-2.640125000000001,5.745999999999999,-2.1764121016997287,FALSE
Prochloraz,0.01,Dose_3,26,C,20.108,18.788,19.448,32.746,33.397,33.0715,11.006,21.609625,24.227,-2.161625000000001,8.8445,-4.091597756317584,FALSE
Prochloraz,0.01,Dose_3,27,C,21.249,18.95,20.0995,31.476,32.816,32.146,9.429,21.609625,24.227,-1.5101250000000022,7.9190000000000005,-5.243936760201962,FALSE
Prochloraz,0.001,Dose_4,28,A,20.789,21.003,20.896,28.349,26.526,27.4375,3.924,21.609625,24.227,-0.7136250000000004,3.2104999999999997,-4.498861446838323,FALSE
Prochloraz,0.001,Dose_4,29,A,21.38,20.539,20.9595,28.199,29.597,28.898000000000003,5.321,21.609625,24.227,-0.6501250000000027,4.671000000000003,-7.184772159200128,FALSE
Prochloraz,0.001,Dose_4,30,A,20.676,19.815,20.2455,32.627,31.06,31.8435,8.981,21.609625,24.227,-1.3641250000000014,7.6164999999999985,-5.583432603317138,FALSE
Prochloraz,0.001,Dose_4,31,B,19.459,18.8,19.1295,30.915,30.691,30.802999999999997,9.056,21.609625,24.227,-2.480125000000001,6.575999999999997,-2.6514792601179353,FALSE
Prochloraz,0.001,Dose_4,32,B,20.665,19.553,20.109,36.958,37.195,37.076499999999996,14.35,21.609625,24.227,-1.5006249999999994,12.849499999999995,-8.562765514369014,FALSE
Prochloraz,0.001,Dose_4,33,B,18.725,20.031,19.378,29.554,29.419,29.4865,7.491,21.609625,24.227,-2.231625000000001,5.259499999999999,-2.356802778244551,FALSE
Prochloraz,0.001,Dose_4,34,C,21.326,18.825,20.075499999999998,33.954,35.152,34.553,11.86,21.609625,24.227,-1.534125000000003,10.325999999999997,-6.73087264727449,FALSE
Prochloraz,0.001,Dose_4,35,C,20.44,18.78,19.61,28.324,23.861,26.0925,3.865,21.609625,24.227,-1.9996250000000018,1.8655000000000008,-0.9329249234231415,FALSE
Prochloraz,0.001,Dose_4,36,C,19.043,20.185,19.613999999999997,37.72,38.807,38.2635,16.032,21.609625,24.227,-1.995625000000004,14.0365,-7.03363607892263,FALSE
Prochloraz,1e-4,Dose_5,37,A,21.242,20.298,20.77,30.1,29.07,29.585,6.198,21.609625,24.227,-0.8396250000000016,5.3580000000000005,-6.3814202769093225,FALSE
Prochloraz,1e-4,Dose_5,38,A,21.576,20.121,20.8485,34.084,34.143,34.1135,10.648,21.609625,24.227,-0.7611249999999998,9.886500000000002,-12.989325012317298,FALSE
Prochloraz,1e-4,Dose_5,39,A,21.044,20.663,20.8535,31.568,32.306,31.936999999999998,8.466,21.609625,24.227,-0.7561250000000008,7.709999999999997,-10.196726731691173,FALSE
Prochloraz,1e-4,Dose_5,40,B,19.324,18.599,18.9615,29.404,28.6,29.002000000000002,7.423,21.609625,24.227,-2.6481250000000003,4.775000000000002,-1.8031626150578246,FALSE
Prochloraz,1e-4,Dose_5,41,B,21.178,19.76,20.469,32.095,30.98,31.5375,8.451,21.609625,24.227,-1.140625,7.310500000000001,-6.409205479452056,FALSE
Prochloraz,1e-4,Dose_5,42,B,20.862,19.134,19.997999999999998,31.389,30.189,30.789,8.174,21.609625,24.227,-1.6116250000000036,6.562000000000001,-4.071666795935771,FALSE
Prochloraz,1e-4,Dose_5,43,C,19.963,19.429,19.695999999999998,31.407,30.066,30.7365,8.423,21.609625,24.227,-1.9136250000000032,6.509499999999999,-3.4016591547455683,FALSE
Prochloraz,1e-4,Dose_5,44,C,20.316,18.865,19.5905,30.134,30.425,30.2795,8.072,21.609625,24.227,-2.0191250000000025,6.052499999999998,-2.9975855878165003,FALSE
Prochloraz,1e-4,Dose_5,45,C,19.257,18.742,18.9995,31.6,31.943,31.771500000000003,10.155,21.609625,24.227,-2.610125,7.544500000000003,-2.890474594128635,FALSE
Prochloraz,0,Dose_6,46,A,19.291,20.272,19.7815,25.972,23.541,24.756500000000003,2.358,21.609625,24.227,-1.828125,0.5295000000000023,-0.2896410256410269,FALSE
Prochloraz,0,Dose_6,47,A,20.567,19.895,20.231,28.074,25.972,27.023000000000003,4.175,21.609625,24.227,-1.3786249999999995,2.796000000000003,-2.0281077160214007,FALSE
Prochloraz,0,Dose_6,48,A,20.459,20.499,20.479,31.188,29.654,30.421,7.325,21.609625,24.227,-1.130625000000002,6.193999999999999,-5.478385848535091,FALSE
Prochloraz,0,Dose_6,49,B,20.164,19.958,20.061,34.412,33.831,34.1215,11.443,21.609625,24.227,-1.5486250000000013,9.894499999999997,-6.389216240213085,FALSE
Prochloraz,0,Dose_6,50,B,19.817,18.734,19.2755,31.933,31.739,31.836,9.943,21.609625,24.227,-2.3341250000000002,7.608999999999998,-3.2598939645477416,FALSE
Prochloraz,0,Dose_6,51,B,19.441,18.331,18.886,31.907,31.449,31.678,10.175,21.609625,24.227,-2.723625000000002,7.4510000000000005,-2.7356923218137577,FALSE
Prochloraz,0,Dose_6,52,C,20.671,19.985,20.328,29.043,30.37,29.7065,6.761,21.609625,24.227,-1.2816250000000018,5.479499999999998,-4.275431581000675,FALSE
Prochloraz,0,Dose_6,53,C,14.942,14.595,14.7685,25.379,25.154,25.2665,7.881,21.609625,24.227,-6.841125000000002,1.0395000000000003,-0.15194869264923533,FALSE
Prochloraz,0,Dose_6,54,C,19.859,20.887,20.373,28.783,28.629,28.706000000000003,5.716,21.609625,24.227,-1.236625,4.479000000000003,-3.62195491761852,FALSE
SDS,0.1,Dose_1,1,A,20.173,19.438,19.8055,21.337,21.938,21.6375,1.182,14.680125,15.330124999999999,5.125374999999998,6.307375,1.2306172719069342,FALSE
SDS,0.1,Dose_1,2,A,20.715,20.369,20.542,21.714,20.311,21.0125,-0.18,14.680125,15.330124999999999,5.861875000000001,5.682375,0.9693783985499519,FALSE
SDS,0.1,Dose_1,3,A,17.792,18.365,18.0785,22.898,21.582,22.240000000000002,3.512,14.680125,15.330124999999999,3.398374999999998,6.909875000000003,2.0332879685143657,FALSE
SDS,0.1,Dose_1,4,B,19.2,19.531,19.365499999999997,20.884,19.81,20.347,0.332,14.680125,15.330124999999999,4.685374999999997,5.016875000000002,1.070752074273672,FALSE
SDS,0.1,Dose_1,5,B,20.423,20.194,20.3085,20.603,20.691,20.647,-0.311,14.680125,15.330124999999999,5.628374999999998,5.316875,0.9446554289648436,FALSE
SDS,0.1,Dose_1,6,B,20.769,20.51,20.639499999999998,25.2,24.487,24.8435,3.554,14.680125,15.330124999999999,5.959374999999998,9.513375,1.5963712637650767,FALSE
SDS,0.1,Dose_1,7,C,19.386,19.881,19.633499999999998,25.696,25.313,25.5045,5.221,14.680125,15.330124999999999,4.953374999999998,10.174375000000001,2.0540288187347024,FALSE
SDS,0.1,Dose_1,8,C,20.43,21.2,20.814999999999998,23.037,22.537,22.787,1.322,14.680125,15.330124999999999,6.134874999999997,7.456875,1.21548931314819,FALSE
SDS,0.1,Dose_1,9,C,20.371,20.419,20.395,24.935,24.076,24.505499999999998,3.46,14.680125,15.330124999999999,5.714874999999999,9.175374999999999,1.6055250552286795,FALSE
SDS,0.01,Dose_2,10,A,21.131,21.757,21.444000000000003,23.464,22.984,23.224,1.13,14.680125,15.330124999999999,6.763875000000002,7.893875000000001,1.1670639980780246,FALSE
SDS,0.01,Dose_2,11,A,21.133,21.385,21.259,23.575,23.05,23.3125,1.404,14.680125,15.330124999999999,6.578875,7.982375000000001,1.2133343466778137,FALSE
SDS,0.01,Dose_2,12,A,21.535,19.847,20.691000000000003,23.076,23.183,23.1295,1.788,14.680125,15.330124999999999,6.010875000000002,7.799375000000001,1.297544034770312,FALSE
SDS,0.01,Dose_2,13,B,20.765,20.902,20.8335,28.172,27.175,27.6735,6.19,14.680125,15.330124999999999,6.1533750000000005,12.343375000000002,2.0059520182013935,FALSE
SDS,0.01,Dose_2,14,B,20.454,20.998,20.726,26.965,26.103,26.534,5.158,14.680125,15.330124999999999,6.045874999999999,11.203875,1.8531436723385784,FALSE
SDS,0.01,Dose_2,15,B,18.451,18.563,18.506999999999998,24.165,23.788,23.9765,4.82,14.680125,15.330124999999999,3.8268749999999976,8.646375000000003,2.2593826555610015,FALSE
SDS,0.01,Dose_2,16,C,21.362,21.692,21.527,21.091,23.138,22.1145,-0.062,14.680125,15.330124999999999,6.846875000000001,6.784375000000001,0.9908717480602465,FALSE
SDS,0.01,Dose_2,17,C,19.969,20.1,20.0345,27.336,27.385,27.360500000000002,6.676,14.680125,15.330124999999999,5.354375000000001,12.030375000000003,2.2468308626123497,FALSE
SDS,0.01,Dose_2,18,C,19.72,19.792,19.756,21.517,21.724,21.6205,1.215,14.680125,15.330124999999999,5.075875,6.290375000000001,1.2392690915359423,FALSE
SDS,0.001,Dose_3,19,A,20.446,22.037,21.241500000000002,33.559,32.254,32.906499999999994,11.015,14.680125,15.330124999999999,6.561375000000002,17.576374999999995,2.678763978586804,TRUE
SDS,0.001,Dose_3,20,A,20.724,20.105,20.4145,23.285,21.829,22.557000000000002,1.493,14.680125,15.330124999999999,5.734375,7.226875000000003,1.2602724795640332,FALSE
SDS,0.001,Dose_3,21,A,20.488,19.514,20.000999999999998,22.83,20.969,21.8995,1.249,14.680125,15.330124999999999,5.320874999999997,6.569375000000001,1.234641858716847,FALSE
SDS,0.001,Dose_3,22,B,21.491,18.875,20.183,24.492,24.488,24.490000000000002,3.657,14.680125,15.330124999999999,5.5028749999999995,9.159875000000003,1.6645617063807563,FALSE
SDS,0.001,Dose_3,23,B,18.754,19.276,19.015,21.51,20.243,20.8765,1.212,14.680125,15.330124999999999,4.334875,5.546375000000001,1.2794774935840136,FALSE
SDS,0.001,Dose_3,24,B,20.724,20.301,20.5125,28.2,29.212,28.706,7.544,14.680125,15.330124999999999,5.832374999999999,13.375875,2.2933839130714335,FALSE
SDS,0.001,Dose_3,25,C,20.636,21.449,21.0425,33.276,32.25,32.763000000000005,11.071,14.680125,15.330124999999999,6.362375,17.432875000000006,2.7399948918446344,TRUE
SDS,0.001,Dose_3,26,C,19.291,19.454,19.372500000000002,23.875,25.437,24.656,4.633,14.680125,15.330124999999999,4.692375000000002,9.325875,1.9874530488292168,FALSE
SDS,0.001,Dose_3,27,C,20.013,19.617,19.815,23.628,23.427,23.5275,3.062,14.680125,15.330124999999999,5.134875000000001,8.197375000000001,1.5964117919131429,FALSE
SDS,1e-4,Dose_4,28,A,22.053,21.079,21.566000000000003,23.464,22.393,22.9285,0.712,14.680125,15.330124999999999,6.885875000000002,7.598375000000001,1.1034726886561255,FALSE
SDS,1e-4,Dose_4,29,A,21.307,20.993,21.15,24.563,21.065,22.814,1.014,14.680125,15.330124999999999,6.469874999999998,7.483875000000001,1.1567263664290273,FALSE
SDS,1e-4,Dose_4,30,A,20.506,19.711,20.1085,27.155,27.893,27.524,6.766,14.680125,15.330124999999999,5.428374999999999,12.193875000000002,2.2463214129458637,FALSE
SDS,1e-4,Dose_4,31,B,20.047,20.08,20.063499999999998,22.773,21.052,21.9125,1.199,14.680125,15.330124999999999,5.383374999999997,6.5823750000000025,1.2227227343441625,FALSE
SDS,1e-4,Dose_4,32,B,19.217,19.158,19.1875,23.649,22.169,22.909,3.072,14.680125,15.330124999999999,4.507375,7.578875,1.6814387531545525,FALSE
SDS,1e-4,Dose_4,33,B,19.618,19.402,19.509999999999998,26.186,27.337,26.761499999999998,6.602,14.680125,15.330124999999999,4.829874999999998,11.431375,2.3668055591500825,FALSE
SDS,1e-4,Dose_4,34,C,20.174,19.515,19.8445,25.712,24.959,25.3355,4.841,14.680125,15.330124999999999,5.164375,10.005375,1.9373835168824884,FALSE
SDS,1e-4,Dose_4,35,C,19.368,19.395,19.3815,24.23,24.001,24.1155,4.084,14.680125,15.330124999999999,4.701374999999999,8.785375000000002,1.8686820345111812,FALSE
SDS,1e-4,Dose_4,36,C,18.773,18.981,18.877000000000002,22.848,20.9,21.874,2.347,14.680125,15.330124999999999,4.196875000000002,6.543875,1.5592256142963505,FALSE
SDS,1e-5,Dose_5,37,A,21.599,21.656,21.627499999999998,25.489,23.958,24.7235,2.446,14.680125,15.330124999999999,6.947374999999997,9.393375000000002,1.3520754241710007,FALSE
SDS,1e-5,Dose_5,38,A,21.504,20.516,21.009999999999998,24.224,24.021,24.122500000000002,2.463,14.680125,15.330124999999999,6.329874999999998,8.792375000000003,1.3890282193566235,FALSE
SDS,1e-5,Dose_5,39,A,20.902,21.005,20.9535,24.628,23.983,24.305500000000002,2.702,14.680125,15.330124999999999,6.273374999999998,8.975375000000003,1.4307091477872766,FALSE
SDS,1e-5,Dose_5,40,B,20.937,21.179,21.058,22.873,20.056,21.4645,-0.243,14.680125,15.330124999999999,6.3778749999999995,6.134375000000002,0.9618211394861145,FALSE
SDS,1e-5,Dose_5,41,B,18.409,19.365,18.887,23.023,21.677,22.35,2.813,14.680125,15.330124999999999,4.206875,7.0198750000000025,1.6686673599762298,FALSE
SDS,1e-5,Dose_5,42,B,18.603,19.531,19.067,23.99,23.542,23.766,4.049,14.680125,15.330124999999999,4.386875,8.435875,1.9229804815500782,FALSE
SDS,1e-5,Dose_5,43,C,18.173,18.961,18.567,21.725,19.694,20.7095,1.492,14.680125,15.330124999999999,3.886875,5.379375,1.3839845634346357,FALSE
SDS,1e-5,Dose_5,44,C,21.392,19.518,20.455,24.267,24.727,24.497,3.392,14.680125,15.330124999999999,5.774874999999998,9.166875000000001,1.587372021039417,FALSE
SDS,1e-5,Dose_5,45,C,20.387,18.884,19.6355,21.96,21.166,21.563000000000002,1.278,14.680125,15.330124999999999,4.955375,6.2328750000000035,1.2578008727896484,FALSE
SDS,0,Dose_6,46,A,21.595,22.286,21.9405,24.122,23.262,23.692,1.102,14.680125,15.330124999999999,7.260375,8.361875000000001,1.1517139266222476,FALSE
SDS,0,Dose_6,47,A,20.679,22.347,21.512999999999998,23.81,22.743,23.2765,1.114,14.680125,15.330124999999999,6.832874999999998,7.946375,1.1629621499002984,FALSE
SDS,0,Dose_6,48,A,20.67,20.885,20.777500000000003,26.879,24.984,25.9315,4.504,14.680125,15.330124999999999,6.097375000000003,10.601375,1.738678529695155,FALSE
SDS,0,Dose_6,49,B,21.394,20.899,21.1465,26.219,25.569,25.894,4.098,14.680125,15.330124999999999,6.466374999999999,10.563875,1.6336626007616324,FALSE
SDS,0,Dose_6,50,B,21.352,21.21,21.281,26.469,26.34,26.4045,4.474,14.680125,15.330124999999999,6.6008749999999985,11.074375,1.6777131819645126,FALSE
SDS,0,Dose_6,51,B,19.922,20.501,20.2115,27.267,27.432,27.3495,6.488,14.680125,15.330124999999999,5.531375000000001,12.019375,2.172945244175273,FALSE
SDS,0,Dose_6,52,C,20.829,20.585,20.707,23.446,22.328,22.887,1.53,14.680125,15.330124999999999,6.026875,7.556875000000002,1.25386290573473,FALSE
SDS,0,Dose_6,53,C,21.742,19.847,20.7945,22.873,21.289,22.081000000000003,0.637,14.680125,15.330124999999999,6.114374999999999,6.750875000000004,1.1040989471532259,FALSE
SDS,0,Dose_6,54,C,20.121,19.401,19.761,21.748,19.46,20.604,0.193,14.680125,15.330124999999999,5.080874999999999,5.273875,1.0379855831918718,FALSE
TEG,1000,Dose_1,1,A,27.087,27.269,27.177999999999997,32.726,33.922,33.324,4.831,28.883125,30.19775,-1.7051250000000024,3.126249999999999,-1.8334432959460416,FALSE
TEG,1000,Dose_1,2,A,26.816,25.212,26.014,43.359,43.564,43.4615,16.133,28.883125,30.19775,-2.8691250000000004,13.263750000000002,-4.622925107829042,FALSE
TEG,1000,Dose_1,3,A,27.281,26.355,26.817999999999998,31.334,31.697,31.5155,3.383,28.883125,30.19775,-2.065125000000002,1.3177500000000002,-0.6380969674959138,FALSE
TEG,1000,Dose_1,4,B,27.109,25.638,26.3735,32.397,32.594,32.4955,4.807,28.883125,30.19775,-2.5096249999999998,2.2977500000000006,-0.9155750361109731,FALSE
TEG,1000,Dose_1,5,B,26.227,26.157,26.192,33.749,33.15,33.4495,5.943,28.883125,30.19775,-2.6911249999999995,3.2517500000000013,-1.2083236564633757,FALSE
TEG,1000,Dose_1,6,B,26.513,25.131,25.822000000000003,29.981,32.099,31.04,3.903,28.883125,30.19775,-3.061124999999997,0.8422499999999999,-0.27514394217812105,FALSE
TEG,1000,Dose_1,7,C,26.445,26.47,26.4575,31.825,34.337,33.081,5.309,28.883125,30.19775,-2.425625,2.883250000000004,-1.1886627157948997,FALSE
TEG,1000,Dose_1,8,C,24.206,22.916,23.561,27.717,28.168,27.9425,3.067,28.883125,30.19775,-5.322125,-2.25525,0.4237499119242784,FALSE
TEG,1000,Dose_1,9,C,26.788,26.959,26.8735,29.596,30.682,30.139,1.951,28.883125,30.19775,-2.0096249999999998,-0.05874999999999986,0.0292343098836847,FALSE
TEG,100,Dose_2,10,A,25.435,25.263,25.349,31.506,33.981,32.7435,6.08,28.883125,30.19775,-3.5341249999999995,2.545749999999998,-0.7203338874544615,FALSE
TEG,100,Dose_2,11,A,24.935,24.469,24.701999999999998,32.175,31.89,32.0325,6.016,28.883125,30.19775,-4.1811250000000015,1.8347499999999997,-0.43881730395527496,FALSE
TEG,100,Dose_2,12,A,28.423,26.063,27.243,53.951,52.462,53.206500000000005,24.649,28.883125,30.19775,-1.6401250000000012,23.008750000000006,-14.028656352412158,TRUE
TEG,100,Dose_2,13,B,25.977,26.57,26.2735,36.502,37.234,36.868,9.28,28.883125,30.19775,-2.609625000000001,6.670250000000003,-2.556018585045744,FALSE
TEG,100,Dose_2,14,B,21.49,19.613,20.551499999999997,36.483,37.189,36.836,14.97,28.883125,30.19775,-8.3316250000000025,6.638249999999999,-0.7967533344335586,FALSE
TEG,100,Dose_2,15,B,24.459,24.196,24.3275,35.283,37.612,36.447500000000005,10.805,28.883125,30.19775,-4.555624999999999,6.249750000000006,-1.3718754287282222,FALSE
TEG,100,Dose_2,16,C,25.438,24.819,25.1285,32.676,32.761,32.718500000000006,6.275,28.883125,30.19775,-3.7546250000000008,2.5207500000000067,-0.6713719745647052,FALSE
