#NAME	B7	B8	B9	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10
#CLASS:DOSE	10000000	10000000	10000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	0
ENSDARG00000098602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098604	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0
ENSDARG00000098605	43	8	22	23	26	31	49	32	7	9	6	14	48	3	19
ENSDARG00000098609	5	0	0	0	0	2	0	0	0	0	0	0	0	4	0
ENSDARG00000098610	31	0	5	11	9	0	14	0	0	0	0	51	6	2	0
ENSDARG00000098612	153	50	49	35	85	138	68	122	81	31	37	107	89	33	44
ENSDARG00000098613	1	0	9	3	7	4	18	33	267	1	13	9	12	2	1
ENSDARG00000098616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098618	30	0	16	12	7	43	3	4	14	2	9	21	2	19	9
ENSDARG00000098620	43	11	0	39	4	31	17	25	0	2	17	24	14	2	23
ENSDARG00000098622	59	2	28	13	1	0	2	16	0	3	0	17	52	2	11
ENSDARG00000098623	21	7	3	9	26	14	12	0	15	0	15	10	12	3	5
ENSDARG00000098624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098625	41	2	8	7	10	41	35	2	17	2	24	55	37	6	23
ENSDARG00000098626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098627	354	83	156	138	140	268	206	116	112	74	163	224	199	68	155
ENSDARG00000098629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098631	2160	315	1580	515	763	1192	539	616	642	266	718	1378	1162	274	373
ENSDARG00000098635	161	10	75	88	69	40	70	16	31	45	38	158	113	25	29
ENSDARG00000098639	120	40	33	2	53	70	27	43	7	5	25	15	56	34	41
ENSDARG00000098640	5	0	2	3	4	0	0	23	0	0	0	8	0	0	2
ENSDARG00000098641	130	0	83	15	60	135	0	9	29	0	72	128	44	10	11
ENSDARG00000098644	370	154	269	119	210	241	178	205	148	98	110	511	618	109	190
ENSDARG00000098645	9	0	2	0	0	20	9	6	12	0	6	24	0	0	9
ENSDARG00000098646	46	2	9	6	0	0	0	6	0	0	0	1	4	2	0
ENSDARG00000098647	82	0	49	0	93	12	5	5	18	0	0	38	10	12	62
ENSDARG00000098650	65	24	40	13	21	48	58	30	28	9	40	98	79	18	15
ENSDARG00000098651	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSDARG00000098652	566	178	489	125	171	354	216	153	204	126	229	690	648	234	263
ENSDARG00000098653	1	0	5	0	0	1	4	1	0	0	0	10	0	0	0
ENSDARG00000098654	138	15	68	29	36	73	32	59	53	19	34	86	136	16	36
ENSDARG00000098655	111	23	44	36	37	55	10	20	66	7	44	38	13	7	44
ENSDARG00000098660	50	13	34	9	34	69	23	3	7	2	11	72	78	26	16
ENSDARG00000098661	7	0	1	1	8	0	1	1	1	5	0	7	15	12	1
ENSDARG00000098662	28	11	11	8	7	16	2	6	6	0	4	24	33	0	4
ENSDARG00000098663	2	0	0	3	4	5	1	9	2	0	0	0	0	0	6
ENSDARG00000098664	0	0	1	0	9	6	0	1	0	0	0	0	0	0	0
ENSDARG00000098666	112	14	140	43	80	86	76	56	55	25	61	88	72	6	33
ENSDARG00000098667	13	10	39	2	6	52	7	9	9	0	2	7	40	3	7
ENSDARG00000098669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098670	300	73	221	58	139	215	140	149	106	63	240	365	320	95	202
ENSDARG00000098671	323	32	223	100	136	228	104	69	72	41	138	246	150	66	80
ENSDARG00000098674	119	23	31	33	57	33	36	28	31	11	59	48	55	42	51
ENSDARG00000098675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098677	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098679	6	6	29	21	4	10	6	25	16	1	0	30	5	0	12
ENSDARG00000098680	279	43	150	80	62	161	69	51	116	29	64	193	190	47	187
ENSDARG00000098683	251	41	217	75	210	160	147	93	93	95	147	200	214	30	104
ENSDARG00000098686	19	30	52	6	7	37	13	2	12	16	14	24	75	9	9
ENSDARG00000098687	17	1	0	1	12	1	8	6	7	2	18	5	4	0	9
ENSDARG00000098688	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098689	114	30	65	29	48	63	20	64	54	26	72	59	116	21	31
ENSDARG00000098694	143	18	143	59	55	85	74	72	74	28	43	173	188	22	9
ENSDARG00000098695	245	42	78	51	117	161	61	68	113	35	106	123	111	30	39
ENSDARG00000098696	154	11	48	29	63	74	50	33	18	7	44	85	97	19	25
ENSDARG00000098699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098700	1	0	0	4	0	0	0	0	0	0	0	11	1	1	0
ENSDARG00000098702	28	0	36	8	8	44	0	14	0	12	4	31	39	24	3
ENSDARG00000098706	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0
ENSDARG00000098716	0	0	0	0	0	2	0	0	0	0	1	8	0	1	0
ENSDARG00000098719	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ENSDARG00000098720	134	8	13	6	14	12	19	2	18	1	10	38	55	1	5
ENSDARG00000098721	2	1	10	7	0	0	0	0	0	0	0	0	0	18	0
ENSDARG00000098722	14	23	4	21	0	6	3	1	12	0	0	3	14	0	0
ENSDARG00000098724	42	15	40	51	32	57	69	20	11	19	61	58	101	39	46
ENSDARG00000098726	262	39	119	86	98	94	93	54	50	34	37	191	112	7	76
ENSDARG00000098729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098730	46	10	64	14	47	86	30	17	15	6	27	40	69	4	25
ENSDARG00000098732	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000098733	160	18	128	54	177	95	64	147	84	52	79	91	248	15	77
ENSDARG00000098734	21	0	22	17	32	46	18	27	6	9	5	55	34	13	23
ENSDARG00000098736	0	20	1	0	2	0	0	0	5	0	10	0	2	0	0
ENSDARG00000098738	0	0	8	0	0	11	4	0	13	0	0	0	44	0	0
ENSDARG00000098739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098741	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0
ENSDARG00000098742	57	9	20	23	34	9	10	34	32	21	1	31	3	6	0
ENSDARG00000098745	1	0	0	1	0	0	0	0	0	2	0	0	3	0	0
ENSDARG00000098746	22	1	25	33	8	17	30	11	9	5	27	29	27	8	18
ENSDARG00000098747	46	0	68	0	0	47	24	37	14	7	5	0	18	2	19
ENSDARG00000098749	94	17	87	11	19	41	47	23	34	18	35	22	78	24	58
ENSDARG00000098751	40	7	9	0	26	52	8	31	12	18	8	46	57	5	48
ENSDARG00000098752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098753	555	47	332	76	203	315	258	72	123	98	109	528	370	106	147
ENSDARG00000098754	4	3	1	0	6	5	2	3	30	0	0	2	2	0	0
ENSDARG00000098758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ENSDARG00000098761	2	0	19	1	1	1	1	3	0	0	0	0	0	0	3
ENSDARG00000098764	59	15	95	20	58	65	29	8	23	37	3	62	60	0	70
ENSDARG00000098766	663	100	248	108	278	485	323	275	230	113	250	652	347	117	310
ENSDARG00000098767	0	6	10	0	0	0	0	0	3	0	0	8	11	0	12
ENSDARG00000098769	135	59	53	36	55	92	47	51	10	11	29	138	98	2	48
ENSDARG00000098771	9	2	3	22	22	6	7	0	7	4	0	35	50	9	12
ENSDARG00000098772	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSDARG00000098774	11	0	8	6	0	0	0	0	0	2	0	0	3	0	3
ENSDARG00000098776	0	0	0	6	21	3	0	0	0	0	4	25	11	0	0
ENSDARG00000098777	218	70	185	81	95	174	50	67	61	25	71	84	68	23	38
ENSDARG00000098779	2	9	3	1	3	11	1	2	0	0	2	14	0	0	0
ENSDARG00000098780	9	8	17	7	16	7	5	0	0	6	0	8	0	0	3
ENSDARG00000098782	19	22	20	21	1	26	5	0	2	0	10	34	25	4	15
ENSDARG00000098783	374	60	210	93	88	167	79	113	131	72	121	329	179	40	69
ENSDARG00000098785	46	31	20	4	4	9	33	8	7	19	21	31	24	20	20
ENSDARG00000098786	5	0	14	2	0	2	5	1	1	0	1	26	0	8	1
ENSDARG00000098787	0	0	2	0	6	6	0	0	0	0	0	0	0	0	0
ENSDARG00000098788	1978	381	1312	626	1083	1381	917	788	875	389	644	2086	1971	616	909
ENSDARG00000098790	11	0	9	1	10	10	5	6	9	0	14	8	9	8	28
ENSDARG00000098791	16	11	31	14	10	34	8	6	15	10	20	45	19	10	15
ENSDARG00000098792	23	0	11	9	0	11	7	0	11	0	5	0	4	5	0
ENSDARG00000098793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098798	39	0	0	8	10	6	8	8	0	0	0	15	4	17	6
ENSDARG00000098799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098800	57	0	20	8	1	24	2	20	5	0	14	53	21	12	19
ENSDARG00000098801	436	109	319	107	217	259	159	179	188	112	157	443	419	211	96
ENSDARG00000098802	236	8	167	52	85	452	104	83	145	83	56	162	151	63	39
ENSDARG00000098803	0	7	0	0	18	0	0	10	0	0	12	0	1	2	10
ENSDARG00000098805	49	24	35	71	42	63	48	48	47	4	83	63	23	7	23
ENSDARG00000098809	716	204	416	188	407	536	244	245	313	129	315	718	674	150	361
ENSDARG00000098810	70	10	36	14	36	52	38	52	20	12	35	57	55	23	67
ENSDARG00000098811	45	0	3	0	13	13	29	7	2	0	4	49	36	15	3
ENSDARG00000098813	215	38	94	67	72	190	46	89	109	17	41	82	141	23	41
ENSDARG00000098816	73	42	69	43	89	74	45	73	58	54	75	86	128	18	33
ENSDARG00000098817	136	26	27	52	47	116	7	55	18	3	34	75	103	17	38
ENSDARG00000098818	0	0	0	0	0	0	8	8	0	0	0	0	10	0	0
ENSDARG00000098820	65	1	52	17	30	99	41	18	30	14	9	66	65	5	22
ENSDARG00000098821	112	30	69	26	46	122	41	32	39	32	62	60	63	14	25
ENSDARG00000098822	270	48	130	61	153	222	127	86	78	47	161	135	241	135	98
ENSDARG00000098823	125	21	33	28	62	68	23	27	24	10	38	65	60	15	54
ENSDARG00000098824	52	2	21	24	33	21	30	38	13	4	15	60	11	32	24
ENSDARG00000098825	108	37	96	30	60	107	77	50	68	18	26	126	102	14	23
ENSDARG00000098826	164	75	88	50	84	92	46	67	50	40	56	131	147	37	86
ENSDARG00000098831	72	23	46	14	61	75	26	30	32	19	45	51	61	15	47
ENSDARG00000098832	286	62	179	75	141	242	171	133	105	59	89	230	249	59	68
ENSDARG00000098834	105	64	49	28	34	108	28	30	22	13	17	44	55	7	33
ENSDARG00000098837	15	0	7	11	16	8	0	5	4	2	0	18	5	0	0
ENSDARG00000098838	17	0	8	0	0	2	2	0	0	0	0	21	0	0	0
ENSDARG00000098841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098843	0	0	5	0	0	1	1	0	0	1	0	0	1	0	0
ENSDARG00000098845	337	68	189	72	198	224	139	105	103	81	142	269	255	53	108
ENSDARG00000098849	18	0	0	0	11	17	12	3	0	0	0	21	4	0	0
ENSDARG00000098851	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSDARG00000098852	22	0	0	0	11	10	0	4	3	0	4	10	2	0	0
ENSDARG00000098853	277	33	157	41	82	123	89	37	105	25	72	84	48	22	34
ENSDARG00000098855	19	0	12	4	9	1	20	0	0	0	1	2	15	0	0
ENSDARG00000098856	835	188	558	159	352	516	398	438	202	206	358	788	885	186	416
ENSDARG00000098857	463	164	212	109	166	258	140	143	120	105	105	319	407	97	128
ENSDARG00000098859	98	16	84	39	52	111	39	46	43	20	39	104	127	9	45
ENSDARG00000098860	24	1	54	12	18	16	26	11	1	0	1	30	36	10	17
ENSDARG00000098861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098862	20	0	9	0	5	0	8	3	0	0	3	0	9	0	0
ENSDARG00000098865	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000098867	100	43	81	10	116	54	8	16	19	11	31	28	39	4	12
ENSDARG00000098868	71	24	14	25	75	29	76	18	36	12	9	59	9	4	17
ENSDARG00000098871	95	18	71	45	38	59	74	20	33	3	31	80	43	54	26
ENSDARG00000098874	48	0	5	27	22	35	30	28	0	0	0	226	21	4	0
ENSDARG00000098876	10	0	0	8	0	6	18	0	0	0	0	1	23	0	0
ENSDARG00000098879	0	0	2	12	58	0	0	0	0	40	0	0	128	0	0
ENSDARG00000098880	5333	2362	3224	2673	2675	3597	2634	2236	2349	1122	1574	5515	5983	1817	3242
ENSDARG00000098881	0	0	0	0	0	7	0	0	0	3	0	8	0	3	1
ENSDARG00000098883	177	72	131	70	50	208	133	44	68	18	87	102	81	28	28
ENSDARG00000098888	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000098889	13	0	21	21	10	2	16	0	10	0	16	19	11	0	19
ENSDARG00000098890	0	0	0	0	4	1	0	1	0	0	1	0	14	1	3
ENSDARG00000098892	0	14	0	0	0	15	0	5	0	0	0	0	0	0	11
ENSDARG00000098897	827	203	517	287	444	582	316	311	273	212	347	671	719	104	341
ENSDARG00000098898	57	0	8	55	21	13	6	2	8	1	21	34	17	16	23
ENSDARG00000098899	4	0	32	3	11	7	12	5	8	2	8	14	2	10	0
ENSDARG00000098901	2	0	14	0	6	4	5	3	0	0	0	10	0	0	0
ENSDARG00000098902	0	18	9	0	0	8	0	0	0	0	12	12	7	0	0
ENSDARG00000098903	216	38	146	75	114	149	132	63	55	93	51	224	168	65	114
ENSDARG00000098904	42	27	51	9	28	37	21	11	15	9	18	114	53	9	15
ENSDARG00000098906	21	14	43	5	17	40	41	1	6	19	14	33	40	9	56
ENSDARG00000098907	73	4	45	16	14	26	6	17	14	10	23	32	27	7	14
ENSDARG00000098909	68	22	13	9	24	78	14	10	4	19	11	48	46	2	41
ENSDARG00000098911	27	27	21	26	3	39	2	27	3	13	7	47	20	55	16
ENSDARG00000098913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000098915	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSDARG00000098916	273	53	167	88	78	198	38	25	44	47	95	69	76	12	44
ENSDARG00000098918	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0
ENSDARG00000098919	128	39	62	20	61	143	68	52	46	36	78	94	112	26	35
ENSDARG00000098923	13	21	15	8	14	43	0	0	13	23	5	73	27	3	19
ENSDARG00000098924	309	43	57	44	66	110	50	59	65	47	87	169	93	33	100
ENSDARG00000098925	46	9	21	22	25	56	52	5	0	3	39	90	26	8	26
ENSDARG00000098928	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098929	7	0	8	1	0	6	13	7	0	0	1	6	18	0	1
ENSDARG00000098932	151	50	133	97	93	172	109	125	30	58	88	110	164	38	49
ENSDARG00000098934	47	16	43	4	13	20	16	6	1	0	13	7	23	5	9
ENSDARG00000098935	36	3	30	14	31	58	36	10	16	10	22	9	21	7	4
ENSDARG00000098936	1063	214	593	261	447	662	404	447	415	170	367	907	813	256	346
ENSDARG00000098937	20	25	36	7	11	7	15	16	11	16	18	54	44	10	34
ENSDARG00000098938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098942	50	16	7	4	11	11	16	17	13	14	20	34	16	5	8
ENSDARG00000098944	6	0	5	0	0	0	7	0	0	0	1	0	0	0	0
ENSDARG00000098946	34	23	69	33	27	76	4	36	38	15	14	79	54	17	40
ENSDARG00000098949	11	0	0	5	13	0	5	3	1	0	0	11	1	0	2
ENSDARG00000098950	0	1	7	0	0	3	0	0	0	0	0	2	0	0	4
ENSDARG00000098952	22	6	4	7	9	0	8	3	4	0	5	0	26	3	0
ENSDARG00000098954	170	48	245	63	122	140	46	38	67	10	48	103	300	14	34
ENSDARG00000098955	594	106	288	103	163	196	119	99	82	68	93	249	339	69	248
ENSDARG00000098958	0	0	2	0	13	0	0	1	0	0	0	0	0	0	0
ENSDARG00000098959	78	15	41	10	14	28	29	25	29	6	2	65	46	47	29
ENSDARG00000098963	52	12	26	35	53	55	11	16	14	16	21	41	80	29	17
ENSDARG00000098965	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000098966	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSDARG00000098967	631	218	387	149	353	617	261	242	170	154	285	544	550	206	225
ENSDARG00000098968	172	61	96	47	43	132	69	91	27	16	48	118	115	29	40
ENSDARG00000098970	46	29	60	16	44	66	15	12	8	4	9	30	29	0	12
ENSDARG00000098972	10	5	0	24	0	19	0	3	7	0	0	3	3	2	5
ENSDARG00000098976	0	0	4	0	10	14	0	0	0	0	5	7	1	5	1
ENSDARG00000098979	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSDARG00000098980	24	1	12	4	19	18	6	3	4	5	27	47	29	0	8
ENSDARG00000098983	3	0	0	0	0	12	2	9	0	0	2	4	14	5	10
ENSDARG00000098984	60	33	63	44	41	46	12	41	32	22	9	93	97	14	45
ENSDARG00000098986	0	0	3	0	0	6	0	0	4	0	2	16	2	1	0
ENSDARG00000098987	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSDARG00000098988	0	0	5	4	5	0	0	0	0	0	0	1	0	0	0
ENSDARG00000098989	24	9	34	10	42	7	10	5	0	0	10	13	13	0	22
ENSDARG00000098991	9	0	17	0	0	0	0	6	0	0	0	7	10	0	0
ENSDARG00000098992	15	0	0	2	0	0	0	8	6	10	0	12	3	9	10
ENSDARG00000098994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098995	4	2	0	0	13	8	15	0	0	7	0	0	0	4	0
ENSDARG00000098999	69	3	46	21	17	73	27	20	6	22	27	55	18	43	42
ENSDARG00000099002	9	6	13	0	2	7	0	0	0	5	2	10	7	0	7
ENSDARG00000099003	8	6	16	17	2	11	6	9	5	13	9	18	15	4	7
ENSDARG00000099004	205	62	136	88	105	180	70	56	78	37	41	117	180	75	23
ENSDARG00000099005	33	9	50	80	0	30	12	15	14	63	18	16	170	2	11
ENSDARG00000099006	17	19	4	0	28	3	2	23	1	2	3	4	2	14	4
ENSDARG00000099008	66	29	38	5	27	10	11	25	15	2	24	54	94	27	16
ENSDARG00000099009	5	0	1	2	7	5	0	0	0	1	0	8	8	0	3
ENSDARG00000099014	106	14	45	2	13	32	36	18	16	12	14	38	8	12	4
ENSDARG00000099015	42	0	10	7	6	7	4	12	7	4	21	28	9	4	13
ENSDARG00000099021	390	34	155	70	206	497	113	75	42	38	89	167	294	99	45
ENSDARG00000099022	522	72	243	136	248	282	122	107	167	54	174	284	207	48	159
ENSDARG00000099023	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
ENSDARG00000099024	56	7	0	20	35	27	16	18	7	0	6	0	48	9	33
ENSDARG00000099025	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2
ENSDARG00000099026	22	14	2	8	6	7	8	13	1	5	14	36	2	0	10
ENSDARG00000099027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099031	118	24	75	32	99	104	41	61	64	37	59	86	113	27	60
ENSDARG00000099032	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099034	130	17	106	39	88	90	50	72	16	1	69	185	144	18	82
ENSDARG00000099035	328	0	235	69	0	35	0	41	51	0	0	207	50	27	15
ENSDARG00000099038	18	0	26	3	2	12	5	8	3	9	12	9	23	0	0
ENSDARG00000099039	430	50	197	140	153	298	120	121	171	55	146	211	365	50	143
ENSDARG00000099042	15	0	0	0	4	8	0	1	0	0	0	0	0	0	0
ENSDARG00000099045	163	45	62	54	84	172	85	68	116	40	45	217	125	25	81
ENSDARG00000099046	0	0	23	0	0	0	4	0	9	0	10	0	0	13	6
ENSDARG00000099048	23	9	2	2	0	36	10	0	0	0	1	0	35	6	0
ENSDARG00000099049	46	10	29	0	34	22	1	14	3	13	16	44	9	3	6
ENSDARG00000099052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099056	5	0	14	0	7	9	0	3	7	0	6	50	19	0	0
ENSDARG00000099058	2	0	0	0	0	0	0	0	0	0	1	5	0	0	0
ENSDARG00000099060	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0
ENSDARG00000099061	0	0	0	0	4	0	5	3	0	0	0	0	0	0	0
ENSDARG00000099064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099069	31	6	20	37	32	62	35	47	10	11	11	39	48	10	15
ENSDARG00000099070	2	5	7	8	7	6	0	0	0	3	0	7	17	0	0
ENSDARG00000099073	0	0	0	0	0	0	7	0	0	0	0	1	0	0	3
ENSDARG00000099074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000099076	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSDARG00000099078	164	14	79	17	105	98	49	38	46	31	44	122	102	21	48
ENSDARG00000099079	273	61	129	89	145	203	80	73	155	31	139	194	333	31	100
ENSDARG00000099080	350	101	281	91	58	206	93	114	110	79	90	271	279	89	80
ENSDARG00000099084	136	13	72	27	53	59	64	101	29	16	42	137	155	26	45
ENSDARG00000099088	95	4	24	37	27	33	28	22	47	2	61	16	31	4	10
ENSDARG00000099090	1	5	1	0	3	2	1	3	0	0	6	13	3	0	5
ENSDARG00000099092	90	22	42	1	7	43	11	23	7	3	7	27	2	40	16
ENSDARG00000099093	856	193	386	254	374	427	329	166	418	147	370	515	733	147	264
ENSDARG00000099096	170	35	75	22	62	94	44	55	52	15	38	202	152	39	19
ENSDARG00000099098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099101	225	46	74	27	78	34	41	12	44	11	40	46	63	7	26
ENSDARG00000099104	802	225	455	214	464	422	300	288	249	73	272	614	436	181	204
ENSDARG00000099106	143	45	49	21	58	84	28	43	51	18	43	185	60	45	20
ENSDARG00000099108	63	2	3	14	25	107	31	11	0	8	31	34	83	16	21
ENSDARG00000099111	14	5	30	16	7	19	3	40	3	3	4	8	14	0	3
ENSDARG00000099112	6	0	20	10	110	42	5	0	38	0	1	47	3	0	0
ENSDARG00000099113	130	39	114	51	93	36	36	27	47	25	98	92	127	83	35
ENSDARG00000099116	12	0	10	0	2	15	27	17	2	0	10	18	45	0	23
ENSDARG00000099117	4	0	0	0	4	7	0	1	0	7	1	0	0	0	0
ENSDARG00000099118	143	47	131	38	60	80	71	27	37	15	35	85	267	17	22
ENSDARG00000099121	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000099122	50	18	14	3	4	5	9	2	0	0	11	2	4	4	0
ENSDARG00000099123	11	3	36	2	0	19	26	13	12	26	6	8	23	10	0
ENSDARG00000099124	5	0	37	11	25	2	0	7	0	17	12	15	14	2	0
ENSDARG00000099129	31	4	11	0	23	35	0	19	18	0	0	27	44	10	5
ENSDARG00000099133	27	0	33	50	76	42	28	27	15	15	19	53	66	3	10
ENSDARG00000099137	177	28	151	39	67	115	112	82	118	59	64	313	135	6	45
ENSDARG00000099138	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
ENSDARG00000099139	225	20	50	67	64	113	44	46	43	27	56	110	113	17	49
ENSDARG00000099140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099143	216	56	71	56	59	115	119	60	348	41	28	91	277	32	36
ENSDARG00000099144	230	86	125	100	150	222	110	64	79	28	93	115	138	38	54
ENSDARG00000099148	131	6	54	41	48	34	91	13	33	15	20	40	130	24	15
ENSDARG00000099149	33	0	23	3	23	48	14	3	4	0	14	36	35	9	0
ENSDARG00000099151	215	97	129	74	83	152	91	80	76	49	146	126	148	26	73
ENSDARG00000099152	1	1	17	0	1	9	3	2	2	0	5	0	1	0	0
ENSDARG00000099154	15	3	70	18	20	82	32	11	23	0	44	49	53	0	4
ENSDARG00000099155	1	0	1	0	0	0	0	6	0	0	0	3	0	3	2
ENSDARG00000099156	75	7	11	13	10	42	17	13	22	15	34	55	44	3	4
ENSDARG00000099159	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0
ENSDARG00000099161	0	0	19	0	0	0	5	0	0	0	0	0	4	0	3
ENSDARG00000099164	20	14	11	10	11	33	2	25	13	30	26	57	27	14	12
ENSDARG00000099168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099169	1	0	0	0	0	2	0	0	0	0	3	2	0	1	0
ENSDARG00000099170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099172	60	7	22	6	2	36	17	0	7	8	23	34	27	6	13
ENSDARG00000099173	5	0	7	10	10	2	9	8	0	0	21	4	7	5	0
ENSDARG00000099174	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
ENSDARG00000099175	150	57	97	83	100	133	111	93	49	28	101	162	221	44	75
ENSDARG00000099177	28	7	2	27	6	7	29	51	24	12	21	44	22	26	24
ENSDARG00000099178	32	10	41	2	36	15	34	9	7	0	9	68	55	0	1
ENSDARG00000099181	0	0	0	0	0	0	0	0	0	0	0	0	6	8	9
ENSDARG00000099182	46	9	35	18	50	59	37	23	15	8	35	74	73	6	12
ENSDARG00000099183	28	24	2	5	21	6	1	0	2	1	3	19	0	4	5
ENSDARG00000099184	311	90	202	138	90	241	172	93	105	41	106	202	195	62	88
ENSDARG00000099185	102	89	139	318	306	178	154	240	336	25	325	400	421	49	115
ENSDARG00000099186	388	22	237	37	53	163	106	88	98	34	106	45	104	58	43
ENSDARG00000099187	14	0	13	22	21	29	18	14	7	5	6	38	12	27	8
ENSDARG00000099194	168	21	143	43	71	93	89	95	56	33	59	119	137	58	65
ENSDARG00000099195	7	6	15	2	3	8	11	0	6	10	0	18	14	0	2
ENSDARG00000099196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099197	49927	10679	27286	17155	26202	40353	20700	18786	18802	9041	18862	34806	35186	9723	16685
ENSDARG00000099198	0	0	10	0	12	0	0	0	0	0	0	3	0	0	6
ENSDARG00000099199	172	23	70	47	42	134	67	35	62	43	47	225	225	50	75
ENSDARG00000099200	63	21	65	56	54	69	69	30	74	6	47	60	56	32	50
ENSDARG00000099201	79	18	69	4	49	41	51	3	37	5	36	88	56	8	34
ENSDARG00000099203	711	387	514	298	202	590	404	230	171	121	201	944	634	178	223
ENSDARG00000099205	0	0	0	1	0	16	0	1	0	0	0	0	0	0	17
ENSDARG00000099207	3	0	2	4	0	8	14	0	0	0	5	5	35	1	2
ENSDARG00000099208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099213	452	91	164	134	116	167	133	171	100	65	68	295	321	45	105
ENSDARG00000099216	0	0	0	8	0	7	0	13	0	6	12	25	20	0	0
ENSDARG00000099217	2	0	0	0	10	0	0	0	0	0	0	2	0	0	3
