H4,Counts
ENSDARG00000071499,0
ENSDARG00000071500,24
ENSDARG00000071501,63
ENSDARG00000071506,99
ENSDARG00000071518,13
ENSDARG00000071524,181
ENSDARG00000071541,0
ENSDARG00000071543,0
ENSDARG00000071548,14
ENSDARG00000071549,9
ENSDARG00000071551,0
ENSDARG00000071553,0
ENSDARG00000071555,5
ENSDARG00000071558,2
ENSDARG00000071560,0
ENSDARG00000071562,114
ENSDARG00000071565,2
ENSDARG00000071566,9
ENSDARG00000071567,0
ENSDARG00000071570,21
ENSDARG00000071573,2
ENSDARG00000071578,0
ENSDARG00000071579,0
ENSDARG00000071581,0
ENSDARG00000071583,0
ENSDARG00000071585,3
ENSDARG00000071586,52
ENSDARG00000071588,0
ENSDARG00000071589,5
ENSDARG00000071590,2
ENSDARG00000071592,0
ENSDARG00000071594,0
ENSDARG00000071596,54
ENSDARG00000071601,0
ENSDARG00000071604,0
ENSDARG00000071618,0
ENSDARG00000071626,41
ENSDARG00000071629,23
ENSDARG00000071636,0
ENSDARG00000071640,15
ENSDARG00000071643,1
ENSDARG00000071644,0
ENSDARG00000071648,1
ENSDARG00000071652,3
ENSDARG00000071653,0
ENSDARG00000071656,8
ENSDARG00000071657,0
ENSDARG00000071658,213
ENSDARG00000071662,0
ENSDARG00000071667,0
ENSDARG00000071669,0
ENSDARG00000071670,3
ENSDARG00000071671,5
ENSDARG00000071673,18
ENSDARG00000071678,66
ENSDARG00000071679,0
ENSDARG00000071680,1
ENSDARG00000071683,120
ENSDARG00000071684,117
ENSDARG00000071685,2
ENSDARG00000071691,41
ENSDARG00000071692,53
ENSDARG00000071694,0
ENSDARG00000071695,0
ENSDARG00000071697,52
ENSDARG00000071699,5
ENSDARG00000071701,0
ENSDARG00000071709,52
ENSDARG00000071714,15
ENSDARG00000071719,13
ENSDARG00000071724,0
ENSDARG00000071725,0
ENSDARG00000071727,0
ENSDARG00000071733,2
ENSDARG00000071735,0
ENSDARG00000071741,0
ENSDARG00000071745,0
ENSDARG00000071772,19
ENSDARG00000071774,5
ENSDARG00000071790,0
ENSDARG00000071819,2
ENSDARG00000071823,63
ENSDARG00000071833,0
ENSDARG00000071841,0
ENSDARG00000071860,10
ENSDARG00000071863,76
ENSDARG00000071864,0
ENSDARG00000071868,73
ENSDARG00000071871,0
ENSDARG00000071872,36
ENSDARG00000071876,0
ENSDARG00000071877,3
ENSDARG00000071878,5
ENSDARG00000071879,100
ENSDARG00000071880,0
ENSDARG00000071881,13
ENSDARG00000071904,106
ENSDARG00000071906,144
ENSDARG00000073665,3
ENSDARG00000073673,18
ENSDARG00000073675,0
ENSDARG00000073684,113
ENSDARG00000073686,7
ENSDARG00000073688,67
ENSDARG00000073695,0
ENSDARG00000073696,33
ENSDARG00000073699,15
ENSDARG00000073704,34
ENSDARG00000073705,4
ENSDARG00000073707,82
ENSDARG00000073708,0
ENSDARG00000073709,0
ENSDARG00000073710,308
ENSDARG00000073711,8
ENSDARG00000073713,6
ENSDARG00000073716,1
ENSDARG00000073718,0
ENSDARG00000073720,0
ENSDARG00000073721,10
ENSDARG00000073723,2
ENSDARG00000073724,4
ENSDARG00000073726,0
ENSDARG00000073728,16
ENSDARG00000073731,42
ENSDARG00000073732,226
ENSDARG00000073735,0
ENSDARG00000073737,7
ENSDARG00000073738,43
ENSDARG00000073741,18
ENSDARG00000073742,56
ENSDARG00000073743,0
ENSDARG00000073744,31
ENSDARG00000073747,9
ENSDARG00000073750,44
ENSDARG00000073752,411
ENSDARG00000073753,79
ENSDARG00000073756,9
ENSDARG00000073757,17
ENSDARG00000073761,20
ENSDARG00000073764,10
ENSDARG00000073765,4
ENSDARG00000073766,1
ENSDARG00000073769,41
ENSDARG00000073771,4
ENSDARG00000073773,4
ENSDARG00000073781,0
ENSDARG00000073786,0
ENSDARG00000073787,0
ENSDARG00000073789,9
ENSDARG00000073792,33
ENSDARG00000073799,0
ENSDARG00000073801,10
ENSDARG00000073802,85
ENSDARG00000073808,0
ENSDARG00000073810,17
ENSDARG00000073812,0
ENSDARG00000073813,4
ENSDARG00000073814,3
ENSDARG00000073820,0
ENSDARG00000073821,0
ENSDARG00000073822,86
ENSDARG00000073824,111
ENSDARG00000073837,32
ENSDARG00000073841,459
ENSDARG00000073843,128
ENSDARG00000073844,0
ENSDARG00000073845,9
ENSDARG00000073847,0
ENSDARG00000073848,56
ENSDARG00000073850,0
ENSDARG00000073857,22
ENSDARG00000073858,0
ENSDARG00000073859,35
ENSDARG00000073860,0
ENSDARG00000073866,12
ENSDARG00000073867,2
ENSDARG00000073869,29
ENSDARG00000073870,1
ENSDARG00000073872,62
ENSDARG00000073874,30
ENSDARG00000073876,0
ENSDARG00000073881,0
ENSDARG00000073883,300
ENSDARG00000073891,0
ENSDARG00000073892,40
ENSDARG00000073893,6
ENSDARG00000073896,2
ENSDARG00000073899,9
ENSDARG00000073900,0
ENSDARG00000073901,0
ENSDARG00000073902,85
ENSDARG00000073905,6
ENSDARG00000073909,0
ENSDARG00000073910,1
ENSDARG00000073911,60
ENSDARG00000073912,0
ENSDARG00000073913,0
ENSDARG00000073914,3
ENSDARG00000073915,0
ENSDARG00000073917,38
ENSDARG00000073918,30
ENSDARG00000073920,21
ENSDARG00000073923,12
ENSDARG00000073926,252
ENSDARG00000073931,28
ENSDARG00000073933,11
ENSDARG00000073935,1
ENSDARG00000073936,0
ENSDARG00000073944,596
ENSDARG00000073947,0
ENSDARG00000073948,0
ENSDARG00000073950,0
ENSDARG00000073952,33
ENSDARG00000073957,15
ENSDARG00000073959,0
ENSDARG00000073961,0
ENSDARG00000073962,16
ENSDARG00000073963,15
ENSDARG00000073965,0
ENSDARG00000073970,6
ENSDARG00000073974,8
ENSDARG00000073978,12
ENSDARG00000073985,3
ENSDARG00000073988,135
ENSDARG00000073996,22
ENSDARG00000073997,70
ENSDARG00000073998,2
ENSDARG00000073999,41
ENSDARG00000074001,67
ENSDARG00000074002,3
ENSDARG00000074004,15
ENSDARG00000074009,5
ENSDARG00000074012,4
ENSDARG00000074014,0
ENSDARG00000074016,0
ENSDARG00000074017,132
ENSDARG00000074023,43
ENSDARG00000074029,1
ENSDARG00000074030,192
ENSDARG00000074031,17
ENSDARG00000074033,1
ENSDARG00000074034,17
ENSDARG00000074036,0
ENSDARG00000074041,71
ENSDARG00000074050,2
ENSDARG00000074052,0
ENSDARG00000074056,13
ENSDARG00000074057,310
ENSDARG00000074059,142
ENSDARG00000074060,56
ENSDARG00000074062,0
ENSDARG00000074064,19
ENSDARG00000074066,0
ENSDARG00000074069,0
ENSDARG00000074070,6
ENSDARG00000074071,31
ENSDARG00000074072,0
ENSDARG00000074073,84
ENSDARG00000074074,0
ENSDARG00000074075,11
ENSDARG00000074079,1
ENSDARG00000074081,1
ENSDARG00000074082,36
ENSDARG00000074084,34
ENSDARG00000074085,0
ENSDARG00000074086,21
ENSDARG00000074087,1
ENSDARG00000074094,19
ENSDARG00000074098,18
ENSDARG00000074100,0
ENSDARG00000074111,0
ENSDARG00000074117,0
ENSDARG00000074118,0
ENSDARG00000074119,27
ENSDARG00000074120,35
ENSDARG00000074121,161
ENSDARG00000074125,7
ENSDARG00000074126,5
ENSDARG00000074129,46
ENSDARG00000074131,59
ENSDARG00000074132,0
ENSDARG00000074136,0
ENSDARG00000074137,51
ENSDARG00000074143,144
ENSDARG00000074146,8
ENSDARG00000074148,6
ENSDARG00000074149,162
ENSDARG00000074150,0
ENSDARG00000074153,22
ENSDARG00000074156,9
ENSDARG00000074160,0
ENSDARG00000074161,139
ENSDARG00000074163,0
ENSDARG00000074166,372
ENSDARG00000074168,264
ENSDARG00000074169,64
ENSDARG00000074170,0
ENSDARG00000074179,0
ENSDARG00000074182,0
ENSDARG00000074183,91
ENSDARG00000074184,169
ENSDARG00000074185,0
ENSDARG00000074191,0
ENSDARG00000074201,537
ENSDARG00000074204,0
ENSDARG00000074205,0
ENSDARG00000074210,0
ENSDARG00000074212,0
ENSDARG00000074213,10
ENSDARG00000074216,18
ENSDARG00000074217,0
ENSDARG00000074219,30
ENSDARG00000074221,127
ENSDARG00000074222,6
ENSDARG00000074223,36
ENSDARG00000074225,25
ENSDARG00000074226,6
ENSDARG00000074229,476
ENSDARG00000074231,6
ENSDARG00000074233,68
ENSDARG00000074235,0
ENSDARG00000074238,20
ENSDARG00000074242,556
ENSDARG00000074244,45
ENSDARG00000074245,589
ENSDARG00000074246,82
ENSDARG00000074248,15
ENSDARG00000074253,2
ENSDARG00000074254,8
ENSDARG00000074255,34
ENSDARG00000074258,13
ENSDARG00000074262,0
ENSDARG00000074265,3
ENSDARG00000074266,24
ENSDARG00000074270,32
ENSDARG00000074271,0
ENSDARG00000074274,0
ENSDARG00000074275,88
ENSDARG00000074282,31
ENSDARG00000074283,43
ENSDARG00000074285,0
ENSDARG00000074286,6
ENSDARG00000074287,8
ENSDARG00000074289,19
ENSDARG00000074293,34
ENSDARG00000074298,89
ENSDARG00000074301,31
ENSDARG00000074302,0
ENSDARG00000074303,92
ENSDARG00000074305,2
ENSDARG00000074306,0
ENSDARG00000074307,118
ENSDARG00000074308,13
ENSDARG00000074309,50
ENSDARG00000074310,5
ENSDARG00000074311,157
ENSDARG00000074314,31
ENSDARG00000074316,51
ENSDARG00000074317,24
ENSDARG00000074319,31
ENSDARG00000074320,40
ENSDARG00000074321,4
ENSDARG00000074322,0
ENSDARG00000074323,0
ENSDARG00000074325,0
ENSDARG00000074326,16
ENSDARG00000074328,125
ENSDARG00000074329,60
ENSDARG00000074331,36
ENSDARG00000074334,0
ENSDARG00000074335,134
ENSDARG00000074337,121
ENSDARG00000074340,39
ENSDARG00000074341,8
ENSDARG00000074345,52
ENSDARG00000074346,13
ENSDARG00000074356,0
ENSDARG00000074359,0
ENSDARG00000074360,0
ENSDARG00000074362,0
ENSDARG00000074363,88
ENSDARG00000074365,10
ENSDARG00000074367,25
ENSDARG00000074371,0
ENSDARG00000074372,76
ENSDARG00000074376,67
ENSDARG00000074378,2
ENSDARG00000074379,0
ENSDARG00000074381,253
ENSDARG00000074384,0
ENSDARG00000074387,7
ENSDARG00000074389,6
ENSDARG00000074390,14
ENSDARG00000074393,0
ENSDARG00000074396,1
ENSDARG00000074401,4
ENSDARG00000074403,21
ENSDARG00000074410,0
ENSDARG00000074414,10
ENSDARG00000074415,19
ENSDARG00000074419,48
ENSDARG00000074424,42
ENSDARG00000074425,14
ENSDARG00000074426,0
ENSDARG00000074428,0
ENSDARG00000074431,118
ENSDARG00000074435,11
ENSDARG00000074441,0
ENSDARG00000074442,14
ENSDARG00000074443,59
ENSDARG00000074447,29
ENSDARG00000074451,22
ENSDARG00000074453,127
ENSDARG00000074456,12
ENSDARG00000074457,30
ENSDARG00000074465,170
ENSDARG00000074466,1
ENSDARG00000074468,28
ENSDARG00000074469,15
ENSDARG00000074471,117
ENSDARG00000074476,0
ENSDARG00000074480,67
ENSDARG00000074481,100
ENSDARG00000074488,2
ENSDARG00000074490,43
ENSDARG00000074498,272
ENSDARG00000074501,3
ENSDARG00000074502,223
ENSDARG00000074505,16
ENSDARG00000074506,57
ENSDARG00000074507,15
ENSDARG00000074508,109
ENSDARG00000074509,0
ENSDARG00000074510,39
ENSDARG00000074521,97
ENSDARG00000074524,24
ENSDARG00000074526,37
ENSDARG00000074527,1
ENSDARG00000074528,1
ENSDARG00000074530,9
ENSDARG00000074531,144
ENSDARG00000074533,1
ENSDARG00000074535,15
ENSDARG00000074538,0
ENSDARG00000074540,21
ENSDARG00000074544,39
ENSDARG00000074546,5
ENSDARG00000074547,0
ENSDARG00000074548,32
ENSDARG00000074552,25
ENSDARG00000074554,58
ENSDARG00000074556,11
ENSDARG00000074558,77
ENSDARG00000074560,1
ENSDARG00000074561,7
ENSDARG00000074563,27
ENSDARG00000074564,39
ENSDARG00000074565,1
ENSDARG00000074571,7
ENSDARG00000074572,113
ENSDARG00000074575,87
ENSDARG00000074581,141
ENSDARG00000074582,0
ENSDARG00000074583,35
ENSDARG00000074588,2
ENSDARG00000074589,39
ENSDARG00000074590,4
ENSDARG00000074591,0
ENSDARG00000074597,35
ENSDARG00000074599,8
ENSDARG00000074600,0
ENSDARG00000074601,11
ENSDARG00000074602,12
ENSDARG00000074604,0
ENSDARG00000074607,2
ENSDARG00000074610,0
ENSDARG00000074611,71
ENSDARG00000074613,0
ENSDARG00000074617,10
ENSDARG00000074623,37
ENSDARG00000074624,291
ENSDARG00000074626,13
ENSDARG00000074628,0
ENSDARG00000074633,3
ENSDARG00000074634,17
ENSDARG00000074635,386
ENSDARG00000074636,39
ENSDARG00000074638,0
ENSDARG00000074640,27
ENSDARG00000074644,56
ENSDARG00000074645,67
ENSDARG00000074646,12
ENSDARG00000074652,8
ENSDARG00000074653,0
ENSDARG00000074656,0
ENSDARG00000074660,40
ENSDARG00000074661,0
ENSDARG00000074662,0
ENSDARG00000074663,3
ENSDARG00000074665,16
ENSDARG00000074666,0
ENSDARG00000074667,126
ENSDARG00000074669,8
ENSDARG00000074670,1
ENSDARG00000074671,55
ENSDARG00000074675,55
ENSDARG00000074676,130
ENSDARG00000074677,34
ENSDARG00000074680,291
ENSDARG00000074684,0
ENSDARG00000074686,331
ENSDARG00000074688,40
ENSDARG00000074690,5
ENSDARG00000074691,3
ENSDARG00000074695,45
ENSDARG00000074696,0
ENSDARG00000074697,33
ENSDARG00000074698,0
ENSDARG00000074702,118
ENSDARG00000074703,7
ENSDARG00000074708,0
ENSDARG00000074712,0
ENSDARG00000074715,14
ENSDARG00000074719,0
ENSDARG00000074720,0
ENSDARG00000074721,0
ENSDARG00000074723,99
ENSDARG00000074726,8
ENSDARG00000074727,8
ENSDARG00000074728,7
ENSDARG00000074730,2
ENSDARG00000074732,0
ENSDARG00000074734,12
ENSDARG00000074739,12
ENSDARG00000074740,8
ENSDARG00000074742,0
ENSDARG00000074745,28
ENSDARG00000074746,8
ENSDARG00000074747,152
ENSDARG00000074749,57
ENSDARG00000074750,23
ENSDARG00000074752,302
ENSDARG00000074754,0
ENSDARG00000074756,26
ENSDARG00000074757,1
ENSDARG00000074758,256
ENSDARG00000074759,147
ENSDARG00000074760,12
ENSDARG00000074761,45
ENSDARG00000074762,0
ENSDARG00000074763,0
ENSDARG00000074764,0
ENSDARG00000074765,0
ENSDARG00000074768,1
ENSDARG00000074771,0
ENSDARG00000074772,22
ENSDARG00000074773,0
ENSDARG00000074776,0
ENSDARG00000074777,103
ENSDARG00000074779,175
ENSDARG00000074781,171
ENSDARG00000074782,0
ENSDARG00000074790,16
ENSDARG00000074791,5
ENSDARG00000074794,51
ENSDARG00000074796,8
ENSDARG00000074802,0
ENSDARG00000074804,137
ENSDARG00000074806,28
ENSDARG00000074807,6
ENSDARG00000074808,2
ENSDARG00000074809,2
ENSDARG00000074812,4
ENSDARG00000074813,0
ENSDARG00000074815,6
ENSDARG00000074816,0
ENSDARG00000074818,5
ENSDARG00000074819,26
ENSDARG00000074820,1
ENSDARG00000074824,0
ENSDARG00000074827,0
ENSDARG00000074828,0
ENSDARG00000074829,0
ENSDARG00000074836,0
ENSDARG00000074839,52
ENSDARG00000074842,0
ENSDARG00000074843,29
ENSDARG00000074844,2
ENSDARG00000074846,77
ENSDARG00000074848,8
ENSDARG00000074849,12
ENSDARG00000074850,7
ENSDARG00000074851,8
ENSDARG00000074852,16
ENSDARG00000074854,0
ENSDARG00000074858,38
ENSDARG00000074860,3
ENSDARG00000074863,23
ENSDARG00000074865,156
ENSDARG00000074866,37
ENSDARG00000074867,62
ENSDARG00000074869,38
ENSDARG00000074873,0
ENSDARG00000074876,30
ENSDARG00000074889,30
ENSDARG00000074892,11
ENSDARG00000074894,8
ENSDARG00000074895,8
ENSDARG00000074897,0
ENSDARG00000074899,280
ENSDARG00000074902,25
ENSDARG00000074903,37
ENSDARG00000074904,28
ENSDARG00000074905,44
ENSDARG00000074906,17
ENSDARG00000074908,106
ENSDARG00000074909,44
ENSDARG00000074910,29
ENSDARG00000074914,0
ENSDARG00000074915,0
ENSDARG00000074919,80
ENSDARG00000074921,93
ENSDARG00000074927,6
ENSDARG00000074928,0
ENSDARG00000074930,0
ENSDARG00000074933,5
ENSDARG00000074947,4
ENSDARG00000074949,0
ENSDARG00000074950,0
ENSDARG00000074955,226
ENSDARG00000074966,0
ENSDARG00000074967,32
ENSDARG00000074968,4
ENSDARG00000074979,81
ENSDARG00000074983,0
ENSDARG00000074985,4
ENSDARG00000074989,10
ENSDARG00000074995,48
ENSDARG00000074996,41
ENSDARG00000075007,40
ENSDARG00000075008,2
ENSDARG00000075012,1
ENSDARG00000075013,6
ENSDARG00000075014,2
ENSDARG00000075015,7
ENSDARG00000075016,2
ENSDARG00000075017,6
ENSDARG00000075021,48
ENSDARG00000075022,3
ENSDARG00000075024,78
ENSDARG00000075025,0
ENSDARG00000075027,0
ENSDARG00000075030,0
ENSDARG00000075033,23
ENSDARG00000075034,34
ENSDARG00000075036,0
ENSDARG00000075041,124
ENSDARG00000075043,59
ENSDARG00000075045,11
ENSDARG00000075046,6
ENSDARG00000075048,135
ENSDARG00000075053,0
ENSDARG00000075054,65
ENSDARG00000075055,0
ENSDARG00000075057,3
ENSDARG00000075058,23
ENSDARG00000075067,9
ENSDARG00000075072,0
ENSDARG00000075083,16
ENSDARG00000075090,0
ENSDARG00000075092,0
ENSDARG00000075098,24
ENSDARG00000075100,45
ENSDARG00000075107,8
ENSDARG00000075108,0
ENSDARG00000075110,82
ENSDARG00000075111,11
ENSDARG00000075112,5
ENSDARG00000075113,0
ENSDARG00000075116,49
ENSDARG00000075121,5
ENSDARG00000075123,7
ENSDARG00000075126,57
ENSDARG00000075128,0
ENSDARG00000075129,11
ENSDARG00000075132,73
ENSDARG00000075133,101
ENSDARG00000075134,0
ENSDARG00000075139,25
ENSDARG00000075141,0
ENSDARG00000075143,0
ENSDARG00000075147,0
ENSDARG00000075149,12
ENSDARG00000075151,0
ENSDARG00000075156,62
ENSDARG00000075158,165
ENSDARG00000075159,0
ENSDARG00000075161,31
ENSDARG00000075163,0
ENSDARG00000075164,10
ENSDARG00000075165,28
ENSDARG00000075169,0
ENSDARG00000075170,15
ENSDARG00000075172,6
ENSDARG00000075173,26
ENSDARG00000075177,12
ENSDARG00000075178,0
ENSDARG00000075179,0
ENSDARG00000075181,0
ENSDARG00000075183,3
ENSDARG00000075188,5
ENSDARG00000075189,108
ENSDARG00000075191,0
ENSDARG00000075192,55
ENSDARG00000075194,23
ENSDARG00000075201,84
ENSDARG00000075203,0
ENSDARG00000075206,0
ENSDARG00000075209,18
ENSDARG00000075211,557
ENSDARG00000075212,0
ENSDARG00000075215,23
ENSDARG00000075217,0
ENSDARG00000075222,174
ENSDARG00000075225,56
ENSDARG00000075226,62
ENSDARG00000075229,0
ENSDARG00000075230,61
ENSDARG00000075240,0
ENSDARG00000075245,31
ENSDARG00000075248,0
ENSDARG00000075249,60
ENSDARG00000075252,399
ENSDARG00000075253,53
ENSDARG00000075261,6
ENSDARG00000075263,0
ENSDARG00000075264,11
ENSDARG00000075265,0
ENSDARG00000075269,32
ENSDARG00000075271,24
ENSDARG00000075273,2
ENSDARG00000075277,56
ENSDARG00000075281,57
ENSDARG00000075282,294
ENSDARG00000075284,12
ENSDARG00000075285,1
ENSDARG00000075288,0
ENSDARG00000075292,4
ENSDARG00000075295,56
ENSDARG00000075296,19
ENSDARG00000075297,3
ENSDARG00000075299,2
ENSDARG00000075301,0
ENSDARG00000075307,9
ENSDARG00000075314,20
ENSDARG00000075321,10
ENSDARG00000075323,12
ENSDARG00000075325,6
ENSDARG00000075327,156
ENSDARG00000075330,0
ENSDARG00000075331,195
ENSDARG00000075332,26
ENSDARG00000075333,12
ENSDARG00000075334,27
ENSDARG00000075337,55
ENSDARG00000075340,74
ENSDARG00000075343,0
ENSDARG00000075345,0
ENSDARG00000075346,57
ENSDARG00000075347,16
ENSDARG00000075349,161
ENSDARG00000075352,14
ENSDARG00000075354,8
ENSDARG00000075355,0
ENSDARG00000075362,33
ENSDARG00000075368,2
ENSDARG00000075369,22
ENSDARG00000075375,0
ENSDARG00000075376,65
ENSDARG00000075380,72
ENSDARG00000075382,14
ENSDARG00000075383,0
ENSDARG00000075385,29
ENSDARG00000075389,0
ENSDARG00000075393,38
ENSDARG00000075395,0
ENSDARG00000075397,0
ENSDARG00000075400,40
ENSDARG00000075403,0
ENSDARG00000075405,15
ENSDARG00000075407,0
ENSDARG00000075416,0
ENSDARG00000075417,30
ENSDARG00000075421,0
ENSDARG00000075428,0
ENSDARG00000075433,268
ENSDARG00000075435,352
ENSDARG00000075436,64
ENSDARG00000075437,8
ENSDARG00000075441,0
ENSDARG00000075444,2
ENSDARG00000075445,29
ENSDARG00000075446,54
ENSDARG00000075450,8
ENSDARG00000075454,0
ENSDARG00000075455,52
ENSDARG00000075456,98
ENSDARG00000075459,91
ENSDARG00000075461,182
ENSDARG00000075463,12
ENSDARG00000075467,8
ENSDARG00000075468,6
ENSDARG00000075470,28
ENSDARG00000075476,8
ENSDARG00000075480,0
ENSDARG00000075482,29
ENSDARG00000075487,0
ENSDARG00000075491,203
ENSDARG00000075492,1
ENSDARG00000075501,0
ENSDARG00000075504,0
ENSDARG00000075505,35
ENSDARG00000075508,28
ENSDARG00000075509,27
ENSDARG00000075513,21
ENSDARG00000075515,0
ENSDARG00000075517,0
ENSDARG00000075521,4
ENSDARG00000075525,0
ENSDARG00000075526,126
ENSDARG00000075527,0
ENSDARG00000075528,0
ENSDARG00000075530,2
ENSDARG00000075532,0
ENSDARG00000075533,1
ENSDARG00000075536,34
ENSDARG00000075538,2
ENSDARG00000075539,44
ENSDARG00000075541,0
ENSDARG00000075542,1471
ENSDARG00000075543,108
ENSDARG00000075545,152
ENSDARG00000075549,86
ENSDARG00000075551,4
ENSDARG00000075555,38
ENSDARG00000075556,74
ENSDARG00000075557,1
ENSDARG00000075559,27
ENSDARG00000075560,521
ENSDARG00000075561,0
ENSDARG00000075562,0
ENSDARG00000075564,88
ENSDARG00000075565,14
ENSDARG00000075567,21
ENSDARG00000075569,135
ENSDARG00000075570,61
ENSDARG00000075571,68
ENSDARG00000075580,0
ENSDARG00000075584,39
ENSDARG00000075592,10
ENSDARG00000075593,102
ENSDARG00000075597,132
ENSDARG00000075598,0
ENSDARG00000075599,5
ENSDARG00000075600,0
ENSDARG00000075606,49
ENSDARG00000075608,0
ENSDARG00000075612,48
ENSDARG00000075614,0
ENSDARG00000075616,4
ENSDARG00000075618,14
ENSDARG00000075619,0
ENSDARG00000075621,0
ENSDARG00000075622,0
ENSDARG00000075624,67
ENSDARG00000075625,89
ENSDARG00000075626,0
ENSDARG00000075629,0
ENSDARG00000075632,0
ENSDARG00000075634,0
ENSDARG00000075639,45
ENSDARG00000075641,0
ENSDARG00000075643,0
ENSDARG00000075648,16
ENSDARG00000075650,20
ENSDARG00000075664,0
ENSDARG00000075666,87
ENSDARG00000075670,197
ENSDARG00000075671,0
ENSDARG00000075672,13
ENSDARG00000075673,152
ENSDARG00000075676,0
ENSDARG00000075677,0
ENSDARG00000075682,2
ENSDARG00000075685,188
ENSDARG00000075687,64
ENSDARG00000075694,0
ENSDARG00000075697,2
ENSDARG00000075698,0
ENSDARG00000075700,0
ENSDARG00000075706,118
ENSDARG00000075707,109
ENSDARG00000075709,25
ENSDARG00000075713,3
ENSDARG00000075714,3
ENSDARG00000075715,0
ENSDARG00000075718,20
ENSDARG00000075720,2
ENSDARG00000075721,3
ENSDARG00000075723,0
ENSDARG00000075725,23
ENSDARG00000075726,17
ENSDARG00000075727,18
ENSDARG00000075730,3
ENSDARG00000075731,0
ENSDARG00000075732,0
ENSDARG00000075733,15
ENSDARG00000075735,37
ENSDARG00000075737,12
ENSDARG00000075743,0
ENSDARG00000075745,0
ENSDARG00000075747,62
ENSDARG00000075748,1
ENSDARG00000075752,109
ENSDARG00000075754,65
ENSDARG00000075757,0
ENSDARG00000075758,183
ENSDARG00000075759,66
ENSDARG00000075765,7
ENSDARG00000075766,2
ENSDARG00000075768,70
ENSDARG00000075774,88
ENSDARG00000075780,0
ENSDARG00000075783,13
ENSDARG00000075785,0
ENSDARG00000075791,0
ENSDARG00000075793,84
ENSDARG00000075795,2
ENSDARG00000075798,47
ENSDARG00000075800,0
ENSDARG00000075802,7
ENSDARG00000075803,0
ENSDARG00000075805,47
ENSDARG00000075806,59
ENSDARG00000075807,0
ENSDARG00000075812,0
ENSDARG00000075813,17
ENSDARG00000075815,296
ENSDARG00000075817,0
ENSDARG00000075818,2
ENSDARG00000075819,83
ENSDARG00000075820,0
ENSDARG00000075821,161
ENSDARG00000075824,74
ENSDARG00000075825,3
ENSDARG00000075826,4
ENSDARG00000075827,3
ENSDARG00000075828,0
ENSDARG00000075829,0
ENSDARG00000075830,152
ENSDARG00000075831,105
ENSDARG00000075833,0
ENSDARG00000075834,0
ENSDARG00000075837,48
ENSDARG00000075842,5
ENSDARG00000075846,3
ENSDARG00000075849,242
ENSDARG00000075850,8
ENSDARG00000075851,6
ENSDARG00000075853,27
ENSDARG00000075854,0
ENSDARG00000075855,0
ENSDARG00000075857,21
ENSDARG00000075858,24
ENSDARG00000075859,627
ENSDARG00000075864,21
ENSDARG00000075866,0
ENSDARG00000075867,6
ENSDARG00000075870,32
ENSDARG00000075881,0
ENSDARG00000075883,0
ENSDARG00000075884,33
ENSDARG00000075886,0
ENSDARG00000075887,7
ENSDARG00000075891,11
ENSDARG00000075892,56
ENSDARG00000075898,59
ENSDARG00000075899,12
ENSDARG00000075903,12
ENSDARG00000075904,22
ENSDARG00000075905,5
ENSDARG00000075909,4
ENSDARG00000075914,25
ENSDARG00000075915,4
ENSDARG00000075916,42
ENSDARG00000075917,9
ENSDARG00000075919,25
ENSDARG00000075923,9
ENSDARG00000075924,37
ENSDARG00000075926,0
ENSDARG00000075928,230
ENSDARG00000075929,10
ENSDARG00000075930,34
ENSDARG00000075931,11
ENSDARG00000075932,0
ENSDARG00000075933,0
ENSDARG00000075936,26
ENSDARG00000075942,30
ENSDARG00000075943,7
ENSDARG00000075948,7
ENSDARG00000075949,40
ENSDARG00000075952,8
ENSDARG00000075954,0
ENSDARG00000075956,36
ENSDARG00000075958,0
ENSDARG00000075960,89
ENSDARG00000075962,16
ENSDARG00000075963,0
ENSDARG00000075964,90
ENSDARG00000075970,0
ENSDARG00000075972,62
ENSDARG00000075974,2
ENSDARG00000075975,0
ENSDARG00000075977,19
ENSDARG00000075980,5
ENSDARG00000075984,0
ENSDARG00000075989,33
ENSDARG00000075990,51
ENSDARG00000075993,0
ENSDARG00000075996,0
ENSDARG00000076001,46
ENSDARG00000076002,98
ENSDARG00000076004,0
ENSDARG00000076005,62
ENSDARG00000076008,0
ENSDARG00000076010,2
ENSDARG00000076011,45
ENSDARG00000076013,0
ENSDARG00000076014,59
ENSDARG00000076015,0
ENSDARG00000076017,0
ENSDARG00000076019,0
ENSDARG00000076020,44
ENSDARG00000076025,106
ENSDARG00000076027,41
ENSDARG00000076030,26
ENSDARG00000076040,10
ENSDARG00000076041,99
ENSDARG00000076043,0
ENSDARG00000076050,0
ENSDARG00000076052,33
ENSDARG00000076055,95
ENSDARG00000076056,4
ENSDARG00000076058,4
ENSDARG00000076060,303
ENSDARG00000076066,76
ENSDARG00000076068,52
ENSDARG00000076070,21
ENSDARG00000076074,27
ENSDARG00000076075,34
ENSDARG00000076076,38
ENSDARG00000076079,0
ENSDARG00000076082,6
ENSDARG00000076090,1
ENSDARG00000076092,0
ENSDARG00000076093,0
ENSDARG00000076094,10
ENSDARG00000076103,31
ENSDARG00000076104,68
ENSDARG00000076106,0
ENSDARG00000076110,12
ENSDARG00000076111,0
ENSDARG00000076117,0
ENSDARG00000076118,18
ENSDARG00000076119,14
ENSDARG00000076120,408
