	DMSO_A	DMSO_B	DMSO_C	DMSO_D	P1400_10-5_A	P1400_10-5_B	P1400_10-5_C	P1400_10-4_A	P1400_10-4_B	P1400_10-4_C	P1400_10-3_A	P1400_10-3_B	P1400_10-3_C	P1400_10-2_A	P1400_10-2_B	P1400_10-2_C	P1400_10-1_B	P1400_10-1_C	P1400_3uM_A	P1400_3uM_B	P1400_3uM_C
101885743	2.549092617	2.980359297	2.512523319	3.145038011	1.745196397	2.770298071	1.866297013	1.8937415	1.607848911	1.382501267	1.845635178	1.814589748	2.241486847	1.214453601	2.269482622	2.005539506	0.910934397	2.691543873	1.885713096	1.442571873	1.804120319
101885757	2.810511534	2.170663739	2.698270025	2.196976765	2.262322303	2.093656618	2.581715924	2.245398371	2.450699798	2.505047719	3.113864047	2.450462078	2.213947319	2.667795647	2.474602265	2.484528731	2.475615006	2.673988952	2.562696447	2.421346531	2.679311525
101885814	2.995944693	3.157887354	2.907832309	2.892542022	2.529892027	3.017848914	2.284502853	2.672081566	2.265175229	2.266038138	2.579928287	2.356732891	2.633233068	2.510246699	2.695757439	2.609076453	2.546506535	2.830078903	2.026142305	2.463367951	2.46767063
101885817	1.05935469	0.924601524	1.254261153	1.095168178	0.898921686	1.368774594	0.680425087	0.851550087	0.096151381	0.46404877	0.80988193	0.578094161	0.93534518	0.448171947	0.299115157	0.641172114	0.879896714	1.130214949	0.976970701	0.686893564	0.731982041
101885825	3.107523584	3.339700532	3.460756272	3.303718249	3.035300886	3.097500698	3.192889766	2.859833591	2.984250402	2.832108805	3.027663389	3.238625924	3.263308286	2.408361658	2.922939188	3.039228348	2.536589965	3.252956564	3.031189135	2.449496363	3.133858175
101885851	3.992386727	4.187905115	4.552304221	4.726689702	3.955062584	4.055770832	4.266761931	3.942204574	3.828593648	4.267132851	3.773786362	4.122939407	4.422837011	3.69249151	4.104859591	4.340846251	3.774626013	4.242973473	4.147913273	3.730387894	4.476536861
101885883	2.690203132	2.447056615	2.646076493	2.773588421	2.300168052	2.444460032	2.284502853	2.287338974	2.162624473	2.069051782	2.46436477	1.782908116	2.479815281	2.358795776	2.685468923	1.918348578	2.422756865	2.041288788	2.395192744	2.435490104	1.854801184
101885892	2.370469576	2.260523818	2.708485908	2.476302076	2.419597658	2.497626434	2.498799168	1.74114066	2.383892427	2.448904102	2.431171814	2.547927045	2.714091145	1.813853724	2.486503359	2.527250532	1.696403818	2.381271369	2.395192744	2.207231735	2.592380303
101885898	4.609714948	4.7184997	4.765461993	4.827182006	4.669926381	4.664824366	4.76357011	4.565022567	4.638074195	4.797690425	4.585741245	4.895426339	4.663254753	4.400278063	4.610847691	4.692002708	4.387464227	4.821938531	4.723370583	4.627866849	4.849910149
101885923	3.630834105	4.079206993	3.95698382	3.884809115	3.587816653	3.959572064	3.861102308	3.506161346	3.532178548	3.504136463	3.534299989	3.638876189	3.975132923	3.021053723	3.596435055	3.571358981	3.339743091	4.015627785	3.667696749	3.211311458	3.721309387
101885937	1.086845775	0.860357891	1.387393018	1.616791459	1.168148879	1.368774594	1.183545318	0.735149537	1.594779554	0.886634122	1.199758805	0.964437819	1.418111309	1.05760568	1.194911133	1.322818578	1.400882505	1.451976735	1.230273906	1.022899514	1.411306251
101885957	1.313199744	0.860357891	1.30899675	1.445774717	1.024814957	0.688774725	0.86830915	1.350726226	0.856836539	1.096093118	0.50419606	1.073211542	0.594540817	0.681102907	0.717867147	0.948336705	1.310661901	0.985912562	0.568131023	0.638806332	0.453739209
101885988	1.28973323	1.811573626	1.705646815	1.445774717	0.648120374	2.00463262	0.981216222	0.888352847	0.426303963	0.799520865	1.418778106	0.75179545	0.901217848	0.858011074	0.870982725	0.973271573	0.879896714	1.322756086	1.053992171	1.263882243	0.902278209
101885996	1.768518831	1.941457433	2.142341587	2.329398617	1.3949485	1.652801223	1.851520769	1.636858608	1.708348446	1.569644419	1.090613	1.245816853	1.702008315	1.644935174	1.893961791	1.504850954	1.660327275	1.846096579	1.967623756	1.874980489	1.935503018
101885998	2.509009676	3.197430044	2.844395525	3.1844323	2.128479743	2.980985667	2.390524332	2.468392827	1.932666661	1.883834394	2.374094576	2.209597339	2.653876399	1.789119126	2.401057244	2.029513061	1.895749772	3.133877936	2.508994111	1.698565805	2.34303508
101886018	4.768812355	5.049045361	5.086547605	5.145311301	4.493321261	5.121701601	4.709284498	4.579161126	4.574587141	4.45700238	4.552685303	4.449870563	4.965306211	3.879851376	4.695313331	4.568580053	4.180157442	5.060175109	4.455299653	4.180132832	4.637169713
101886020	1.52899232	1.355878937	2.142341587	1.999085072	1.221719362	1.368774594	0.838645585	1.296991212	1.513775001	1.120260027	1.441181548	1.860844707	1.31818918	1.588713796	1.782536411	1.263407405	1.91118248	0.985912562	1.445675063	2.333443373	0.538859608
101886030	4.904389612	4.957966469	4.775214559	4.66953189	4.567612091	4.805874959	4.321401828	4.705699301	4.420157488	4.413660378	4.776217301	4.459922858	4.490391823	4.584051583	4.437767456	4.52286609	4.511618875	4.695688744	4.52120802	4.408808806	4.462987977
101886047	1.467574554	1.489308551	1.485704965	1.790242052	1.799056154	1.186504861	1.743619235	1.700327846	1.720432568	1.587089865	1.776838388	1.798835896	1.87022336	1.530212334	1.782536411	1.797897999	1.660327275	2.08622263	1.555708639	1.721833933	1.477488853
101886060	1.336290658	1.332389662	1.30899675	1.191125195	0.796723802	0.939917352	0.925866935	0.959256248	1.098220648	0.829146933	0.843911398	1.073211542	1.182691095	1.631083892	1.359266294	1.222395676	1.263343649	1.023363704	1.127109244	0.428622383	0.995573161
101886065	3.963016398	4.117502809	4.145487643	4.343865371	3.742434946	3.969015236	3.709565102	4.071849036	3.599154325	3.58884207	3.756024286	3.48001288	3.837537473	3.786089155	3.824523689	3.36073132	3.546586383	3.879296537	3.661556855	3.560107489	3.592840276
101886068	1.313199744	2.272915981	2.032782196	2.370969317	1.689247667	1.580716513	1.252656466	0.993442621	0.766481019	0.46404877	1.741169306	0.502301356	1.577874982	0.759590916	0.94184857	-0.347668858	0.262954929	1.381620671	0.936861003	-0.385633109	0.21597633
101886094	2.073437314	1.811573626	1.878467073	2.149990023	1.273371667	2.040904044	1.711247581	1.679480149	1.352310715	1.587089865	2.092065975	1.875939238	1.816301932	1.897230559	1.893961791	1.956363126	1.816008333	1.748834697	1.528976968	1.83285772	1.388553058
101886095	3.19222831	3.039579189	2.934188229	3.028642642	2.661720218	2.933541216	2.843052744	2.831765229	2.42138888	2.448904102	2.760028403	2.440343413	2.514091735	2.464115118	2.785194283	2.593078338	2.465197175	3.180210096	3.002328702	2.378064339	2.641320573
101886109	2.336516981	1.777189644	1.599863161	1.127868149	2.041777329	1.605147136	1.609532006	2.048090637	2.240212809	1.811466343	2.475261521	2.123681331	1.972372561	2.681300531	1.997394912	2.422509685	2.516549962	2.032131605	2.30353417	2.086943811	2.25772122
101886126	3.211088962	3.297866612	3.114021462	3.433642433	3.079498295	2.943155748	3.038368634	3.382621863	2.785786485	3.22094081	2.887861409	3.03179609	3.038423709	3.08849211	3.119165857	3.09140898	3.036208037	3.260817644	2.992578818	3.046007477	2.928362096
101886133	2.127386087	2.602423367	2.09640243	2.450681057	3.476527349	1.869980558	2.133888899	1.800273477	1.813625931	2.59402216	1.647936421	1.845590573	2.004875903	1.908757715	1.529983832	2.467079374	2.084542165	2.498939044	1.445675063	1.470314515	2.25772122
101886139	2.568724063	2.837496322	2.624658637	3.037275303	2.373005373	2.843999319	2.52697092	2.82228643	2.376274755	2.585367618	2.41993559	2.612435053	2.915585006	2.554948769	2.654155678	2.954110422	2.422756865	2.620004938	2.350091251	2.271717289	2.445795881
101886162	3.107523584	3.046813635	2.993875165	3.062867616	3.04276179	3.139922451	3.044877916	3.233269698	2.842173523	3.061592242	3.246988592	3.14826921	2.924107776	3.138304096	3.007966001	2.883520664	2.956634331	2.856258232	3.210112073	3.008655127	2.85556805
101886177	4.712566577	4.967528113	5.070795812	4.595475931	5.315534343	5.394736831	5.058756672	5.470032688	5.207082317	5.05440521	5.33233046	5.469808347	4.936108285	5.607534001	5.460988185	5.104051694	5.558945701	5.170701766	4.811964968	5.345607445	4.820462404
101886206	2.073437314	2.209862482	2.111878588	2.370969317	0.83160037	1.890003253	1.29695722	1.547641229	0.856836539	1.213072046	0.775030364	0.815814498	1.74112093	0.17025305	1.506797981	0.948336705	1.056832975	2.013641004	1.127109244	1.295243413	1.388553058
101886226	1.241623093	1.987299613	1.621649516	1.790242052	1.14059874	1.530577978	1.13556059	1.059477068	0.455516195	0.914540916	1.418778106	0.502301356	1.064312501	0.131423561	1.009395826	0.788936818	1.000231507	1.608027703	0.459077404	0.370917047	0.995573161
101886230	2.446716539	2.715692769	2.558428535	2.688462186	1.650705551	2.375122441	2.380265997	2.080258059	1.993682662	2.05658227	2.374094576	2.032323001	2.308119959	1.997802163	2.154836802	2.087759922	2.014822303	2.668089519	2.063876252	1.767273754	2.112548157
101886233	2.509009676	2.321446859	2.172174629	2.501476017	2.183515535	2.093656618	2.295462555	2.301052536	2.003605744	2.1416869	2.004512366	2.14875526	2.083067978	2.101895159	2.184363617	2.309565083	2.390086691	2.261007513	2.171494878	1.874980489	2.055913302
101886240	1.381392476	1.489308551	1.664259396	1.616791459	0.344349602	1.676050697	0.680425087	0.316104089	0.096151381	0.346046801	0.80988193	0.935912841	0.830441442	0.244910783	1.1656016	0.44121762	0.641645974	1.54504456	0.853132776	0.589060848	0.902278209
101886250	1.95908224	2.04624103	2.127190491	2.181483931	1.833877059	2.317148394	2.045767196	1.761122115	2.01346104	1.76623639	1.895161923	1.700519629	2.25506195	1.530212334	2.227550781	2.017576079	2.098090752	2.077347125	1.947577943	1.550478327	1.981842481
101886266	3.17311782	3.157887354	3.246120227	3.199893674	3.093934912	3.017848914	3.12078115	3.058600877	2.948737785	3.03004957	3.020242003	3.307045824	3.022637057	2.899214796	3.1790608	3.085703463	3.11828546	3.10796432	3.267837123	3.227659044	3.063779226
101886277	0.913445473	1.741966135	1.138136146	1.221743134	0.567654282	1.368774594	0.50269046	0.993442621	1.205283543	0.607724424	1.032778828	0.502301356	0.551181947	0.759590916	0.244095064	0.922963282	0.78256414	1.197291349	0.717658182	0.310807081	0.695370497
101886283	4.059834529	4.466710958	4.322197055	4.340381618	3.890369184	4.303543833	3.875781237	4.145909041	3.82579983	3.5626263	3.9559686	4.024776434	4.230095644	3.702460493	3.910959042	3.996202627	3.740476157	4.338926522	3.914845894	3.736112782	3.971458026
101886286	1.241623093	1.378991889	0.760120654	1.569962595	0.648120374	0.939917352	1.085924793	0.016994928	-1.0241657	0.858176846	0.416460348	-0.061836026	1.033135313	0.315894418	-0.139060655	-0.017856884	0.52611892	1.213584243	0.764244281	0.945946568	0.65780561
101886296	2.19210325	2.669572972	2.244164976	2.597996368	1.689247667	2.523492505	2.032727206	1.929496589	1.541284987	1.966140855	1.548259614	1.814589748	2.384218503	0.972286003	1.9466051	1.892437405	1.526442831	2.697348364	1.633054368	1.059889547	1.804120319
101886304	1.52899232	2.074832641	1.999888105	2.149990023	1.247776663	1.530577978	1.183545318	1.12262084	1.18798242	1.096093118	0.941433557	1.073211542	1.31818918	0.539983514	0.757696267	1.342090779	0.565664794	1.803676425	1.473980175	0.310807081	1.318057755
101886309	1.467574554	1.510394588	1.725903636	1.926591744	1.323238425	1.786989508	1.609532006	1.402531472	1.222379643	1.516005472	1.276519505	1.420695842	1.124715634	1.251138836	1.251802156	1.6967263	1.356477345	1.835607901	1.326551205	1.23182417	1.341940981
101886311	2.672166981	2.572659794	2.728703182	2.688462186	3.122381853	2.874468307	2.87992649	3.082619281	2.819882467	2.749301688	3.027663389	3.05187305	2.547572691	3.08849211	2.966078897	2.788375379	3.202230351	2.754143885	2.942815846	3.267735504	2.612156076
101886313	1.241623093	1.308511608	1.361731373	0.919531035	0.6867307	1.580716513	0.540032303	0.14417093	-0.145609916	0.304465925	0.170488476	0.380579287	0.717307395	0.539983514	0.976017483	0.788936818	-0.184786819	0.947463251	0.764244281	0.248083332	0.731982041
101886353	1.898315565	1.611435698	2.326064161	1.850262113	1.298520491	1.765473735	1.555852105	0.959256248	1.485730226	1.826233278	1.396021269	1.441137269	1.641276332	1.176811131	1.893961791	1.587921066	1.926451848	1.49260024	1.230273906	1.524248885	1.733651539
101886358	3.563937843	3.622314223	3.822357225	3.959378529	3.657509324	3.820435289	3.625206719	3.512069128	3.566055063	3.181288043	3.470382172	3.621069211	3.581502346	3.103617118	3.732577886	3.517281737	3.09144183	3.994567824	3.505768857	3.43897354	3.612609788
101886366	3.353704974	2.957509755	2.797312569	2.101421315	2.902179914	2.812872933	2.710126146	3.197056091	2.984250402	3.092460005	2.967195052	2.962780279	2.863363196	3.473239473	2.746127398	3.15817113	3.077830361	2.892129095	2.652118456	3.314402456	2.830463619
101886382	1.568531389	2.572659794	3.405313625	1.907884589	1.933564384	2.681182976	3.857409119	1.296991212	3.608937814	3.017236835	1.685955589	3.345508512	3.537743811	2.170534635	3.540449824	3.068450265	2.137989423	3.348269316	2.639678248	2.06891088	3.766130048
101886389	5.599038293	5.409043033	5.70969469	4.880927063	5.732546294	5.489645719	5.489334184	5.78261222	5.707342825	5.802180368	5.62431463	5.444719072	5.53172284	6.08239866	5.512824043	5.541367567	5.942727949	5.666360041	5.575329909	5.926504603	5.650490507
101886393	1.488339019	1.89411066	1.983155466	1.981300373	1.347539987	1.310539669	1.110956145	1.52444734	1.002501352	1.300272436	1.484970989	1.124669969	0.93534518	1.559759575	1.597386115	1.416703861	1.546346825	1.395969048	0.764244281	1.442571873	1.411306251
101886410	2.087114813	1.741966135	1.914213956	1.869726449	1.833877059	2.00463262	1.923933546	2.443878048	2.042629315	1.979413392	1.958658897	2.279374766	1.488758217	2.324779778	2.139843643	2.176323796	2.275512217	2.059430608	1.821076077	2.556904904	1.966560779
101886416	2.381611834	2.795165818	2.708485908	2.677459359	2.142436767	2.430856549	2.734491502	2.172668581	2.337571117	2.467862444	2.302480583	2.470488955	2.694297502	1.850178226	2.438298347	2.493174899	2.33393655	2.423905532	2.350091251	2.139728392	2.582389825
101886422	2.73433102	2.592570245	3.106315619	3.104537748	2.384795269	2.748530024	2.693650918	2.380704252	2.273400968	2.505047719	2.187918218	2.173400841	2.762418783	2.341888029	2.29677505	2.299741436	2.556355407	2.662165864	1.967623756	2.668890087	2.219555011
101886434	2.114086842	2.72474241	2.172174629	2.63258921	2.408089893	2.759455103	2.251115168	2.354639265	2.265175229	1.925574498	2.326749048	2.209597339	2.199977875	2.400218034	2.533149632	2.395091619	2.263537969	2.322392236	1.730126089	2.490717298	2.34303508
101886435	1.751441323	1.910066191	1.949096482	2.08486147	1.418081062	2.127782972	1.661286025	1.500874467	1.367759201	1.257330969	1.418778106	1.313904473	2.128026656	1.036744119	1.575266741	1.651096457	1.084322173	2.299677936	1.091013862	1.442571873	1.561259044
101886441	1.944128836	1.811573626	1.931760644	1.748794977	1.528487109	1.721454947	1.790854231	1.964386929	1.255975818	1.604326874	1.50637717	0.935912841	1.955842092	1.098445062	1.359266294	1.852676612	1.748881519	1.595649125	1.357266923	2.0134189	1.821212526
101886448	2.100663859	2.170663739	2.111878588	1.963293695	2.210265631	2.417123574	2.181928345	2.328094686	2.032971933	1.654835648	2.277796888	2.005121601	2.185871844	2.050787269	2.336769373	2.289850438	1.848435699	2.050388214	2.271639906	1.626421314	2.026739721
101886483	3.597773678	3.90704023	3.83173389	3.941094395	3.40885366	3.723339757	3.070625267	3.506161346	3.306290381	3.023657426	3.368860144	3.185093723	3.618731703	3.665565788	3.54614713	3.263003342	3.183287448	3.495450398	3.201673807	2.750351295	2.912500091
101886496	2.708016581	2.612209651	2.591923607	2.688462186	2.632349922	2.622554574	2.470066326	2.573828972	2.450699798	2.559088057	2.41993559	2.440343413	2.33393472	2.554948769	2.401057244	2.197640603	2.90361145	2.679864359	2.380315027	2.76162202	2.688654978
101886560	1.241623093	1.705861073	1.532457689	1.496739694	0.994356502	1.368774594	0.953806998	0.851550087	0.742979384	0.573124536	1.146217822	0.718688109	1.369015157	0.383548681	0.834200198	0.609712173	0.565664794	1.632470712	1.19669874	1.022899514	0.802530452
101886588	1.850999629	1.308511608	1.785021489	2.08486147	1.590890166	1.765473735	1.727524202	1.761122115	1.383044014	1.604326874	1.86233372	1.734041703	1.620450605	1.574309321	1.48323341	1.711621078	0.971075643	1.835607901	1.473980175	1.854072833	1.887625593
101886605	2.681213242	2.562600568	2.687981286	2.699381733	2.361118334	2.389259119	2.369934197	2.287338974	2.25690232	2.188155078	2.133927643	2.209597339	2.321085078	2.408361658	2.600407563	2.510313319	2.632815654	2.261007513	2.063876252	2.632519043	2.167043464
101886606	3.353704974	2.987896092	3.399019721	3.199893674	3.27588571	3.252467737	3.233346623	3.28248853	3.19810674	3.302409747	3.155106857	3.135782493	3.434146645	3.068075566	3.377447253	3.374835863	3.438904678	3.468549252	3.346489987	3.629419247	3.270797202
101886608	1.734159242	1.446188764	1.281888518	1.569962595	1.689247667	0.860962961	1.626990447	1.402531472	1.620800935	1.621360369	1.441181548	1.245816853	0.793707096	1.763953051	1.10513334	1.651096457	1.356477345	1.381620671	1.607730418	1.576239398	1.455763589
101886617	2.498812485	2.356802831	2.624658637	2.699381733	2.236528749	2.302283415	2.563697426	2.142518016	2.450699798	2.495840868	2.442321203	2.63922214	2.762418783	2.517793895	2.726189947	2.632745833	2.90361145	2.402745934	2.082379464	2.569785689	2.456774715
101886622	2.875007383	3.151190236	3.121686364	3.237837349	2.934625499	3.298137501	3.327119495	3.189702996	3.095137544	3.36947629	3.035046793	3.135782493	3.236186083	3.036898569	3.171708514	3.237500749	2.824315496	3.208937856	2.962927477	2.727542205	3.20069015
101886637	2.19210325	2.345113517	2.352362317	2.710219252	2.210265631	2.272085923	2.400710239	2.431462656	2.248581698	2.400388791	2.106155259	2.490241629	2.408718086	1.751203454	2.375684817	2.376519075	2.000464701	2.374041556	2.4099186	2.050649691	2.541721369
